12 1502 4542
11214 4788 11286 108360 4632
hub : 773540, -147236, 199166, 57.75, 179100, 2
regional : 113617, 69281, -148865, 86.57, 129000, 2
regional : 648797, 70047, -150412, 97.68, 171000, 1
regional : 977753, 68818, -151937, 98.89, 102800, 1
regional : 960542, 72063, -152072, 72.16, 150600, 2
regional : 661057, 18288, -204286, 90.42, 173400, 2
regional : 376015, 162886, -221048, 90.53, 138400, 1
regional : 998110, 158519, -218637, 97.13, 158600, 2
regional : 581911, 161319, -218367, 87.34, 150000, 2
regional : 153435, 171591, -228611, 72.27, 169200, 1
regional : 412372, 170290, -231777, 79.86, 180600, 2
regional : 493056, 168195, -230428, 70.73, 199800, 2
regional : 124376, 168731, -243612, 101.97, 176800, 1
regional : 633879, 166542, -243008, 96.91, 196000, 2
regional : 956440, 170449, -220825, 104.94, 122000, 1
regional : 650271, 172254, -214194, 96.8, 195400, 2
regional : 114990, 175507, -223085, 71.83, 194800, 2
regional : 833551, 179304, -222118, 98.78, 141400, 2
regional : 960128, 181306, -223383, 99.44, 194600, 1
regional : 188349, 175592, -227471, 87.12, 181800, 2
regional : 501940, 176598, -253220, 105.93, 193200, 1
regional : 564455, 175220, -256898, 66.88, 168200, 2
regional : 523106, 152921, -208989, 73.48, 105000, 1
regional : 620440, 185471, -262094, 86.35, 115000, 1
regional : 321236, 185408, -260178, 79.97, 177000, 2
regional : 487606, 160607, -253201, 91.96, 108200, 2
regional : 524952, 164785, -250202, 68.09, 187400, 2
regional : 537822, 165811, -252612, 97.13, 185400, 1
regional : 465662, 160432, -247810, 108.68, 172400, 2
regional : 510160, 152009, -257564, 97.46, 174000, 2
regional : 710867, 152033, -254541, 75.24, 193200, 1
regional : 925789, 153370, -252201, 68.2, 181000, 1
regional : 990234, 142822, -254252, 83.27, 128600, 2
regional : 242493, 161576, -265745, 99.44, 121600, 1
regional : 658570, 151100, -222680, 91.19, 114000, 2
regional : 578098, 148433, -219242, 106.92, 180200, 1
regional : 388513, 161241, -236869, 105.38, 134000, 1
regional : 235010, 157939, -239503, 103.84, 101600, 1
regional : 221999, 162745, -236360, 99.0, 175000, 1
regional : 358703, 154341, -231002, 89.32, 176600, 2
regional : 724419, 152672, -232643, 70.73, 199800, 2
regional : 522170, 151558, -232528, 69.74, 180800, 2
regional : 768209, 153760, -232512, 78.76, 154600, 1
regional : 880013, 177049, -208093, 83.16, 168600, 2
regional : 320966, 179675, -205307, 75.24, 171000, 1
regional : 477746, 188326, -210540, 99.33, 103400, 1
regional : 584475, 188696, -211770, 74.69, 130000, 2
regional : 387673, 186382, -212445, 83.38, 111000, 2
regional : 788023, 190677, -213653, 107.91, 183400, 1
regional : 351325, 200887, -210072, 84.59, 144600, 1
regional : 179573, 200650, -204526, 100.54, 168600, 1
regional : 707725, 201439, -209175, 91.63, 194800, 1
regional : 534451, 202550, -208384, 71.5, 194000, 2
regional : 120062, 200657, -205536, 71.06, 156000, 2
regional : 796648, 146019, -242235, 96.8, 172400, 2
regional : 554809, 144598, -243035, 81.18, 188000, 2
regional : 423259, 142197, -242150, 92.73, 161200, 1
regional : 510337, 183055, -237512, 90.09, 131800, 2
regional : 943404, 179708, -234351, 83.71, 139000, 1
regional : 286065, 178761, -235248, 85.91, 196800, 1
regional : 184142, 177523, -233199, 80.63, 118000, 1
regional : 854825, 190978, -232402, 72.49, 186200, 1
regional : 407865, 192514, -230447, 90.86, 152600, 2
regional : 820705, 191431, -227805, 67.54, 186000, 1
regional : 963667, 190622, -229578, 100.87, 129600, 2
regional : 340860, 199729, -241043, 85.36, 166600, 1
regional : 248481, 199327, -239328, 75.46, 159000, 1
regional : 171121, 173910, -198088, 90.64, 146400, 1
regional : 924505, 171416, -187894, 88.0, 133000, 1
regional : 156638, 182604, -190953, 91.08, 145600, 1
regional : 705726, 179852, -190480, 108.46, 169800, 2
regional : 142466, 184655, -193744, 100.65, 111600, 1
regional : 250337, 181091, -191475, 88.22, 124000, 1
regional : 136083, 182753, -193118, 69.19, 141400, 2
regional : 731275, 184762, -246454, 93.83, 186400, 2
regional : 138862, 186746, -246636, 70.95, 181200, 2
regional : 148548, 185156, -250071, 72.16, 194200, 2
regional : 228640, 183064, -248691, 90.2, 139400, 1
regional : 526911, 183120, -247403, 93.5, 125600, 2
regional : 363538, 148154, -206294, 102.85, 116200, 2
regional : 741820, 142818, -205083, 73.48, 168600, 2
regional : 454234, 146586, -206172, 86.24, 171800, 2
regional : 222860, 144162, -204755, 83.71, 195000, 2
regional : 484686, 173739, -264796, 92.95, 179600, 1
regional : 961442, 173771, -266067, 91.52, 165400, 2
regional : 779385, 165353, -208246, 106.37, 145000, 1
regional : 963402, 166220, -209310, 94.05, 141000, 1
regional : 915197, 166668, -205157, 77.99, 107600, 2
regional : 129835, 164170, -208867, 66.0, 122600, 1
regional : 467519, 162018, -202448, 81.51, 172600, 1
regional : 529196, 163187, -197214, 76.67, 132200, 2
regional : 125244, 162231, -198096, 78.21, 117800, 2
regional : 663874, 161418, -197467, 91.63, 145000, 2
regional : 979528, 169839, -174181, 66.88, 193600, 2
regional : 139629, 169286, -175916, 89.1, 143800, 2
regional : 344061, 166058, -175083, 69.74, 142600, 2
regional : 180112, 161830, -163458, 96.03, 185800, 2
regional : 715392, 160858, -166943, 84.04, 163000, 2
regional : 624381, 170579, -157670, 101.09, 173000, 2
regional : 182688, 169143, -159663, 94.6, 196000, 2
regional : 791530, 146763, -264452, 108.79, 165200, 2
regional : 515084, 148400, -265647, 101.64, 161200, 1
regional : 470472, 149487, -262387, 91.63, 190400, 1
regional : 428199, 147270, -263163, 67.76, 173000, 2
regional : 561914, 149086, -200143, 89.1, 123800, 1
regional : 603439, 138545, -198887, 66.88, 169200, 2
regional : 963404, 135785, -198887, 73.48, 167800, 2
regional : 357565, 139107, -197026, 73.26, 184000, 2
regional : 700360, 136746, -202173, 88.99, 169800, 2
regional : 376886, 137151, -199681, 98.78, 193600, 2
regional : 952069, 133650, -188323, 66.99, 193200, 1
regional : 423502, 132138, -191394, 81.62, 134400, 1
regional : 915813, 134771, -188847, 87.67, 134200, 1
regional : 672376, 146026, -187154, 83.38, 128800, 2
regional : 852617, 144499, -188063, 70.73, 188600, 1
regional : 167540, 145388, -188992, 106.92, 143000, 2
regional : 663197, 151455, -179453, 70.95, 141800, 1
regional : 594311, 152828, -179977, 78.54, 184600, 2
regional : 948744, 154195, -178137, 77.44, 143400, 2
regional : 537048, 151046, -178453, 95.81, 150600, 1
regional : 392955, 154563, -175780, 77.88, 175600, 2
regional : 647396, 145364, -170551, 82.5, 180600, 1
regional : 257977, 148417, -164268, 79.2, 104800, 2
regional : 121318, 137797, -230498, 71.17, 190600, 1
regional : 528810, 136357, -229868, 109.45, 128800, 2
regional : 187391, 126962, -227337, 109.89, 190600, 2
regional : 314264, 120626, -241218, 85.14, 150000, 1
regional : 631848, 118676, -238192, 80.41, 136600, 2
regional : 984556, 122123, -235904, 69.41, 116000, 1
regional : 595247, 128477, -239746, 101.2, 153200, 1
regional : 139216, 131250, -240373, 83.82, 198800, 2
regional : 364238, 208823, -227940, 81.07, 111000, 1
regional : 401901, 206151, -226761, 71.17, 148600, 2
regional : 116401, 206895, -232151, 94.16, 163400, 2
regional : 551662, 133204, -211196, 75.57, 109600, 2
regional : 577744, 134909, -209593, 86.57, 112800, 2
regional : 701978, 138368, -207767, 98.89, 148000, 2
regional : 206798, 137421, -209535, 71.83, 189200, 1
regional : 221996, 124997, -204833, 66.11, 106000, 1
regional : 465277, 125247, -202717, 66.22, 145400, 1
regional : 572926, 122953, -207640, 80.52, 113000, 1
regional : 455434, 123804, -193082, 106.15, 154000, 2
regional : 854275, 124195, -192092, 100.54, 187800, 2
regional : 195163, 116094, -194056, 87.12, 127200, 1
regional : 869867, 107975, -208504, 92.51, 115000, 1
business : 7454206397, 59, 2, [773540, 108808]
economy : 4648430503, 164, 0, [773540, 108808]
business : 7204283285, 142, 2, [773540, 108808]
economy : 3973583131, 114, 5, [773540, 108808]
economy : 6003182301, 75, 9, [773540, 108808]
economy : 7354642518, 67, 3, [773540, 108808]
economy : 9678684911, 131, 0, [773540, 108808]
economy : 1769456042, 102, 1, [773540, 108808]
economy : 1187869899, 190, 3, [773540, 108808]
business : 6877812191, 96, 3, [773540, 108808]
economy : 7017765771, 192, 1, [773540, 108808]
economy : 2538562011, 189, 1, [773540, 108808]
economy : 8378837643, 136, 9, [773540, 108808]
economy : 3524711995, 55, 2, [773540, 108808]
business : 9316614649, 191, 3, [773540, 108808]
economy : 1206355834, 166, 4, [773540, 108808]
economy : 8276502505, 128, 1, [773540, 108808]
economy : 2346099270, 116, 7, [773540, 108808]
economy : 6290978502, 126, 3, [773540, 108808]
business : 5504050443, 87, 1, [773540, 108808]
economy : 4607849326, 75, 0, [773540, 108808]
business : 1147294989, 101, 2, [773540, 108808]
economy : 3723526101, 132, 2, [773540, 108808]
economy : 8057778939, 73, 0, [773540, 108808]
economy : 1152526237, 41, 1, [773540, 108808]
economy : 2678884388, 171, 0, [773540, 108808]
economy : 9230925448, 64, 1, [773540, 108808]
business : 6233640967, 40, 8, [773540, 108808]
economy : 7866994920, 42, 2, [773540, 108808]
business : 5881212508, 137, 0, [773540, 108808]
economy : 4951480095, 186, 2, [773540, 108808]
economy : 4904406407, 97, 1, [773540, 108808]
economy : 4750096500, 103, 2, [773540, 108808]
economy : 2388442341, 199, 0, [773540, 108808]
economy : 5022405965, 94, 1, [773540, 108808]
economy : 1657684733, 136, 2, [773540, 108808]
business : 5977711871, 44, 2, [773540, 108808]
economy : 2681819386, 80, 3, [773540, 108808]
economy : 4600866526, 169, 2, [773540, 108808]
economy : 6494894202, 57, 0, [773540, 108808]
business : 4570929441, 40, 2, [773540, 108808]
economy : 5059038201, 173, 0, [773540, 108808]
economy : 1466251858, 181, 3, [773540, 108808]
economy : 1978326906, 45, 10, [773540, 108808]
business : 9679196385, 41, 1, [773540, 108808]
business : 3828972040, 112, 1, [773540, 108808]
economy : 4569925722, 151, 1, [773540, 108808]
economy : 7623174881, 93, 2, [773540, 108808]
economy : 3770050349, 63, 7, [773540, 108808]
economy : 8709686446, 48, 1, [773540, 108808]
economy : 9500445333, 154, 1, [773540, 108808]
economy : 3475386503, 153, 2, [773540, 108808]
economy : 6160018421, 84, 1, [773540, 108808]
economy : 8063522505, 176, 2, [773540, 108808]
economy : 9656602351, 102, 1, [773540, 108808]
economy : 5197085336, 136, 0, [773540, 108808]
economy : 6916826455, 193, 0, [773540, 108808]
business : 7493768814, 143, 8, [773540, 108808]
economy : 4262752515, 168, 8, [773540, 108808]
business : 7518571860, 64, 1, [773540, 108808]
economy : 3199049904, 128, 2, [773540, 108808]
economy : 4799761287, 136, 1, [773540, 108808]
economy : 7512885859, 75, 1, [773540, 108808]
economy : 3096282803, 86, 3, [773540, 108808]
economy : 2453403203, 113, 2, [773540, 108808]
business : 7665641038, 90, 1, [773540, 108808]
business : 7510042183, 124, 1, [773540, 108808]
economy : 3311638755, 85, 1, [773540, 108808]
economy : 9958907334, 170, 3, [773540, 108808]
business : 8135346734, 170, 2, [773540, 108808]
economy : 3010115674, 137, 1, [773540, 108808]
business : 9089951870, 109, 7, [773540, 108808]
business : 2523278014, 58, 5, [773540, 108808]
economy : 2001903187, 60, 5, [773540, 108808]
business : 9328397701, 197, 3, [773540, 108808]
economy : 8731421754, 116, 1, [773540, 108808]
economy : 9940930803, 60, 1, [773540, 108808]
business : 1355765056, 71, 2, [773540, 108808]
economy : 6218067224, 179, 1, [773540, 108808]
business : 9552525594, 94, 5, [773540, 108808]
economy : 3826680748, 69, 0, [773540, 108808]
business : 7276210351, 124, 5, [773540, 108808]
business : 1192690628, 140, 1, [773540, 108808]
economy : 6767100723, 55, 1, [773540, 108808]
economy : 5351482183, 91, 5, [773540, 108808]
economy : 7664432857, 142, 3, [773540, 108808]
economy : 2655218851, 196, 6, [773540, 108808]
economy : 3337225621, 67, 0, [773540, 108808]
economy : 5173698470, 91, 3, [773540, 108808]
economy : 7906656727, 58, 2, [773540, 108808]
economy : 3588031938, 164, 2, [773540, 108808]
economy : 1749386579, 160, 0, [773540, 108808]
economy : 8660627205, 57, 9, [773540, 108808]
economy : 8913152658, 117, 10, [773540, 108808]
economy : 7768359818, 84, 2, [773540, 108808]
economy : 5054160676, 78, 1, [773540, 108808]
economy : 6969993507, 47, 1, [773540, 108808]
economy : 2554016471, 177, 0, [773540, 108808]
business : 2613600457, 171, 0, [773540, 108808]
economy : 2092741342, 59, 1, [773540, 108808]
economy : 7523425934, 117, 1, [773540, 108808]
economy : 8446882652, 86, 1, [773540, 108808]
economy : 3740881986, 90, 3, [773540, 108808]
business : 5142754645, 84, 3, [773540, 108808]
economy : 8864101491, 96, 1, [773540, 108808]
economy : 7637465119, 69, 1, [773540, 108808]
economy : 7257295947, 128, 5, [773540, 108808]
economy : 8941786719, 89, 8, [773540, 108808]
economy : 2637812557, 171, 3, [773540, 108808]
economy : 8988599810, 90, 2, [773540, 108808]
economy : 9237062712, 92, 5, [773540, 108808]
business : 9608510322, 84, 1, [773540, 108808]
economy : 1735315131, 139, 3, [773540, 108808]
business : 3751634135, 65, 2, [773540, 108808]
economy : 2119168469, 159, 2, [773540, 108808]
economy : 3836300019, 193, 1, [773540, 108808]
economy : 9448365501, 57, 2, [773540, 108808]
economy : 3928950928, 166, 7, [773540, 108808]
economy : 5328078447, 43, 1, [773540, 108808]
economy : 3745873686, 171, 2, [773540, 108808]
economy : 4207481075, 46, 6, [773540, 108808]
economy : 4875840958, 80, 2, [773540, 108808]
business : 7368103057, 99, 0, [773540, 108808]
business : 3359972523, 151, 1, [773540, 108808]
economy : 6241167278, 191, 3, [773540, 108808]
business : 5061298393, 137, 1, [773540, 108808]
economy : 3711038953, 77, 1, [773540, 108808]
economy : 1461221580, 165, 1, [773540, 108808]
economy : 3777434224, 71, 6, [773540, 108808]
economy : 3600075199, 51, 7, [773540, 108808]
economy : 9790659033, 155, 5, [773540, 108808]
business : 6224791847, 166, 1, [773540, 108808]
business : 3082874558, 58, 1, [773540, 108808]
economy : 1769850305, 43, 1, [773540, 108808]
economy : 9220384074, 83, 1, [773540, 108808]
economy : 5523906379, 46, 3, [773540, 108808]
economy : 1884910419, 48, 0, [773540, 108808]
economy : 1848458167, 106, 6, [773540, 108808]
economy : 2066408078, 77, 2, [773540, 108808]
economy : 5647098961, 127, 10, [773540, 108808]
economy : 6528980724, 56, 1, [773540, 108808]
economy : 8112931048, 54, 3, [773540, 108808]
business : 4709768732, 190, 1, [773540, 108808]
business : 4732980017, 155, 2, [773540, 108808]
economy : 7556262915, 42, 2, [773540, 108808]
economy : 8210059496, 98, 3, [773540, 108808]
economy : 3316850682, 50, 10, [773540, 108808]
business : 1961776879, 55, 2, [773540, 108808]
business : 2270453124, 85, 1, [773540, 108808]
economy : 5751306258, 80, 9, [773540, 108808]
business : 2486686833, 134, 3, [773540, 108808]
business : 1729794809, 89, 5, [773540, 108808]
economy : 5262949350, 55, 0, [773540, 108808]
business : 7390885608, 150, 2, [773540, 108808]
economy : 9451548186, 191, 1, [773540, 108808]
economy : 3943436869, 85, 2, [773540, 108808]
business : 5028394203, 154, 0, [773540, 108808]
economy : 8310792853, 148, 1, [773540, 108808]
business : 3737520614, 48, 3, [773540, 108808]
economy : 6879629281, 41, 1, [773540, 108808]
business : 8582568345, 200, 1, [773540, 108808]
economy : 2129620870, 183, 9, [773540, 108808]
business : 8960567011, 196, 1, [773540, 108808]
economy : 2407515386, 79, 0, [773540, 108808]
economy : 3130395734, 156, 1, [773540, 108808]
economy : 9773072416, 176, 1, [773540, 108808]
economy : 7256834752, 151, 1, [773540, 108808]
economy : 6056082564, 199, 0, [773540, 108808]
economy : 7229622430, 111, 1, [773540, 108808]
business : 7274000897, 104, 2, [773540, 108808]
economy : 5718859656, 170, 1, [773540, 108808]
business : 9587736012, 52, 3, [773540, 108808]
economy : 4319983554, 159, 2, [773540, 108808]
economy : 1582441059, 62, 0, [773540, 108808]
economy : 8367059433, 95, 0, [773540, 108808]
business : 3232414377, 157, 3, [773540, 108808]
economy : 5958267350, 53, 1, [773540, 108808]
business : 8186784132, 73, 1, [773540, 108808]
economy : 5569930958, 77, 3, [773540, 108808]
business : 6473036447, 84, 1, [773540, 108808]
economy : 2144066985, 119, 1, [773540, 108808]
business : 6445244087, 83, 2, [773540, 108808]
economy : 7827945103, 150, 1, [773540, 108808]
business : 8081301673, 130, 2, [773540, 108808]
economy : 4004656946, 91, 1, [773540, 108808]
economy : 5264421420, 137, 1, [773540, 108808]
economy : 1139304156, 166, 10, [773540, 108808]
economy : 5935066073, 81, 10, [773540, 108808]
economy : 8916218651, 173, 0, [773540, 108808]
economy : 2959609148, 65, 3, [773540, 108808]
economy : 2334705090, 117, 0, [773540, 108808]
business : 2144400578, 44, 1, [773540, 108808]
business : 2116763363, 158, 0, [773540, 108808]
economy : 6863380763, 116, 2, [773540, 108808]
economy : 9958431827, 142, 0, [773540, 108808]
economy : 9762103098, 124, 2, [773540, 108808]
economy : 9591321051, 54, 0, [773540, 108808]
economy : 5829441802, 162, 0, [773540, 108808]
economy : 8367436646, 62, 2, [773540, 108808]
economy : 9636412844, 90, 3, [773540, 108808]
economy : 9594797971, 146, 2, [773540, 108808]
economy : 6268469857, 45, 5, [773540, 108808]
economy : 5663321703, 108, 2, [773540, 108808]
business : 6939732910, 82, 2, [773540, 108808]
business : 4952032412, 129, 1, [773540, 108808]
economy : 7901151458, 144, 6, [773540, 108808]
economy : 8009942332, 161, 4, [773540, 108808]
economy : 9266529222, 141, 2, [773540, 108808]
economy : 3468850463, 193, 2, [773540, 108808]
economy : 1582549145, 125, 0, [773540, 108808]
economy : 6937288312, 150, 2, [773540, 108808]
economy : 9519186937, 184, 3, [773540, 108808]
economy : 1241053046, 72, 4, [773540, 108808]
economy : 8149679388, 192, 2, [773540, 108808]
economy : 6003542527, 91, 1, [773540, 108808]
economy : 9119963512, 138, 5, [773540, 108808]
business : 2860843433, 179, 2, [773540, 108808]
economy : 2187178559, 88, 2, [773540, 108808]
economy : 7665561537, 68, 2, [773540, 108808]
economy : 5248596491, 156, 1, [773540, 108808]
economy : 5928127898, 99, 1, [773540, 108808]
business : 7913896205, 49, 2, [773540, 108808]
business : 5112309272, 131, 4, [773540, 108808]
economy : 8479564673, 42, 1, [773540, 108808]
business : 8862817835, 189, 1, [773540, 108808]
business : 1489879740, 66, 1, [773540, 108808]
economy : 8616601101, 199, 2, [773540, 108808]
business : 9897167381, 80, 1, [773540, 108808]
business : 3622524218, 62, 2, [773540, 108808]
economy : 4768544720, 144, 0, [773540, 108808]
first : 6131430982, 55, 4, [773540, 108808]
economy : 8849749038, 168, 1, [773540, 108808]
economy : 7563614161, 193, 2, [773540, 108808]
economy : 5112248195, 82, 7, [773540, 108808]
business : 7912462321, 148, 2, [773540, 108808]
economy : 5888582281, 52, 3, [773540, 108808]
business : 5170493439, 152, 0, [773540, 108808]
business : 7657772737, 42, 1, [773540, 108808]
economy : 8785917845, 81, 4, [773540, 108808]
economy : 9375052907, 62, 0, [773540, 108808]
business : 9487839768, 58, 2, [773540, 108808]
business : 6969817838, 138, 0, [773540, 108808]
economy : 2569639661, 42, 4, [773540, 108808]
economy : 3413421533, 123, 4, [773540, 108808]
economy : 7899343051, 194, 1, [773540, 108808]
business : 3333718099, 138, 1, [773540, 108808]
economy : 2873940315, 159, 2, [773540, 108808]
business : 4095236832, 94, 1, [773540, 108808]
economy : 4812333169, 92, 5, [773540, 108808]
economy : 1331700744, 55, 1, [773540, 108808]
business : 7562046734, 42, 3, [773540, 108808]
economy : 9232013715, 90, 1, [773540, 108808]
economy : 2033892219, 130, 2, [773540, 108808]
economy : 2635749516, 128, 0, [773540, 108808]
economy : 4633044689, 61, 2, [773540, 108808]
economy : 8472131240, 60, 5, [773540, 108808]
business : 3098312604, 90, 3, [773540, 108808]
business : 4048033446, 126, 5, [773540, 108808]
economy : 4746101142, 163, 1, [773540, 108808]
economy : 7729756742, 174, 2, [773540, 108808]
economy : 8087071516, 115, 2, [773540, 108808]
economy : 4514889131, 65, 7, [773540, 108808]
economy : 5914990146, 43, 5, [773540, 108808]
business : 4781120954, 59, 3, [773540, 108808]
business : 5963808893, 57, 6, [773540, 108808]
business : 6152198235, 84, 2, [773540, 108808]
economy : 7819648637, 104, 4, [773540, 108808]
economy : 2282702320, 78, 6, [773540, 108808]
economy : 4390187831, 106, 1, [773540, 108808]
economy : 1091047141, 188, 1, [773540, 108808]
first : 6398516675, 192, 3, [773540, 108808]
economy : 7922644868, 172, 2, [773540, 108808]
economy : 7996975530, 171, 9, [773540, 108808]
business : 4972606484, 51, 6, [773540, 108808]
economy : 9912202286, 65, 2, [773540, 108808]
economy : 3438163354, 137, 1, [773540, 108808]
economy : 7902852041, 200, 8, [773540, 108808]
economy : 6687714380, 185, 3, [773540, 108808]
economy : 3357545847, 65, 3, [773540, 108808]
business : 8635727492, 52, 2, [773540, 108808]
economy : 4002463847, 139, 1, [773540, 108808]
economy : 4628970035, 153, 2, [773540, 108808]
business : 4283407310, 139, 8, [773540, 108808]
economy : 4776743833, 200, 1, [773540, 108808]
economy : 3893867553, 89, 2, [773540, 108808]
economy : 6288258737, 103, 9, [773540, 108808]
business : 1563348305, 116, 2, [773540, 108808]
economy : 1297495603, 121, 1, [773540, 108808]
business : 5252809269, 146, 2, [773540, 108808]
economy : 9365379593, 66, 9, [773540, 108808]
economy : 2835068315, 188, 2, [773540, 108808]
business : 8741629517, 117, 1, [773540, 108808]
economy : 6635298073, 98, 1, [773540, 108808]
economy : 4344506455, 52, 0, [773540, 108808]
economy : 3835496754, 87, 0, [773540, 108808]
economy : 7666224334, 85, 2, [773540, 108808]
first : 9169143115, 77, 3, [773540, 108808]
business : 6468884263, 195, 1, [773540, 108808]
business : 6718172671, 67, 1, [773540, 108808]
economy : 7733177342, 159, 1, [773540, 108808]
business : 1015829164, 87, 9, [773540, 108808]
economy : 4801623833, 89, 2, [773540, 108808]
economy : 1115751091, 58, 8, [773540, 108808]
economy : 6959657154, 181, 1, [773540, 108808]
economy : 7405634557, 145, 1, [773540, 108808]
economy : 6133833675, 131, 2, [773540, 108808]
economy : 5363720713, 55, 1, [773540, 108808]
economy : 5586348273, 47, 2, [773540, 108808]
business : 8113277808, 47, 1, [773540, 108808]
economy : 9819381913, 173, 2, [773540, 108808]
economy : 3064994687, 135, 2, [773540, 108808]
economy : 2957310689, 107, 5, [773540, 108808]
economy : 5974988508, 51, 2, [773540, 108808]
business : 1665850347, 100, 0, [773540, 108808]
business : 5271127316, 93, 2, [773540, 108808]
business : 3798934464, 176, 5, [773540, 108808]
economy : 6208081484, 130, 5, [773540, 108808]
economy : 4389284154, 164, 2, [773540, 108808]
economy : 3744644331, 63, 3, [773540, 108808]
economy : 2250744199, 114, 1, [773540, 108808]
business : 2869012431, 87, 1, [773540, 108808]
business : 6759932420, 109, 1, [773540, 108808]
business : 2672687225, 197, 4, [773540, 108808]
business : 3669624114, 93, 5, [773540, 108808]
economy : 3058854070, 126, 2, [773540, 108808]
business : 8470599881, 106, 2, [773540, 108808]
economy : 1026233814, 56, 5, [773540, 108808]
economy : 1195426613, 158, 1, [773540, 108808]
economy : 6672144550, 48, 2, [773540, 108808]
economy : 1452347803, 155, 2, [773540, 108808]
economy : 1288766951, 65, 0, [773540, 108808]
business : 4131508566, 105, 8, [773540, 108808]
business : 5197896446, 122, 0, [773540, 108808]
economy : 5240687349, 93, 2, [773540, 108808]
business : 2484666835, 106, 0, [773540, 108808]
economy : 8644381224, 111, 4, [773540, 108808]
economy : 2028195052, 109, 8, [773540, 108808]
business : 2157866478, 143, 0, [773540, 108808]
economy : 1238343992, 143, 9, [773540, 108808]
business : 6945613166, 165, 1, [773540, 108808]
business : 6255435503, 142, 1, [773540, 108808]
economy : 9447875871, 106, 2, [773540, 108808]
business : 9690344237, 94, 2, [773540, 108808]
business : 4343925137, 161, 6, [773540, 108808]
economy : 8736574560, 135, 2, [773540, 108808]
economy : 4706324580, 163, 2, [773540, 108808]
business : 6260482209, 182, 1, [773540, 108808]
economy : 4001858115, 98, 2, [773540, 108808]
economy : 4786824714, 99, 3, [773540, 108808]
economy : 5971782257, 43, 1, [773540, 108808]
business : 4635648362, 122, 2, [773540, 108808]
business : 5451931636, 104, 0, [773540, 108808]
economy : 4799059568, 118, 4, [773540, 108808]
economy : 6816904306, 49, 1, [773540, 108808]
economy : 6811631394, 122, 0, [773540, 108808]
economy : 8558908387, 108, 2, [773540, 108808]
business : 3052750553, 122, 5, [773540, 108808]
economy : 6745035858, 54, 1, [773540, 108808]
business : 8211122361, 129, 4, [773540, 108808]
business : 1261169069, 127, 1, [773540, 108808]
economy : 5379318951, 62, 4, [773540, 108808]
business : 6971328517, 94, 2, [773540, 108808]
economy : 1465535505, 80, 1, [773540, 108808]
business : 2583080449, 187, 10, [773540, 108808]
economy : 4390224574, 114, 0, [773540, 108808]
economy : 5140721863, 74, 2, [773540, 108808]
economy : 3914369760, 192, 8, [773540, 108808]
economy : 5543720200, 191, 3, [773540, 108808]
economy : 5840663238, 54, 6, [773540, 108808]
economy : 7955570503, 110, 1, [773540, 108808]
business : 1639725875, 115, 1, [773540, 108808]
economy : 5152265984, 108, 3, [773540, 108808]
economy : 9906073857, 197, 0, [773540, 108808]
business : 7919539265, 139, 3, [773540, 108808]
economy : 6097348451, 195, 0, [773540, 108808]
economy : 9405319384, 90, 1, [773540, 108808]
economy : 9039247821, 160, 3, [773540, 108808]
economy : 1909917988, 99, 1, [773540, 108808]
economy : 9671061607, 190, 1, [773540, 108808]
economy : 9930329114, 97, 2, [773540, 108808]
business : 5493212771, 200, 1, [773540, 108808]
business : 7100069778, 191, 7, [773540, 108808]
economy : 1122177577, 57, 1, [773540, 108808]
economy : 8867966112, 115, 2, [773540, 108808]
economy : 1939664985, 146, 1, [773540, 108808]
economy : 5047037553, 183, 1, [773540, 108808]
economy : 9676489287, 119, 1, [773540, 108808]
economy : 9296588896, 176, 3, [773540, 108808]
economy : 2922285361, 189, 3, [773540, 108808]
business : 3861072504, 147, 1, [773540, 108808]
business : 2083415643, 137, 0, [773540, 108808]
economy : 8603895820, 188, 0, [773540, 108808]
economy : 1337667897, 78, 1, [773540, 108808]
economy : 1929786408, 83, 2, [773540, 108808]
economy : 8441485783, 113, 2, [773540, 108808]
economy : 3584003330, 189, 5, [773540, 108808]
economy : 8080278149, 160, 0, [773540, 108808]
economy : 8664685288, 192, 2, [773540, 108808]
economy : 3550935699, 89, 3, [773540, 108808]
economy : 2644176242, 84, 1, [773540, 108808]
economy : 9009794315, 123, 2, [773540, 108808]
economy : 1501950565, 98, 2, [773540, 108808]
economy : 6642966727, 91, 5, [773540, 108808]
economy : 2360391741, 93, 2, [773540, 108808]
business : 6497315200, 154, 10, [773540, 108808]
economy : 1374930958, 133, 0, [773540, 108808]
economy : 4250068093, 64, 2, [773540, 108808]
economy : 7043348191, 57, 4, [773540, 108808]
business : 7469815822, 77, 0, [773540, 108808]
economy : 3376076822, 121, 2, [773540, 108808]
economy : 2812263575, 150, 1, [773540, 108808]
economy : 7788107014, 119, 2, [773540, 108808]
business : 2735609025, 40, 3, [773540, 108808]
economy : 5164670417, 100, 1, [773540, 108808]
economy : 1412254420, 57, 1, [773540, 108808]
economy : 2520476829, 127, 1, [773540, 108808]
economy : 1802016296, 64, 3, [773540, 108808]
economy : 2694974415, 86, 0, [773540, 108808]
economy : 1081976930, 178, 4, [773540, 108808]
economy : 8043361699, 106, 2, [773540, 108808]
business : 8082526946, 92, 5, [773540, 108808]
economy : 9904574731, 133, 5, [773540, 108808]
economy : 9818011346, 129, 5, [773540, 108808]
economy : 5121680837, 170, 5, [773540, 108808]
