3 4492 4266
10620 4716 12348 94680 4464
hub : 305346, 677, 10181, 59.95, 206400, 2
major : 551574, 14410, 266529, 71.72, 182750, 3
major : 141597, 9369, 276743, 50.38, 173750, 2
major : 140151, -63506, 141001, 58.08, 220000, 3
major : 745820, -67635, 145512, 59.18, 168000, 3
major : 401799, -66881, 136494, 46.64, 130500, 2
major : 153281, -57366, 145808, 48.73, 198250, 2
major : 185267, -56916, 139545, 60.72, 246750, 3
major : 693409, 38306, -35617, 55.11, 148250, 1
major : 748039, 33159, -33392, 55.44, 152000, 2
major : 642716, 32386, -40980, 74.14, 183500, 3
major : 244706, -117132, 21721, 45.1, 180000, 3
major : 249568, -113123, 13983, 73.59, 197250, 2
major : 545404, -111019, 24479, 52.58, 225750, 3
major : 716625, -123629, 9221, 61.05, 158000, 3
major : 356790, -16791, -63424, 49.5, 179500, 1
major : 600797, -1770, -58652, 72.49, 181000, 1
major : 438235, -12694, -72220, 73.15, 146250, 3
major : 254645, -17628, -75374, 67.65, 175500, 3
major : 866830, -15409, -84232, 56.87, 240750, 3
major : 571077, -19537, -80945, 73.48, 201250, 2
major : 510773, -6358, -76089, 69.52, 228500, 3
major : 621959, -2608, -68832, 50.38, 183250, 3
major : 542625, 2312, -73147, 60.06, 155250, 1
major : 106623, 5515, -77822, 66.77, 190750, 1
major : 702024, -7962, -97182, 60.94, 199750, 1
major : 293772, -10336, -85070, 75.46, 206500, 1
major : 890719, -1092, -96581, 50.93, 152750, 2
major : 394479, 2933, -105219, 60.94, 133000, 3
major : 588993, 10515, -99314, 75.24, 204500, 1
major : 536938, 7043, -90898, 71.61, 226250, 2
major : 258833, 35075, -87025, 68.53, 153000, 3
major : 392625, 33244, -80391, 52.47, 147000, 2
major : 113161, 43004, -98793, 55.22, 205500, 2
major : 311155, 34727, -92439, 47.19, 179000, 3
major : 919335, 34648, -104777, 50.82, 166250, 2
major : 948354, 50869, -105468, 46.42, 155500, 3
major : 851064, -61006, 78388, 49.5, 245250, 2
major : 505820, -111928, 47650, 54.45, 140750, 2
major : 132842, -116760, 36124, 62.15, 220500, 1
major : 773606, -118240, 46805, 52.47, 246500, 2
major : 680248, -121576, -14766, 53.68, 148500, 3
major : 338640, 66117, 18401, 67.43, 178750, 1
major : 660726, 56692, 28515, 56.43, 249500, 1
major : 983958, -106266, -44307, 54.67, 183000, 3
major : 220228, -133504, -62536, 76.12, 230500, 1
major : 706379, -133849, -56136, 66.55, 204250, 3
major : 338968, -129105, -66480, 55.0, 232500, 1
major : 242488, -39466, 129576, 45.43, 159000, 1
major : 861767, -32419, 133490, 69.96, 141250, 3
major : 489108, -44064, 125854, 71.28, 174000, 2
major : 719121, -139429, -62755, 44.55, 219750, 1
major : 919183, -145704, -63620, 71.94, 211000, 1
major : 759711, -141419, -70908, 76.67, 233750, 3
major : 322550, -129825, -73548, 58.3, 190500, 3
major : 892244, -121948, -78373, 58.74, 245500, 3
major : 158552, -126257, -88305, 61.05, 161750, 2
major : 160550, 82536, 34317, 57.09, 152500, 1
major : 219688, -142627, -33899, 73.81, 212750, 2
major : 812081, -156427, -27648, 56.76, 186250, 1
major : 311635, -139205, -27614, 71.72, 127000, 3
major : 289250, -152796, -22195, 50.82, 169500, 2
major : 859214, -135500, -9236, 66.99, 230750, 1
major : 926775, -146404, -16486, 48.95, 207500, 1
major : 950260, -129287, -16923, 44.99, 144000, 3
major : 540020, -122868, -23328, 61.16, 209750, 3
major : 350036, -134456, -25567, 75.13, 163500, 3
major : 112939, -128226, -11403, 59.18, 157750, 2
major : 198480, 18659, 188724, 64.9, 217500, 2
major : 936083, 32384, 184396, 57.2, 126000, 3
major : 173505, 32402, 189747, 63.36, 137750, 1
major : 170337, 19554, 180600, 64.13, 166250, 1
major : 335431, 14485, 192929, 53.02, 167000, 3
major : 943562, 23659, 184346, 47.96, 182250, 3
major : 179949, -130677, -35883, 61.27, 236500, 3
major : 425322, 35046, 197291, 63.8, 161000, 3
major : 344911, -163453, -38906, 49.83, 235250, 2
major : 867687, -171143, -50043, 57.09, 205500, 2
major : 719390, -174250, -42157, 75.35, 226250, 1
major : 178220, -179471, -48136, 44.55, 170000, 2
major : 781537, -185480, -42104, 56.1, 231750, 3
major : 407643, -176866, -35176, 48.18, 238000, 3
major : 376754, -182903, -31465, 58.96, 157000, 1
major : 561397, -197854, -36846, 52.91, 191500, 3
major : 494188, -197376, -44775, 74.47, 164000, 3
major : 708300, -189868, -47020, 62.92, 164750, 1
major : 618899, -203619, -54181, 44.55, 231000, 3
major : 226108, -191568, -53222, 66.55, 183500, 2
major : 715246, -180318, -61434, 74.8, 132750, 3
major : 367153, -157806, -52350, 60.83, 180000, 2
major : 852249, -148742, -56204, 57.09, 210500, 2
major : 550039, -150540, -51414, 75.46, 130750, 3
major : 678175, -157823, -68621, 55.11, 181250, 2
major : 640721, -150877, -78047, 72.16, 236000, 3
major : 466053, -15878, 193419, 55.44, 138000, 3
major : 449801, -8442, 193151, 58.52, 162500, 3
major : 512277, -193597, -40722, 53.68, 152500, 1
major : 797915, -185243, -50298, 69.41, 220000, 3
major : 198122, 63207, 97919, 44.66, 132000, 2
major : 556612, 54857, 101606, 61.6, 155250, 2
major : 717927, 68628, 101674, 58.19, 178250, 3
major : 630558, 71314, 95837, 49.17, 163750, 3
major : 371436, 80305, 101601, 75.46, 136750, 3
major : 847166, 90922, 98005, 60.94, 240250, 1
major : 668966, 91717, 110271, 64.9, 230500, 2
major : 935632, 85110, 95012, 76.23, 220000, 1
major : 540689, 91481, 103000, 54.67, 228000, 3
major : 847388, 87823, 81996, 54.34, 133250, 2
major : 160755, 101544, 84612, 45.21, 245500, 1
major : 927516, 100178, 71251, 67.98, 239750, 2
major : 880852, 99559, 61466, 63.58, 205500, 2
major : 644016, 93848, 74982, 45.43, 153500, 1
major : 495422, 88366, 66615, 69.52, 138750, 1
major : 628544, 111735, 70068, 53.68, 235000, 1
major : 266881, 116922, 69842, 64.57, 129750, 3
major : 622807, -16142, 202189, 67.87, 222000, 3
major : 195792, -20793, 197954, 51.81, 223000, 1
major : 395333, -12210, 217525, 47.52, 156750, 2
major : 752348, -7782, 225408, 55.33, 224750, 1
major : 570434, -12464, 228555, 73.48, 157000, 2
major : 148800, -77965, 89361, 48.73, 134250, 2
major : 921466, -81105, 83152, 68.42, 202000, 3
major : 155512, -74497, 71935, 49.72, 154750, 1
major : 679582, -162571, -26380, 49.06, 206250, 1
major : 879386, -167047, -28970, 49.06, 200250, 3
major : 123821, -174504, -24448, 69.63, 240000, 3
major : 413914, -163389, -7097, 75.24, 217250, 1
major : 841643, 17951, 123678, 47.74, 139750, 2
major : 142472, 24469, 134842, 57.64, 162500, 2
major : 895997, -70558, 212801, 53.46, 177750, 1
major : 414484, -64312, 202886, 72.05, 167000, 3
major : 260496, -73343, 199067, 68.64, 221500, 2
major : 879713, -79993, 97533, 54.01, 206500, 1
major : 822917, -85172, 103681, 72.6, 139500, 3
major : 960621, -90645, 92960, 71.28, 244500, 3
major : 552233, -201699, -61298, 75.13, 187750, 3
major : 684231, -197255, -69319, 76.12, 237250, 2
major : 972099, -203392, -67641, 73.59, 207500, 3
major : 519440, -213212, -63976, 71.06, 175250, 3
major : 341369, -220840, -73559, 44.88, 160000, 1
major : 256726, -214232, -79572, 46.97, 212250, 2
major : 129267, -217280, -91284, 61.27, 183750, 1
major : 671471, -206883, -84296, 50.93, 218500, 3
major : 610838, -224072, -94673, 49.17, 133000, 1
major : 709775, -219941, -81083, 68.64, 201500, 2
major : 539385, -227214, -77676, 71.61, 184250, 1
major : 920740, -207220, -97522, 67.43, 211000, 2
major : 539722, -196820, -100313, 56.32, 170750, 3
major : 923452, -198236, -114010, 54.89, 205750, 2
major : 434555, 47396, -70147, 47.41, 235250, 3
major : 308571, 41407, -73966, 70.73, 213750, 1
major : 502719, 40362, -89200, 55.44, 237250, 1
major : 439624, 47999, -98341, 69.52, 139250, 1
major : 620025, 46796, -92042, 44.66, 240000, 1
major : 799447, 58509, -107066, 66.77, 193250, 2
major : 117734, 57711, -119138, 48.51, 196250, 2
major : 754693, 48901, -119969, 64.35, 193250, 3
major : 248400, 57894, -127366, 46.31, 228000, 1
major : 845145, 44189, -122277, 65.45, 154000, 2
major : 630739, 54243, 7098, 57.42, 209750, 2
major : 560740, 57744, 20118, 63.47, 144000, 1
major : 865395, 59459, 6049, 51.04, 237500, 3
major : 713418, -118592, 131833, 59.95, 179250, 3
major : 712436, 61447, 113448, 67.65, 186500, 2
major : 119878, -85158, 153269, 51.92, 136750, 2
major : 899850, -96040, 164903, 48.07, 222750, 2
major : 922498, -99120, 156690, 50.71, 215250, 2
major : 801662, -100703, 161995, 63.47, 172500, 2
major : 584403, -107238, 164150, 72.93, 212000, 3
major : 573722, -106763, 180321, 56.43, 145500, 1
major : 418927, -106677, 192856, 72.49, 170750, 1
major : 315478, -116918, 183662, 47.3, 189000, 2
major : 129668, -101718, 190330, 69.96, 137000, 2
major : 207616, -201685, -97810, 59.18, 139250, 1
major : 735145, -186217, -120894, 62.15, 175750, 3
major : 187818, -191317, -108962, 71.83, 228250, 3
major : 255494, -191757, -121576, 49.83, 232000, 2
major : 585847, -130863, 45743, 49.61, 183250, 3
major : 419965, -146013, 31863, 68.2, 204750, 3
major : 750005, -143863, 38543, 59.51, 176000, 3
major : 904796, -153941, 30749, 54.23, 209000, 3
major : 839705, -159674, 31721, 72.27, 150500, 1
major : 105905, -158638, 43888, 74.47, 239500, 3
major : 498860, -159513, 55437, 59.84, 156250, 1
major : 248376, -163084, 67739, 68.2, 142750, 3
major : 277178, -155117, 74287, 50.27, 218500, 1
major : 547209, -165110, 83480, 68.2, 146000, 2
major : 744725, -115102, 97211, 75.79, 182250, 2
major : 119317, -127309, 100639, 72.49, 155000, 2
major : 302552, -132398, 99442, 73.15, 150750, 1
major : 947366, -122554, 90117, 53.46, 209500, 3
major : 335502, -142009, 104913, 73.92, 207500, 1
major : 748955, -143996, 98821, 69.96, 130750, 1
major : 675360, -152823, 103102, 76.34, 220000, 1
major : 262789, -148620, 112031, 59.84, 194750, 2
major : 269939, -160712, 97472, 75.02, 186500, 3
major : 263952, -163435, 108310, 60.61, 159000, 2
major : 167800, -169055, 101185, 74.14, 214000, 1
major : 497737, 63761, 59282, 66.11, 240750, 3
regional : 909050, -2234, 8738, 99.66, 164200, 1
regional : 940815, 1883, 9648, 104.72, 100800, 2
regional : 204334, 2724, 7933, 72.16, 168400, 2
regional : 183436, -1164, 10311, 99.55, 143000, 1
regional : 134031, -14368, 5684, 67.21, 179400, 2
regional : 722059, -14189, 8825, 97.24, 190000, 2
regional : 801274, -14223, 10906, 77.88, 109400, 1
regional : 537958, -17170, 18789, 67.21, 173000, 2
regional : 178858, -16485, 20088, 105.93, 150200, 1
regional : 523972, -16229, 16932, 67.76, 151000, 1
regional : 162220, -4491, 26335, 86.57, 129600, 1
regional : 279751, -7273, 22959, 91.85, 111400, 1
regional : 561466, -6777, 21848, 95.15, 128000, 2
regional : 373320, -4845, -2607, 79.53, 153600, 1
regional : 870978, 3591, 33038, 87.56, 102400, 2
regional : 656026, -479, 28758, 87.89, 176400, 1
regional : 285927, 15577, 28153, 86.02, 162000, 1
regional : 224831, 14617, 30946, 94.49, 108400, 2
regional : 338066, -29967, 12862, 76.89, 192200, 1
regional : 157280, -26616, 15629, 100.98, 157000, 2
regional : 357314, -26015, 10419, 71.72, 167400, 1
regional : 454735, -30052, 2857, 90.42, 118000, 1
regional : 886289, -28989, 2015, 75.46, 151000, 2
regional : 914900, -28368, 1056, 82.06, 145800, 2
regional : 991683, -26506, 2163, 75.35, 166200, 1
regional : 956607, -37534, -1380, 74.25, 195200, 1
regional : 426973, -41933, 717, 108.35, 142600, 2
regional : 606902, -50584, -7788, 68.2, 188200, 2
regional : 163409, -53395, -16851, 89.98, 180000, 1
regional : 936248, -26330, 27913, 82.06, 179800, 2
regional : 613095, -25851, 32262, 68.75, 198600, 1
regional : 876372, -26932, 28855, 67.43, 129000, 2
regional : 623326, -29363, 40114, 69.63, 112000, 1
regional : 258066, -17501, 39883, 81.84, 109400, 2
regional : 239296, -6699, 46937, 74.69, 151600, 2
regional : 307569, -7771, 49069, 69.19, 196800, 2
regional : 306080, -1257, 61286, 67.87, 149000, 2
regional : 567226, 2581, 50557, 74.25, 179800, 2
regional : 466564, 2755, 49231, 73.37, 137400, 1
regional : 220472, 11145, 41496, 107.91, 146400, 1
regional : 786948, 14648, 44157, 68.75, 159200, 1
regional : 823608, 15676, 42672, 108.79, 180800, 1
regional : 515465, 14473, 46358, 67.32, 101000, 1
regional : 307150, 9605, 54331, 95.7, 140800, 1
regional : 705817, 8644, 57760, 86.57, 146200, 1
regional : 811598, 12069, 57309, 68.64, 160200, 2
regional : 454265, 9206, 60811, 73.15, 119800, 2
regional : 915326, 7420, 58039, 95.26, 187400, 2
regional : 804703, 14537, 69711, 69.41, 200000, 2
regional : 439437, 15579, 71693, 72.82, 139000, 2
regional : 801741, -23699, -3865, 76.89, 150800, 1
regional : 412986, -28693, -5082, 72.49, 148600, 2
regional : 752677, -24169, -8751, 95.48, 111000, 2
regional : 107899, -13883, -14155, 86.13, 130600, 2
regional : 112149, -23815, 46618, 99.11, 130800, 1
regional : 173803, -19404, 49692, 73.59, 123200, 1
regional : 184402, -21626, 48435, 96.03, 105400, 1
regional : 287635, -25781, 49190, 85.03, 134000, 2
regional : 144721, -11898, 53800, 82.28, 193400, 1
regional : 990846, -10054, 58142, 82.5, 118600, 1
regional : 803976, -16963, 67795, 91.3, 169400, 1
regional : 255258, -15114, 80319, 68.64, 146400, 2
regional : 680441, -15824, 79133, 79.42, 178800, 1
regional : 874597, -17457, 79931, 94.49, 133800, 2
regional : 702728, -18950, 79655, 70.51, 154400, 2
regional : 594435, -17887, 77378, 71.61, 132600, 1
regional : 621013, -24579, 76300, 92.29, 193800, 2
regional : 238601, -29337, 74176, 92.62, 184200, 2
regional : 390728, -27952, 73819, 74.91, 102400, 2
regional : 402503, -6441, 36299, 96.69, 111400, 2
regional : 755717, -6011, 33539, 97.9, 155200, 2
regional : 370951, -37742, 31626, 70.51, 189600, 1
regional : 402615, -38319, 30656, 78.76, 157200, 2
regional : 381855, -40952, 15927, 100.21, 192800, 2
regional : 245873, -38752, 10421, 75.02, 129800, 1
regional : 748786, -39200, 12811, 100.1, 119200, 2
regional : 722734, -36524, 13032, 66.33, 179200, 2
regional : 440820, -42178, 9842, 78.43, 152400, 1
regional : 731257, -48699, 12152, 73.37, 174600, 2
regional : 207455, -64152, 17583, 83.71, 195000, 2
regional : 184333, -61134, 18825, 84.81, 153000, 2
regional : 882645, -76030, 13333, 91.19, 109600, 2
regional : 407636, -76642, 14697, 94.05, 171000, 1
regional : 782610, -76799, 11670, 91.3, 135200, 1
regional : 792207, -75651, 15696, 75.02, 193800, 2
regional : 805999, -73328, 11974, 67.32, 105600, 1
regional : 884228, -89599, 18623, 108.24, 167800, 2
regional : 550959, -87203, 28159, 73.15, 128400, 1
regional : 692097, -82994, 29052, 96.25, 116000, 1
regional : 754227, -80401, 28487, 73.48, 196600, 1
regional : 366347, -84770, 29132, 75.35, 167400, 2
regional : 821543, -78524, 38316, 67.87, 178600, 1
regional : 560841, -24993, 60844, 108.24, 101800, 2
regional : 973500, -38530, 67558, 100.1, 147800, 2
regional : 104648, -36792, 63421, 90.97, 132200, 1
regional : 733631, -38549, 65726, 107.58, 143000, 2
regional : 271006, -40504, 66381, 87.34, 191600, 1
regional : 591951, -46051, 53412, 73.59, 197000, 1
regional : 899501, -45419, 51944, 78.87, 140600, 2
regional : 775877, -41708, 54016, 94.27, 155400, 1
regional : 243987, -44015, 52150, 89.1, 179800, 2
regional : 955070, -83670, 3078, 74.8, 144800, 2
regional : 665146, -83331, 787, 82.5, 148200, 2
regional : 737403, -82566, 5134, 71.61, 192600, 1
regional : 936976, -81523, 492, 73.26, 154400, 1
regional : 209725, -38046, 41252, 82.28, 164800, 1
regional : 123827, -49356, 43381, 68.31, 117000, 2
regional : 486875, -47864, 43517, 95.48, 136600, 2
regional : 945831, -50359, 43452, 74.91, 189000, 2
regional : 677688, -59422, 51180, 71.61, 142800, 1
regional : 631078, -59399, 52847, 106.7, 175200, 1
regional : 302576, -35804, 54815, 98.78, 154600, 2
regional : 860923, -33175, 54806, 96.91, 175000, 1
regional : 895670, -15745, -1787, 77.77, 109200, 2
regional : 183862, -16626, 27239, 104.5, 169400, 2
regional : 724115, -14942, 30893, 89.43, 100600, 2
regional : 453786, 4597, 21778, 81.95, 103000, 1
regional : 931784, 7006, 22624, 106.7, 183800, 2
regional : 968993, 2610, 17328, 102.63, 132400, 2
regional : 815112, 17067, 16282, 96.91, 101400, 2
regional : 519371, 31727, 20925, 107.36, 188000, 1
regional : 838941, 32190, 16107, 81.4, 140400, 1
regional : 520935, 43471, 23606, 66.88, 104600, 2
regional : 833178, 41858, 20128, 89.54, 124000, 1
regional : 200003, 40822, 21019, 93.17, 136600, 2
regional : 229695, 38763, 9807, 75.57, 129000, 2
regional : 909009, 38065, 8882, 90.09, 198600, 1
regional : 680850, 30056, 3541, 86.68, 107400, 1
regional : 939776, 31147, -2758, 73.37, 176600, 1
regional : 489075, -7356, -12204, 73.59, 163200, 1
regional : 423223, -5127, -10421, 84.92, 120000, 1
regional : 920799, -6640, -10760, 92.07, 197600, 2
regional : 400016, 771, -16678, 99.44, 154400, 1
regional : 786060, 1786, -19545, 82.39, 181400, 1
regional : 772240, -274, -14653, 85.03, 186400, 2
regional : 436139, 2389, -17768, 98.67, 102000, 2
regional : 587508, 7983, -29290, 72.05, 154400, 1
regional : 110662, -45643, 24925, 79.86, 162800, 2
regional : 373026, -46780, 29046, 68.31, 198800, 1
regional : 476927, -45545, 28576, 77.55, 123200, 1
regional : 526132, -60782, 33014, 76.45, 154600, 2
regional : 100004, -60259, 32056, 74.8, 104400, 2
regional : 141317, 7895, -3122, 95.92, 121800, 2
regional : 952280, 7839, 3719, 91.3, 149200, 1
regional : 783924, 19766, 2613, 89.98, 182000, 2
regional : 735858, 18028, 1415, 98.01, 112800, 2
regional : 961901, 18515, 4503, 103.73, 107600, 2
regional : 580747, 20782, 4272, 90.2, 119800, 1
regional : 362480, 19098, -11900, 68.86, 101000, 2
regional : 644949, 8978, -11373, 92.51, 162200, 2
regional : 532125, 8605, -9658, 89.54, 173800, 1
regional : 258147, 14970, -21533, 106.92, 119800, 2
regional : 699556, 23908, 30982, 72.38, 162400, 2
regional : 809688, 26512, 30667, 103.4, 147600, 2
regional : 833512, 26984, 31941, 92.4, 199800, 2
regional : 893661, 24463, 34877, 76.34, 141800, 2
regional : 524325, 25180, 32481, 97.02, 119400, 2
regional : 407896, -52424, -201, 89.43, 119800, 2
regional : 996801, -52669, 3871, 97.9, 110200, 2
regional : 483440, -50618, -1326, 104.5, 138800, 1
regional : 254865, -53550, 2245, 99.77, 166200, 2
regional : 278182, -49424, 1552, 92.95, 141800, 1
regional : 290872, -65366, -4194, 81.51, 125200, 1
regional : 333873, -68094, -2446, 77.33, 154000, 1
regional : 461915, -65582, 318, 84.15, 120600, 2
regional : 738282, -67873, 782, 78.87, 172200, 1
regional : 395834, -63721, -3805, 91.41, 192600, 2
regional : 408710, -33034, 22936, 73.48, 105000, 2
regional : 164360, -37269, 23825, 88.55, 115000, 1
regional : 427705, -35735, 21774, 102.3, 127800, 1
regional : 593986, -34253, 22003, 69.41, 137000, 2
regional : 407425, -35475, 24067, 92.62, 192600, 2
regional : 607967, -39627, -12766, 99.22, 168400, 1
regional : 757087, -36310, -10055, 76.56, 117000, 1
regional : 559154, -34491, -12299, 82.83, 162000, 2
regional : 544365, -35439, -13243, 76.23, 163000, 2
regional : 931755, -43007, -20318, 104.17, 147800, 2
regional : 455949, -44855, -21211, 87.45, 199600, 2
regional : 131665, -65850, -25531, 105.05, 175800, 2
regional : 339446, -64187, -26551, 102.63, 123200, 1
regional : 233406, -62498, -22863, 106.92, 148200, 1
regional : 192911, -63415, -23399, 99.33, 128800, 1
regional : 653866, -67718, -27797, 75.79, 163800, 1
regional : 621439, -56945, -32439, 107.03, 132400, 2
regional : 542800, -57436, -33764, 81.18, 124200, 2
regional : 857058, -62293, -11901, 92.4, 178000, 2
regional : 585360, -61974, -13790, 77.77, 192200, 1
regional : 740013, -72216, -19368, 92.29, 119800, 1
regional : 607156, -75368, -19145, 104.17, 164400, 1
regional : 235787, -73370, -16655, 67.54, 123800, 1
regional : 342371, -73738, -19307, 74.91, 109600, 1
regional : 373179, -74224, -20623, 102.3, 155000, 2
regional : 712761, -83860, -22219, 66.44, 116200, 2
regional : 451149, -86207, -21335, 81.51, 137800, 2
regional : 545276, -70048, -35121, 68.42, 139800, 1
regional : 424696, -58839, -42168, 99.88, 112200, 2
regional : 311621, -59681, -43875, 82.61, 191800, 1
regional : 571008, -56300, -43404, 76.45, 171200, 2
regional : 490712, -51517, -50737, 101.53, 120800, 1
regional : 308349, -46598, -48249, 94.05, 198200, 1
regional : 359061, -48172, -50641, 77.0, 172600, 2
regional : 529817, -52228, -63146, 83.6, 188200, 2
regional : 350894, -48506, -62383, 85.03, 143200, 2
regional : 595106, -47152, -63304, 92.51, 119000, 1
regional : 187780, -46160, -60794, 86.46, 106400, 2
regional : 776666, -60295, -63433, 67.76, 116600, 2
regional : 980384, -65392, -62392, 78.32, 140400, 1
regional : 655421, -61877, -65135, 68.97, 193000, 1
regional : 831622, -60739, -61776, 83.16, 106400, 1
regional : 487310, -63325, -63961, 90.09, 105400, 1
regional : 636159, -67357, -70298, 79.75, 185200, 1
regional : 332723, -71339, -68814, 75.02, 165400, 2
regional : 492782, -70621, -72126, 73.81, 193200, 2
regional : 572993, -71313, -82644, 91.41, 186400, 1
regional : 545974, -72370, -79074, 103.18, 186600, 2
regional : 422233, -69755, -82842, 82.39, 179000, 1
regional : 321046, -72283, -85015, 83.38, 180000, 2
regional : 931371, -81417, -77611, 100.65, 149600, 1
regional : 414204, -89087, -85282, 72.27, 169400, 1
regional : 747987, -7075, -27132, 101.53, 180600, 1
regional : 761262, -8659, -28776, 80.08, 148200, 2
regional : 960064, -3034, -35490, 73.81, 124400, 1
regional : 302951, -3706, -37413, 83.05, 155400, 2
regional : 372704, -1694, -38231, 86.13, 183400, 2
regional : 984241, -5202, -35418, 101.42, 103000, 1
regional : 505072, -2907, -39176, 86.57, 196600, 2
regional : 119173, -15264, -32144, 71.61, 110400, 1
regional : 756422, -25730, -35153, 80.19, 158200, 2
regional : 488490, -24430, -32172, 70.29, 133200, 1
regional : 656452, -24890, -33968, 92.62, 112600, 2
regional : 652813, -33080, -23048, 109.12, 177800, 2
regional : 921505, -31347, -24373, 98.01, 181800, 2
regional : 260084, -46309, -31030, 75.68, 173000, 1
regional : 655067, -46326, -34575, 109.34, 112000, 2
regional : 997802, -36072, -43402, 106.37, 165600, 1
regional : 354258, -37202, -41258, 77.77, 159600, 1
regional : 383594, -38874, -44046, 75.68, 173000, 1
regional : 524473, -343, 72478, 102.3, 176200, 2
regional : 414266, -1617, 76792, 96.58, 166600, 1
regional : 479673, 6240, 82507, 72.16, 151600, 1
regional : 568571, 6651, 86426, 102.08, 143400, 2
regional : 681614, 5060, 85859, 98.34, 149200, 1
regional : 503713, 3208, 88072, 100.87, 180600, 2
regional : 643821, 6029, 98350, 78.87, 199800, 1
regional : 614697, 27060, 49588, 107.03, 119200, 2
regional : 231325, 25581, 49540, 69.19, 114200, 2
regional : 270075, 25787, 47894, 76.67, 123800, 2
regional : 792161, 29210, 61610, 87.01, 129000, 1
regional : 402558, 19544, 64458, 101.42, 200000, 1
regional : 564075, 22133, 59855, 107.58, 158200, 2
regional : 599166, 22658, 62455, 97.9, 135600, 1
regional : 791556, -89434, -32620, 91.19, 133800, 2
regional : 180432, -91589, -30292, 103.73, 127200, 2
regional : 564149, -92078, -31540, 106.81, 158600, 1
regional : 255158, -79770, -36329, 92.4, 113200, 1
regional : 612884, -80987, -39272, 76.56, 124600, 1
regional : 878887, -80629, -35786, 97.57, 188200, 1
regional : 644692, -82096, -47474, 81.51, 117800, 1
regional : 992002, -85480, -44327, 95.7, 121600, 1
regional : 413441, 23638, 71827, 103.84, 102000, 1
regional : 762781, 15680, 83206, 105.6, 190200, 1
regional : 358503, 15782, 86327, 109.78, 192600, 1
regional : 478215, 18236, 85454, 91.85, 114400, 1
regional : 872965, 15236, 80931, 95.04, 129000, 1
regional : 932380, 22005, 97092, 98.78, 128400, 1
regional : 141715, 24983, 90757, 87.67, 108600, 1
regional : 375756, 24542, 9016, 107.36, 181800, 2
regional : 245632, 26790, 9068, 85.58, 189200, 2
regional : 277704, 26492, 7868, 101.2, 109800, 2
regional : 954246, -23448, -22632, 104.39, 196000, 2
regional : 201885, -22564, -23812, 79.2, 198400, 2
regional : 348442, -24333, -21142, 109.78, 159400, 2
regional : 204081, -10613, 92038, 77.22, 121400, 2
regional : 482558, -11686, 91070, 85.58, 188600, 1
regional : 566417, -12971, 90329, 78.98, 196000, 2
regional : 567870, -14801, 92313, 88.22, 147600, 1
regional : 428835, -19291, 102264, 79.53, 168800, 1
regional : 431374, -16824, 99270, 100.98, 183400, 2
regional : 633119, -17955, 100142, 95.81, 140800, 2
regional : 522899, -16618, 100918, 98.23, 145800, 1
regional : 993268, -19628, 103748, 101.53, 107800, 2
regional : 840544, -6691, 100767, 107.58, 186800, 2
regional : 978797, 4339, 112921, 103.95, 108600, 2
regional : 491312, 5474, 109412, 86.02, 188600, 2
regional : 685921, 866, 110265, 96.47, 100800, 2
regional : 324659, 3363, 110492, 75.24, 191000, 2
regional : 203362, -1428, 121629, 66.55, 173000, 1
regional : 990335, -2179, 123561, 68.42, 115200, 2
regional : 579143, -2339, 118131, 71.06, 132600, 2
regional : 733776, -10447, 128728, 98.34, 110600, 2
regional : 288274, -11803, 132661, 80.74, 164200, 2
regional : 156734, -11921, 127123, 107.25, 121200, 2
regional : 256357, -12749, 128353, 97.13, 110000, 1
regional : 817011, -7415, 141392, 68.97, 164600, 1
regional : 169224, -5955, 139881, 109.56, 143800, 1
regional : 527604, -7806, 138624, 104.28, 124600, 2
regional : 145684, -3953, 141250, 104.61, 139400, 1
regional : 705958, 1181, 149457, 95.48, 156200, 1
regional : 301608, 4021, 148010, 106.48, 105400, 2
regional : 234759, -26476, 84899, 66.0, 118200, 1
regional : 861296, -23515, 85556, 100.98, 164800, 1
regional : 450682, -5637, 81861, 95.15, 155200, 1
regional : 935367, -10145, 82094, 91.96, 194600, 2
regional : 543782, -5480, 83647, 88.33, 108200, 1
regional : 441263, -3840, 84806, 79.75, 138200, 1
regional : 184638, -7022, 87118, 106.37, 133600, 1
regional : 106746, -40296, 77434, 74.69, 138600, 1
regional : 353480, -41076, 76164, 108.13, 175800, 2
regional : 161770, -38029, 79039, 84.37, 162800, 1
regional : 378249, -38558, 75823, 67.65, 148200, 1
regional : 671297, -38612, 86868, 86.35, 116400, 2
regional : 991573, -39692, 86115, 71.5, 180800, 1
regional : 706890, -38397, 88873, 81.29, 114800, 1
regional : 770734, -42456, 86857, 104.94, 130000, 1
regional : 110149, -39402, 83321, 86.46, 124400, 2
regional : 915744, 37525, 51285, 101.2, 135600, 1
regional : 838159, 39496, 54197, 79.09, 163200, 2
regional : 384652, 37940, 52552, 87.01, 119600, 2
regional : 489247, 34315, 52167, 85.91, 187000, 1
regional : 243782, 46021, 45910, 77.22, 149000, 1
regional : 679078, 50795, 44560, 77.11, 115200, 1
regional : 292293, 49414, 46823, 79.42, 107000, 1
regional : 154090, -75399, 25407, 101.86, 190800, 2
regional : 399903, -72048, 23864, 105.49, 171600, 1
regional : 212933, -71966, 25008, 91.74, 122800, 1
regional : 315815, -11484, 113786, 94.82, 137000, 2
