6 10 4733
11250 12307.5 14121 19080 7000
major : 348214, -577, -916, 52.69, 169750, 1
regional : 217217, -108, -48, 84.81, 162800, 2
major : 973468, -1357, -1489, 62.26, 182750, 2
major : 681038, 327, 400, 51.37, 184000, 1
regional : 243403, -1062, 2376, 74.14, 144600, 1
major : 160336, 1102, 2863, 50.71, 237750, 1
hub : 317791, 570, -735, 63.03, 171600, 3
regional : 209342, 1264, 0, 103.84, 194000, 1
regional : 811391, -2782, 1734, 74.91, 181400, 2
regional : 211062, -269, 1468, 82.72, 147200, 1
economy : 3684327381, 140, 2, [209342, 811391]
economy : 8434580304, 145, 0, [217217, 209342]
economy : 5532393796, 171, 1, [681038, 973468]
economy : 1590923234, 133, 2, [681038, 973468]
economy : 9646845957, 82, 1, [811391, 317791]
economy : 9418876026, 107, 1, [348214, 317791]
first : 4066802529, 47, 0, [209342, 681038]
economy : 5493622466, 199, 2, [160336, 209342]
economy : 8820740434, 105, 1, [348214, 217217]
economy : 4180872651, 179, 9, [973468, 217217]
economy : 7060032037, 155, 2, [217217, 211062]
business : 5220787613, 122, 8, [973468, 811391]
business : 1383224044, 96, 2, [348214, 317791]
business : 5642327660, 165, 2, [811391, 681038]
economy : 7204498304, 99, 5, [348214, 217217]
economy : 4868973544, 114, 5, [217217, 211062]
economy : 3471424371, 94, 7, [160336, 681038]
business : 6817952137, 124, 2, [811391, 211062]
economy : 8036079374, 183, 1, [317791, 348214]
economy : 6422255019, 102, 1, [811391, 217217]
economy : 7047480700, 150, 1, [973468, 209342]
economy : 8059682185, 184, 1, [211062, 348214]
first : 1626666067, 105, 0, [209342, 217217]
economy : 9357511715, 83, 2, [211062, 243403]
business : 7191972507, 154, 1, [317791, 348214]
first : 3404260973, 106, 7, [317791, 973468]
economy : 3336558096, 131, 2, [211062, 348214]
economy : 2162957042, 174, 2, [243403, 348214]
economy : 2622299476, 197, 1, [217217, 973468]
first : 4508632905, 157, 2, [217217, 160336]
economy : 5034450781, 156, 2, [811391, 243403]
business : 1255033836, 144, 2, [217217, 348214]
economy : 3047224741, 132, 2, [317791, 681038]
economy : 6081219971, 169, 2, [811391, 317791]
economy : 2940844646, 140, 3, [243403, 317791]
economy : 8228108342, 136, 0, [681038, 243403]
economy : 4857061811, 190, 2, [811391, 973468]
business : 1283691612, 140, 0, [211062, 317791]
economy : 1688185617, 145, 1, [317791, 973468]
economy : 9352028511, 152, 5, [973468, 217217]
economy : 4461783152, 53, 4, [973468, 211062]
luxury : 5909637451, 56, 1, [243403, 681038]
economy : 4530224029, 91, 1, [348214, 973468]
economy : 2418990827, 107, 1, [217217, 317791]
business : 3347923781, 160, 2, [209342, 217217]
economy : 8853782526, 85, 3, [317791, 348214]
economy : 6007971211, 131, 4, [160336, 811391]
economy : 8366064493, 56, 1, [209342, 217217]
business : 6093074996, 131, 2, [811391, 243403]
economy : 1728147071, 148, 4, [973468, 209342]
economy : 3502337918, 149, 2, [973468, 243403]
luxury : 1827728367, 112, 8, [681038, 243403]
first : 5160154103, 63, 2, [811391, 209342]
economy : 5308837038, 101, 2, [211062, 209342]
economy : 9974478106, 148, 5, [209342, 317791]
first : 3969086534, 64, 0, [211062, 243403]
business : 4446498215, 185, 4, [973468, 160336]
economy : 7640021776, 50, 1, [243403, 681038]
economy : 3074892136, 106, 1, [217217, 681038]
economy : 9695524440, 119, 1, [973468, 209342]
economy : 3726159425, 127, 3, [209342, 973468]
first : 1936135454, 70, 3, [811391, 973468]
economy : 7157108040, 159, 7, [348214, 160336]
business : 9274681905, 149, 1, [211062, 243403]
luxury : 3893485900, 58, 1, [243403, 811391]
business : 5862506103, 76, 2, [243403, 217217]
economy : 4395239308, 200, 1, [973468, 317791]
economy : 3584323326, 67, 3, [973468, 160336]
economy : 4277649419, 139, 1, [243403, 209342]
economy : 1949814257, 113, 1, [243403, 348214]
economy : 2289376730, 87, 1, [243403, 317791]
economy : 2192327735, 147, 4, [317791, 160336]
economy : 8850839077, 90, 2, [317791, 209342]
economy : 9352094360, 176, 2, [348214, 243403]
business : 5177654900, 122, 3, [317791, 160336]
business : 3922260161, 122, 1, [209342, 681038]
economy : 4418446020, 69, 2, [973468, 811391]
economy : 1513034656, 163, 0, [217217, 973468]
economy : 1919993124, 168, 1, [217217, 160336]
economy : 7354591418, 145, 3, [160336, 348214]
economy : 7691352765, 118, 1, [209342, 348214]
economy : 7033295060, 156, 2, [160336, 348214]
economy : 1135283967, 161, 3, [209342, 160336]
economy : 8343155706, 76, 1, [317791, 211062]
economy : 7300844074, 189, 0, [217217, 211062]
luxury : 7272987999, 142, 2, [811391, 973468]
economy : 2263579629, 72, 2, [681038, 160336]
business : 4901236197, 66, 2, [160336, 209342]
economy : 3512887506, 188, 1, [811391, 160336]
economy : 5338032469, 40, 1, [217217, 160336]
economy : 2527909455, 130, 2, [209342, 317791]
economy : 6105387127, 94, 0, [348214, 681038]
economy : 4863338517, 81, 1, [217217, 317791]
economy : 9155711638, 103, 10, [681038, 211062]
business : 1598569573, 184, 4, [243403, 973468]
business : 9001780673, 62, 1, [217217, 681038]
business : 3997310800, 77, 3, [811391, 243403]
first : 8974276050, 59, 2, [681038, 973468]
first : 5078571367, 133, 3, [317791, 209342]
economy : 7652500156, 199, 2, [160336, 681038]
economy : 3320481613, 158, 1, [243403, 348214]
luxury : 3721280836, 109, 2, [217217, 209342]
economy : 6970192119, 196, 3, [348214, 317791]
economy : 3057265915, 182, 9, [317791, 160336]
business : 4553732354, 130, 3, [317791, 681038]
business : 9602010694, 176, 7, [317791, 160336]
economy : 7678313668, 75, 1, [217217, 209342]
economy : 7641155193, 189, 5, [160336, 317791]
economy : 3642586680, 100, 1, [681038, 217217]
first : 5985406889, 127, 3, [209342, 243403]
economy : 5001472426, 83, 0, [681038, 217217]
economy : 3440466205, 100, 8, [348214, 217217]
economy : 2975663101, 88, 1, [243403, 211062]
economy : 6316743262, 65, 2, [160336, 973468]
economy : 7974466271, 43, 5, [211062, 811391]
economy : 1531627165, 92, 1, [211062, 348214]
economy : 7603502475, 129, 4, [217217, 160336]
business : 1191157197, 186, 2, [811391, 681038]
economy : 6800588732, 195, 2, [317791, 348214]
economy : 9265426077, 96, 1, [217217, 317791]
business : 9259889099, 46, 3, [348214, 217217]
first : 8252296577, 180, 1, [973468, 209342]
economy : 1958268003, 135, 6, [973468, 217217]
economy : 8529352206, 98, 10, [160336, 811391]
economy : 6576065197, 119, 2, [973468, 811391]
economy : 4765692079, 42, 0, [317791, 681038]
economy : 5413136376, 95, 0, [211062, 209342]
business : 7255416430, 83, 1, [317791, 211062]
business : 8735362100, 114, 1, [243403, 348214]
economy : 8943028907, 104, 1, [811391, 681038]
economy : 7695755627, 138, 1, [317791, 160336]
economy : 4032345261, 146, 0, [317791, 217217]
economy : 7618722966, 163, 0, [160336, 217217]
economy : 1350473250, 127, 1, [209342, 160336]
business : 2328259317, 91, 1, [811391, 317791]
economy : 8553929800, 95, 8, [209342, 973468]
first : 8891155356, 123, 2, [348214, 243403]
economy : 6981365769, 165, 0, [811391, 209342]
economy : 3194866537, 52, 1, [317791, 348214]
economy : 8765248019, 57, 2, [211062, 217217]
economy : 3835435159, 63, 1, [973468, 348214]
economy : 7910485670, 75, 3, [348214, 811391]
economy : 7017907292, 158, 1, [811391, 681038]
economy : 4991023761, 179, 2, [973468, 348214]
business : 7580718566, 47, 2, [811391, 243403]
economy : 8444294352, 127, 0, [681038, 317791]
economy : 1623151528, 175, 1, [811391, 317791]
business : 5636466112, 84, 7, [681038, 211062]
economy : 3826581301, 148, 0, [211062, 811391]
economy : 5620846848, 75, 1, [243403, 681038]
economy : 9316823242, 172, 4, [317791, 160336]
economy : 8434072763, 140, 2, [348214, 209342]
economy : 9797134708, 171, 1, [211062, 973468]
economy : 7850608097, 68, 0, [317791, 243403]
first : 9829543244, 179, 1, [811391, 317791]
economy : 6868642331, 200, 2, [243403, 160336]
economy : 7065067139, 123, 1, [217217, 243403]
economy : 3392195751, 161, 2, [811391, 243403]
economy : 3358683727, 82, 1, [681038, 209342]
economy : 6205098659, 180, 1, [160336, 811391]
economy : 4018291665, 60, 3, [348214, 243403]
first : 8362782208, 182, 1, [211062, 243403]
economy : 4306147251, 88, 8, [209342, 317791]
economy : 4295141748, 105, 2, [973468, 217217]
business : 4969471542, 146, 1, [160336, 243403]
economy : 1082732129, 168, 2, [681038, 211062]
economy : 3937259062, 151, 2, [681038, 811391]
business : 2776789159, 159, 1, [317791, 243403]
economy : 6079351294, 180, 0, [211062, 317791]
economy : 6796435816, 113, 7, [243403, 160336]
economy : 4657539109, 133, 1, [160336, 209342]
first : 7743185036, 144, 1, [209342, 217217]
economy : 1045149774, 88, 0, [243403, 217217]
economy : 1655050822, 97, 6, [243403, 681038]
economy : 2859735100, 144, 4, [973468, 160336]
first : 9516575798, 136, 9, [681038, 811391]
business : 6895426570, 126, 1, [217217, 211062]
economy : 6144749652, 70, 0, [811391, 209342]
economy : 6211202032, 154, 2, [317791, 973468]
economy : 3195282449, 65, 2, [217217, 211062]
business : 2670004132, 41, 1, [211062, 348214]
economy : 1736952864, 192, 2, [211062, 209342]
economy : 3752455662, 102, 3, [681038, 160336]
first : 6327762924, 138, 1, [973468, 681038]
economy : 1883333769, 194, 9, [811391, 209342]
economy : 4041023346, 187, 0, [348214, 209342]
luxury : 5500793536, 163, 0, [243403, 348214]
economy : 1937027142, 54, 1, [317791, 348214]
economy : 7860463185, 41, 3, [211062, 217217]
economy : 4469787248, 121, 2, [681038, 348214]
economy : 8999078161, 200, 2, [243403, 211062]
economy : 2395981425, 132, 1, [681038, 217217]
economy : 9884936676, 145, 0, [243403, 348214]
economy : 3855692583, 139, 0, [348214, 211062]
economy : 9810635116, 102, 1, [317791, 217217]
economy : 9980449770, 192, 5, [160336, 217217]
economy : 2715076669, 109, 3, [681038, 211062]
economy : 9146539614, 89, 3, [348214, 681038]
economy : 8898190058, 48, 2, [681038, 217217]
business : 8619090352, 45, 0, [209342, 811391]
luxury : 4610826997, 50, 2, [160336, 243403]
economy : 8326629168, 118, 0, [973468, 811391]
economy : 4496658059, 193, 6, [348214, 681038]
economy : 7542293543, 80, 2, [217217, 243403]
luxury : 6638182384, 87, 2, [209342, 243403]
economy : 7523072966, 159, 2, [217217, 348214]
economy : 8128256433, 174, 7, [211062, 348214]
economy : 3136183509, 162, 2, [243403, 973468]
luxury : 9525622580, 166, 3, [217217, 348214]
business : 7836410814, 115, 10, [317791, 211062]
economy : 6542491951, 132, 5, [243403, 317791]
economy : 2199497508, 149, 2, [217217, 973468]
business : 9549576524, 76, 2, [160336, 317791]
economy : 2294805724, 97, 1, [243403, 160336]
economy : 5551901527, 153, 2, [681038, 209342]
first : 6493742004, 121, 0, [317791, 211062]
economy : 2712824252, 162, 1, [348214, 811391]
business : 6510893453, 143, 1, [209342, 243403]
economy : 7645260219, 142, 1, [317791, 973468]
economy : 7341185909, 56, 0, [211062, 217217]
economy : 6255798075, 189, 2, [243403, 317791]
economy : 6217456786, 157, 3, [243403, 348214]
business : 5768019349, 168, 1, [317791, 209342]
economy : 4260437160, 91, 2, [973468, 681038]
economy : 2804919051, 59, 1, [681038, 973468]
economy : 5503037462, 128, 4, [348214, 217217]
economy : 3131162423, 48, 1, [348214, 209342]
economy : 4208442776, 132, 3, [348214, 811391]
economy : 2311466403, 106, 2, [973468, 211062]
economy : 4400501301, 83, 4, [973468, 348214]
economy : 3515433540, 97, 1, [211062, 681038]
business : 4426315721, 118, 1, [217217, 211062]
economy : 6745353617, 42, 6, [209342, 348214]
economy : 9572740755, 116, 2, [160336, 681038]
business : 4495827859, 56, 1, [348214, 211062]
economy : 6679757728, 153, 1, [348214, 681038]
business : 3357310030, 62, 2, [209342, 973468]
economy : 9281992882, 130, 3, [681038, 211062]
business : 4686324521, 94, 2, [811391, 160336]
business : 7185149018, 174, 10, [217217, 211062]
economy : 6075120518, 72, 7, [209342, 217217]
economy : 6209896920, 73, 1, [348214, 973468]
economy : 5386129486, 42, 1, [811391, 209342]
economy : 2752740785, 45, 2, [811391, 160336]
economy : 7339633693, 70, 3, [973468, 811391]
economy : 8883298892, 59, 2, [973468, 811391]
economy : 1313381481, 148, 0, [973468, 317791]
economy : 5751835373, 101, 1, [811391, 317791]
economy : 5426930406, 148, 3, [681038, 243403]
economy : 5917586575, 144, 2, [160336, 243403]
business : 7178704454, 157, 1, [681038, 811391]
economy : 5834663090, 127, 0, [243403, 217217]
business : 2074704430, 119, 1, [160336, 209342]
economy : 5456473957, 102, 6, [211062, 243403]
luxury : 5375292000, 72, 2, [348214, 243403]
economy : 2017633021, 86, 2, [160336, 243403]
economy : 6704198403, 82, 0, [348214, 811391]
economy : 4156958851, 50, 5, [681038, 317791]
economy : 2227797425, 146, 1, [217217, 811391]
business : 1001723487, 117, 1, [160336, 681038]
economy : 1743845122, 138, 3, [348214, 317791]
business : 7759212839, 94, 3, [681038, 243403]
economy : 3653434780, 122, 6, [211062, 209342]
economy : 5898724151, 149, 0, [243403, 317791]
business : 3439000679, 155, 3, [243403, 317791]
economy : 9057532498, 154, 1, [811391, 317791]
business : 8135141104, 155, 1, [217217, 243403]
economy : 4250598787, 86, 3, [348214, 217217]
business : 8746600087, 139, 1, [973468, 243403]
economy : 6137938436, 195, 0, [973468, 211062]
economy : 1404712977, 49, 6, [209342, 973468]
economy : 8226141981, 160, 6, [211062, 209342]
economy : 6372241691, 102, 2, [348214, 973468]
business : 7861227636, 185, 0, [160336, 348214]
first : 1790285851, 173, 0, [348214, 317791]
economy : 9189092234, 104, 1, [209342, 160336]
economy : 3216365042, 144, 1, [211062, 160336]
economy : 5683626946, 115, 0, [243403, 217217]
economy : 2706299718, 184, 1, [348214, 160336]
business : 4373403841, 127, 0, [348214, 681038]
first : 5858750975, 41, 1, [209342, 243403]
economy : 6206572016, 83, 2, [348214, 211062]
first : 3191290929, 196, 3, [243403, 160336]
economy : 5884105975, 183, 0, [811391, 217217]
economy : 5802988165, 77, 8, [211062, 681038]
economy : 6921862361, 156, 2, [811391, 243403]
economy : 6250574300, 86, 5, [243403, 217217]
economy : 8616337251, 180, 2, [211062, 681038]
economy : 9186892427, 70, 3, [160336, 681038]
economy : 3349466503, 53, 1, [317791, 243403]
first : 6078239581, 103, 2, [348214, 211062]
economy : 4404869711, 52, 7, [348214, 317791]
economy : 1486060784, 120, 1, [681038, 973468]
business : 4196472739, 55, 2, [217217, 348214]
business : 2306633769, 137, 1, [348214, 681038]
economy : 1456378133, 190, 6, [211062, 681038]
luxury : 6304117092, 177, 1, [317791, 211062]
economy : 7269710044, 56, 2, [243403, 681038]
economy : 6170993747, 123, 1, [209342, 160336]
economy : 2147058487, 194, 3, [348214, 209342]
economy : 7354311199, 98, 0, [811391, 681038]
first : 1820178872, 63, 2, [209342, 160336]
business : 6898280359, 146, 9, [211062, 160336]
economy : 1818311405, 40, 1, [681038, 211062]
economy : 1946133960, 152, 1, [209342, 681038]
economy : 5443364929, 143, 2, [217217, 160336]
economy : 7062139934, 115, 2, [160336, 681038]
economy : 9160763534, 114, 1, [317791, 973468]
economy : 6706696622, 193, 2, [811391, 317791]
economy : 2305075613, 161, 0, [211062, 973468]
business : 9461519160, 128, 1, [243403, 209342]
economy : 6434079677, 140, 2, [243403, 211062]
business : 4431964314, 62, 1, [681038, 243403]
economy : 6666182535, 82, 2, [211062, 811391]
economy : 3804382613, 174, 2, [217217, 348214]
economy : 5237364817, 128, 5, [209342, 160336]
business : 5224723827, 112, 0, [973468, 348214]
business : 8312463738, 119, 2, [811391, 160336]
economy : 2665602902, 73, 7, [317791, 160336]
economy : 9958091706, 130, 6, [681038, 243403]
economy : 2073677173, 113, 1, [317791, 211062]
economy : 8859838941, 188, 3, [973468, 209342]
economy : 5215095718, 100, 2, [160336, 348214]
business : 4865505366, 81, 2, [209342, 973468]
economy : 8732585078, 187, 2, [211062, 681038]
economy : 5722670672, 81, 1, [243403, 211062]
business : 2323769592, 152, 3, [348214, 243403]
economy : 1916204128, 157, 1, [217217, 681038]
economy : 7242921299, 176, 3, [211062, 217217]
economy : 9440185920, 80, 7, [811391, 243403]
economy : 8556687229, 51, 0, [217217, 681038]
economy : 2595404561, 178, 2, [811391, 348214]
economy : 2850249185, 60, 1, [317791, 211062]
economy : 1559877095, 162, 9, [243403, 217217]
economy : 7893464024, 58, 1, [211062, 973468]
economy : 3887412592, 132, 1, [211062, 160336]
economy : 7202774596, 129, 2, [211062, 681038]
economy : 7383520159, 141, 2, [681038, 217217]
economy : 6265933071, 78, 3, [160336, 243403]
economy : 1286538459, 46, 0, [243403, 209342]
economy : 4553741889, 125, 0, [348214, 681038]
business : 7236266345, 61, 2, [317791, 160336]
economy : 7391643097, 174, 2, [209342, 217217]
economy : 2383287551, 103, 1, [217217, 209342]
economy : 4136243789, 125, 2, [217217, 317791]
first : 3555627375, 184, 4, [160336, 209342]
business : 1991289907, 109, 2, [681038, 209342]
first : 6336165255, 179, 1, [973468, 243403]
business : 2858316172, 113, 2, [348214, 317791]
economy : 9644821385, 67, 0, [217217, 681038]
economy : 6173369352, 42, 2, [317791, 811391]
economy : 3493456115, 168, 2, [317791, 209342]
business : 4945386830, 136, 1, [211062, 811391]
economy : 2788522963, 130, 1, [209342, 160336]
first : 4469540798, 80, 1, [811391, 160336]
economy : 7702189820, 79, 2, [317791, 348214]
economy : 8568161976, 175, 4, [160336, 317791]
first : 1069346213, 117, 0, [160336, 217217]
business : 3856753687, 129, 1, [243403, 217217]
economy : 9304342315, 143, 1, [209342, 973468]
economy : 1516357137, 140, 4, [211062, 348214]
economy : 3453254876, 84, 1, [681038, 973468]
economy : 9654043623, 92, 1, [211062, 209342]
economy : 3338029076, 47, 0, [160336, 811391]
business : 7841756136, 174, 0, [681038, 211062]
economy : 2303110934, 80, 1, [811391, 217217]
first : 7784787453, 142, 2, [348214, 243403]
economy : 8291361408, 189, 2, [243403, 811391]
economy : 8950709821, 131, 1, [973468, 209342]
economy : 5618846354, 99, 6, [973468, 681038]
business : 1865340401, 181, 6, [217217, 348214]
economy : 3265912457, 156, 9, [243403, 348214]
business : 3387578351, 87, 0, [217217, 973468]
economy : 8367561150, 157, 2, [209342, 211062]
economy : 5110413597, 78, 0, [211062, 160336]
luxury : 8799401931, 72, 1, [211062, 811391]
economy : 6570728568, 80, 0, [209342, 348214]
economy : 1803357068, 154, 2, [217217, 209342]
economy : 1388362545, 103, 2, [681038, 243403]
economy : 2585559718, 95, 1, [209342, 317791]
economy : 9948130288, 136, 3, [681038, 160336]
economy : 4795262494, 68, 2, [681038, 973468]
economy : 4528033926, 198, 1, [811391, 317791]
business : 3678583000, 160, 1, [681038, 217217]
economy : 4574604025, 81, 1, [973468, 681038]
business : 6481522300, 49, 1, [211062, 348214]
economy : 9901925726, 56, 4, [160336, 681038]
economy : 6626886773, 177, 2, [317791, 217217]
economy : 9565602332, 169, 1, [211062, 348214]
business : 1765903726, 48, 2, [217217, 348214]
economy : 1540830533, 127, 1, [348214, 160336]
business : 1858682702, 159, 2, [348214, 160336]
business : 1857092327, 72, 1, [160336, 209342]
economy : 1279744934, 93, 2, [209342, 217217]
economy : 8610435842, 191, 3, [209342, 348214]
first : 2094059985, 166, 1, [160336, 211062]
luxury : 8248060802, 80, 0, [217217, 160336]
economy : 4568014358, 190, 1, [811391, 317791]
economy : 3080183243, 142, 2, [211062, 681038]
economy : 9876205602, 70, 0, [209342, 348214]
economy : 2918998755, 130, 1, [681038, 160336]
first : 6333143802, 140, 6, [160336, 217217]
economy : 9254548422, 47, 1, [209342, 211062]
economy : 4721583671, 63, 1, [160336, 681038]
economy : 9718133137, 50, 1, [217217, 811391]
first : 7224835869, 168, 9, [681038, 973468]
economy : 7876704719, 110, 1, [811391, 243403]
economy : 1466154521, 182, 1, [243403, 211062]
business : 5642301463, 160, 1, [209342, 317791]
business : 3639286627, 169, 2, [211062, 160336]
economy : 2839173203, 181, 2, [973468, 209342]
economy : 5657234505, 118, 3, [811391, 348214]
business : 4798566535, 120, 0, [317791, 217217]
economy : 4545560338, 78, 1, [160336, 217217]
first : 9740910459, 43, 0, [681038, 243403]
first : 3349487550, 173, 4, [811391, 160336]
economy : 7634131976, 166, 7, [811391, 217217]
economy : 3680103916, 83, 1, [348214, 681038]
first : 7839141680, 100, 1, [209342, 681038]
economy : 3056651880, 114, 1, [681038, 209342]
economy : 7630176909, 167, 2, [317791, 681038]
luxury : 7886410940, 97, 3, [217217, 681038]
business : 6912754056, 71, 3, [217217, 160336]
business : 4739867160, 96, 1, [348214, 243403]
economy : 1920888327, 176, 1, [973468, 217217]
business : 8370961947, 173, 1, [973468, 243403]
economy : 5192668454, 186, 2, [348214, 209342]
economy : 8098011525, 104, 5, [681038, 317791]
first : 9252571585, 70, 5, [681038, 217217]
economy : 4469483987, 51, 1, [243403, 211062]
economy : 6445254299, 112, 2, [243403, 217217]
business : 2719424026, 51, 6, [811391, 209342]
economy : 9806561434, 159, 2, [160336, 209342]
first : 4703774697, 131, 1, [348214, 209342]
economy : 2108955207, 129, 8, [243403, 209342]
economy : 3900627145, 177, 3, [973468, 317791]
economy : 9601524470, 50, 2, [973468, 243403]
economy : 6202568297, 53, 0, [811391, 317791]
first : 7095679011, 78, 1, [317791, 973468]
economy : 8323445915, 130, 5, [160336, 811391]
economy : 7255901413, 109, 3, [217217, 243403]
business : 6027710766, 120, 2, [811391, 317791]
economy : 5522725448, 107, 0, [160336, 211062]
economy : 1927900380, 124, 3, [217217, 973468]
business : 5686766422, 134, 1, [217217, 811391]
economy : 4656367584, 153, 6, [317791, 811391]
business : 5229043467, 126, 2, [217217, 681038]
economy : 3936001174, 40, 1, [217217, 160336]
economy : 1679665103, 104, 0, [811391, 243403]
economy : 7795947902, 111, 2, [681038, 811391]
business : 4375849602, 194, 9, [681038, 973468]
economy : 5362464887, 166, 1, [243403, 348214]
economy : 3561572882, 125, 1, [681038, 317791]
business : 2601925876, 78, 7, [217217, 348214]
economy : 8517257015, 88, 0, [217217, 681038]
economy : 6502448930, 166, 2, [211062, 160336]
business : 2682429797, 185, 1, [217217, 317791]
economy : 2273149631, 103, 3, [973468, 209342]
economy : 7662716948, 76, 0, [211062, 317791]
economy : 7062511666, 97, 3, [348214, 160336]
business : 5616186964, 162, 5, [217217, 348214]
business : 5715289089, 75, 1, [217217, 211062]
economy : 1535226999, 112, 4, [217217, 160336]
economy : 1045272906, 189, 5, [211062, 317791]
economy : 1627456766, 130, 0, [811391, 317791]
economy : 6400243161, 45, 0, [681038, 348214]
economy : 4493113596, 94, 0, [209342, 811391]
economy : 8163605482, 126, 2, [681038, 811391]
economy : 6215339014, 173, 2, [160336, 348214]
economy : 8041169278, 193, 0, [211062, 209342]
economy : 5679227963, 163, 1, [243403, 211062]
economy : 3270853705, 153, 2, [811391, 348214]
economy : 8132505234, 139, 0, [217217, 973468]
business : 2770549951, 162, 0, [973468, 681038]
economy : 7526440837, 158, 2, [243403, 811391]
economy : 7481370840, 175, 0, [681038, 243403]
business : 5715368565, 167, 3, [217217, 811391]
economy : 1682137721, 51, 2, [243403, 209342]
economy : 1183982783, 138, 1, [317791, 243403]
economy : 4597668930, 148, 2, [160336, 973468]
economy : 5640869537, 139, 3, [317791, 211062]
business : 7706946883, 193, 0, [811391, 317791]
first : 8744461712, 72, 2, [243403, 209342]
business : 6928867878, 144, 3, [317791, 348214]
business : 4704737383, 142, 2, [243403, 811391]
economy : 3894996853, 58, 0, [973468, 211062]
economy : 1788717768, 115, 2, [243403, 217217]
economy : 3946372604, 68, 5, [811391, 209342]
economy : 8843177268, 45, 1, [160336, 211062]
economy : 4017526557, 179, 2, [160336, 317791]
business : 1241509684, 52, 0, [211062, 317791]
economy : 9024782347, 139, 2, [348214, 243403]
economy : 5093782393, 197, 2, [160336, 317791]
economy : 2569437976, 161, 1, [973468, 243403]
economy : 7372473968, 157, 1, [209342, 243403]
economy : 8712266111, 111, 1, [973468, 209342]
economy : 9943954872, 113, 3, [317791, 973468]
economy : 6836859410, 79, 1, [348214, 973468]
first : 9178083724, 118, 6, [348214, 681038]
economy : 2866538556, 174, 1, [209342, 317791]
economy : 7443199137, 84, 1, [217217, 811391]
business : 3328556215, 155, 1, [973468, 681038]
economy : 8209552211, 183, 2, [217217, 811391]
economy : 9330304365, 104, 1, [973468, 811391]
economy : 2281316791, 200, 3, [973468, 811391]
business : 8166072370, 178, 3, [243403, 317791]
economy : 9281251042, 107, 1, [973468, 348214]
business : 9315501270, 72, 0, [209342, 211062]
economy : 6558049047, 41, 2, [348214, 209342]
luxury : 3460226118, 153, 0, [211062, 209342]
first : 3601540160, 197, 3, [811391, 973468]
economy : 9758356635, 121, 2, [243403, 217217]
economy : 8540012231, 141, 3, [211062, 811391]
economy : 2968124778, 155, 0, [160336, 811391]
economy : 5747747404, 200, 2, [348214, 317791]
economy : 4197668789, 139, 0, [217217, 348214]
economy : 3408656497, 45, 1, [681038, 209342]
business : 8818198129, 73, 1, [973468, 211062]
economy : 2345965677, 112, 1, [973468, 317791]
economy : 2606329869, 132, 3, [217217, 811391]
economy : 9265541258, 64, 2, [681038, 211062]
economy : 5284174735, 190, 1, [243403, 681038]
first : 9292800918, 162, 3, [243403, 348214]
economy : 7021041790, 131, 7, [209342, 211062]
economy : 3924572863, 85, 1, [211062, 317791]
economy : 4252251084, 197, 2, [217217, 317791]
economy : 7707922068, 89, 2, [348214, 317791]
economy : 8444001680, 183, 5, [243403, 217217]
luxury : 4337983762, 72, 2, [348214, 243403]
business : 7563788625, 151, 0, [217217, 811391]
economy : 1516158658, 44, 1, [209342, 973468]
economy : 2246848333, 172, 1, [973468, 317791]
economy : 3431839554, 123, 0, [243403, 160336]
economy : 8629249880, 183, 2, [348214, 217217]
business : 4578963928, 72, 3, [681038, 209342]
economy : 6802325374, 55, 1, [681038, 973468]
first : 5745361309, 141, 0, [160336, 217217]
economy : 3407609227, 66, 10, [811391, 217217]
economy : 7601225820, 153, 9, [243403, 317791]
economy : 7222416250, 47, 0, [681038, 348214]
economy : 9948775364, 70, 2, [317791, 681038]
luxury : 6860810585, 62, 2, [681038, 317791]
economy : 4741249677, 117, 2, [209342, 211062]
economy : 5666024961, 106, 1, [973468, 160336]
economy : 6005804533, 123, 6, [217217, 209342]
economy : 7795681265, 161, 1, [973468, 317791]
economy : 3686166633, 156, 2, [160336, 681038]
luxury : 7367854542, 102, 1, [317791, 243403]
economy : 8552728410, 156, 3, [811391, 211062]
economy : 7800876474, 120, 6, [217217, 243403]
economy : 8853069153, 52, 2, [160336, 348214]
economy : 3291742265, 70, 1, [243403, 348214]
economy : 6693495962, 82, 1, [160336, 217217]
economy : 4307535728, 192, 1, [243403, 217217]
economy : 7773373270, 179, 2, [217217, 811391]
economy : 9970955637, 146, 4, [160336, 211062]
economy : 7050257037, 191, 3, [209342, 348214]
economy : 7244494529, 81, 0, [217217, 160336]
business : 4635264310, 128, 8, [317791, 973468]
economy : 4990676277, 169, 4, [209342, 681038]
economy : 6143597634, 59, 2, [317791, 973468]
economy : 9423801277, 194, 3, [243403, 973468]
economy : 1962269107, 144, 1, [348214, 681038]
business : 7144348209, 50, 1, [211062, 209342]
economy : 1416914345, 137, 0, [317791, 209342]
economy : 4996789156, 111, 1, [317791, 973468]
economy : 4935621188, 61, 6, [160336, 973468]
economy : 6783530931, 86, 2, [209342, 243403]
business : 1398277567, 42, 1, [317791, 209342]
economy : 4948399167, 180, 1, [160336, 217217]
first : 6021744272, 106, 3, [209342, 348214]
economy : 2828401515, 182, 1, [217217, 811391]
economy : 5916762513, 64, 4, [973468, 681038]
first : 3033752911, 145, 3, [243403, 811391]
economy : 1841243799, 158, 2, [243403, 217217]
economy : 8718914585, 147, 4, [973468, 681038]
economy : 5776201761, 63, 1, [217217, 317791]
