25 19 8639
11610 12150.0 14337 18648 5170
hub : 534970, -15684, -6599, 36.08, 198600, 6
regional : 957944, 3150, 1425, 72.71, 157000, 4
regional : 174630, 158, 11950, 101.42, 123200, 2
regional : 509816, -7958, 6812, 79.2, 103800, 2
regional : 436747, 6850, 364, 92.29, 135000, 3
regional : 951649, 4129, 6431, 93.94, 161000, 3
hub : 624461, 7237, 17863, 38.17, 216900, 7
regional : 620175, 11207, 3478, 69.52, 185200, 4
major : 956189, -4420, -5703, 60.5, 235500, 6
regional : 784311, -7068, -3122, 76.78, 112400, 4
hub : 348166, -100, 497, 47.41, 180300, 5
regional : 221401, 1786, -571, 68.53, 190000, 3
regional : 933030, 7279, 11337, 99.55, 139800, 3
hub : 227300, 16455, 6414, 41.91, 167400, 6
hub : 758574, 1497, 10179, 56.65, 245400, 9
hub : 443272, 10639, 15641, 39.38, 255300, 7
major : 316884, -7005, -17740, 44.11, 142250, 5
hub : 520548, -5162, -5277, 61.27, 178200, 4
regional : 725492, -7861, 838, 104.5, 194400, 3
economy : 3655075014, 102, 1, [957944, 534970]
economy : 3351523064, 98, 1, [436747, 443272]
economy : 7020285201, 117, 2, [436747, 509816]
economy : 3076229964, 73, 0, [443272, 956189]
business : 3492909219, 89, 4, [534970, 227300]
business : 5701224315, 74, 2, [221401, 509816]
business : 9009450220, 193, 2, [957944, 227300]
economy : 8544962205, 184, 2, [509816, 620175]
first : 2202968183, 118, 1, [509816, 436747]
economy : 6403447611, 91, 2, [520548, 443272]
business : 9936562183, 130, 8, [348166, 784311]
economy : 6106154109, 40, 1, [758574, 174630]
business : 8892584438, 150, 8, [348166, 520548]
first : 5793903427, 99, 2, [758574, 436747]
economy : 8124362395, 181, 2, [620175, 316884]
economy : 6143977834, 159, 2, [933030, 957944]
economy : 8445814952, 59, 1, [436747, 443272]
business : 8030867073, 167, 2, [725492, 758574]
economy : 9338328716, 104, 3, [956189, 174630]
economy : 5880564604, 63, 5, [174630, 758574]
luxury : 3606181962, 81, 2, [436747, 624461]
economy : 4856218500, 155, 1, [534970, 957944]
economy : 8305138923, 183, 5, [174630, 520548]
business : 9445223662, 70, 3, [316884, 443272]
economy : 9692415505, 160, 0, [951649, 509816]
economy : 9881795737, 169, 0, [624461, 951649]
economy : 9651465995, 137, 1, [520548, 221401]
economy : 1466561944, 113, 5, [624461, 784311]
economy : 4124124769, 84, 1, [957944, 348166]
economy : 6535514989, 65, 1, [436747, 221401]
economy : 7739246459, 46, 1, [956189, 725492]
first : 4084803523, 122, 0, [534970, 348166]
economy : 4863730373, 78, 1, [436747, 951649]
economy : 7711597964, 135, 1, [227300, 534970]
economy : 8640706591, 80, 7, [624461, 758574]
economy : 7719268355, 200, 0, [227300, 348166]
economy : 8416426342, 176, 1, [227300, 951649]
economy : 3741292497, 80, 0, [316884, 221401]
economy : 8511562226, 45, 7, [509816, 933030]
economy : 2352533843, 115, 2, [509816, 758574]
economy : 3159865643, 119, 2, [534970, 784311]
economy : 2834008984, 91, 2, [348166, 624461]
economy : 1275220541, 48, 10, [933030, 443272]
first : 9584163354, 49, 0, [620175, 956189]
economy : 7141798952, 45, 1, [951649, 620175]
economy : 1614447981, 195, 0, [509816, 221401]
business : 6734845827, 101, 1, [509816, 436747]
business : 6809230450, 45, 2, [784311, 758574]
first : 7416757505, 83, 2, [624461, 348166]
economy : 8130828202, 72, 5, [436747, 725492]
economy : 8842528866, 129, 6, [784311, 951649]
economy : 7379850440, 111, 2, [443272, 933030]
economy : 3315627604, 167, 1, [520548, 221401]
economy : 5363762024, 134, 0, [227300, 956189]
economy : 2798889791, 96, 1, [174630, 933030]
economy : 4476038775, 124, 4, [784311, 316884]
economy : 8968074341, 163, 1, [534970, 348166]
economy : 9505300050, 172, 1, [221401, 227300]
first : 4011618072, 180, 1, [174630, 951649]
business : 6873365790, 155, 2, [520548, 174630]
economy : 4454053038, 43, 8, [227300, 784311]
first : 7550077219, 168, 1, [758574, 957944]
economy : 6996914674, 150, 2, [758574, 227300]
economy : 7125004024, 43, 1, [520548, 758574]
economy : 7615206657, 89, 2, [520548, 348166]
business : 2239696971, 60, 2, [174630, 951649]
economy : 3482338995, 55, 2, [227300, 348166]
economy : 7176579654, 97, 2, [933030, 725492]
economy : 3091800607, 187, 1, [443272, 784311]
business : 4704384558, 148, 2, [443272, 956189]
economy : 3042484001, 115, 4, [534970, 725492]
economy : 2514473218, 45, 7, [758574, 316884]
economy : 2991398330, 184, 9, [951649, 956189]
economy : 6004931694, 129, 0, [534970, 758574]
business : 5382772182, 195, 3, [509816, 436747]
economy : 2140449750, 164, 3, [957944, 509816]
economy : 5893510256, 45, 2, [221401, 725492]
economy : 8018183737, 65, 1, [956189, 348166]
economy : 3441652679, 198, 0, [951649, 534970]
business : 3644674851, 157, 3, [951649, 957944]
economy : 7558928055, 88, 3, [951649, 725492]
economy : 2148015465, 74, 0, [436747, 443272]
economy : 9389059700, 166, 4, [534970, 520548]
economy : 6840911233, 113, 2, [725492, 348166]
economy : 5685313399, 67, 2, [221401, 316884]
business : 9944413415, 79, 10, [316884, 520548]
economy : 1623385560, 58, 2, [221401, 534970]
economy : 4131299550, 171, 1, [784311, 348166]
economy : 5146458728, 173, 1, [758574, 784311]
economy : 1730611061, 162, 1, [725492, 348166]
economy : 2988865876, 181, 2, [784311, 443272]
economy : 1890628709, 142, 2, [520548, 758574]
luxury : 5524088964, 71, 2, [316884, 174630]
economy : 5016052574, 151, 2, [620175, 951649]
business : 7974749555, 60, 3, [534970, 227300]
economy : 6588760886, 53, 2, [957944, 348166]
first : 6988152753, 132, 2, [534970, 221401]
economy : 7948636266, 131, 2, [725492, 620175]
economy : 7225246967, 155, 2, [758574, 348166]
economy : 6922359353, 113, 1, [725492, 348166]
economy : 8883021910, 49, 6, [348166, 951649]
economy : 9509506650, 164, 2, [956189, 957944]
economy : 8394915235, 185, 2, [443272, 951649]
economy : 1133828291, 89, 10, [620175, 957944]
economy : 5515896118, 189, 2, [348166, 624461]
economy : 8166426543, 113, 2, [221401, 956189]
first : 2264380495, 124, 2, [316884, 933030]
business : 4060577918, 93, 8, [758574, 956189]
economy : 8768515164, 126, 0, [316884, 436747]
economy : 3616640424, 150, 2, [443272, 520548]
economy : 1278289721, 185, 0, [620175, 758574]
economy : 2438554598, 86, 1, [957944, 348166]
business : 8713092007, 72, 4, [509816, 520548]
business : 1330045389, 82, 7, [758574, 520548]
economy : 9921647829, 110, 4, [520548, 725492]
economy : 8500782681, 74, 1, [758574, 520548]
economy : 6939654255, 165, 8, [784311, 436747]
economy : 7147111399, 131, 2, [951649, 933030]
economy : 5250521529, 163, 3, [509816, 227300]
economy : 9574017739, 59, 2, [221401, 436747]
economy : 2454395922, 167, 3, [436747, 758574]
economy : 5479909747, 111, 0, [784311, 221401]
business : 1077918753, 160, 0, [509816, 951649]
economy : 7921435676, 131, 2, [316884, 174630]
luxury : 3795103053, 71, 10, [758574, 436747]
business : 1875815748, 177, 1, [951649, 784311]
economy : 8074402121, 83, 5, [174630, 624461]
economy : 2642671515, 181, 2, [951649, 174630]
economy : 7661592377, 81, 2, [509816, 227300]
economy : 7648506714, 137, 0, [620175, 520548]
economy : 9693870575, 48, 0, [784311, 758574]
economy : 8903287468, 105, 3, [221401, 951649]
economy : 4399126588, 62, 3, [725492, 436747]
economy : 4977930879, 49, 2, [221401, 348166]
economy : 8867092920, 94, 1, [436747, 725492]
economy : 3686965917, 143, 0, [957944, 534970]
economy : 9282273633, 195, 1, [174630, 443272]
economy : 8260227591, 180, 1, [509816, 784311]
business : 2331956099, 112, 1, [956189, 624461]
economy : 4139861609, 170, 0, [933030, 725492]
economy : 8107716365, 142, 1, [174630, 957944]
economy : 9173394443, 164, 2, [174630, 620175]
business : 4286064317, 62, 1, [520548, 509816]
economy : 1601698379, 173, 2, [316884, 951649]
first : 7321808317, 64, 9, [174630, 957944]
business : 6450982798, 182, 9, [624461, 348166]
first : 3985185804, 71, 2, [957944, 534970]
economy : 4252181524, 96, 0, [933030, 956189]
economy : 6367070219, 75, 2, [725492, 957944]
economy : 8798858184, 113, 3, [348166, 620175]
economy : 4679692576, 166, 2, [725492, 348166]
economy : 4540083343, 74, 2, [227300, 956189]
business : 5197843837, 156, 1, [520548, 624461]
economy : 8739414485, 196, 1, [784311, 957944]
business : 1970878891, 107, 1, [784311, 620175]
economy : 2347159660, 147, 1, [725492, 951649]
first : 6792457629, 185, 1, [725492, 957944]
economy : 1411527154, 181, 1, [520548, 443272]
luxury : 7797048358, 82, 0, [956189, 534970]
business : 6725121212, 146, 2, [443272, 624461]
business : 1575609144, 133, 2, [520548, 534970]
economy : 3720521135, 181, 1, [933030, 620175]
business : 4819230620, 147, 7, [436747, 758574]
economy : 5648131323, 80, 1, [436747, 534970]
business : 6694793989, 58, 2, [443272, 758574]
business : 2476299575, 93, 0, [443272, 951649]
business : 4297823247, 182, 1, [316884, 227300]
economy : 9062759353, 151, 4, [443272, 933030]
first : 5373822298, 69, 3, [620175, 957944]
economy : 6481071710, 152, 1, [509816, 956189]
business : 7238996327, 51, 3, [534970, 509816]
first : 6198901851, 121, 3, [221401, 725492]
business : 4743513027, 75, 4, [534970, 620175]
economy : 3061890738, 97, 0, [174630, 758574]
economy : 9685519465, 47, 0, [951649, 725492]
first : 4957921222, 48, 2, [174630, 725492]
economy : 5214101320, 111, 3, [348166, 509816]
economy : 9276488942, 167, 1, [348166, 725492]
economy : 1030115592, 79, 2, [221401, 784311]
economy : 3575352708, 118, 1, [534970, 316884]
business : 5972501735, 114, 3, [436747, 520548]
economy : 1117161818, 119, 2, [758574, 951649]
business : 4114760839, 73, 0, [933030, 534970]
economy : 7356922936, 90, 2, [933030, 725492]
economy : 6686403329, 133, 0, [227300, 951649]
economy : 9841219386, 133, 1, [725492, 534970]
business : 1791328839, 66, 5, [443272, 725492]
economy : 9546730493, 164, 3, [436747, 957944]
economy : 8240587032, 177, 3, [174630, 436747]
business : 3899201686, 156, 2, [957944, 933030]
business : 7950644730, 50, 1, [436747, 174630]
luxury : 2232135238, 56, 1, [227300, 620175]
economy : 8516085172, 195, 2, [758574, 951649]
first : 9046441187, 84, 5, [725492, 956189]
economy : 5748551352, 175, 1, [624461, 443272]
economy : 8438731750, 189, 1, [784311, 624461]
economy : 7990755858, 102, 1, [227300, 624461]
economy : 6012325057, 61, 0, [957944, 174630]
first : 9918542648, 42, 1, [620175, 534970]
economy : 3334893080, 163, 8, [436747, 443272]
economy : 8095337273, 163, 2, [509816, 348166]
first : 9966040269, 190, 2, [784311, 956189]
economy : 1407698989, 62, 4, [436747, 221401]
economy : 8926874776, 49, 2, [725492, 221401]
economy : 7072505770, 122, 3, [221401, 725492]
economy : 3232267236, 119, 2, [951649, 956189]
economy : 3489169943, 192, 2, [348166, 221401]
economy : 6264154746, 46, 1, [956189, 316884]
first : 1572735855, 56, 1, [784311, 174630]
economy : 9787507943, 94, 3, [316884, 758574]
economy : 9789153810, 124, 0, [348166, 316884]
economy : 8435312074, 137, 1, [227300, 443272]
economy : 8246252912, 194, 0, [758574, 620175]
economy : 5044774057, 183, 3, [348166, 534970]
economy : 1180954193, 143, 3, [624461, 956189]
economy : 6068752823, 125, 0, [534970, 784311]
economy : 8548092700, 104, 5, [520548, 509816]
economy : 4609748613, 46, 0, [227300, 348166]
economy : 1243915518, 42, 2, [957944, 725492]
economy : 2159273791, 55, 5, [174630, 436747]
economy : 7115767833, 179, 3, [227300, 933030]
business : 8288454788, 43, 0, [174630, 933030]
economy : 8960677169, 87, 2, [509816, 758574]
economy : 5808937856, 184, 2, [227300, 316884]
business : 1062106626, 124, 6, [956189, 957944]
economy : 9882403711, 57, 1, [174630, 509816]
economy : 5744797894, 126, 1, [520548, 174630]
first : 8974731827, 200, 2, [443272, 509816]
first : 1199381732, 71, 0, [443272, 520548]
business : 4680177927, 156, 1, [957944, 758574]
economy : 9091539450, 88, 1, [725492, 957944]
economy : 8743130064, 79, 1, [956189, 624461]
economy : 2011312074, 115, 7, [620175, 957944]
first : 9924985663, 120, 1, [520548, 620175]
economy : 9966095329, 105, 1, [534970, 620175]
economy : 3104561632, 80, 2, [784311, 951649]
economy : 5244631855, 157, 4, [758574, 509816]
economy : 4998799732, 140, 3, [509816, 227300]
economy : 6413424511, 192, 2, [957944, 227300]
first : 2412040125, 101, 6, [509816, 227300]
economy : 7471094415, 136, 0, [957944, 443272]
first : 7874055966, 139, 2, [725492, 624461]
economy : 5731174094, 71, 4, [221401, 624461]
business : 6724251934, 186, 0, [509816, 624461]
business : 5474138546, 180, 2, [509816, 784311]
economy : 7539253715, 119, 1, [534970, 509816]
economy : 9350121317, 64, 7, [620175, 784311]
economy : 9346900592, 112, 1, [624461, 221401]
economy : 8187445376, 120, 3, [221401, 174630]
economy : 6636283507, 85, 2, [443272, 956189]
business : 7654481139, 80, 1, [509816, 957944]
business : 3860609094, 96, 1, [520548, 725492]
economy : 1819074947, 130, 4, [624461, 509816]
business : 3083813430, 176, 0, [520548, 534970]
business : 3611046438, 103, 1, [348166, 227300]
economy : 4268208501, 81, 2, [758574, 174630]
first : 1325920991, 141, 1, [784311, 221401]
economy : 2869422077, 84, 0, [227300, 951649]
economy : 7283712405, 52, 2, [221401, 520548]
economy : 2966278749, 114, 4, [725492, 348166]
economy : 1591038943, 69, 9, [956189, 436747]
economy : 7945856298, 98, 0, [509816, 951649]
economy : 3768604742, 186, 6, [227300, 957944]
business : 7838525974, 162, 1, [725492, 758574]
economy : 8598566200, 186, 3, [174630, 956189]
economy : 3674627824, 158, 0, [956189, 348166]
economy : 5441882500, 156, 5, [957944, 534970]
economy : 9818394739, 118, 3, [725492, 624461]
first : 9938805216, 200, 1, [758574, 933030]
business : 9727494260, 197, 4, [624461, 725492]
economy : 3112369528, 129, 2, [348166, 933030]
economy : 8225608607, 171, 0, [534970, 758574]
business : 4399073488, 56, 2, [174630, 227300]
economy : 6804568035, 186, 0, [348166, 174630]
economy : 9971752438, 60, 7, [784311, 436747]
economy : 3812538515, 198, 0, [956189, 348166]
economy : 8037162243, 79, 0, [758574, 784311]
economy : 8061658750, 114, 0, [520548, 758574]
economy : 1155477964, 84, 1, [624461, 725492]
economy : 6568811901, 163, 0, [534970, 221401]
economy : 9688410002, 69, 2, [348166, 227300]
first : 7861029942, 79, 10, [758574, 784311]
economy : 9910919322, 93, 1, [221401, 758574]
economy : 5045187191, 145, 2, [620175, 784311]
business : 2100966511, 101, 2, [957944, 534970]
economy : 6545050081, 109, 0, [725492, 956189]
economy : 7087714423, 87, 5, [620175, 784311]
economy : 7615837276, 67, 5, [956189, 758574]
economy : 4901157150, 110, 1, [174630, 620175]
business : 2168979185, 145, 1, [620175, 174630]
economy : 6011201006, 172, 1, [348166, 316884]
business : 6359720759, 89, 10, [174630, 624461]
economy : 4435425454, 193, 3, [620175, 725492]
economy : 8254387380, 40, 2, [951649, 436747]
business : 1907489933, 135, 0, [725492, 951649]
economy : 5381239087, 100, 0, [221401, 933030]
economy : 7497268058, 178, 2, [956189, 624461]
first : 3906918199, 67, 1, [784311, 956189]
economy : 1064508378, 196, 1, [725492, 957944]
economy : 5096328885, 58, 2, [174630, 725492]
economy : 7276541747, 149, 1, [758574, 316884]
economy : 4864483165, 171, 2, [951649, 534970]
economy : 3984390232, 91, 1, [227300, 436747]
economy : 6371882771, 93, 3, [620175, 509816]
economy : 3488061805, 191, 1, [443272, 620175]
first : 5911500969, 60, 3, [534970, 620175]
economy : 6835224648, 124, 4, [316884, 443272]
economy : 7215460967, 177, 2, [725492, 534970]
economy : 6119525092, 193, 1, [758574, 348166]
economy : 8749790020, 77, 6, [758574, 620175]
economy : 5908114502, 137, 3, [758574, 227300]
economy : 9864557987, 84, 0, [620175, 174630]
economy : 7861738200, 144, 2, [316884, 227300]
economy : 1424410686, 161, 2, [951649, 348166]
business : 2502301684, 127, 1, [520548, 725492]
economy : 5479399984, 113, 0, [534970, 620175]
economy : 9237056381, 77, 0, [957944, 174630]
economy : 1618862639, 133, 2, [316884, 957944]
economy : 9464665503, 66, 6, [534970, 620175]
economy : 7986752260, 158, 2, [951649, 221401]
business : 5755895729, 159, 2, [221401, 725492]
economy : 2530427689, 172, 3, [534970, 784311]
economy : 1080801374, 91, 1, [951649, 956189]
business : 9628234889, 43, 0, [509816, 624461]
economy : 3320640945, 155, 3, [624461, 443272]
economy : 9920119588, 56, 5, [174630, 933030]
economy : 2654371753, 77, 0, [624461, 725492]
business : 6994628523, 97, 3, [957944, 725492]
economy : 1194839379, 145, 0, [933030, 957944]
first : 2078671713, 155, 1, [520548, 509816]
economy : 4494866953, 196, 5, [509816, 348166]
economy : 8119844021, 190, 2, [620175, 227300]
first : 8774111854, 146, 2, [956189, 784311]
economy : 6893549239, 40, 1, [534970, 620175]
economy : 9125372793, 184, 1, [624461, 957944]
economy : 5238809281, 150, 1, [534970, 784311]
economy : 9745917705, 195, 6, [758574, 620175]
first : 6514986427, 106, 7, [520548, 443272]
economy : 7934825223, 143, 1, [174630, 758574]
business : 7882092149, 124, 7, [221401, 534970]
first : 2505748094, 176, 1, [316884, 758574]
economy : 1628059396, 98, 1, [436747, 227300]
economy : 6338371755, 64, 1, [221401, 758574]
first : 3773902635, 124, 1, [534970, 956189]
economy : 8993867409, 80, 2, [624461, 956189]
economy : 8684716688, 76, 6, [227300, 221401]
economy : 6235335781, 173, 1, [443272, 436747]
business : 2009068436, 177, 1, [221401, 227300]
luxury : 7225175567, 77, 2, [534970, 509816]
economy : 2746672893, 172, 2, [443272, 624461]
economy : 6915393632, 192, 3, [758574, 951649]
first : 7167380126, 153, 1, [933030, 348166]
economy : 7576232428, 163, 3, [174630, 520548]
economy : 9638856494, 178, 1, [933030, 509816]
business : 4237803764, 87, 8, [436747, 620175]
business : 3324410251, 139, 1, [758574, 933030]
economy : 8037075709, 103, 3, [534970, 620175]
economy : 6541709393, 172, 1, [174630, 520548]
economy : 8037866573, 122, 2, [316884, 348166]
economy : 6084209196, 152, 3, [443272, 227300]
business : 8544996235, 99, 1, [348166, 933030]
business : 6334648364, 43, 4, [443272, 951649]
business : 3764460467, 155, 2, [951649, 348166]
economy : 8843838341, 54, 5, [620175, 348166]
business : 8067840981, 106, 6, [725492, 620175]
economy : 5584984731, 156, 2, [436747, 956189]
economy : 1779168323, 78, 0, [520548, 957944]
economy : 7731730619, 74, 4, [620175, 624461]
business : 5030870467, 66, 1, [174630, 316884]
economy : 7122266350, 94, 3, [933030, 443272]
economy : 9144400846, 42, 1, [620175, 957944]
business : 4789971392, 182, 10, [956189, 221401]
economy : 7389455421, 156, 1, [436747, 443272]
first : 8708108024, 62, 5, [348166, 436747]
economy : 9110919015, 89, 1, [174630, 534970]
economy : 2997618431, 78, 8, [348166, 436747]
economy : 2838493965, 42, 3, [227300, 933030]
economy : 7249898811, 200, 1, [956189, 624461]
economy : 6158071137, 60, 1, [227300, 624461]
economy : 2307722874, 139, 0, [624461, 951649]
economy : 6247781352, 195, 2, [933030, 174630]
economy : 4953130110, 65, 4, [520548, 436747]
economy : 5221455768, 67, 2, [725492, 348166]
business : 2649281702, 46, 1, [784311, 436747]
luxury : 6954304655, 124, 8, [227300, 624461]
economy : 8261310719, 191, 9, [520548, 784311]
economy : 8226235771, 133, 0, [956189, 520548]
business : 5293045990, 64, 1, [509816, 725492]
economy : 1078310481, 146, 0, [784311, 227300]
economy : 6619597270, 163, 1, [348166, 957944]
business : 4190063127, 181, 0, [957944, 443272]
economy : 7246885446, 127, 2, [316884, 624461]
economy : 4969402162, 164, 0, [174630, 933030]
economy : 4438378197, 63, 1, [933030, 174630]
economy : 1913540350, 187, 0, [933030, 348166]
economy : 1831634967, 107, 4, [725492, 620175]
first : 1015570992, 99, 6, [725492, 436747]
business : 6473557534, 136, 2, [221401, 174630]
economy : 2252711360, 87, 1, [620175, 348166]
economy : 6399319327, 46, 9, [784311, 620175]
economy : 7541941967, 61, 1, [534970, 624461]
business : 1867842632, 132, 2, [221401, 443272]
economy : 1046644832, 46, 1, [534970, 520548]
business : 2397192774, 189, 4, [933030, 174630]
economy : 5500111224, 81, 3, [624461, 520548]
luxury : 1780179548, 71, 1, [784311, 221401]
economy : 8485048746, 138, 1, [951649, 174630]
economy : 9333510547, 74, 2, [509816, 348166]
economy : 4182588945, 76, 3, [758574, 316884]
economy : 1683687827, 182, 0, [624461, 227300]
economy : 4049362964, 177, 9, [624461, 174630]
luxury : 8211903551, 40, 2, [520548, 951649]
economy : 5173420604, 46, 1, [316884, 509816]
economy : 6152305489, 143, 10, [227300, 221401]
economy : 3855790758, 147, 2, [520548, 620175]
economy : 3499247404, 157, 6, [534970, 784311]
luxury : 1158323175, 159, 1, [348166, 957944]
economy : 6918475236, 127, 1, [174630, 956189]
economy : 3235526926, 166, 6, [933030, 227300]
economy : 7362392462, 136, 0, [509816, 620175]
first : 6957478123, 44, 6, [348166, 957944]
economy : 4421933737, 137, 1, [725492, 348166]
economy : 5411664405, 61, 1, [784311, 957944]
business : 6250418061, 167, 2, [227300, 933030]
economy : 7668284734, 77, 0, [620175, 534970]
economy : 7844980611, 94, 1, [620175, 956189]
economy : 7131316722, 58, 2, [436747, 316884]
economy : 7390710765, 170, 1, [758574, 436747]
economy : 9034465189, 116, 1, [520548, 933030]
economy : 6203912337, 57, 2, [520548, 620175]
economy : 1183467347, 114, 1, [957944, 534970]
economy : 3151027229, 45, 2, [221401, 520548]
economy : 3692971649, 136, 2, [174630, 443272]
economy : 5873210793, 134, 1, [509816, 758574]
economy : 9426788773, 143, 1, [933030, 520548]
economy : 6558638643, 174, 1, [957944, 509816]
economy : 3028178310, 124, 3, [933030, 957944]
economy : 1497095414, 115, 2, [534970, 227300]
economy : 7640333129, 193, 0, [933030, 951649]
economy : 5373982238, 86, 1, [957944, 443272]
economy : 2897512577, 118, 7, [534970, 221401]
luxury : 5413809237, 146, 1, [316884, 520548]
economy : 4549625201, 137, 1, [316884, 758574]
economy : 1851078257, 51, 1, [443272, 951649]
first : 3415785279, 49, 2, [221401, 933030]
economy : 9925253711, 80, 8, [725492, 316884]
economy : 9784011882, 52, 1, [620175, 227300]
economy : 9798041221, 183, 0, [316884, 758574]
economy : 7252199223, 144, 3, [348166, 784311]
economy : 9053889605, 191, 0, [227300, 436747]
economy : 9432187591, 121, 1, [221401, 509816]
economy : 3473151290, 133, 1, [520548, 534970]
economy : 2264652816, 78, 1, [520548, 957944]
economy : 1875326457, 129, 0, [221401, 951649]
business : 2151418616, 80, 6, [443272, 951649]
economy : 2404739507, 163, 1, [784311, 951649]
economy : 7184451160, 168, 1, [956189, 624461]
economy : 9009031835, 62, 1, [933030, 316884]
first : 6633916825, 190, 2, [316884, 624461]
first : 7481406828, 66, 3, [316884, 534970]
economy : 5606271994, 196, 4, [624461, 951649]
economy : 7985099465, 97, 2, [436747, 956189]
business : 3781717787, 76, 0, [725492, 933030]
economy : 4549244282, 137, 10, [520548, 725492]
economy : 8625487282, 127, 1, [534970, 227300]
economy : 1810499227, 173, 0, [784311, 624461]
economy : 5347743810, 135, 8, [933030, 725492]
business : 4299021471, 173, 0, [957944, 624461]
business : 2102508062, 89, 2, [348166, 227300]
business : 1756862259, 177, 1, [620175, 534970]
economy : 6147414637, 89, 2, [520548, 443272]
economy : 7230570518, 126, 3, [956189, 520548]
business : 8179007453, 131, 2, [174630, 758574]
economy : 1436116943, 59, 3, [221401, 725492]
economy : 3955634942, 118, 2, [758574, 933030]
economy : 6218504345, 140, 7, [951649, 725492]
economy : 8034231068, 168, 0, [957944, 784311]
business : 1235672968, 194, 2, [227300, 620175]
business : 3942500538, 110, 9, [933030, 348166]
first : 5958606014, 51, 1, [443272, 520548]
economy : 2262406270, 100, 2, [534970, 221401]
business : 8241081659, 124, 1, [725492, 316884]
economy : 8158649681, 82, 3, [221401, 933030]
economy : 5905063982, 54, 1, [933030, 956189]
economy : 8961976815, 157, 1, [221401, 443272]
economy : 4570990183, 103, 1, [758574, 436747]
economy : 1742826573, 60, 0, [520548, 174630]
business : 3107067424, 136, 4, [227300, 784311]
economy : 7170534310, 106, 3, [933030, 534970]
business : 2329332062, 184, 2, [758574, 436747]
economy : 5112625686, 155, 1, [758574, 933030]
business : 5374844402, 96, 1, [933030, 348166]
economy : 9059106978, 121, 10, [316884, 443272]
first : 5091866311, 149, 2, [784311, 443272]
business : 7313942244, 160, 0, [933030, 620175]
economy : 8017819883, 63, 1, [758574, 534970]
economy : 4345489503, 123, 2, [348166, 436747]
economy : 5098927863, 150, 1, [758574, 784311]
economy : 2160490461, 92, 2, [348166, 957944]
economy : 2523955774, 71, 2, [443272, 957944]
business : 8172614973, 199, 1, [956189, 725492]
economy : 4199466952, 130, 4, [784311, 951649]
economy : 2593156518, 173, 1, [758574, 957944]
first : 5066774989, 85, 0, [933030, 624461]
economy : 1238651327, 58, 2, [443272, 174630]
business : 1839323804, 43, 2, [758574, 956189]
economy : 9692022642, 120, 0, [956189, 758574]
business : 6859509281, 126, 3, [725492, 348166]
economy : 9535613824, 49, 2, [316884, 227300]
economy : 6562568551, 163, 3, [620175, 725492]
economy : 8750495848, 85, 0, [534970, 956189]
economy : 4918292919, 74, 1, [758574, 316884]
economy : 8669260465, 191, 0, [758574, 316884]
economy : 1809128660, 87, 1, [957944, 520548]
business : 3559806408, 180, 0, [509816, 725492]
first : 7545436416, 185, 4, [227300, 933030]
economy : 3453727433, 122, 4, [509816, 227300]
economy : 9547402090, 132, 3, [443272, 725492]
business : 5161567949, 189, 1, [951649, 957944]
business : 2496622057, 171, 3, [725492, 443272]
economy : 8524142756, 58, 0, [784311, 758574]
economy : 4249997418, 108, 4, [784311, 174630]
economy : 4121695792, 55, 0, [933030, 443272]
business : 5419565144, 167, 1, [436747, 443272]
business : 3491606227, 181, 3, [725492, 956189]
economy : 2464899069, 94, 7, [443272, 436747]
business : 9986329037, 144, 1, [784311, 620175]
business : 3165549095, 40, 1, [758574, 784311]
economy : 8333604168, 76, 1, [316884, 933030]
economy : 4878613920, 99, 1, [348166, 520548]
economy : 9498325070, 181, 2, [436747, 534970]
economy : 2483898155, 95, 0, [758574, 933030]
economy : 1261248909, 181, 1, [509816, 348166]
economy : 4979836425, 104, 6, [348166, 520548]
economy : 7243385977, 42, 1, [534970, 624461]
economy : 3844498203, 48, 1, [443272, 534970]
economy : 6947373644, 167, 2, [221401, 933030]
business : 7992554155, 141, 1, [174630, 758574]
first : 3181072608, 48, 0, [624461, 509816]
economy : 1579685044, 198, 2, [951649, 933030]
business : 8118718689, 195, 1, [520548, 316884]
economy : 6564310300, 172, 2, [624461, 758574]
economy : 8974263901, 91, 1, [221401, 174630]
business : 9499728476, 65, 2, [725492, 316884]
economy : 2496748813, 113, 2, [534970, 316884]
business : 2548873416, 164, 1, [951649, 933030]
economy : 5913094587, 173, 8, [784311, 174630]
business : 2111440836, 165, 0, [227300, 784311]
economy : 7685976812, 45, 2, [534970, 227300]
economy : 5655204365, 87, 0, [951649, 174630]
economy : 9390882269, 118, 1, [443272, 436747]
economy : 3415058647, 158, 2, [933030, 956189]
economy : 3829239850, 200, 0, [174630, 957944]
economy : 5992656436, 84, 6, [957944, 174630]
economy : 2395535231, 95, 1, [956189, 933030]
economy : 4840390570, 110, 2, [221401, 784311]
economy : 7497595805, 100, 3, [316884, 520548]
economy : 9539267380, 100, 0, [520548, 316884]
business : 4158683886, 133, 8, [509816, 520548]
first : 6221143732, 51, 3, [951649, 620175]
first : 5050771490, 64, 2, [624461, 784311]
economy : 2593186462, 172, 2, [348166, 933030]
luxury : 6375882759, 135, 3, [933030, 221401]
economy : 9135114459, 70, 2, [436747, 784311]
business : 6013454706, 176, 4, [620175, 348166]
economy : 7591155610, 187, 2, [620175, 725492]
economy : 1463270637, 175, 8, [436747, 316884]
