10 10 6003
9198 13927.5 18576 18864 5740
regional : 177517, -891, -672, 66.66, 116000, 2
regional : 458786, 790, -284, 76.01, 121800, 2
hub : 308131, -739, -1578, 53.79, 167400, 10
hub : 116939, 1368, -1642, 60.06, 254100, 10
major : 881517, -373, 1559, 66.0, 129250, 6
regional : 365277, 275, 1662, 92.95, 161600, 2
regional : 900937, 2514, -1759, 98.45, 129000, 3
major : 162101, -44, -1116, 68.31, 149500, 5
regional : 275120, 282, -18, 97.9, 119800, 3
regional : 624573, -575, 344, 105.16, 184200, 2
economy : 4846006871, 158, 1, [116939, 275120]
economy : 9772188514, 170, 1, [881517, 116939]
economy : 5714362495, 126, 5, [177517, 900937]
economy : 4440024664, 109, 0, [275120, 162101]
first : 8583016087, 140, 1, [365277, 116939]
business : 5375686090, 77, 2, [458786, 365277]
economy : 6134248365, 168, 6, [624573, 116939]
economy : 4825727244, 180, 3, [116939, 624573]
economy : 2011171513, 100, 3, [116939, 881517]
first : 3187416466, 67, 3, [458786, 162101]
luxury : 2798761001, 88, 2, [275120, 162101]
economy : 5890041888, 71, 3, [275120, 116939]
economy : 6020647243, 45, 4, [365277, 177517]
business : 4386179872, 74, 1, [275120, 162101]
economy : 1484943062, 159, 0, [177517, 624573]
first : 4751838524, 167, 4, [900937, 624573]
economy : 2697827670, 181, 6, [275120, 162101]
economy : 4648673261, 104, 4, [365277, 624573]
business : 1892307910, 188, 4, [624573, 365277]
economy : 7498021445, 70, 0, [162101, 624573]
economy : 1682374073, 166, 4, [624573, 365277]
economy : 9028557996, 190, 3, [275120, 624573]
economy : 1161420280, 109, 0, [900937, 177517]
economy : 9688712661, 199, 2, [308131, 900937]
economy : 2393898135, 163, 0, [881517, 308131]
economy : 1841004347, 125, 2, [162101, 458786]
business : 3312133428, 85, 1, [162101, 177517]
economy : 7099897284, 129, 0, [365277, 624573]
economy : 7482407052, 68, 2, [458786, 881517]
economy : 7039827655, 173, 1, [162101, 177517]
economy : 1901218941, 65, 1, [900937, 162101]
economy : 1206588039, 91, 1, [624573, 116939]
first : 4246670090, 120, 1, [624573, 116939]
economy : 1814014032, 85, 10, [458786, 365277]
luxury : 4008484017, 78, 2, [365277, 458786]
economy : 1119996359, 98, 6, [624573, 365277]
economy : 6592511676, 110, 2, [275120, 458786]
economy : 4219998445, 179, 2, [458786, 116939]
business : 4602709220, 80, 2, [308131, 881517]
economy : 2857335358, 67, 1, [275120, 900937]
business : 2510930627, 48, 2, [308131, 881517]
economy : 2758619367, 153, 2, [881517, 116939]
business : 3902238434, 135, 1, [177517, 275120]
business : 5962886334, 162, 2, [116939, 308131]
business : 8849778862, 69, 1, [162101, 458786]
business : 4948287445, 87, 3, [881517, 116939]
business : 1303395718, 69, 0, [116939, 881517]
business : 6960630782, 137, 1, [162101, 365277]
economy : 7158460950, 108, 2, [116939, 275120]
economy : 6531355415, 194, 1, [624573, 900937]
economy : 8804904725, 87, 1, [624573, 116939]
economy : 9923981091, 64, 0, [900937, 365277]
economy : 5171962590, 190, 1, [162101, 365277]
business : 1076598655, 194, 2, [308131, 365277]
economy : 6449573632, 61, 0, [458786, 275120]
economy : 6191325417, 89, 1, [177517, 308131]
business : 7020875148, 87, 0, [458786, 365277]
business : 2926457001, 128, 2, [275120, 365277]
economy : 6134849616, 90, 0, [308131, 881517]
economy : 5601619328, 186, 2, [116939, 162101]
economy : 8191319035, 78, 7, [308131, 624573]
economy : 7367633400, 167, 1, [365277, 275120]
economy : 6198227105, 101, 5, [116939, 308131]
economy : 6550711381, 115, 6, [116939, 881517]
economy : 3346794752, 92, 1, [624573, 900937]
economy : 7987230963, 113, 1, [116939, 177517]
economy : 6389706357, 162, 7, [162101, 900937]
economy : 5707655561, 111, 1, [162101, 275120]
economy : 1102056390, 134, 2, [177517, 308131]
economy : 3845972457, 183, 5, [116939, 308131]
economy : 6901759615, 68, 1, [881517, 162101]
economy : 4657685410, 80, 2, [458786, 116939]
economy : 7162121536, 125, 2, [900937, 881517]
business : 6515016972, 56, 1, [162101, 275120]
economy : 5330530173, 186, 0, [881517, 624573]
economy : 7024710252, 138, 2, [881517, 365277]
economy : 7725814468, 77, 3, [458786, 116939]
economy : 9062011002, 133, 3, [116939, 177517]
economy : 9400440402, 77, 2, [624573, 881517]
first : 8987812009, 88, 4, [458786, 162101]
economy : 7297456504, 65, 0, [365277, 116939]
economy : 1775489883, 51, 3, [624573, 275120]
economy : 9766579652, 103, 0, [177517, 881517]
economy : 7444601075, 50, 6, [116939, 162101]
business : 9089169010, 61, 0, [275120, 458786]
economy : 7077447070, 61, 5, [275120, 162101]
economy : 4693055457, 67, 1, [275120, 162101]
business : 7414498717, 192, 2, [116939, 275120]
economy : 4683043228, 86, 1, [624573, 308131]
economy : 6341637618, 197, 2, [365277, 308131]
business : 1191708716, 134, 0, [177517, 900937]
economy : 2629251449, 172, 0, [458786, 365277]
business : 1273964740, 80, 1, [275120, 116939]
business : 5497965868, 89, 1, [275120, 900937]
luxury : 8980092971, 94, 1, [116939, 900937]
economy : 4894115694, 197, 1, [881517, 900937]
economy : 9957495765, 132, 2, [900937, 275120]
economy : 4137318986, 113, 1, [308131, 275120]
business : 9541037376, 175, 2, [162101, 275120]
economy : 8157602858, 112, 2, [308131, 624573]
business : 6208608861, 151, 7, [308131, 900937]
business : 5331406140, 147, 2, [458786, 177517]
economy : 6784108796, 154, 3, [162101, 116939]
economy : 5479252123, 50, 0, [116939, 881517]
economy : 5840735733, 105, 1, [162101, 458786]
economy : 8180842349, 82, 7, [365277, 881517]
business : 8531937249, 93, 1, [308131, 458786]
economy : 3086236389, 97, 3, [162101, 365277]
economy : 2394688531, 140, 10, [177517, 458786]
business : 5770263776, 187, 2, [881517, 365277]
economy : 1315068218, 188, 1, [308131, 900937]
economy : 2305724962, 87, 1, [116939, 881517]
economy : 1839226577, 153, 1, [624573, 458786]
economy : 9966013300, 172, 3, [365277, 881517]
business : 2885455452, 200, 2, [162101, 116939]
economy : 1077477915, 166, 2, [275120, 116939]
economy : 7800965769, 67, 1, [162101, 116939]
economy : 4763356370, 162, 4, [624573, 162101]
economy : 9411366590, 69, 1, [162101, 458786]
first : 1943471990, 128, 2, [116939, 308131]
business : 9993665491, 193, 1, [275120, 881517]
economy : 7245480034, 86, 1, [458786, 177517]
economy : 2717265759, 64, 7, [900937, 624573]
business : 3351782637, 115, 3, [116939, 308131]
business : 6298325662, 180, 1, [177517, 624573]
economy : 1438576046, 106, 2, [900937, 365277]
economy : 1612577941, 119, 1, [624573, 458786]
business : 9265567683, 165, 1, [116939, 900937]
business : 3808997763, 120, 1, [900937, 162101]
economy : 2239734276, 80, 1, [275120, 881517]
business : 7134358703, 54, 10, [116939, 624573]
economy : 2712339571, 121, 9, [275120, 881517]
business : 2100461561, 92, 1, [275120, 177517]
economy : 5229281410, 128, 9, [116939, 365277]
economy : 4825190649, 48, 1, [162101, 900937]
economy : 3402300659, 71, 0, [624573, 275120]
economy : 3570616104, 74, 3, [365277, 308131]
economy : 3608882817, 41, 1, [624573, 900937]
economy : 5995545301, 126, 1, [177517, 308131]
business : 4397141054, 69, 1, [624573, 881517]
luxury : 7676226837, 150, 1, [162101, 458786]
luxury : 6222024168, 113, 0, [624573, 365277]
economy : 8227170921, 161, 2, [365277, 275120]
economy : 8982584744, 52, 5, [275120, 458786]
economy : 4007933410, 157, 1, [116939, 162101]
business : 5481739994, 54, 1, [162101, 177517]
economy : 4181813058, 73, 0, [308131, 275120]
economy : 9945173390, 90, 3, [308131, 177517]
economy : 1934391988, 121, 1, [458786, 275120]
business : 4748919399, 125, 1, [624573, 162101]
economy : 1337999303, 180, 0, [177517, 881517]
economy : 3800118776, 174, 2, [900937, 881517]
economy : 6085166718, 188, 7, [275120, 624573]
business : 9367262475, 83, 3, [900937, 162101]
economy : 5140531102, 195, 5, [308131, 162101]
economy : 7317811715, 90, 9, [162101, 275120]
first : 6143568037, 184, 3, [177517, 162101]
business : 1383301722, 82, 2, [308131, 177517]
business : 3622594264, 187, 2, [624573, 900937]
economy : 5343571275, 122, 1, [177517, 365277]
economy : 5464833271, 99, 3, [881517, 308131]
first : 5023865696, 136, 1, [308131, 881517]
economy : 8588328123, 109, 1, [275120, 308131]
first : 9465760318, 121, 1, [881517, 162101]
economy : 7889279584, 173, 0, [458786, 162101]
business : 2992979333, 98, 1, [308131, 116939]
economy : 8771248858, 147, 5, [881517, 458786]
economy : 7423772287, 99, 2, [900937, 177517]
business : 2867298295, 96, 2, [116939, 308131]
economy : 7690141346, 162, 0, [624573, 116939]
business : 5652289631, 167, 9, [162101, 624573]
economy : 4230599689, 58, 2, [458786, 881517]
economy : 2313107817, 48, 4, [177517, 624573]
luxury : 7859091386, 111, 2, [177517, 116939]
business : 8168134032, 195, 1, [881517, 116939]
business : 6484952877, 127, 0, [624573, 458786]
first : 5395771581, 44, 1, [365277, 275120]
economy : 1575759362, 166, 0, [624573, 365277]
economy : 3318805979, 143, 7, [900937, 275120]
economy : 9103287480, 124, 5, [458786, 881517]
economy : 6553845052, 149, 0, [116939, 177517]
economy : 7058907894, 176, 2, [900937, 881517]
business : 1660931920, 146, 0, [177517, 365277]
economy : 3980661595, 173, 1, [881517, 116939]
economy : 6349880814, 42, 4, [458786, 162101]
economy : 4208128927, 137, 2, [308131, 275120]
economy : 5379366380, 42, 0, [881517, 162101]
first : 7472304954, 53, 2, [365277, 275120]
economy : 4961245171, 179, 4, [624573, 881517]
economy : 2952045606, 57, 2, [881517, 177517]
business : 3313105517, 82, 1, [624573, 881517]
economy : 3416954138, 132, 1, [881517, 308131]
economy : 6539511362, 80, 2, [900937, 162101]
economy : 8188144047, 175, 3, [458786, 308131]
economy : 2556507764, 169, 2, [162101, 275120]
luxury : 1730183222, 165, 1, [308131, 881517]
first : 6303242426, 129, 1, [624573, 308131]
business : 2715253941, 45, 2, [308131, 162101]
luxury : 4226175219, 121, 1, [177517, 624573]
business : 9318186344, 71, 5, [458786, 624573]
economy : 4805213050, 140, 1, [365277, 177517]
economy : 8430759317, 167, 0, [308131, 365277]
economy : 6959621193, 135, 3, [458786, 162101]
first : 8885060334, 70, 1, [177517, 275120]
economy : 2159240216, 133, 3, [116939, 365277]
economy : 3236806958, 199, 1, [624573, 116939]
first : 7568335218, 82, 3, [365277, 275120]
economy : 7682298294, 117, 5, [365277, 624573]
economy : 5639847061, 200, 1, [900937, 365277]
first : 4954822479, 107, 1, [458786, 162101]
economy : 4429158527, 139, 0, [624573, 881517]
economy : 5495778898, 139, 0, [900937, 365277]
economy : 3219778816, 44, 4, [162101, 458786]
economy : 8799195349, 58, 2, [275120, 900937]
economy : 6152546988, 92, 0, [365277, 624573]
economy : 6636163604, 135, 6, [624573, 881517]
economy : 3031723110, 122, 1, [275120, 624573]
economy : 3351907626, 82, 5, [365277, 881517]
business : 4104566585, 141, 3, [177517, 365277]
economy : 4424432651, 99, 0, [162101, 365277]
business : 2292280756, 194, 9, [881517, 177517]
economy : 7599831191, 200, 1, [881517, 275120]
business : 4706603704, 113, 8, [308131, 900937]
business : 9509276581, 90, 2, [365277, 458786]
economy : 4571904714, 76, 3, [177517, 275120]
economy : 8851038987, 45, 4, [624573, 900937]
economy : 6085863499, 140, 1, [177517, 162101]
business : 4797964776, 186, 2, [116939, 881517]
business : 2288584834, 97, 5, [365277, 177517]
business : 9957104205, 166, 3, [308131, 275120]
business : 5416732093, 179, 8, [177517, 308131]
first : 5423253312, 124, 1, [365277, 881517]
economy : 8927492140, 115, 2, [308131, 881517]
economy : 1669624974, 192, 0, [365277, 458786]
economy : 2879060024, 48, 2, [458786, 624573]
economy : 3247838446, 107, 1, [116939, 275120]
first : 9951714650, 159, 0, [881517, 900937]
business : 6449076701, 162, 0, [308131, 177517]
business : 1405475806, 69, 0, [116939, 458786]
economy : 2237132476, 153, 1, [881517, 116939]
first : 7004949429, 77, 1, [365277, 308131]
economy : 9356756797, 152, 2, [624573, 162101]
economy : 4075404186, 195, 2, [881517, 900937]
economy : 5020893098, 169, 2, [458786, 308131]
economy : 9305854665, 100, 2, [881517, 162101]
economy : 9856324026, 141, 4, [458786, 275120]
business : 2729491839, 109, 2, [177517, 365277]
business : 8573772025, 145, 3, [458786, 365277]
first : 4339912998, 173, 3, [900937, 275120]
economy : 2579341370, 122, 2, [162101, 116939]
business : 8155654043, 181, 2, [365277, 177517]
business : 8879697273, 64, 4, [275120, 308131]
economy : 8314400414, 87, 9, [116939, 458786]
luxury : 4582660818, 94, 1, [881517, 624573]
economy : 5465378588, 143, 4, [162101, 116939]
economy : 3999903601, 154, 0, [881517, 365277]
economy : 4647141832, 184, 1, [177517, 308131]
economy : 8776946302, 73, 2, [458786, 308131]
business : 6664823537, 86, 6, [624573, 365277]
business : 3954500656, 42, 1, [900937, 881517]
business : 3553297748, 193, 2, [365277, 116939]
economy : 3230792253, 167, 1, [162101, 116939]
economy : 3664769870, 126, 0, [275120, 900937]
economy : 5333456034, 130, 9, [116939, 308131]
economy : 9070335620, 180, 6, [365277, 624573]
economy : 4268638490, 145, 1, [116939, 275120]
luxury : 8941547538, 127, 5, [365277, 458786]
economy : 6068906865, 168, 1, [365277, 624573]
economy : 8404491636, 135, 2, [881517, 116939]
economy : 6649203448, 153, 1, [308131, 458786]
economy : 3112551163, 85, 9, [624573, 116939]
economy : 7219493138, 83, 3, [275120, 116939]
economy : 4814108759, 194, 5, [624573, 308131]
economy : 1271250999, 147, 2, [275120, 881517]
business : 4708380347, 105, 1, [308131, 624573]
economy : 4366632009, 67, 5, [458786, 308131]
economy : 4597658909, 131, 1, [177517, 900937]
first : 7456049895, 80, 3, [162101, 116939]
economy : 2523179597, 106, 1, [624573, 275120]
business : 8092397332, 162, 2, [275120, 458786]
economy : 3171137212, 60, 3, [624573, 365277]
economy : 3628964017, 45, 10, [458786, 162101]
economy : 5586383290, 121, 2, [116939, 881517]
economy : 2486275718, 48, 1, [365277, 458786]
economy : 5297785140, 60, 2, [275120, 177517]
economy : 8354902093, 137, 3, [308131, 275120]
economy : 6751069611, 187, 3, [900937, 365277]
economy : 5527164062, 134, 1, [162101, 881517]
first : 9693337240, 79, 2, [624573, 116939]
economy : 7562735877, 192, 2, [162101, 458786]
economy : 3397961762, 174, 3, [116939, 881517]
economy : 8952035775, 65, 2, [275120, 624573]
economy : 9334321251, 75, 2, [365277, 900937]
economy : 7098710133, 181, 1, [162101, 881517]
economy : 7003211550, 137, 2, [458786, 275120]
business : 4082530198, 118, 5, [881517, 624573]
economy : 1090052632, 50, 0, [162101, 275120]
economy : 6332420201, 171, 0, [308131, 162101]
economy : 5307859870, 159, 2, [177517, 458786]
economy : 7199320450, 143, 1, [308131, 116939]
business : 2179898009, 93, 0, [900937, 308131]
first : 8413300886, 148, 0, [458786, 177517]
economy : 4341004226, 150, 6, [458786, 116939]
business : 7677713213, 96, 1, [458786, 275120]
economy : 3446278385, 121, 0, [308131, 116939]
economy : 2888595997, 100, 2, [458786, 881517]
economy : 1855475700, 193, 1, [308131, 275120]
first : 6802352238, 137, 10, [275120, 881517]
economy : 4481592517, 54, 1, [365277, 881517]
economy : 2165978926, 105, 1, [275120, 881517]
business : 6983321561, 73, 5, [177517, 900937]
economy : 7946050696, 180, 2, [177517, 458786]
economy : 7036899277, 141, 2, [177517, 881517]
economy : 3385511884, 58, 0, [881517, 624573]
economy : 2312022899, 91, 0, [458786, 308131]
economy : 6626081990, 173, 1, [308131, 275120]
economy : 7265447283, 66, 2, [177517, 365277]
economy : 9059289688, 158, 1, [162101, 365277]
economy : 1748381766, 154, 6, [365277, 900937]
economy : 3398449465, 190, 1, [177517, 275120]
economy : 4578869275, 156, 1, [275120, 177517]
economy : 2497941010, 181, 1, [900937, 308131]
business : 7262725466, 44, 2, [177517, 900937]
economy : 1555205497, 181, 2, [308131, 900937]
economy : 1126330055, 59, 2, [275120, 116939]
economy : 4945185158, 175, 1, [162101, 275120]
economy : 4069946548, 163, 7, [177517, 308131]
economy : 5502456865, 57, 1, [881517, 116939]
economy : 7183889361, 111, 10, [458786, 881517]
first : 2411896871, 65, 3, [458786, 308131]
business : 9193662196, 171, 2, [116939, 881517]
economy : 3594833337, 145, 8, [881517, 624573]
first : 3905179306, 112, 2, [881517, 308131]
economy : 9786974171, 191, 4, [624573, 308131]
economy : 8500762278, 154, 7, [900937, 365277]
economy : 5880153437, 128, 2, [116939, 624573]
economy : 6276634659, 71, 1, [458786, 116939]
economy : 8191307615, 188, 2, [458786, 275120]
economy : 6866906985, 161, 1, [275120, 162101]
economy : 8835795891, 149, 3, [624573, 275120]
economy : 7962070219, 107, 1, [162101, 275120]
business : 8978501610, 88, 1, [881517, 624573]
economy : 1978695384, 157, 2, [881517, 275120]
economy : 1868466059, 122, 1, [624573, 365277]
economy : 2982394357, 162, 2, [275120, 162101]
economy : 2372044287, 43, 8, [177517, 881517]
business : 5911958728, 183, 1, [116939, 308131]
first : 1462018294, 188, 4, [624573, 881517]
economy : 1985837691, 86, 0, [900937, 308131]
luxury : 7763696058, 40, 4, [116939, 275120]
business : 1119219696, 181, 2, [624573, 365277]
economy : 1725294186, 144, 2, [900937, 177517]
economy : 9951572538, 46, 1, [162101, 900937]
business : 4306886335, 65, 0, [881517, 458786]
first : 5602407434, 49, 10, [458786, 308131]
economy : 3132900948, 41, 8, [365277, 624573]
economy : 9069346314, 120, 3, [900937, 881517]
economy : 6558644264, 90, 2, [624573, 365277]
first : 8395806378, 111, 6, [116939, 275120]
economy : 5228776924, 168, 1, [308131, 177517]
economy : 2696661386, 190, 5, [365277, 177517]
economy : 5233493729, 110, 10, [881517, 365277]
economy : 7843194122, 73, 2, [177517, 116939]
business : 2740576360, 116, 6, [162101, 365277]
economy : 2162203590, 76, 1, [177517, 308131]
business : 4077356949, 84, 1, [624573, 162101]
economy : 1503444984, 152, 2, [881517, 275120]
economy : 6778713960, 157, 1, [365277, 900937]
business : 5400613475, 47, 2, [177517, 116939]
business : 2910319024, 90, 2, [458786, 162101]
economy : 6815474841, 100, 3, [365277, 458786]
economy : 4560541098, 70, 2, [458786, 308131]
first : 2504043546, 115, 6, [365277, 308131]
economy : 1884443058, 93, 1, [458786, 116939]
economy : 1557668680, 126, 7, [162101, 308131]
economy : 1135062240, 74, 1, [275120, 624573]
first : 6617485139, 42, 0, [116939, 162101]
economy : 7249637650, 195, 2, [116939, 275120]
business : 5128158907, 113, 1, [308131, 458786]
economy : 7315380195, 190, 0, [116939, 275120]
business : 5538433950, 52, 9, [365277, 308131]
economy : 6872825240, 176, 8, [116939, 308131]
business : 4652032699, 67, 1, [162101, 881517]
economy : 9133203641, 78, 1, [308131, 881517]
first : 6891064854, 53, 0, [365277, 458786]
economy : 7208244104, 148, 5, [624573, 162101]
economy : 3016226059, 107, 0, [177517, 458786]
economy : 1991974283, 178, 0, [900937, 365277]
business : 6270119402, 95, 0, [116939, 365277]
economy : 2011962409, 133, 2, [116939, 458786]
economy : 6681195438, 190, 2, [900937, 365277]
economy : 3142330845, 54, 1, [162101, 624573]
economy : 8162901764, 135, 2, [275120, 624573]
economy : 8540098583, 140, 1, [162101, 308131]
economy : 3829125089, 172, 2, [881517, 275120]
first : 7658264885, 187, 1, [900937, 458786]
economy : 1799841539, 54, 1, [162101, 881517]
economy : 1124140391, 112, 2, [308131, 365277]
economy : 7254816863, 71, 2, [116939, 881517]
economy : 8290573713, 137, 1, [275120, 162101]
economy : 6315851867, 122, 4, [365277, 177517]
economy : 6918146535, 191, 3, [458786, 881517]
economy : 6593155152, 152, 1, [275120, 458786]
economy : 3189457349, 101, 5, [900937, 162101]
economy : 9814223275, 120, 4, [458786, 177517]
economy : 6494183839, 42, 9, [365277, 116939]
business : 6603450400, 93, 2, [624573, 116939]
economy : 7738862219, 148, 1, [177517, 162101]
economy : 3882031876, 65, 2, [365277, 162101]
economy : 9922454081, 131, 1, [365277, 162101]
first : 1087689558, 150, 2, [900937, 365277]
economy : 4531730399, 93, 2, [458786, 881517]
economy : 3206204948, 75, 6, [365277, 116939]
economy : 3181651629, 143, 2, [365277, 458786]
economy : 7443516023, 72, 0, [177517, 162101]
economy : 6889456993, 73, 1, [275120, 365277]
first : 5495437216, 149, 7, [458786, 162101]
business : 4792556400, 98, 3, [308131, 458786]
economy : 7232013143, 130, 5, [308131, 624573]
economy : 8775122568, 61, 4, [308131, 116939]
economy : 7854099372, 75, 1, [365277, 116939]
economy : 1744941232, 122, 3, [881517, 900937]
economy : 2146656161, 72, 6, [177517, 162101]
economy : 9739493488, 158, 1, [881517, 116939]
economy : 4012991892, 122, 7, [458786, 900937]
economy : 5231991610, 177, 8, [275120, 624573]
economy : 2926554131, 128, 3, [900937, 881517]
business : 5671446858, 103, 2, [177517, 458786]
economy : 6714548805, 116, 0, [116939, 162101]
economy : 9820427134, 136, 2, [881517, 458786]
business : 4094587542, 117, 1, [275120, 177517]
economy : 6880968562, 145, 6, [881517, 624573]
first : 6629649806, 62, 0, [624573, 275120]
luxury : 2378703295, 130, 1, [116939, 162101]
economy : 4656004554, 140, 5, [275120, 162101]
economy : 3613076067, 191, 1, [116939, 881517]
business : 8713219318, 91, 1, [881517, 116939]
economy : 4427008681, 40, 0, [177517, 365277]
economy : 3995524595, 193, 1, [458786, 900937]
luxury : 5589181830, 56, 8, [458786, 177517]
economy : 7739849739, 184, 0, [308131, 177517]
business : 6326718881, 143, 0, [900937, 458786]
economy : 5398932045, 58, 0, [624573, 116939]
economy : 2887246807, 40, 2, [308131, 162101]
business : 5355610191, 165, 2, [177517, 365277]
economy : 7817258369, 53, 0, [365277, 308131]
economy : 4024317404, 148, 4, [900937, 275120]
first : 6308463134, 76, 1, [458786, 275120]
business : 2200360579, 114, 1, [365277, 177517]
economy : 7585771941, 176, 2, [900937, 881517]
economy : 6585119089, 80, 1, [900937, 162101]
economy : 2414995396, 147, 1, [275120, 624573]
economy : 5514738846, 102, 4, [458786, 900937]
economy : 8707487741, 147, 2, [162101, 881517]
economy : 2304389792, 154, 3, [162101, 365277]
economy : 9756148216, 187, 0, [177517, 275120]
first : 5040703481, 94, 0, [162101, 900937]
economy : 6916852447, 138, 2, [365277, 275120]
business : 1022793165, 59, 0, [275120, 458786]
economy : 3317816939, 82, 3, [275120, 624573]
economy : 3000618689, 162, 1, [177517, 162101]
business : 3084280339, 83, 0, [365277, 900937]
economy : 7021125954, 116, 1, [881517, 365277]
economy : 7818443104, 48, 2, [162101, 458786]
economy : 9530682659, 147, 4, [162101, 458786]
first : 1833791626, 120, 1, [308131, 624573]
business : 7500068423, 69, 0, [458786, 624573]
economy : 5822952136, 72, 2, [177517, 624573]
economy : 3446913325, 131, 5, [900937, 116939]
economy : 7913939454, 47, 1, [177517, 308131]
economy : 6355760625, 148, 2, [308131, 365277]
economy : 8451685945, 85, 2, [275120, 162101]
business : 3397261643, 43, 0, [365277, 900937]
economy : 2623202808, 172, 9, [275120, 162101]
economy : 1139319649, 150, 5, [900937, 177517]
business : 9786629260, 138, 2, [177517, 116939]
economy : 9287016779, 145, 1, [275120, 177517]
business : 4477277156, 190, 3, [458786, 881517]
economy : 5409646823, 190, 4, [624573, 177517]
business : 1318915435, 99, 0, [881517, 900937]
economy : 4067623318, 116, 2, [275120, 900937]
economy : 2569549920, 156, 1, [275120, 881517]
economy : 4458242188, 45, 0, [162101, 365277]
economy : 3598313273, 69, 0, [365277, 308131]
business : 3613453355, 45, 1, [275120, 365277]
economy : 1681220298, 180, 1, [116939, 458786]
economy : 5261266506, 193, 1, [275120, 900937]
economy : 5505185963, 96, 0, [881517, 116939]
luxury : 2995942536, 196, 5, [900937, 365277]
economy : 9233406246, 85, 4, [116939, 275120]
first : 2597840501, 132, 2, [624573, 881517]
economy : 2028171083, 96, 5, [458786, 881517]
economy : 6576341858, 45, 1, [624573, 458786]
economy : 2953471049, 170, 5, [365277, 458786]
economy : 6663682352, 95, 1, [624573, 177517]
economy : 8416625436, 66, 5, [624573, 458786]
economy : 6781805287, 64, 2, [116939, 162101]
economy : 1133779088, 109, 4, [116939, 900937]
economy : 2637133877, 85, 2, [458786, 162101]
economy : 9777159243, 156, 0, [900937, 275120]
economy : 7153853004, 100, 0, [116939, 458786]
business : 4832933368, 57, 3, [900937, 458786]
business : 2811679906, 190, 1, [308131, 275120]
economy : 9210136203, 133, 9, [458786, 881517]
economy : 8566909346, 89, 3, [177517, 365277]
economy : 7193233476, 123, 1, [881517, 308131]
economy : 3106741706, 58, 9, [624573, 308131]
economy : 1345765152, 196, 2, [365277, 177517]
economy : 5065289676, 81, 2, [275120, 365277]
luxury : 1104414569, 87, 1, [900937, 624573]
business : 5643813236, 163, 2, [881517, 365277]
economy : 7631213341, 65, 9, [162101, 624573]
economy : 4740520117, 139, 0, [881517, 365277]
economy : 2631190370, 49, 1, [275120, 116939]
business : 6754458253, 127, 7, [881517, 900937]
luxury : 2513530641, 118, 0, [624573, 881517]
business : 3918711283, 108, 2, [177517, 162101]
economy : 3988844465, 84, 2, [458786, 116939]
economy : 1794629581, 178, 1, [900937, 365277]
luxury : 8587332643, 66, 0, [275120, 177517]
economy : 2854409003, 109, 1, [275120, 365277]
economy : 5339645434, 137, 3, [177517, 162101]
economy : 5680308857, 157, 0, [881517, 116939]
economy : 9158752673, 97, 3, [162101, 275120]
first : 2113758297, 127, 0, [275120, 162101]
business : 9337352637, 43, 1, [275120, 308131]
economy : 2997163216, 182, 1, [365277, 458786]
economy : 4126703313, 180, 1, [881517, 458786]
economy : 7128935844, 142, 1, [116939, 308131]
economy : 4145873168, 126, 0, [900937, 177517]
economy : 6456683095, 123, 0, [458786, 177517]
economy : 6437115916, 164, 4, [365277, 308131]
economy : 6436714518, 45, 2, [116939, 365277]
economy : 7565159645, 122, 5, [458786, 275120]
economy : 5667778875, 195, 1, [308131, 881517]
economy : 1265966504, 198, 3, [900937, 116939]
business : 6913189194, 68, 7, [116939, 624573]
economy : 4018216846, 71, 3, [162101, 365277]
economy : 6149857866, 145, 1, [275120, 177517]
economy : 1377067437, 199, 2, [308131, 900937]
first : 7722144419, 110, 7, [624573, 458786]
economy : 5073690750, 148, 1, [177517, 458786]
economy : 1803670239, 72, 2, [365277, 458786]
business : 8611728352, 102, 1, [900937, 881517]
economy : 5126530575, 102, 2, [900937, 365277]
economy : 1705836610, 110, 2, [881517, 308131]
economy : 7011156784, 130, 2, [177517, 275120]
economy : 8041613075, 109, 0, [881517, 458786]
economy : 7972605227, 107, 3, [116939, 881517]
economy : 2622428827, 68, 1, [116939, 275120]
economy : 2720109287, 42, 2, [458786, 177517]
luxury : 7113370869, 148, 2, [365277, 177517]
economy : 9671904679, 102, 1, [308131, 365277]
economy : 6940724866, 109, 3, [900937, 308131]
economy : 2801007936, 187, 10, [177517, 116939]
economy : 7851265147, 123, 3, [365277, 624573]
business : 4282452839, 59, 6, [624573, 308131]
business : 3639228902, 113, 1, [162101, 900937]
economy : 9814774242, 152, 5, [308131, 900937]
economy : 2885580314, 162, 8, [177517, 900937]
business : 7036225275, 48, 3, [458786, 275120]
economy : 1563689335, 153, 0, [458786, 308131]
economy : 4220197692, 111, 4, [308131, 624573]
economy : 6609301107, 67, 6, [881517, 624573]
luxury : 2997106240, 120, 2, [881517, 116939]
economy : 7321143710, 64, 1, [365277, 624573]
business : 9750821569, 156, 1, [881517, 900937]
first : 8765807750, 146, 1, [624573, 308131]
economy : 2445577602, 175, 3, [365277, 900937]
business : 4019452991, 173, 0, [881517, 308131]
business : 1922728727, 185, 1, [275120, 308131]
first : 5143849163, 108, 1, [177517, 900937]
economy : 6964020944, 42, 0, [900937, 177517]
economy : 4926936367, 148, 4, [458786, 275120]
economy : 1923771410, 125, 5, [881517, 900937]
economy : 5290362101, 100, 2, [624573, 116939]
economy : 5020457843, 91, 0, [900937, 162101]
