25 26 14356
10854 15502.5 17145 23652 6190
regional : 734885, -5381, -2264, 97.13, 107400, 1
hub : 125426, 1714, 6651, 39.05, 154200, 3
major : 821303, -3544, -2672, 64.68, 180250, 1
hub : 333986, -431, 1670, 46.2, 239400, 5
regional : 571477, 1081, -584, 84.15, 169600, 1
major : 239898, 505, -6695, 66.33, 161500, 2
regional : 339960, -1526, 3967, 105.49, 166000, 2
regional : 577199, 2192, 2449, 74.14, 199200, 2
regional : 113662, 208, 15, 100.98, 146800, 1
regional : 500452, 2591, 1117, 104.39, 176000, 1
major : 462263, 4146, 2741, 57.86, 172250, 3
hub : 105496, -1029, 3719, 38.06, 263400, 2
major : 953940, -26, -5969, 73.15, 222750, 2
regional : 688829, 199, 445, 85.47, 110200, 2
major : 375833, -408, 22, 60.39, 175250, 3
regional : 430760, 4337, -3035, 96.47, 113000, 2
regional : 192000, 4048, -3591, 89.32, 143600, 1
regional : 850646, 540, 3267, 87.56, 167800, 2
regional : 210073, -3958, 493, 103.73, 115000, 1
regional : 196132, -2918, -285, 100.43, 134200, 2
hub : 643456, -990, -1232, 56.65, 260700, 4
hub : 688919, 412, 1268, 36.3, 178800, 4
hub : 657339, -4368, 0, 56.87, 201000, 2
major : 928276, -1231, -220, 57.97, 137750, 1
regional : 271145, 1676, 813, 106.26, 187400, 2
hub : 299509, 837, 1061, 59.4, 255000, 3
economy : 4649084555, 187, 1, [339960, 688829]
economy : 2649672320, 109, 2, [105496, 239898]
economy : 3448280246, 143, 1, [953940, 375833]
economy : 8319865729, 142, 2, [105496, 688829]
economy : 2353886932, 169, 2, [333986, 462263]
business : 3997850956, 200, 3, [688919, 850646]
economy : 8805268439, 107, 0, [192000, 299509]
luxury : 3826183284, 192, 1, [239898, 271145]
business : 8964228727, 195, 0, [210073, 125426]
first : 6317534775, 144, 1, [928276, 643456]
economy : 5613345857, 178, 3, [339960, 821303]
economy : 7083753865, 77, 2, [821303, 571477]
business : 5615208830, 152, 2, [113662, 430760]
business : 3435212367, 185, 4, [125426, 333986]
business : 3020155494, 59, 2, [462263, 125426]
economy : 2830391411, 161, 8, [657339, 688829]
economy : 6368305598, 103, 3, [113662, 196132]
economy : 2189359401, 49, 3, [210073, 192000]
economy : 6420483784, 105, 3, [953940, 430760]
economy : 8933433198, 104, 2, [192000, 271145]
economy : 6880638068, 77, 2, [500452, 821303]
economy : 8345135408, 155, 2, [125426, 577199]
economy : 7854340365, 81, 1, [953940, 821303]
economy : 8286672461, 134, 1, [430760, 375833]
economy : 9812251556, 42, 0, [333986, 688919]
economy : 1244274036, 161, 5, [953940, 500452]
economy : 5999277402, 174, 1, [928276, 105496]
first : 2517807643, 61, 1, [239898, 299509]
economy : 8959230626, 187, 6, [105496, 821303]
economy : 3482506287, 51, 2, [850646, 577199]
business : 7159450026, 166, 5, [953940, 375833]
economy : 2198054015, 80, 2, [430760, 850646]
economy : 8694306745, 72, 1, [657339, 239898]
business : 7632976427, 81, 2, [500452, 734885]
business : 6962314407, 169, 1, [577199, 928276]
business : 2526187877, 52, 0, [953940, 821303]
business : 8954753709, 41, 3, [192000, 299509]
economy : 2286549906, 84, 0, [210073, 928276]
business : 8571060408, 93, 2, [375833, 271145]
economy : 6294301634, 144, 2, [688829, 953940]
luxury : 7332198626, 138, 0, [375833, 239898]
economy : 4788159975, 181, 5, [734885, 571477]
economy : 3258049709, 82, 6, [105496, 271145]
business : 7877698969, 146, 10, [333986, 734885]
economy : 2050362336, 58, 4, [928276, 333986]
first : 3398291239, 102, 2, [333986, 430760]
business : 3049870294, 109, 1, [192000, 571477]
business : 1272246995, 170, 5, [462263, 953940]
business : 7820224776, 82, 1, [928276, 192000]
economy : 9865184432, 99, 2, [210073, 850646]
economy : 8507057007, 97, 0, [210073, 239898]
economy : 9950287989, 146, 0, [571477, 339960]
economy : 5533563839, 78, 0, [734885, 196132]
economy : 1883873729, 161, 2, [850646, 339960]
business : 5721555264, 145, 0, [375833, 688829]
economy : 7593614723, 173, 3, [734885, 113662]
economy : 8705010352, 147, 0, [196132, 299509]
economy : 7042652470, 41, 3, [239898, 821303]
first : 4349700871, 71, 1, [571477, 821303]
economy : 4677448959, 146, 3, [339960, 688919]
economy : 6263676914, 197, 0, [850646, 577199]
economy : 2130816759, 188, 5, [113662, 577199]
economy : 2368608163, 142, 0, [577199, 430760]
business : 3069657347, 173, 1, [339960, 688919]
first : 4438388805, 117, 6, [196132, 571477]
economy : 9752548224, 76, 10, [688829, 113662]
business : 7266884368, 65, 0, [571477, 643456]
economy : 5954221993, 42, 1, [657339, 500452]
economy : 3937894442, 106, 0, [299509, 105496]
economy : 7646825774, 141, 0, [210073, 333986]
luxury : 6769100821, 155, 1, [105496, 577199]
economy : 3327862123, 157, 10, [430760, 657339]
economy : 9198668717, 117, 1, [192000, 734885]
economy : 3097629630, 131, 1, [196132, 192000]
first : 2221126139, 90, 4, [105496, 210073]
economy : 9695765388, 112, 3, [125426, 953940]
business : 5000864221, 152, 2, [333986, 462263]
economy : 5516320900, 49, 2, [500452, 192000]
economy : 9307755917, 149, 2, [577199, 125426]
economy : 7282909566, 178, 0, [105496, 688829]
economy : 8984330004, 189, 3, [192000, 850646]
economy : 7313136049, 102, 4, [571477, 239898]
economy : 9708977792, 128, 1, [196132, 375833]
economy : 1456054839, 85, 1, [500452, 125426]
business : 6370939442, 78, 2, [734885, 113662]
economy : 5156039786, 109, 0, [688919, 688829]
economy : 5510031271, 179, 5, [430760, 657339]
economy : 7697413963, 120, 0, [339960, 953940]
economy : 7060069590, 134, 0, [821303, 210073]
economy : 9343037065, 179, 1, [577199, 430760]
economy : 3422384580, 48, 10, [928276, 500452]
economy : 8850382704, 138, 3, [734885, 375833]
economy : 1227521636, 47, 2, [850646, 125426]
economy : 8022536806, 156, 0, [192000, 239898]
economy : 1557336979, 104, 1, [643456, 113662]
economy : 5762374539, 152, 1, [239898, 657339]
economy : 7193532853, 96, 0, [125426, 299509]
economy : 4338497162, 94, 7, [333986, 688829]
business : 8200194942, 118, 3, [500452, 430760]
business : 6436030453, 60, 1, [462263, 196132]
economy : 2383761456, 110, 1, [462263, 571477]
luxury : 4078244853, 86, 5, [688829, 375833]
economy : 6641503901, 178, 1, [375833, 821303]
economy : 4320058721, 148, 5, [462263, 299509]
economy : 6061550857, 167, 2, [657339, 953940]
business : 4852091196, 88, 1, [571477, 577199]
luxury : 1739061880, 191, 2, [339960, 113662]
economy : 3713307156, 84, 0, [192000, 821303]
economy : 5419848865, 47, 6, [271145, 688919]
economy : 3492848037, 107, 0, [734885, 821303]
business : 2427305314, 130, 1, [196132, 657339]
economy : 7087017925, 100, 2, [333986, 125426]
business : 9259863502, 167, 8, [462263, 821303]
economy : 9011509223, 141, 1, [850646, 928276]
economy : 7298547099, 140, 7, [462263, 953940]
business : 8138189327, 124, 0, [271145, 113662]
economy : 2753287813, 64, 2, [113662, 734885]
economy : 8327994845, 55, 0, [850646, 333986]
economy : 1554512561, 88, 3, [734885, 500452]
business : 8250014969, 156, 0, [192000, 339960]
economy : 3177818205, 146, 3, [577199, 953940]
business : 7045118381, 190, 2, [375833, 571477]
first : 1439684359, 162, 0, [462263, 333986]
economy : 9717307534, 177, 0, [688829, 113662]
economy : 4620185750, 86, 1, [339960, 271145]
economy : 8927246306, 51, 2, [239898, 821303]
economy : 1241097061, 100, 1, [657339, 271145]
economy : 6373556120, 110, 5, [271145, 339960]
economy : 5919008804, 111, 3, [125426, 688829]
economy : 9741714924, 176, 8, [821303, 688919]
economy : 5386325247, 152, 1, [462263, 430760]
economy : 9455128252, 132, 1, [299509, 192000]
luxury : 7958012454, 186, 0, [821303, 113662]
economy : 5394290874, 104, 3, [271145, 577199]
economy : 3424066172, 145, 2, [688829, 339960]
economy : 6208621016, 40, 2, [430760, 953940]
business : 1753116072, 145, 4, [125426, 577199]
economy : 4786042445, 99, 3, [500452, 271145]
economy : 1528031411, 65, 3, [821303, 299509]
economy : 1152503248, 99, 7, [643456, 850646]
economy : 8156600848, 175, 2, [125426, 113662]
economy : 3592092202, 185, 0, [113662, 688829]
economy : 5421223009, 197, 0, [850646, 571477]
business : 9967202459, 95, 1, [375833, 571477]
economy : 9748842654, 89, 3, [375833, 192000]
economy : 3157261530, 184, 1, [210073, 239898]
business : 9303612134, 128, 0, [299509, 462263]
economy : 5137023282, 57, 2, [928276, 192000]
business : 2760813111, 129, 1, [577199, 688829]
economy : 1751999611, 171, 0, [430760, 821303]
economy : 1107709780, 141, 2, [500452, 734885]
business : 6951805848, 52, 2, [125426, 953940]
economy : 3938992327, 72, 2, [192000, 113662]
business : 4469343924, 55, 10, [271145, 928276]
economy : 8130980049, 94, 1, [688919, 339960]
economy : 8251911068, 192, 2, [192000, 299509]
economy : 7660151887, 128, 0, [339960, 734885]
business : 3209361994, 75, 2, [571477, 430760]
economy : 3920827811, 147, 0, [928276, 125426]
economy : 8375411963, 185, 6, [192000, 196132]
business : 6031885723, 123, 2, [850646, 688829]
business : 3236069812, 170, 4, [571477, 105496]
first : 4222758310, 147, 1, [239898, 192000]
luxury : 8573578535, 41, 1, [192000, 500452]
economy : 6937941613, 117, 0, [821303, 688919]
business : 8689208931, 151, 1, [299509, 196132]
business : 8105776750, 55, 0, [196132, 821303]
economy : 3982476912, 180, 1, [577199, 299509]
first : 4986314437, 126, 2, [339960, 657339]
business : 5704038475, 70, 0, [734885, 462263]
first : 8108332180, 155, 2, [192000, 125426]
economy : 6786983574, 162, 2, [821303, 643456]
first : 1570766842, 159, 1, [928276, 577199]
business : 8009431957, 124, 2, [850646, 125426]
economy : 2098446028, 145, 2, [688829, 113662]
economy : 8374590352, 149, 5, [339960, 821303]
economy : 2128671375, 48, 9, [734885, 688919]
economy : 2121442925, 51, 3, [375833, 571477]
economy : 9361431585, 175, 1, [928276, 196132]
economy : 8619663035, 41, 2, [577199, 299509]
economy : 2142531412, 43, 5, [734885, 192000]
economy : 4286436013, 65, 4, [105496, 462263]
economy : 1764191600, 133, 2, [643456, 688829]
economy : 1073847047, 191, 2, [210073, 577199]
economy : 1326681267, 189, 9, [577199, 821303]
economy : 9404394913, 118, 1, [462263, 196132]
economy : 3562158164, 79, 1, [333986, 643456]
economy : 5664918137, 191, 3, [571477, 850646]
economy : 2993936721, 63, 4, [688919, 125426]
economy : 5097097985, 85, 1, [196132, 821303]
business : 7015966413, 106, 1, [643456, 375833]
economy : 3826899590, 81, 0, [192000, 196132]
business : 8825527415, 61, 2, [125426, 333986]
economy : 1688005741, 130, 1, [192000, 375833]
economy : 6649270156, 175, 9, [239898, 210073]
economy : 4008273453, 99, 9, [333986, 125426]
economy : 8443298574, 189, 4, [375833, 271145]
business : 1542227200, 121, 1, [239898, 430760]
economy : 9521321804, 137, 0, [953940, 500452]
economy : 4383097998, 66, 2, [688829, 577199]
economy : 8412225122, 119, 1, [430760, 643456]
economy : 3871853367, 121, 0, [113662, 430760]
business : 2585904825, 170, 0, [462263, 821303]
economy : 6939589650, 67, 1, [953940, 299509]
economy : 4507125471, 64, 0, [299509, 239898]
economy : 3672976338, 158, 1, [375833, 462263]
business : 5565569860, 150, 8, [271145, 821303]
business : 6426257227, 112, 2, [333986, 643456]
business : 9697188004, 147, 1, [571477, 375833]
business : 2787551773, 115, 2, [299509, 192000]
economy : 9976093336, 161, 2, [210073, 928276]
economy : 6736602226, 192, 1, [500452, 210073]
economy : 8057294332, 138, 0, [821303, 953940]
economy : 7447332261, 42, 2, [239898, 688829]
economy : 3269561086, 71, 7, [375833, 500452]
economy : 5511235631, 47, 2, [113662, 299509]
business : 9227383881, 44, 4, [271145, 821303]
first : 6531131425, 197, 1, [734885, 333986]
business : 8659850116, 40, 2, [462263, 688829]
economy : 7851008297, 94, 3, [928276, 210073]
economy : 6157325144, 165, 1, [113662, 462263]
business : 1206100946, 192, 2, [113662, 105496]
business : 9515221374, 199, 1, [105496, 210073]
business : 1168879987, 62, 2, [657339, 821303]
business : 5624849890, 191, 2, [643456, 339960]
business : 4120010417, 182, 2, [113662, 500452]
first : 5921671898, 115, 2, [821303, 688829]
first : 5807725818, 157, 0, [192000, 821303]
economy : 2831784287, 110, 5, [125426, 333986]
business : 7668127115, 92, 1, [113662, 928276]
economy : 4167095429, 92, 3, [339960, 210073]
economy : 2735089065, 154, 2, [375833, 657339]
economy : 9545887800, 58, 10, [333986, 462263]
economy : 3085503314, 174, 1, [299509, 928276]
economy : 4361695352, 154, 1, [271145, 299509]
economy : 3119000674, 182, 2, [821303, 125426]
economy : 5440156290, 145, 2, [688919, 271145]
economy : 6062460404, 136, 3, [657339, 125426]
business : 1840475639, 53, 0, [239898, 688919]
economy : 6728720819, 108, 1, [928276, 821303]
economy : 5087228080, 132, 0, [271145, 375833]
economy : 6534018872, 90, 0, [271145, 125426]
economy : 1851160169, 143, 4, [271145, 462263]
economy : 9629682185, 90, 3, [821303, 333986]
economy : 4712560205, 122, 2, [688829, 462263]
economy : 3383645217, 148, 1, [339960, 299509]
economy : 8017456010, 198, 4, [125426, 734885]
economy : 1465365114, 82, 2, [500452, 375833]
business : 2274201000, 184, 1, [688919, 239898]
economy : 2876183324, 174, 0, [375833, 500452]
economy : 9736515614, 187, 0, [299509, 953940]
economy : 5617159366, 76, 1, [210073, 105496]
business : 2117295287, 154, 2, [928276, 113662]
business : 1162350250, 121, 1, [105496, 500452]
first : 3325896237, 179, 1, [333986, 375833]
economy : 1983714913, 78, 2, [734885, 688829]
economy : 3798331615, 115, 1, [192000, 688829]
economy : 5190227743, 170, 3, [271145, 657339]
business : 5924995174, 129, 4, [333986, 688829]
economy : 3470412321, 142, 4, [643456, 953940]
economy : 2749449412, 165, 2, [430760, 953940]
economy : 7077320951, 143, 5, [239898, 734885]
economy : 2292644738, 45, 1, [850646, 192000]
economy : 3676891875, 114, 0, [339960, 928276]
economy : 8074479959, 93, 1, [375833, 333986]
economy : 6051223167, 198, 2, [953940, 571477]
economy : 4824255512, 150, 0, [643456, 571477]
luxury : 7411219447, 138, 2, [688919, 688829]
business : 3780633864, 168, 2, [928276, 821303]
economy : 6399259653, 48, 1, [430760, 928276]
economy : 2964412566, 128, 3, [113662, 688829]
business : 9140502583, 190, 2, [571477, 299509]
economy : 3185196789, 144, 7, [688829, 462263]
economy : 3714163835, 193, 4, [125426, 643456]
economy : 9363622289, 109, 1, [688919, 105496]
business : 1526511179, 124, 6, [196132, 571477]
economy : 1522357042, 122, 0, [643456, 430760]
economy : 5772022759, 117, 1, [688829, 928276]
luxury : 6355738798, 57, 1, [125426, 571477]
economy : 8151933262, 65, 1, [500452, 462263]
luxury : 2185557835, 140, 2, [196132, 462263]
economy : 2253217636, 72, 0, [333986, 125426]
economy : 9107503245, 126, 3, [734885, 339960]
economy : 7234660601, 164, 1, [105496, 500452]
economy : 1069149953, 159, 1, [339960, 192000]
economy : 5894448323, 199, 2, [113662, 734885]
economy : 8693273390, 126, 2, [210073, 125426]
economy : 4540588315, 148, 9, [239898, 657339]
economy : 9148599878, 68, 1, [239898, 821303]
business : 7415293496, 115, 5, [571477, 821303]
economy : 7290666305, 126, 1, [105496, 239898]
economy : 4853932117, 42, 1, [430760, 928276]
economy : 4066677281, 78, 0, [688919, 333986]
economy : 6217851518, 142, 1, [571477, 271145]
business : 9383515474, 46, 1, [125426, 113662]
economy : 6787953764, 180, 2, [500452, 571477]
economy : 6726993207, 63, 2, [192000, 430760]
business : 9411484785, 169, 2, [196132, 113662]
economy : 7580863956, 125, 3, [239898, 105496]
economy : 8050534909, 89, 2, [299509, 688829]
economy : 4169985224, 54, 1, [430760, 239898]
luxury : 2462745005, 51, 0, [105496, 643456]
business : 8050769744, 65, 3, [850646, 734885]
business : 4607931886, 177, 2, [571477, 734885]
business : 3839110675, 63, 1, [643456, 462263]
economy : 7326605453, 186, 1, [239898, 657339]
economy : 4068029604, 151, 0, [571477, 271145]
economy : 9165494875, 179, 5, [192000, 462263]
economy : 6862644999, 81, 3, [953940, 657339]
economy : 8436307650, 88, 2, [430760, 239898]
economy : 8497679871, 170, 2, [928276, 105496]
economy : 3145377859, 157, 2, [688829, 821303]
first : 3521983058, 85, 1, [577199, 571477]
economy : 9512231474, 114, 3, [500452, 299509]
economy : 2081163072, 182, 3, [953940, 850646]
economy : 5845787312, 114, 6, [657339, 688829]
economy : 1874675042, 73, 1, [113662, 577199]
economy : 2432123890, 135, 1, [657339, 105496]
economy : 5245113513, 134, 0, [196132, 571477]
business : 7013601746, 171, 3, [500452, 688919]
economy : 9828847181, 138, 3, [688829, 688919]
economy : 6468603870, 108, 2, [339960, 734885]
business : 7146366348, 86, 0, [688829, 105496]
business : 1162816792, 120, 1, [271145, 643456]
economy : 2427167938, 92, 2, [571477, 850646]
economy : 3735253511, 44, 5, [113662, 239898]
economy : 8862249767, 122, 2, [271145, 239898]
economy : 3291160775, 117, 0, [657339, 953940]
economy : 1111794789, 142, 4, [688829, 734885]
luxury : 3844438233, 158, 0, [192000, 953940]
business : 9350712305, 127, 1, [577199, 850646]
luxury : 3120135109, 166, 1, [105496, 462263]
economy : 8744229601, 107, 1, [339960, 688829]
economy : 2280446246, 55, 0, [239898, 113662]
business : 2988651150, 147, 2, [734885, 657339]
economy : 5854381845, 75, 3, [125426, 688829]
economy : 6753401044, 85, 1, [210073, 734885]
economy : 9191720606, 135, 2, [192000, 113662]
economy : 8640339009, 157, 5, [928276, 239898]
first : 2138335230, 67, 1, [375833, 339960]
luxury : 8360737500, 191, 0, [333986, 125426]
business : 4583138631, 65, 5, [125426, 928276]
business : 7976291725, 184, 7, [688919, 339960]
economy : 6580771626, 189, 3, [821303, 688919]
business : 2033333131, 173, 2, [688919, 113662]
economy : 3972166861, 137, 7, [928276, 333986]
economy : 7905317893, 63, 1, [462263, 430760]
economy : 5200438990, 198, 1, [430760, 850646]
economy : 3432706182, 117, 3, [271145, 850646]
economy : 5633265670, 64, 1, [196132, 125426]
economy : 3629630913, 60, 1, [688829, 928276]
business : 6436194763, 136, 1, [953940, 196132]
economy : 3160838143, 124, 1, [125426, 734885]
luxury : 5132165669, 196, 0, [643456, 850646]
economy : 3854763080, 77, 3, [734885, 299509]
business : 7938561015, 59, 2, [299509, 850646]
economy : 4491448911, 144, 3, [734885, 271145]
economy : 2412674091, 55, 0, [500452, 339960]
business : 5600370773, 57, 1, [113662, 125426]
business : 5522249727, 50, 3, [375833, 462263]
business : 5269210411, 57, 1, [643456, 105496]
economy : 3853230562, 170, 0, [688829, 953940]
business : 1124718196, 200, 0, [239898, 928276]
economy : 9507343699, 140, 2, [125426, 953940]
economy : 2625507656, 162, 2, [500452, 643456]
economy : 5036057924, 43, 8, [734885, 462263]
economy : 5191609584, 190, 1, [821303, 928276]
economy : 6637727164, 77, 4, [850646, 430760]
economy : 3629287213, 186, 2, [271145, 500452]
economy : 5087534648, 195, 2, [850646, 105496]
economy : 5221856933, 141, 1, [462263, 734885]
economy : 5171581844, 96, 3, [571477, 333986]
economy : 4404010420, 58, 7, [113662, 821303]
economy : 1201348602, 172, 1, [953940, 734885]
economy : 1752332968, 105, 3, [113662, 196132]
economy : 1943291469, 123, 0, [430760, 500452]
business : 2962070096, 177, 1, [375833, 953940]
economy : 7632410706, 112, 2, [577199, 657339]
business : 5410238477, 137, 3, [688919, 125426]
economy : 9507971879, 94, 2, [299509, 571477]
first : 3411996331, 104, 5, [734885, 339960]
economy : 7549547674, 110, 0, [928276, 192000]
economy : 8613969882, 189, 1, [657339, 462263]
business : 3051761498, 159, 0, [688829, 105496]
economy : 2675757958, 155, 9, [643456, 688829]
business : 1685832174, 134, 7, [462263, 500452]
economy : 9978650382, 54, 2, [239898, 333986]
first : 5237012953, 101, 1, [643456, 196132]
business : 9409865659, 54, 3, [928276, 271145]
economy : 5855593583, 140, 1, [271145, 192000]
business : 5774158583, 136, 5, [643456, 462263]
business : 7931021813, 52, 1, [239898, 500452]
economy : 4307001356, 131, 1, [196132, 577199]
economy : 1679318993, 133, 0, [657339, 192000]
luxury : 6544595925, 81, 3, [375833, 688829]
business : 5971866328, 120, 0, [113662, 643456]
economy : 4216608562, 129, 1, [271145, 734885]
business : 5868078747, 134, 0, [125426, 196132]
first : 1821838388, 150, 3, [210073, 339960]
economy : 8715676872, 175, 2, [928276, 821303]
business : 7488554657, 119, 1, [577199, 430760]
economy : 1035034328, 122, 1, [688829, 339960]
business : 8613375892, 184, 2, [239898, 430760]
business : 4745908053, 91, 2, [500452, 571477]
first : 8819266008, 52, 3, [105496, 299509]
first : 5520667703, 151, 6, [462263, 928276]
economy : 6118644076, 176, 1, [192000, 196132]
economy : 6884296633, 193, 1, [210073, 643456]
economy : 6550166440, 195, 0, [333986, 577199]
economy : 4590537388, 90, 0, [299509, 192000]
economy : 3562115280, 149, 2, [462263, 125426]
economy : 3157992780, 188, 4, [192000, 688829]
business : 5199233992, 170, 3, [688829, 196132]
luxury : 4743694575, 197, 0, [928276, 643456]
economy : 9650802701, 157, 3, [462263, 688829]
economy : 5507347222, 167, 1, [643456, 105496]
economy : 6613329018, 163, 1, [210073, 333986]
business : 3226717221, 135, 2, [821303, 953940]
economy : 5104183885, 136, 1, [210073, 734885]
economy : 8697519336, 94, 0, [299509, 688829]
business : 6072317736, 179, 10, [105496, 125426]
economy : 8016133574, 65, 1, [210073, 462263]
economy : 1618874220, 46, 2, [577199, 643456]
business : 7809588549, 58, 2, [643456, 105496]
economy : 5442612783, 143, 9, [192000, 643456]
economy : 2478463505, 186, 1, [125426, 192000]
economy : 7329563780, 184, 0, [196132, 239898]
economy : 5643862199, 93, 1, [657339, 821303]
business : 5761034471, 138, 6, [821303, 239898]
economy : 4791922113, 111, 3, [577199, 462263]
economy : 1147590440, 63, 0, [577199, 333986]
first : 3957177200, 180, 1, [571477, 339960]
business : 5359176393, 166, 0, [113662, 688919]
economy : 1246059745, 124, 1, [462263, 657339]
economy : 5689353250, 183, 1, [299509, 688829]
economy : 3434636928, 74, 1, [239898, 577199]
economy : 2766611969, 81, 9, [333986, 734885]
business : 8646409350, 176, 5, [643456, 953940]
economy : 8984217828, 176, 0, [688829, 953940]
economy : 4901290275, 162, 1, [500452, 339960]
economy : 1282169896, 116, 1, [643456, 734885]
economy : 8988395006, 128, 0, [271145, 333986]
economy : 1780619859, 152, 2, [375833, 462263]
economy : 7762826319, 95, 1, [500452, 210073]
economy : 6634672389, 166, 5, [850646, 239898]
economy : 7031060480, 188, 2, [210073, 657339]
economy : 1524733634, 184, 1, [375833, 577199]
economy : 1737963817, 190, 5, [688919, 196132]
economy : 4863331517, 77, 3, [643456, 192000]
economy : 3705839971, 72, 5, [577199, 734885]
economy : 5520581079, 152, 0, [850646, 688919]
economy : 4245967135, 127, 2, [105496, 577199]
economy : 8892169042, 73, 1, [430760, 210073]
business : 1091540436, 132, 6, [333986, 734885]
business : 2857802555, 131, 4, [688829, 953940]
economy : 8576157386, 88, 1, [734885, 500452]
economy : 6338346642, 92, 5, [577199, 339960]
business : 9554353952, 40, 3, [333986, 339960]
economy : 3191598187, 136, 1, [850646, 688919]
economy : 8332627414, 103, 3, [577199, 430760]
economy : 1400693363, 45, 2, [462263, 821303]
first : 5532384604, 106, 1, [571477, 688919]
economy : 4079187816, 40, 2, [125426, 271145]
economy : 2172782452, 161, 2, [928276, 462263]
economy : 5841272263, 126, 8, [192000, 688829]
economy : 9461639687, 137, 8, [105496, 850646]
first : 2277036793, 80, 3, [688829, 105496]
economy : 4107287800, 65, 7, [192000, 375833]
economy : 6373344339, 133, 1, [462263, 125426]
economy : 3643092080, 162, 6, [571477, 500452]
economy : 6018949938, 97, 5, [953940, 688829]
economy : 1279538131, 174, 9, [462263, 657339]
business : 5499013386, 186, 0, [196132, 643456]
economy : 5130751591, 59, 8, [928276, 821303]
economy : 4038710032, 42, 2, [571477, 734885]
economy : 5598872889, 90, 3, [339960, 688919]
economy : 7127876665, 41, 2, [113662, 430760]
economy : 5985857792, 191, 2, [657339, 688919]
first : 2246317017, 40, 1, [657339, 271145]
economy : 5988804561, 191, 0, [113662, 688829]
economy : 1033713508, 188, 1, [125426, 688919]
economy : 7452377492, 79, 2, [571477, 125426]
economy : 8338602125, 62, 2, [688919, 953940]
economy : 4099699699, 160, 7, [688919, 210073]
economy : 5889499349, 56, 0, [462263, 953940]
economy : 1710368520, 145, 2, [375833, 953940]
economy : 6234301513, 99, 3, [210073, 239898]
economy : 9079854856, 91, 7, [105496, 821303]
economy : 4695719085, 43, 1, [953940, 375833]
first : 1115954518, 169, 0, [657339, 953940]
economy : 3968787365, 178, 2, [577199, 462263]
business : 6030004699, 49, 1, [125426, 657339]
business : 3258154531, 62, 9, [643456, 657339]
business : 8866967466, 174, 1, [500452, 299509]
economy : 9945239824, 75, 0, [192000, 657339]
economy : 8711459104, 164, 0, [462263, 821303]
business : 3782595250, 96, 1, [643456, 239898]
business : 5045302219, 165, 2, [192000, 688919]
economy : 5209949838, 79, 0, [643456, 375833]
economy : 8453893077, 116, 6, [953940, 271145]
economy : 9997541051, 42, 4, [430760, 299509]
economy : 9530646502, 174, 2, [953940, 333986]
economy : 9236468307, 197, 2, [688919, 196132]
economy : 4455183756, 173, 0, [239898, 953940]
economy : 9041078522, 180, 1, [571477, 821303]
economy : 2381958211, 158, 1, [299509, 113662]
economy : 1824309995, 102, 3, [734885, 953940]
economy : 2149847698, 196, 1, [688829, 339960]
economy : 6643930764, 51, 2, [105496, 821303]
economy : 3889243053, 62, 3, [375833, 271145]
first : 4071830331, 68, 3, [192000, 239898]
economy : 9967619872, 193, 2, [239898, 571477]
economy : 6654672403, 98, 2, [643456, 125426]
business : 8958911692, 77, 3, [192000, 125426]
economy : 9169922871, 194, 2, [192000, 571477]
economy : 6284474414, 180, 1, [239898, 928276]
economy : 1019168117, 98, 0, [821303, 333986]
first : 6729800494, 189, 9, [850646, 125426]
economy : 3995124100, 64, 2, [821303, 430760]
economy : 5852208708, 66, 1, [113662, 105496]
business : 9797238767, 67, 2, [196132, 643456]
economy : 8952747576, 95, 6, [271145, 643456]
economy : 7689553547, 139, 10, [339960, 239898]
economy : 4487860046, 124, 3, [210073, 192000]
economy : 9291616507, 179, 0, [500452, 239898]
economy : 9306181910, 49, 2, [125426, 928276]
economy : 8189009369, 60, 1, [299509, 500452]
first : 2734206974, 96, 4, [339960, 271145]
economy : 6443791335, 135, 2, [113662, 577199]
first : 5337219054, 173, 10, [734885, 239898]
first : 2947305058, 118, 6, [105496, 688919]
economy : 6051485636, 112, 1, [196132, 125426]
economy : 8324801263, 102, 4, [430760, 953940]
economy : 9650994719, 146, 4, [192000, 850646]
economy : 4575300680, 109, 2, [688829, 192000]
business : 4873716164, 196, 1, [210073, 375833]
economy : 3118407930, 129, 3, [928276, 953940]
economy : 3247873404, 46, 2, [239898, 462263]
economy : 7205682465, 108, 2, [850646, 462263]
economy : 1040391137, 95, 2, [928276, 430760]
economy : 1669937324, 116, 1, [125426, 643456]
economy : 6958772072, 114, 0, [125426, 821303]
economy : 2395636052, 200, 1, [928276, 850646]
economy : 5118063778, 101, 0, [105496, 928276]
economy : 4788666532, 148, 1, [643456, 953940]
business : 2679731784, 127, 0, [462263, 375833]
first : 2658820312, 70, 3, [192000, 105496]
first : 8600341982, 62, 1, [125426, 113662]
business : 8610361208, 73, 0, [210073, 430760]
business : 1534905703, 80, 1, [430760, 462263]
economy : 4518517341, 158, 4, [239898, 643456]
economy : 5523742792, 115, 0, [928276, 333986]
economy : 3871054882, 105, 0, [196132, 210073]
economy : 6874956196, 57, 0, [339960, 688919]
economy : 6908667445, 149, 1, [430760, 375833]
economy : 5375482491, 134, 1, [196132, 462263]
economy : 5738308468, 163, 8, [271145, 571477]
economy : 7893043972, 149, 1, [125426, 339960]
economy : 1325495791, 164, 1, [239898, 821303]
