4 10 5685
9108 14175.0 14337 22068 6620
hub : 618406, -38, 1218, 39.16, 154800, 4
hub : 210568, -2782, -1875, 55.44, 277800, 4
major : 850839, -415, -382, 65.34, 131500, 1
major : 832744, -427, 932, 63.8, 204000, 1
hub : 486502, 248, -209, 65.56, 244800, 3
major : 110304, 1266, 1084, 69.41, 138750, 3
hub : 956576, 507, -838, 64.35, 283500, 4
hub : 668154, 1521, 2153, 59.95, 235200, 3
major : 551341, -600, 2971, 55.0, 233750, 3
regional : 525863, 662, 740, 94.93, 186800, 2
economy : 4823710264, 172, 2, [850839, 110304]
luxury : 6972964989, 187, 0, [618406, 210568]
economy : 8136120489, 66, 2, [956576, 551341]
first : 8137243648, 65, 2, [486502, 668154]
business : 4021791244, 186, 3, [210568, 956576]
economy : 8683476060, 129, 0, [210568, 525863]
business : 6990968240, 120, 4, [850839, 668154]
business : 2017623506, 71, 2, [486502, 668154]
first : 1604339373, 169, 1, [525863, 110304]
business : 7376539339, 61, 2, [668154, 525863]
economy : 8684482831, 122, 2, [668154, 850839]
economy : 3321877788, 82, 7, [850839, 551341]
business : 3881883498, 73, 3, [525863, 618406]
economy : 6249198911, 46, 10, [618406, 850839]
business : 7163529748, 194, 1, [668154, 832744]
economy : 2955721205, 88, 2, [110304, 618406]
business : 5465231255, 103, 2, [832744, 956576]
economy : 3963712164, 129, 2, [486502, 850839]
economy : 8913244901, 57, 2, [850839, 525863]
economy : 5649910895, 185, 8, [210568, 850839]
economy : 2473748177, 60, 0, [110304, 551341]
economy : 2191817123, 100, 6, [618406, 832744]
business : 3131565379, 176, 1, [618406, 525863]
economy : 7916129137, 198, 2, [110304, 956576]
business : 9163820197, 103, 0, [832744, 956576]
business : 3626284351, 118, 3, [832744, 956576]
economy : 6046831494, 66, 2, [551341, 110304]
business : 8033124226, 160, 1, [832744, 618406]
economy : 9701407370, 93, 0, [110304, 210568]
economy : 2091148745, 139, 0, [210568, 832744]
economy : 1557069367, 72, 2, [618406, 525863]
economy : 4260606300, 104, 0, [618406, 486502]
first : 5334620989, 64, 1, [956576, 110304]
first : 7573861611, 108, 0, [956576, 551341]
economy : 1729168191, 67, 10, [850839, 668154]
economy : 7156619105, 178, 0, [956576, 110304]
economy : 6150721222, 111, 8, [850839, 956576]
economy : 6759943865, 186, 2, [832744, 956576]
economy : 9376172789, 83, 2, [525863, 832744]
first : 7967050462, 146, 3, [551341, 525863]
economy : 3705617630, 185, 3, [832744, 850839]
economy : 8028165472, 101, 0, [551341, 850839]
economy : 4796966351, 54, 3, [525863, 486502]
economy : 1310108969, 62, 2, [850839, 210568]
economy : 3372225234, 196, 4, [956576, 850839]
first : 8527534801, 64, 3, [832744, 850839]
first : 9365609080, 150, 2, [486502, 832744]
economy : 7431861822, 114, 0, [486502, 110304]
economy : 2010823250, 176, 1, [110304, 551341]
economy : 4602081258, 200, 0, [110304, 551341]
business : 2277360287, 102, 4, [551341, 832744]
business : 5766565975, 70, 3, [525863, 832744]
first : 7514907388, 108, 6, [486502, 525863]
economy : 7409120914, 84, 1, [668154, 525863]
economy : 8496934219, 57, 1, [618406, 210568]
business : 2044404727, 148, 2, [525863, 668154]
economy : 6211511016, 194, 1, [832744, 110304]
business : 5016362059, 50, 3, [618406, 956576]
first : 3205682434, 191, 2, [832744, 525863]
economy : 5314562798, 152, 1, [956576, 618406]
business : 6323030076, 158, 1, [850839, 668154]
economy : 1662766833, 112, 0, [551341, 832744]
economy : 6750825270, 93, 0, [618406, 210568]
economy : 6496857217, 79, 4, [956576, 832744]
economy : 6943724231, 67, 1, [551341, 618406]
economy : 7899840236, 107, 3, [618406, 551341]
luxury : 7190185280, 57, 2, [551341, 525863]
luxury : 4190445252, 74, 2, [525863, 956576]
economy : 3315796982, 102, 1, [210568, 486502]
business : 2821611895, 155, 1, [850839, 110304]
economy : 1133353726, 153, 0, [525863, 956576]
luxury : 2221672367, 68, 1, [551341, 618406]
first : 3462495637, 82, 1, [832744, 618406]
business : 7986711810, 90, 2, [956576, 832744]
economy : 3625470236, 131, 3, [110304, 832744]
economy : 4342515693, 94, 2, [210568, 110304]
economy : 3330894858, 58, 1, [110304, 668154]
business : 9101105655, 44, 3, [832744, 525863]
business : 2413393740, 163, 1, [850839, 525863]
business : 4774684436, 170, 2, [850839, 210568]
business : 2143349722, 189, 1, [551341, 618406]
first : 6934901599, 185, 1, [486502, 832744]
business : 3209542298, 45, 1, [618406, 850839]
economy : 3889100835, 73, 1, [956576, 110304]
economy : 3373991041, 54, 2, [668154, 618406]
business : 1578294390, 65, 1, [210568, 110304]
business : 4041970195, 184, 2, [551341, 486502]
economy : 7566310647, 89, 1, [525863, 210568]
economy : 9730483390, 184, 1, [210568, 850839]
economy : 9209371110, 142, 2, [618406, 110304]
first : 7311290581, 59, 6, [956576, 110304]
business : 5509956615, 104, 1, [551341, 210568]
economy : 3654258435, 188, 1, [486502, 832744]
economy : 6804949579, 157, 2, [618406, 832744]
economy : 9436343754, 148, 3, [956576, 832744]
economy : 6871353614, 187, 3, [832744, 850839]
business : 3450835058, 163, 2, [832744, 210568]
economy : 4451197336, 59, 1, [618406, 551341]
economy : 2615391493, 138, 0, [618406, 832744]
business : 1767655952, 132, 3, [668154, 110304]
economy : 6278935599, 122, 2, [525863, 210568]
economy : 4919493298, 73, 0, [832744, 956576]
economy : 5576668165, 109, 0, [486502, 525863]
economy : 8753085509, 92, 1, [525863, 618406]
economy : 3147409503, 156, 2, [551341, 618406]
economy : 1191573079, 77, 1, [850839, 551341]
economy : 6300966577, 102, 3, [956576, 486502]
economy : 4712659785, 134, 2, [486502, 551341]
economy : 1430085831, 187, 1, [551341, 486502]
economy : 3111406181, 137, 2, [832744, 551341]
economy : 3367187586, 75, 4, [110304, 210568]
luxury : 5473130452, 120, 3, [956576, 850839]
economy : 4583205952, 106, 2, [850839, 551341]
economy : 5887114302, 172, 0, [210568, 110304]
economy : 2684821971, 161, 2, [850839, 210568]
economy : 6864316787, 70, 1, [668154, 525863]
economy : 9195645093, 185, 3, [832744, 956576]
business : 7814159781, 94, 2, [210568, 618406]
luxury : 2101287743, 177, 8, [850839, 210568]
economy : 6728706939, 72, 1, [110304, 486502]
economy : 6283864621, 44, 2, [850839, 832744]
business : 8691416255, 136, 10, [110304, 486502]
business : 2581130131, 182, 1, [110304, 832744]
economy : 3607169213, 182, 1, [525863, 210568]
economy : 1261137019, 182, 0, [668154, 832744]
economy : 8646540363, 138, 2, [850839, 486502]
economy : 1770058348, 167, 1, [668154, 525863]
economy : 7945112677, 199, 0, [525863, 956576]
economy : 1180333325, 105, 1, [110304, 832744]
business : 1550719141, 133, 6, [525863, 668154]
economy : 9105769956, 83, 1, [618406, 551341]
economy : 9623349888, 66, 4, [210568, 668154]
business : 9722641198, 137, 2, [210568, 486502]
economy : 1135133598, 151, 1, [832744, 850839]
economy : 8310663079, 84, 0, [956576, 525863]
economy : 6127470956, 45, 3, [110304, 210568]
economy : 6253434431, 98, 6, [210568, 956576]
first : 3314489583, 48, 7, [551341, 832744]
business : 1468536070, 179, 0, [832744, 110304]
economy : 7750596453, 117, 2, [486502, 618406]
business : 5716917898, 176, 1, [210568, 956576]
economy : 2507318443, 138, 1, [618406, 832744]
economy : 8196121082, 150, 10, [956576, 850839]
luxury : 1639470465, 71, 1, [668154, 956576]
economy : 7078875077, 157, 2, [832744, 486502]
economy : 5966632115, 140, 1, [525863, 956576]
economy : 9851672844, 85, 1, [486502, 956576]
economy : 5207194137, 108, 2, [956576, 668154]
business : 6579271293, 72, 1, [850839, 668154]
economy : 5565280548, 171, 2, [525863, 618406]
economy : 2218766096, 53, 0, [850839, 618406]
economy : 2111538863, 96, 0, [832744, 850839]
business : 6258282332, 125, 1, [832744, 618406]
economy : 8427097254, 57, 8, [210568, 486502]
economy : 7737167701, 44, 1, [668154, 525863]
economy : 2906308464, 99, 2, [525863, 832744]
economy : 4583567304, 158, 2, [525863, 551341]
economy : 2069017139, 148, 10, [110304, 850839]
economy : 9579557765, 51, 1, [956576, 110304]
business : 5738537414, 103, 10, [850839, 210568]
economy : 2668874005, 98, 2, [618406, 551341]
first : 9176660966, 187, 1, [956576, 210568]
economy : 9466230213, 125, 0, [486502, 110304]
economy : 8900784285, 51, 2, [110304, 956576]
economy : 5553335100, 115, 0, [956576, 486502]
economy : 7059313220, 168, 2, [832744, 618406]
economy : 5673881833, 130, 10, [525863, 850839]
economy : 6450371101, 90, 1, [486502, 668154]
economy : 6473571135, 86, 7, [110304, 956576]
economy : 8143983672, 191, 3, [668154, 832744]
economy : 1011870092, 134, 1, [525863, 850839]
economy : 3352094235, 195, 2, [486502, 850839]
business : 3803373809, 91, 10, [618406, 850839]
economy : 1331137680, 183, 4, [668154, 210568]
economy : 6197248416, 69, 0, [850839, 832744]
business : 5468302572, 54, 0, [486502, 832744]
economy : 2781973034, 72, 2, [551341, 210568]
economy : 1983434940, 69, 1, [525863, 551341]
economy : 6775571316, 61, 1, [618406, 110304]
economy : 1532813508, 179, 0, [850839, 832744]
economy : 1457998473, 171, 1, [551341, 956576]
economy : 1802117077, 156, 0, [486502, 551341]
economy : 2801227969, 109, 0, [618406, 668154]
economy : 2014914856, 98, 0, [525863, 850839]
first : 4849249133, 168, 1, [850839, 210568]
economy : 2363773539, 127, 2, [956576, 832744]
economy : 1015562474, 58, 7, [551341, 210568]
economy : 8784407390, 109, 10, [668154, 551341]
business : 3160494276, 40, 1, [486502, 832744]
economy : 9606213365, 93, 5, [832744, 110304]
economy : 7570176288, 200, 0, [832744, 486502]
business : 5912317275, 128, 3, [850839, 956576]
luxury : 7328534534, 135, 3, [850839, 486502]
economy : 1715236645, 73, 0, [832744, 618406]
economy : 2438306603, 97, 1, [668154, 618406]
first : 5504941753, 63, 2, [525863, 832744]
economy : 4453064124, 171, 2, [486502, 210568]
economy : 4687779990, 48, 1, [551341, 832744]
business : 1961715765, 188, 1, [850839, 551341]
business : 2208124368, 41, 2, [210568, 110304]
business : 9408682951, 169, 2, [486502, 110304]
economy : 9125893582, 73, 2, [525863, 618406]
first : 3215593691, 137, 4, [525863, 956576]
economy : 1973848187, 151, 0, [956576, 486502]
business : 3608869574, 105, 10, [525863, 551341]
economy : 6384762464, 138, 2, [486502, 551341]
economy : 2491404410, 175, 2, [956576, 850839]
economy : 7948459747, 95, 1, [850839, 486502]
economy : 4988758685, 166, 2, [618406, 850839]
economy : 6573229880, 161, 1, [110304, 525863]
business : 1520230500, 66, 2, [618406, 210568]
first : 3981208885, 63, 0, [210568, 832744]
luxury : 8891849004, 103, 2, [110304, 486502]
economy : 3794811453, 57, 0, [551341, 210568]
economy : 2104702711, 137, 3, [850839, 618406]
economy : 4815281256, 191, 0, [551341, 850839]
economy : 1058575322, 197, 2, [956576, 618406]
business : 7716088919, 120, 2, [618406, 551341]
economy : 5727370255, 49, 0, [956576, 618406]
economy : 1366564921, 161, 1, [210568, 850839]
economy : 3013592100, 172, 1, [486502, 210568]
economy : 4692595176, 99, 10, [210568, 618406]
economy : 8788178036, 60, 1, [850839, 525863]
business : 3425508434, 123, 4, [525863, 832744]
economy : 8743509821, 113, 1, [850839, 832744]
economy : 3637556838, 184, 0, [668154, 618406]
economy : 8387805742, 183, 2, [832744, 618406]
business : 2382043628, 150, 6, [668154, 618406]
business : 7130674630, 186, 1, [110304, 551341]
business : 4793414241, 95, 2, [850839, 525863]
economy : 4842638009, 125, 0, [668154, 551341]
economy : 7849323794, 122, 0, [551341, 956576]
economy : 8714839373, 66, 1, [956576, 525863]
business : 8198022370, 127, 0, [850839, 486502]
business : 4626503760, 173, 0, [525863, 110304]
economy : 4104999266, 83, 2, [486502, 210568]
economy : 8716155815, 63, 1, [618406, 525863]
luxury : 9353950954, 124, 5, [525863, 551341]
economy : 9290141805, 191, 1, [486502, 210568]
economy : 9530959362, 42, 5, [618406, 850839]
economy : 8252338200, 48, 0, [110304, 956576]
economy : 1477852465, 74, 0, [110304, 618406]
economy : 8209488684, 76, 2, [525863, 486502]
economy : 3352545180, 108, 2, [956576, 618406]
business : 1800413111, 170, 2, [618406, 850839]
economy : 7568271560, 87, 2, [210568, 956576]
economy : 3334982926, 93, 2, [832744, 618406]
economy : 2482825571, 80, 1, [956576, 210568]
economy : 4345218444, 143, 8, [110304, 668154]
economy : 1349552424, 125, 0, [525863, 956576]
economy : 6466802965, 88, 8, [850839, 618406]
business : 3706786876, 179, 6, [525863, 110304]
economy : 1805008007, 158, 0, [551341, 668154]
economy : 9829872199, 58, 2, [551341, 486502]
business : 2504969501, 79, 1, [110304, 525863]
economy : 7365293338, 152, 3, [551341, 956576]
economy : 9930238756, 200, 1, [210568, 525863]
economy : 6486049878, 158, 1, [618406, 525863]
business : 9299220058, 54, 1, [210568, 525863]
economy : 2722800099, 56, 10, [551341, 618406]
economy : 6039678403, 92, 0, [110304, 618406]
first : 5796241604, 196, 1, [551341, 668154]
luxury : 3140166453, 133, 1, [668154, 525863]
economy : 4565469952, 106, 0, [210568, 850839]
first : 7031790549, 102, 0, [551341, 210568]
economy : 3877536641, 111, 1, [832744, 618406]
economy : 4257449968, 136, 2, [486502, 110304]
economy : 5090478247, 134, 2, [668154, 486502]
first : 9618126040, 146, 2, [618406, 551341]
economy : 1566254226, 76, 3, [486502, 832744]
business : 4445987600, 165, 1, [110304, 850839]
business : 1266567944, 110, 1, [110304, 850839]
business : 8197614005, 126, 2, [668154, 618406]
economy : 4302838603, 115, 2, [618406, 850839]
economy : 6224623066, 43, 2, [551341, 110304]
economy : 2770613345, 123, 0, [486502, 832744]
economy : 3055678239, 61, 2, [832744, 486502]
economy : 3851945856, 96, 0, [618406, 668154]
economy : 9475060861, 191, 1, [551341, 525863]
economy : 5936550373, 41, 2, [551341, 668154]
economy : 2070563357, 47, 1, [110304, 956576]
economy : 7994861994, 44, 2, [551341, 956576]
business : 6766139543, 156, 2, [486502, 956576]
economy : 9406558940, 67, 6, [210568, 618406]
economy : 2859159957, 122, 0, [525863, 832744]
economy : 4896218900, 143, 1, [956576, 551341]
economy : 6809382823, 198, 1, [618406, 551341]
economy : 5282567041, 129, 2, [956576, 832744]
economy : 4647213739, 118, 0, [850839, 668154]
economy : 8272739620, 127, 1, [551341, 618406]
business : 4312369567, 102, 1, [668154, 832744]
business : 2945530490, 177, 1, [956576, 210568]
economy : 7620912373, 135, 1, [486502, 110304]
economy : 4426269637, 137, 1, [486502, 668154]
economy : 3637506124, 145, 1, [486502, 551341]
economy : 9474690328, 97, 1, [551341, 850839]
economy : 7883534835, 139, 2, [850839, 956576]
business : 3260819680, 111, 0, [525863, 956576]
luxury : 3868197846, 154, 2, [832744, 850839]
economy : 1850892740, 79, 1, [110304, 832744]
economy : 7156252153, 94, 0, [525863, 110304]
economy : 7164161130, 113, 1, [110304, 486502]
economy : 5380396950, 124, 2, [210568, 110304]
economy : 4350634167, 135, 1, [525863, 668154]
economy : 9974237934, 100, 2, [850839, 210568]
economy : 6538093888, 165, 1, [210568, 956576]
economy : 9484213673, 64, 1, [850839, 486502]
economy : 6004049249, 181, 2, [956576, 110304]
economy : 9508947823, 160, 2, [850839, 551341]
economy : 1731962134, 149, 1, [110304, 668154]
economy : 6659410267, 96, 2, [551341, 525863]
economy : 6063086857, 96, 1, [618406, 486502]
business : 8177786449, 88, 1, [956576, 525863]
economy : 5993102938, 179, 1, [668154, 956576]
economy : 6687957874, 181, 2, [832744, 551341]
business : 8111707894, 89, 8, [525863, 486502]
economy : 3248247606, 163, 3, [110304, 850839]
business : 6474464138, 102, 1, [486502, 551341]
economy : 2295783896, 152, 1, [486502, 956576]
economy : 6568625509, 54, 0, [832744, 850839]
economy : 9041975068, 96, 2, [551341, 850839]
economy : 7170396223, 139, 2, [832744, 956576]
first : 4358786061, 186, 3, [956576, 525863]
business : 2862025723, 159, 2, [618406, 551341]
business : 7520320169, 169, 2, [525863, 210568]
economy : 2939255709, 79, 6, [850839, 832744]
economy : 3156280813, 42, 6, [486502, 110304]
economy : 6576233374, 72, 2, [832744, 210568]
business : 1213625740, 92, 3, [486502, 525863]
first : 1354498372, 135, 4, [850839, 668154]
economy : 9336569796, 122, 2, [210568, 486502]
economy : 5338007502, 145, 1, [210568, 618406]
economy : 2750020458, 126, 4, [486502, 832744]
economy : 4697575757, 68, 3, [210568, 668154]
economy : 8205486243, 42, 3, [668154, 956576]
economy : 4141464049, 85, 2, [668154, 210568]
economy : 3414719572, 159, 3, [525863, 210568]
business : 1965482042, 154, 1, [832744, 618406]
economy : 4770748965, 167, 7, [110304, 551341]
first : 1543301565, 67, 0, [486502, 110304]
economy : 7970221577, 166, 3, [850839, 486502]
economy : 6551299215, 164, 1, [956576, 551341]
economy : 5507017034, 180, 10, [850839, 668154]
economy : 5630821800, 183, 1, [850839, 956576]
business : 8031910186, 189, 1, [525863, 832744]
economy : 6332298687, 158, 2, [618406, 551341]
first : 5331893203, 71, 0, [525863, 668154]
economy : 8281139954, 90, 1, [832744, 110304]
economy : 4311071150, 44, 4, [668154, 551341]
economy : 9224394779, 67, 0, [956576, 668154]
economy : 4146733837, 176, 6, [110304, 525863]
economy : 6669592140, 147, 4, [956576, 668154]
economy : 5951511891, 161, 1, [618406, 210568]
economy : 5581263486, 47, 4, [486502, 618406]
business : 1709600549, 122, 1, [210568, 551341]
business : 6828733678, 177, 7, [850839, 486502]
economy : 6378205218, 98, 9, [551341, 832744]
luxury : 3959569199, 192, 6, [832744, 618406]
business : 8691901817, 42, 1, [956576, 551341]
economy : 2142228697, 195, 1, [832744, 551341]
business : 2270961400, 64, 1, [832744, 850839]
first : 2940425686, 55, 1, [668154, 850839]
economy : 2246460864, 195, 2, [210568, 618406]
business : 1983746063, 87, 1, [668154, 956576]
economy : 9406544514, 75, 2, [210568, 486502]
economy : 1061399914, 153, 3, [850839, 618406]
economy : 7153719452, 69, 2, [210568, 551341]
business : 4771150752, 75, 2, [551341, 668154]
economy : 9280681190, 80, 1, [525863, 110304]
economy : 8632150330, 66, 3, [668154, 210568]
business : 4142632160, 197, 1, [486502, 525863]
first : 4451357112, 92, 3, [210568, 525863]
business : 8347959630, 136, 1, [210568, 832744]
economy : 7235759045, 103, 2, [486502, 850839]
economy : 7491220273, 48, 1, [668154, 210568]
economy : 9305911137, 100, 2, [956576, 525863]
economy : 4242065028, 152, 0, [551341, 668154]
economy : 3074799325, 110, 1, [668154, 832744]
business : 6633617548, 149, 7, [668154, 551341]
business : 8008939155, 169, 2, [551341, 210568]
economy : 4561714832, 112, 1, [832744, 210568]
economy : 9420060577, 165, 1, [832744, 110304]
economy : 8404669317, 113, 4, [850839, 551341]
economy : 9504604399, 84, 0, [832744, 850839]
economy : 4571954198, 77, 1, [832744, 850839]
economy : 4654186055, 145, 2, [618406, 956576]
economy : 5862399188, 98, 1, [525863, 850839]
economy : 8606142326, 129, 1, [850839, 551341]
economy : 5838135318, 189, 2, [668154, 956576]
economy : 5408670508, 170, 9, [210568, 668154]
economy : 3280144586, 162, 2, [618406, 832744]
economy : 4106868342, 123, 1, [486502, 551341]
business : 4150979489, 148, 2, [525863, 618406]
economy : 1460773533, 161, 0, [110304, 850839]
economy : 5863327206, 121, 6, [551341, 668154]
economy : 7883600548, 167, 1, [486502, 210568]
economy : 7547260576, 200, 3, [110304, 210568]
economy : 7501770059, 88, 4, [210568, 850839]
economy : 2647399561, 104, 4, [618406, 110304]
first : 8160840273, 44, 2, [525863, 110304]
business : 9950858943, 82, 3, [832744, 210568]
economy : 8838552051, 92, 1, [551341, 850839]
first : 1696308456, 169, 4, [551341, 956576]
economy : 4775045053, 96, 1, [525863, 668154]
economy : 2232162601, 190, 0, [525863, 850839]
economy : 2864540406, 110, 5, [668154, 956576]
business : 7933120570, 74, 0, [618406, 850839]
economy : 7807453015, 154, 3, [486502, 668154]
economy : 1556102357, 86, 2, [551341, 525863]
luxury : 7308842052, 55, 3, [551341, 850839]
economy : 8381046274, 73, 8, [551341, 618406]
economy : 5588169080, 72, 1, [486502, 618406]
economy : 4921546395, 155, 2, [551341, 956576]
economy : 5462496733, 108, 1, [486502, 668154]
business : 9661564851, 50, 2, [618406, 486502]
economy : 3005828277, 125, 2, [850839, 486502]
business : 5793957678, 177, 2, [110304, 832744]
economy : 5870508839, 89, 3, [110304, 956576]
business : 9261079079, 155, 1, [525863, 832744]
economy : 1441235610, 130, 0, [551341, 668154]
economy : 6186148807, 156, 3, [486502, 668154]
economy : 8511151291, 54, 10, [210568, 110304]
economy : 7373761843, 50, 2, [618406, 832744]
economy : 5364397580, 57, 1, [956576, 210568]
economy : 9076238783, 64, 3, [210568, 956576]
business : 7654768080, 170, 2, [832744, 210568]
business : 4601890497, 54, 2, [110304, 210568]
economy : 3401397674, 185, 5, [110304, 525863]
economy : 3384285960, 177, 2, [551341, 618406]
first : 1953231707, 148, 2, [486502, 110304]
business : 8438067135, 184, 3, [525863, 618406]
business : 8076693885, 122, 5, [525863, 832744]
business : 7784446462, 50, 1, [618406, 850839]
economy : 7302731175, 189, 6, [956576, 618406]
economy : 8275103398, 49, 2, [525863, 486502]
economy : 6163847213, 130, 1, [525863, 551341]
economy : 8608209971, 67, 1, [486502, 850839]
economy : 2573214992, 195, 3, [551341, 850839]
economy : 1657693474, 173, 1, [956576, 210568]
economy : 2716885958, 131, 2, [486502, 551341]
economy : 8635932596, 59, 3, [956576, 210568]
economy : 5206801719, 49, 3, [668154, 956576]
first : 9476495426, 141, 8, [525863, 832744]
business : 4048526579, 76, 1, [110304, 210568]
business : 2976260713, 126, 2, [486502, 668154]
economy : 3780352372, 154, 1, [110304, 486502]
first : 8267495615, 89, 5, [850839, 551341]
economy : 2789866997, 47, 1, [110304, 618406]
economy : 7838882986, 80, 3, [486502, 551341]
first : 1870177398, 160, 8, [110304, 668154]
economy : 7558298025, 153, 3, [525863, 551341]
economy : 2361002900, 59, 3, [850839, 110304]
economy : 9812662913, 44, 1, [551341, 525863]
business : 3004222834, 112, 0, [551341, 956576]
economy : 3122406263, 170, 2, [956576, 110304]
economy : 3917516702, 147, 2, [110304, 832744]
economy : 8845589555, 148, 5, [210568, 618406]
first : 6699471635, 110, 2, [525863, 551341]
business : 9265863356, 114, 1, [210568, 956576]
first : 4802340306, 114, 1, [486502, 618406]
business : 3152962696, 149, 2, [551341, 210568]
economy : 7607552893, 58, 2, [956576, 668154]
economy : 6670838756, 45, 1, [525863, 551341]
economy : 5006505913, 198, 2, [618406, 956576]
business : 1120711974, 71, 1, [210568, 110304]
economy : 1201316241, 74, 5, [956576, 551341]
economy : 1282311693, 79, 1, [618406, 210568]
economy : 5290813279, 85, 1, [956576, 832744]
economy : 7873140847, 146, 1, [618406, 850839]
economy : 8189434131, 178, 1, [486502, 551341]
economy : 6940368092, 93, 0, [551341, 850839]
economy : 7809585163, 52, 3, [110304, 525863]
business : 3963395873, 198, 2, [618406, 551341]
economy : 3208236453, 144, 2, [486502, 956576]
business : 6156662447, 43, 0, [525863, 668154]
business : 1291131825, 73, 3, [850839, 110304]
economy : 2474265082, 115, 2, [551341, 956576]
economy : 2804995519, 78, 2, [618406, 551341]
first : 6021435167, 60, 2, [832744, 956576]
business : 7901907798, 143, 7, [832744, 668154]
first : 2797843001, 90, 2, [668154, 850839]
first : 3020178442, 70, 9, [668154, 210568]
economy : 4991277628, 75, 4, [210568, 832744]
economy : 9697052683, 132, 2, [551341, 956576]
economy : 7474787643, 156, 2, [525863, 850839]
first : 3128360983, 167, 0, [486502, 956576]
economy : 8215835304, 78, 6, [110304, 850839]
business : 5874365575, 111, 6, [551341, 210568]
economy : 3571032342, 197, 5, [486502, 551341]
economy : 4534404390, 105, 2, [110304, 850839]
business : 4018779482, 43, 3, [551341, 525863]
economy : 5173424599, 142, 2, [668154, 525863]
first : 9362572898, 81, 3, [210568, 668154]
economy : 6683859923, 113, 0, [210568, 956576]
economy : 3307116879, 197, 0, [525863, 956576]
economy : 8817251696, 113, 2, [832744, 618406]
economy : 1605559538, 94, 3, [850839, 210568]
economy : 9726000006, 146, 8, [832744, 210568]
economy : 9429339371, 53, 0, [110304, 525863]
economy : 1199383536, 61, 2, [956576, 668154]
economy : 8022724891, 155, 1, [525863, 832744]
economy : 4062568476, 130, 0, [850839, 110304]
economy : 4467360973, 65, 3, [618406, 210568]
economy : 4089531118, 148, 0, [618406, 110304]
business : 4209925965, 130, 0, [110304, 668154]
economy : 9338799105, 158, 1, [668154, 486502]
economy : 3809309160, 69, 1, [551341, 486502]
economy : 4272762856, 92, 1, [210568, 525863]
economy : 5295865622, 74, 2, [525863, 618406]
economy : 8878936067, 71, 3, [486502, 525863]
economy : 1295417542, 132, 7, [956576, 210568]
economy : 3937243242, 98, 1, [668154, 525863]
business : 6380707367, 197, 0, [525863, 618406]
economy : 5830982710, 181, 1, [956576, 486502]
economy : 2723348616, 73, 2, [668154, 210568]
business : 2677130076, 162, 2, [551341, 486502]
economy : 8118194873, 108, 0, [551341, 210568]
economy : 8693473000, 88, 2, [956576, 551341]
economy : 8406160505, 200, 1, [956576, 850839]
economy : 9942627025, 116, 1, [110304, 486502]
business : 8395872912, 60, 0, [525863, 956576]
business : 2551374163, 99, 1, [486502, 832744]
business : 2656308847, 93, 2, [668154, 551341]
economy : 5970141197, 85, 2, [525863, 551341]
business : 1868806390, 187, 5, [525863, 486502]
economy : 8406552837, 83, 2, [110304, 486502]
business : 9629752081, 53, 0, [486502, 618406]
first : 4652448964, 200, 3, [551341, 618406]
economy : 9387461654, 105, 6, [668154, 486502]
luxury : 8628884718, 172, 0, [956576, 551341]
economy : 7996799043, 94, 1, [210568, 668154]
economy : 7449351991, 81, 3, [956576, 551341]
economy : 5264805212, 137, 1, [551341, 956576]
economy : 2156080987, 142, 1, [668154, 850839]
economy : 2368970006, 126, 4, [525863, 486502]
economy : 3274594354, 145, 2, [668154, 110304]
economy : 5990093936, 61, 9, [668154, 850839]
economy : 7911425552, 136, 1, [618406, 486502]
economy : 9165478863, 121, 0, [110304, 668154]
business : 7390947386, 65, 2, [956576, 551341]
economy : 4667220544, 58, 2, [525863, 618406]
business : 9350574415, 181, 2, [618406, 525863]
economy : 1638403899, 135, 1, [486502, 668154]
business : 8273842669, 46, 1, [618406, 551341]
economy : 9604704333, 111, 1, [110304, 618406]
economy : 9713672572, 188, 9, [210568, 110304]
economy : 3826989945, 137, 1, [110304, 210568]
economy : 6124315775, 56, 1, [551341, 956576]
economy : 3475618352, 41, 1, [486502, 850839]
economy : 3698100185, 171, 1, [668154, 210568]
economy : 1745801398, 131, 5, [850839, 551341]
economy : 4818934765, 49, 1, [956576, 850839]
economy : 7341842954, 43, 2, [525863, 551341]
business : 1022494031, 97, 2, [110304, 832744]
business : 4588954636, 145, 3, [850839, 832744]
economy : 1027399832, 167, 2, [110304, 486502]
economy : 9808186371, 99, 5, [668154, 110304]
economy : 5306397435, 164, 4, [832744, 618406]
business : 2685708130, 157, 3, [668154, 210568]
economy : 4902730351, 153, 1, [850839, 668154]
business : 2658949722, 164, 2, [525863, 210568]
economy : 6183317525, 148, 0, [486502, 850839]
luxury : 9722650776, 83, 2, [486502, 668154]
first : 9395730850, 97, 0, [110304, 618406]
economy : 6372944030, 57, 3, [956576, 110304]
economy : 7524899474, 149, 2, [525863, 110304]
economy : 2752887930, 190, 7, [551341, 486502]
economy : 3974518551, 188, 3, [618406, 110304]
business : 9993342311, 48, 2, [525863, 110304]
economy : 9812842114, 191, 1, [551341, 668154]
economy : 3519717547, 83, 0, [486502, 618406]
economy : 9903239417, 55, 1, [850839, 486502]
business : 6628616391, 86, 1, [525863, 850839]
business : 3574450907, 199, 3, [668154, 618406]
economy : 2122918506, 158, 4, [618406, 850839]
business : 1005281497, 145, 2, [486502, 110304]
business : 6953905327, 52, 7, [486502, 832744]
business : 7033478147, 115, 3, [551341, 850839]
