30 29 8336
9000 11655.0 16848 22176 6480
major : 995420, 4413, 5109, 51.26, 239250, 3
major : 446394, -397, -1880, 54.34, 191000, 4
regional : 686764, -1774, -142, 76.45, 184600, 3
major : 668718, 1900, 5513, 50.6, 148500, 6
regional : 303051, 6026, 213, 85.69, 194800, 2
regional : 756789, 1036, 1413, 74.58, 186200, 3
major : 389377, -773, 1137, 58.08, 246250, 5
major : 573615, 210, -71, 46.09, 139500, 6
regional : 204530, -6407, -741, 88.88, 169000, 4
regional : 995527, 1723, 1229, 83.93, 103000, 3
hub : 420293, -386, 1614, 58.3, 296700, 4
regional : 287512, 1170, 1822, 87.34, 155200, 2
regional : 896239, -6057, -1939, 86.13, 108600, 4
hub : 344932, -1772, 5143, 55.11, 167400, 4
regional : 992708, 3630, -716, 106.15, 181200, 4
major : 539973, -3944, -2132, 56.98, 177000, 6
hub : 169375, 2320, 1593, 44.99, 285900, 8
regional : 406687, -1307, -128, 81.4, 141200, 3
regional : 985287, 5516, -1765, 85.14, 169600, 3
major : 167016, -458, 2773, 66.22, 132250, 4
major : 307757, 2943, 4495, 58.63, 182750, 4
major : 458697, 82, 595, 69.96, 129250, 3
major : 680908, 2688, -5739, 67.76, 142000, 5
regional : 877477, -1316, -1299, 86.57, 153000, 3
major : 748213, -2775, 624, 47.96, 190000, 5
regional : 255507, 2893, 3119, 109.01, 164000, 2
major : 732668, -2760, -6325, 44.44, 242750, 3
regional : 964690, 3620, -1523, 76.34, 152000, 4
hub : 860035, -1595, -705, 38.83, 166500, 5
economy : 3211281379, 169, 1, [995420, 877477]
economy : 7402138394, 196, 4, [995420, 307757]
economy : 1356879890, 183, 6, [344932, 877477]
economy : 9588108923, 195, 2, [995527, 389377]
economy : 9160783985, 55, 2, [668718, 344932]
business : 7214394979, 184, 1, [668718, 748213]
luxury : 4763682683, 172, 7, [896239, 169375]
luxury : 3567083380, 108, 1, [255507, 896239]
economy : 7525580758, 54, 7, [668718, 995420]
business : 8207644784, 199, 1, [167016, 255507]
economy : 4097441367, 182, 2, [964690, 169375]
economy : 6364867819, 88, 3, [860035, 668718]
business : 9518324955, 66, 1, [995527, 167016]
economy : 6754328118, 46, 1, [680908, 303051]
economy : 8940865643, 76, 5, [686764, 756789]
business : 9096789868, 156, 2, [573615, 992708]
economy : 7140342974, 108, 0, [344932, 680908]
economy : 6147450648, 191, 0, [896239, 995420]
luxury : 5180321856, 92, 2, [420293, 287512]
economy : 5004772953, 69, 2, [686764, 446394]
economy : 2243698462, 93, 4, [668718, 420293]
business : 3334787969, 108, 1, [389377, 420293]
luxury : 7930211736, 114, 0, [964690, 446394]
economy : 7778935924, 99, 4, [668718, 680908]
business : 8304437341, 125, 4, [756789, 446394]
economy : 1840570096, 170, 1, [748213, 680908]
economy : 6541482340, 62, 1, [748213, 995420]
economy : 8503128760, 131, 1, [169375, 458697]
economy : 5329411030, 139, 1, [756789, 344932]
economy : 4016422757, 47, 1, [573615, 344932]
economy : 4792988476, 177, 1, [877477, 169375]
economy : 1838064024, 149, 2, [169375, 420293]
business : 7196244073, 43, 3, [344932, 287512]
business : 7527670706, 174, 0, [406687, 539973]
luxury : 4179426759, 111, 1, [307757, 964690]
economy : 8513841335, 157, 1, [995527, 406687]
economy : 5034047626, 196, 2, [756789, 748213]
economy : 3938179097, 152, 3, [573615, 964690]
economy : 1289443665, 123, 3, [995527, 255507]
business : 2898274145, 155, 6, [860035, 458697]
economy : 7448221502, 80, 7, [995420, 668718]
economy : 5515134886, 123, 4, [686764, 539973]
luxury : 6225469247, 134, 1, [307757, 303051]
economy : 3279077405, 139, 3, [992708, 287512]
economy : 4770544651, 128, 7, [389377, 287512]
economy : 6353687117, 69, 1, [964690, 458697]
economy : 3676594791, 96, 1, [995420, 732668]
economy : 9660972528, 195, 1, [446394, 756789]
economy : 3302038884, 80, 1, [389377, 877477]
business : 8249125075, 95, 2, [668718, 169375]
economy : 5182319574, 104, 1, [877477, 748213]
economy : 6160806565, 53, 5, [573615, 992708]
economy : 5068293599, 72, 10, [255507, 389377]
first : 9864642760, 60, 3, [992708, 985287]
business : 8964717332, 175, 1, [539973, 995420]
economy : 7067131223, 145, 0, [985287, 680908]
economy : 4723303422, 59, 0, [204530, 896239]
economy : 9746516114, 120, 2, [995420, 877477]
business : 9631465031, 108, 2, [680908, 686764]
economy : 5079222940, 173, 2, [985287, 406687]
business : 4998470087, 86, 0, [995527, 458697]
economy : 6824352145, 183, 1, [748213, 420293]
economy : 4139247591, 140, 3, [896239, 877477]
economy : 6239515270, 172, 1, [992708, 539973]
business : 7151507751, 126, 0, [860035, 204530]
business : 6837593685, 78, 0, [995527, 573615]
business : 9367105797, 114, 1, [964690, 985287]
first : 8804408077, 50, 2, [756789, 420293]
economy : 9512191815, 191, 1, [877477, 995420]
business : 7198776888, 130, 1, [732668, 995527]
economy : 6984837652, 141, 1, [344932, 307757]
economy : 4551185879, 124, 1, [458697, 446394]
economy : 4263524943, 196, 1, [985287, 756789]
economy : 3927670264, 43, 2, [896239, 458697]
economy : 8721582327, 76, 1, [255507, 420293]
economy : 9691104456, 172, 1, [303051, 389377]
luxury : 8385439071, 116, 3, [389377, 995527]
economy : 9906934258, 133, 2, [303051, 446394]
business : 7426790227, 123, 7, [169375, 964690]
business : 6160455542, 113, 1, [964690, 446394]
economy : 5394124669, 100, 1, [992708, 287512]
first : 3285271055, 131, 4, [995527, 877477]
first : 2989926975, 185, 0, [255507, 964690]
economy : 4721323412, 178, 2, [167016, 446394]
economy : 2498768374, 143, 2, [167016, 307757]
economy : 9441055728, 156, 3, [995420, 756789]
business : 6810993687, 96, 3, [877477, 860035]
economy : 8043181492, 176, 2, [169375, 992708]
economy : 7821340188, 165, 3, [539973, 985287]
economy : 2255801414, 189, 2, [995527, 860035]
business : 1054859046, 123, 5, [255507, 204530]
economy : 6429050874, 121, 0, [255507, 307757]
economy : 5041627511, 135, 2, [877477, 458697]
economy : 6856787496, 191, 1, [748213, 680908]
economy : 8131364231, 105, 4, [732668, 169375]
business : 2737425258, 61, 1, [255507, 307757]
economy : 2192617030, 47, 1, [420293, 344932]
economy : 1712645684, 63, 3, [303051, 680908]
business : 1821529413, 171, 4, [446394, 539973]
economy : 3032233855, 63, 1, [303051, 307757]
economy : 7307902319, 74, 3, [877477, 964690]
economy : 5373097644, 102, 2, [169375, 539973]
economy : 4443068272, 103, 2, [255507, 680908]
business : 4912667485, 161, 1, [307757, 686764]
business : 3394619629, 169, 3, [204530, 573615]
economy : 5600280572, 46, 0, [896239, 573615]
economy : 3176849966, 90, 1, [303051, 539973]
economy : 7659837460, 70, 2, [877477, 686764]
economy : 7156322012, 102, 5, [748213, 756789]
economy : 7725088578, 55, 7, [539973, 995420]
economy : 3580809039, 61, 1, [307757, 420293]
economy : 3873847091, 158, 2, [985287, 420293]
first : 5890297498, 182, 1, [732668, 446394]
economy : 8720059948, 200, 1, [344932, 756789]
first : 5176039588, 126, 0, [287512, 992708]
economy : 8131580277, 170, 0, [732668, 992708]
economy : 6336864361, 132, 2, [732668, 995420]
economy : 3799872821, 59, 4, [992708, 668718]
economy : 9578081744, 151, 0, [458697, 668718]
first : 6356658329, 198, 1, [748213, 389377]
economy : 1072239287, 189, 3, [680908, 420293]
economy : 6886849468, 101, 1, [985287, 860035]
luxury : 8052629074, 83, 0, [896239, 680908]
economy : 9914505934, 146, 3, [964690, 287512]
business : 2612632771, 65, 0, [539973, 446394]
business : 3747007731, 72, 5, [204530, 995420]
first : 2348540342, 200, 2, [995527, 992708]
economy : 1151059214, 105, 1, [748213, 896239]
business : 3198876725, 199, 2, [985287, 964690]
economy : 4780025117, 131, 2, [204530, 985287]
economy : 7488987047, 171, 6, [748213, 446394]
economy : 5493203350, 179, 2, [995527, 204530]
business : 2600316959, 59, 0, [406687, 992708]
economy : 2870179952, 173, 1, [748213, 992708]
business : 5042309896, 127, 1, [732668, 992708]
economy : 1925114402, 69, 1, [169375, 303051]
economy : 6120918760, 53, 9, [995420, 420293]
business : 8933600475, 121, 3, [748213, 860035]
first : 3852204523, 176, 2, [420293, 446394]
economy : 5475790179, 95, 2, [860035, 756789]
economy : 8919759414, 50, 1, [344932, 877477]
economy : 6373219709, 73, 1, [307757, 255507]
business : 8872789534, 159, 1, [169375, 406687]
economy : 7158013494, 87, 2, [964690, 860035]
economy : 1880822193, 152, 8, [307757, 686764]
business : 7846320204, 108, 1, [458697, 420293]
economy : 4984779667, 113, 7, [204530, 686764]
economy : 8024647156, 144, 1, [446394, 389377]
first : 2795083463, 134, 0, [307757, 995420]
economy : 3804745325, 80, 2, [985287, 307757]
economy : 4166609599, 114, 2, [446394, 303051]
luxury : 2267353116, 126, 1, [406687, 985287]
economy : 8278889971, 106, 4, [756789, 169375]
economy : 6568766573, 170, 1, [446394, 389377]
economy : 8624370271, 150, 9, [732668, 287512]
business : 5504215476, 187, 0, [686764, 668718]
economy : 3721418798, 54, 1, [458697, 389377]
economy : 8448852266, 154, 2, [992708, 307757]
economy : 6780263641, 48, 7, [573615, 344932]
first : 6376434003, 52, 1, [668718, 420293]
economy : 5600730506, 147, 2, [732668, 204530]
business : 3596220493, 160, 2, [539973, 985287]
economy : 4379789552, 148, 2, [985287, 389377]
business : 6292772975, 104, 0, [420293, 573615]
economy : 3949916548, 185, 0, [995527, 668718]
economy : 7316919531, 193, 2, [167016, 539973]
economy : 4182786497, 117, 3, [995420, 406687]
economy : 2560842210, 52, 1, [389377, 573615]
economy : 4955233297, 157, 1, [756789, 732668]
economy : 5683584945, 134, 10, [995420, 748213]
economy : 1825208197, 144, 2, [406687, 539973]
business : 6210927826, 200, 0, [668718, 169375]
business : 3106071884, 188, 0, [748213, 756789]
business : 7323307048, 112, 2, [748213, 860035]
economy : 9608517285, 47, 0, [287512, 344932]
economy : 8822376425, 179, 2, [860035, 964690]
economy : 6505651480, 172, 1, [446394, 458697]
economy : 2674223058, 54, 1, [389377, 985287]
economy : 3481374538, 64, 2, [992708, 995527]
business : 3267827496, 67, 2, [204530, 420293]
economy : 6663694048, 133, 0, [303051, 748213]
economy : 7935790752, 101, 3, [389377, 756789]
economy : 3428969947, 161, 2, [204530, 389377]
business : 5475755641, 152, 2, [458697, 995420]
first : 6898838790, 140, 6, [344932, 732668]
business : 1380634907, 77, 3, [877477, 287512]
business : 9978271677, 154, 4, [344932, 748213]
economy : 5406564236, 170, 3, [964690, 573615]
economy : 7423080119, 175, 8, [287512, 686764]
economy : 6294890310, 130, 6, [420293, 167016]
economy : 3695027022, 123, 2, [860035, 344932]
economy : 7992005185, 149, 0, [344932, 167016]
economy : 9922924488, 144, 5, [167016, 992708]
luxury : 6256463431, 171, 2, [169375, 732668]
economy : 1117914033, 196, 1, [169375, 167016]
business : 5837561245, 172, 2, [860035, 406687]
economy : 9819681018, 197, 4, [877477, 169375]
first : 1877798634, 58, 2, [169375, 992708]
economy : 1087778751, 191, 5, [204530, 287512]
business : 7551052802, 117, 1, [255507, 992708]
economy : 8992657255, 107, 0, [303051, 406687]
business : 5672061575, 74, 2, [686764, 307757]
economy : 9508376945, 73, 5, [344932, 307757]
economy : 8481365153, 118, 1, [307757, 860035]
business : 1665622406, 47, 2, [446394, 406687]
economy : 1410556009, 106, 0, [995420, 686764]
business : 2327017623, 120, 2, [995420, 344932]
business : 8973371600, 177, 1, [307757, 732668]
economy : 9116861867, 157, 0, [303051, 756789]
economy : 8670856609, 189, 2, [406687, 995527]
business : 2898802202, 160, 1, [992708, 255507]
first : 9253502497, 84, 2, [255507, 344932]
business : 5776678018, 104, 1, [860035, 204530]
business : 8253473054, 190, 1, [748213, 420293]
economy : 7047377489, 107, 0, [446394, 992708]
economy : 9678090600, 199, 2, [344932, 877477]
business : 6810884740, 99, 9, [732668, 344932]
business : 8731441439, 69, 1, [539973, 307757]
business : 5525457212, 142, 1, [985287, 992708]
economy : 5804603829, 92, 6, [389377, 446394]
economy : 6353585695, 117, 1, [756789, 446394]
business : 9935161333, 88, 1, [680908, 995420]
economy : 7627813349, 192, 1, [458697, 307757]
economy : 4501961476, 141, 0, [985287, 896239]
economy : 9425004127, 51, 1, [307757, 169375]
economy : 4739506968, 66, 1, [732668, 458697]
first : 1848818422, 200, 1, [458697, 169375]
first : 1012618834, 101, 2, [896239, 406687]
economy : 4078449102, 111, 2, [896239, 860035]
economy : 2615331822, 67, 1, [539973, 169375]
economy : 8642620324, 118, 0, [167016, 389377]
first : 3733876329, 109, 2, [877477, 389377]
economy : 5019426792, 127, 2, [985287, 995527]
business : 7527452054, 167, 2, [406687, 458697]
economy : 7242037096, 176, 8, [344932, 756789]
economy : 2929549305, 160, 2, [896239, 287512]
economy : 2617200330, 146, 4, [732668, 169375]
economy : 7178365111, 76, 10, [169375, 992708]
economy : 3104645476, 138, 1, [167016, 668718]
economy : 8583730338, 61, 0, [344932, 307757]
economy : 8044601292, 107, 2, [860035, 896239]
economy : 7103759260, 105, 2, [860035, 686764]
economy : 1752915516, 96, 5, [446394, 860035]
economy : 9783299490, 85, 3, [686764, 446394]
business : 7125244511, 61, 1, [748213, 686764]
business : 3733574059, 108, 3, [169375, 680908]
economy : 8627196018, 110, 9, [389377, 995420]
economy : 1923445577, 169, 4, [860035, 573615]
economy : 8722943212, 173, 1, [167016, 964690]
economy : 5647048753, 54, 1, [167016, 732668]
economy : 7774344604, 84, 1, [255507, 406687]
economy : 3141717400, 138, 1, [668718, 686764]
economy : 4037873580, 193, 0, [303051, 169375]
first : 1774741026, 142, 7, [255507, 756789]
business : 1612656642, 126, 4, [446394, 344932]
economy : 9012896789, 112, 2, [995420, 287512]
business : 1464027308, 88, 1, [686764, 964690]
economy : 8935650273, 152, 2, [756789, 732668]
first : 3696774236, 72, 2, [995527, 287512]
economy : 1032359699, 190, 1, [896239, 877477]
economy : 1117836506, 101, 2, [680908, 420293]
business : 6032102111, 91, 2, [732668, 877477]
economy : 6964995038, 57, 10, [573615, 686764]
economy : 6779472614, 116, 0, [995527, 389377]
economy : 3536533626, 166, 3, [307757, 992708]
economy : 1428816202, 68, 1, [406687, 992708]
economy : 8250123640, 145, 2, [406687, 896239]
business : 4880963778, 171, 2, [539973, 255507]
first : 4370764110, 76, 4, [732668, 573615]
economy : 6766058463, 180, 2, [860035, 446394]
economy : 4953386479, 111, 2, [995527, 389377]
economy : 3854258763, 84, 7, [756789, 458697]
economy : 5642200948, 97, 6, [287512, 307757]
economy : 3199487067, 44, 2, [680908, 303051]
economy : 4760970806, 192, 1, [668718, 204530]
business : 6991218210, 124, 7, [668718, 446394]
economy : 5938354143, 119, 1, [995420, 686764]
economy : 7990381018, 195, 3, [539973, 446394]
business : 8964175108, 92, 10, [446394, 992708]
business : 1605661887, 62, 2, [167016, 446394]
economy : 2084775784, 83, 2, [992708, 420293]
economy : 1606575860, 200, 2, [995527, 680908]
economy : 8171441731, 193, 1, [446394, 896239]
first : 5355258835, 73, 4, [169375, 307757]
business : 4024228551, 172, 0, [420293, 860035]
economy : 1619712223, 87, 2, [680908, 446394]
economy : 7839590593, 81, 2, [303051, 169375]
economy : 1031476336, 188, 1, [344932, 573615]
economy : 8637504883, 68, 7, [896239, 995420]
economy : 1333438001, 192, 1, [860035, 985287]
economy : 3567220913, 57, 2, [573615, 992708]
economy : 5947125705, 170, 0, [307757, 344932]
business : 6912976892, 119, 2, [303051, 406687]
business : 4204343474, 45, 3, [287512, 204530]
economy : 4547392161, 177, 2, [420293, 344932]
first : 4588326904, 178, 5, [169375, 985287]
business : 7366572971, 156, 1, [167016, 287512]
economy : 5387288869, 111, 1, [446394, 877477]
first : 1601556113, 104, 2, [307757, 573615]
economy : 9271153619, 170, 4, [307757, 344932]
business : 3046789296, 43, 2, [255507, 344932]
economy : 6688373711, 73, 0, [680908, 389377]
economy : 3504925495, 155, 4, [406687, 539973]
economy : 9344336791, 141, 3, [406687, 458697]
economy : 8026164942, 95, 1, [406687, 458697]
economy : 6200844738, 120, 2, [860035, 446394]
first : 2085583426, 123, 3, [446394, 896239]
economy : 2540914076, 139, 1, [985287, 860035]
economy : 4112514106, 166, 10, [204530, 167016]
economy : 6601513471, 66, 9, [167016, 344932]
economy : 8812810164, 107, 1, [992708, 169375]
economy : 6638543146, 137, 7, [303051, 406687]
economy : 5539668595, 199, 1, [995527, 995420]
economy : 4944596461, 116, 2, [539973, 446394]
economy : 2326301081, 146, 1, [860035, 992708]
business : 1813147206, 169, 3, [732668, 756789]
business : 2908351735, 156, 5, [406687, 732668]
luxury : 3790584711, 98, 3, [287512, 732668]
economy : 3957399101, 200, 1, [446394, 756789]
economy : 5298177983, 106, 1, [539973, 573615]
economy : 9422104209, 180, 2, [756789, 995420]
economy : 9979896554, 51, 0, [167016, 992708]
economy : 9096108209, 173, 2, [995527, 877477]
first : 2510413445, 119, 1, [896239, 964690]
business : 2437300734, 103, 1, [756789, 860035]
economy : 6637379585, 41, 1, [896239, 860035]
economy : 5551610278, 93, 2, [680908, 255507]
economy : 2577440236, 89, 3, [964690, 406687]
economy : 6628594768, 164, 0, [420293, 406687]
economy : 1335161901, 86, 5, [539973, 860035]
economy : 9776140512, 117, 4, [204530, 995420]
economy : 8949947901, 58, 1, [303051, 748213]
business : 6447714976, 142, 2, [686764, 860035]
economy : 5592796048, 75, 1, [204530, 985287]
economy : 2004892297, 182, 4, [964690, 255507]
economy : 9144776195, 113, 3, [860035, 406687]
economy : 1291430881, 110, 2, [204530, 406687]
luxury : 5663792334, 64, 7, [896239, 985287]
economy : 5102677994, 127, 1, [167016, 169375]
economy : 2852184612, 150, 0, [995420, 539973]
business : 2493172433, 188, 3, [985287, 420293]
first : 6078497086, 126, 0, [307757, 169375]
economy : 6125544206, 124, 8, [877477, 964690]
first : 3638496252, 128, 3, [539973, 406687]
economy : 1840022866, 51, 2, [686764, 458697]
economy : 9454940429, 96, 1, [964690, 756789]
economy : 3925101889, 115, 2, [964690, 686764]
business : 6148201803, 104, 0, [307757, 756789]
business : 9489581503, 149, 1, [539973, 985287]
business : 1360632804, 180, 0, [344932, 748213]
economy : 2775620335, 43, 2, [877477, 896239]
economy : 9809648901, 99, 2, [877477, 756789]
business : 3536652751, 178, 2, [307757, 344932]
economy : 2399162848, 92, 2, [573615, 992708]
business : 1073734596, 120, 0, [877477, 860035]
economy : 8095089102, 43, 1, [995420, 573615]
economy : 6749395605, 95, 1, [995420, 985287]
economy : 2213063122, 175, 2, [686764, 255507]
economy : 6138712856, 65, 6, [303051, 204530]
economy : 3697890936, 81, 3, [896239, 573615]
economy : 8908200049, 157, 9, [287512, 877477]
economy : 4557593493, 48, 1, [303051, 167016]
business : 1259442685, 153, 2, [204530, 686764]
first : 1410669536, 190, 0, [344932, 420293]
first : 4479600058, 128, 0, [668718, 756789]
business : 4112013767, 200, 3, [680908, 406687]
business : 1538134838, 102, 2, [169375, 389377]
first : 5994042175, 135, 2, [748213, 255507]
economy : 2157962227, 118, 6, [995527, 877477]
economy : 2998147370, 82, 1, [877477, 169375]
economy : 1327868839, 112, 1, [732668, 303051]
economy : 8767485163, 150, 7, [756789, 287512]
business : 8714446726, 67, 2, [992708, 167016]
business : 2033679217, 141, 1, [255507, 406687]
economy : 9936696582, 129, 3, [985287, 287512]
business : 1602131374, 74, 9, [686764, 344932]
business : 7724536777, 49, 1, [995527, 992708]
economy : 8001580591, 163, 2, [446394, 344932]
business : 6746961809, 148, 2, [732668, 255507]
economy : 3262654051, 197, 0, [680908, 303051]
economy : 1700720963, 75, 1, [344932, 877477]
economy : 1163690823, 67, 0, [573615, 303051]
economy : 7061222993, 133, 0, [995527, 680908]
economy : 9934009774, 142, 5, [303051, 985287]
economy : 5010800657, 145, 3, [167016, 732668]
economy : 1428870709, 123, 3, [686764, 420293]
economy : 2868914516, 184, 1, [668718, 344932]
economy : 9429395338, 164, 2, [860035, 303051]
business : 1281048366, 167, 2, [964690, 748213]
business : 1934723973, 139, 3, [446394, 539973]
economy : 9776107293, 111, 10, [204530, 287512]
economy : 4389859314, 115, 6, [573615, 167016]
economy : 9549543712, 176, 0, [344932, 732668]
business : 1235440657, 70, 6, [680908, 406687]
economy : 3348806245, 64, 6, [389377, 255507]
economy : 7169845663, 151, 6, [732668, 877477]
economy : 6734223450, 47, 0, [303051, 539973]
economy : 7903746878, 79, 0, [458697, 756789]
economy : 7601354876, 182, 0, [748213, 995527]
economy : 2950959216, 130, 10, [756789, 680908]
economy : 4436237195, 160, 6, [964690, 985287]
business : 4772509731, 129, 6, [169375, 167016]
economy : 9190068054, 78, 2, [680908, 756789]
economy : 6729672341, 108, 3, [303051, 680908]
economy : 1715958000, 55, 1, [307757, 539973]
first : 9813689251, 72, 3, [680908, 860035]
economy : 3999150135, 157, 4, [344932, 255507]
economy : 7890425652, 69, 4, [420293, 307757]
economy : 2737497852, 145, 3, [732668, 748213]
business : 6826883039, 177, 0, [995527, 303051]
economy : 4371546572, 161, 2, [389377, 985287]
economy : 1493570987, 106, 0, [964690, 406687]
economy : 9313247262, 186, 6, [204530, 406687]
economy : 6297229982, 122, 2, [303051, 748213]
economy : 7608059739, 92, 2, [748213, 458697]
economy : 6721586809, 59, 2, [303051, 992708]
economy : 3998634002, 53, 10, [573615, 406687]
economy : 6246402035, 102, 1, [255507, 406687]
business : 3203113636, 182, 9, [748213, 686764]
economy : 6911320630, 120, 0, [896239, 446394]
business : 1458333943, 118, 5, [995420, 344932]
economy : 1228112624, 40, 1, [420293, 985287]
first : 9752128746, 59, 3, [985287, 860035]
first : 5751764695, 54, 4, [992708, 344932]
economy : 4879004676, 119, 10, [877477, 680908]
economy : 4673843801, 197, 2, [539973, 458697]
first : 1283339807, 200, 0, [573615, 964690]
economy : 5840956558, 121, 10, [748213, 169375]
luxury : 2374016446, 141, 1, [446394, 406687]
business : 5601595078, 87, 0, [686764, 995420]
economy : 2496829031, 190, 2, [732668, 896239]
business : 4631850239, 128, 2, [389377, 995527]
business : 9645102399, 195, 0, [167016, 303051]
business : 3734788783, 139, 0, [446394, 458697]
economy : 4801048170, 173, 1, [668718, 406687]
business : 4133556794, 51, 1, [539973, 995527]
economy : 6593759762, 121, 1, [964690, 992708]
economy : 7307782097, 168, 4, [420293, 756789]
economy : 1218686633, 123, 8, [985287, 344932]
business : 2104516429, 150, 5, [344932, 732668]
business : 4316907459, 196, 0, [877477, 668718]
economy : 7183459982, 161, 3, [985287, 896239]
economy : 7682615604, 86, 1, [995527, 389377]
first : 1302453737, 155, 0, [420293, 995527]
economy : 7142423636, 110, 1, [680908, 732668]
economy : 2420382134, 91, 5, [307757, 877477]
economy : 5833931767, 179, 2, [303051, 287512]
economy : 6660935487, 83, 1, [287512, 686764]
economy : 9857507718, 47, 1, [964690, 406687]
first : 6138722081, 66, 2, [169375, 668718]
economy : 5124641239, 99, 2, [573615, 992708]
economy : 3818243218, 198, 1, [539973, 860035]
economy : 2636104085, 167, 3, [732668, 680908]
economy : 2885707605, 198, 1, [307757, 204530]
economy : 8923967709, 65, 0, [539973, 756789]
economy : 8895032401, 177, 10, [992708, 307757]
economy : 8487820838, 194, 2, [964690, 995527]
first : 1001223454, 197, 2, [995527, 668718]
economy : 6969030126, 162, 0, [732668, 406687]
business : 2812859651, 128, 5, [877477, 204530]
business : 2852302911, 52, 1, [756789, 573615]
economy : 1145803814, 100, 2, [877477, 680908]
business : 1831562178, 93, 0, [458697, 420293]
business : 7190921238, 85, 1, [985287, 992708]
economy : 3487309808, 183, 0, [686764, 668718]
economy : 6636980077, 83, 3, [287512, 167016]
economy : 5708291304, 105, 8, [446394, 389377]
business : 3895652196, 130, 1, [167016, 406687]
economy : 4103786467, 181, 3, [748213, 167016]
first : 1889696090, 79, 2, [748213, 964690]
economy : 4064349600, 94, 0, [680908, 985287]
business : 9900920095, 109, 1, [860035, 344932]
economy : 4246082814, 187, 2, [458697, 964690]
economy : 7239887595, 59, 0, [992708, 539973]
economy : 6115185509, 197, 3, [985287, 748213]
economy : 7611421708, 152, 0, [539973, 344932]
economy : 8148523088, 185, 5, [964690, 446394]
economy : 2193288283, 128, 4, [860035, 992708]
economy : 9040973086, 121, 2, [169375, 420293]
economy : 5236300691, 63, 1, [680908, 686764]
first : 1810628920, 200, 3, [896239, 169375]
economy : 7503509829, 51, 3, [446394, 573615]
business : 5746815902, 95, 1, [995527, 985287]
economy : 3512407318, 120, 0, [756789, 167016]
economy : 4261459963, 180, 1, [964690, 169375]
luxury : 7581062556, 68, 1, [756789, 307757]
economy : 6012935986, 79, 7, [732668, 748213]
economy : 6486724639, 68, 10, [344932, 686764]
economy : 7827188909, 108, 0, [896239, 686764]
economy : 9447040758, 80, 4, [307757, 446394]
business : 4685355550, 134, 2, [748213, 668718]
economy : 2890064843, 158, 0, [995420, 985287]
economy : 7988475289, 129, 2, [303051, 169375]
economy : 5709915349, 134, 5, [877477, 860035]
economy : 5961757114, 98, 0, [169375, 680908]
economy : 5265948194, 163, 2, [255507, 748213]
economy : 2601083936, 151, 5, [860035, 420293]
business : 4085960959, 171, 0, [169375, 389377]
economy : 3331936306, 176, 2, [756789, 303051]
business : 1904799450, 154, 0, [756789, 860035]
economy : 4130859542, 102, 2, [877477, 389377]
economy : 5230083741, 73, 1, [877477, 389377]
first : 3709942567, 83, 2, [985287, 686764]
economy : 3012372621, 176, 1, [344932, 860035]
economy : 9477659483, 170, 2, [686764, 756789]
luxury : 2589131676, 52, 4, [344932, 680908]
first : 6046187121, 108, 10, [420293, 169375]
economy : 5379265107, 157, 0, [204530, 985287]
first : 2092686278, 179, 4, [748213, 573615]
economy : 6712987933, 147, 1, [344932, 748213]
business : 1995562127, 44, 2, [732668, 995420]
economy : 8941766276, 118, 1, [573615, 539973]
economy : 1283549170, 120, 2, [420293, 303051]
first : 5377304443, 53, 2, [344932, 204530]
economy : 5892245414, 136, 0, [287512, 680908]
economy : 7306587276, 48, 2, [389377, 686764]
economy : 5003559507, 46, 2, [995527, 964690]
economy : 8298315772, 53, 0, [964690, 686764]
luxury : 3509242586, 112, 6, [420293, 167016]
economy : 7442593810, 104, 1, [420293, 303051]
economy : 4136876639, 113, 5, [668718, 255507]
economy : 3328592303, 70, 2, [877477, 668718]
economy : 5382819584, 170, 0, [303051, 748213]
business : 2756409187, 74, 0, [860035, 458697]
economy : 1222354783, 103, 0, [204530, 985287]
business : 3871937787, 40, 9, [992708, 303051]
first : 9834020451, 131, 1, [680908, 964690]
economy : 1856258773, 151, 2, [992708, 964690]
economy : 7097401137, 79, 0, [458697, 732668]
business : 6935199885, 112, 1, [344932, 539973]
business : 2907468496, 45, 2, [896239, 860035]
economy : 3383735963, 175, 9, [686764, 420293]
business : 2422476863, 125, 2, [995420, 255507]
economy : 5548139976, 143, 3, [877477, 992708]
business : 6612387446, 194, 1, [420293, 446394]
business : 3289705054, 187, 2, [167016, 204530]
economy : 5240271790, 129, 3, [255507, 877477]
economy : 5357110687, 63, 3, [860035, 539973]
economy : 4873450543, 144, 2, [169375, 303051]
economy : 2398857198, 185, 0, [877477, 756789]
business : 3754861771, 52, 10, [406687, 877477]
business : 7600258449, 42, 0, [896239, 995527]
economy : 7847194013, 78, 2, [573615, 756789]
first : 4366634618, 85, 1, [992708, 539973]
business : 9098267191, 131, 1, [573615, 420293]
economy : 6627954526, 127, 1, [896239, 204530]
business : 1793466332, 200, 2, [992708, 446394]
economy : 5915140813, 152, 2, [756789, 860035]
economy : 4379483715, 83, 3, [680908, 995527]
business : 6827091919, 95, 6, [964690, 748213]
economy : 2458848839, 90, 3, [756789, 458697]
economy : 1570705941, 128, 3, [877477, 307757]
economy : 8300833985, 173, 5, [992708, 877477]
economy : 3143131258, 146, 1, [303051, 995527]
economy : 8172939552, 143, 7, [877477, 573615]
economy : 7009140092, 116, 0, [985287, 964690]
business : 1808748070, 194, 4, [204530, 344932]
