25 30 9956
12312 12555.0 16929 23904 5460
regional : 688855, -1761, -1142, 105.16, 162200, 1
regional : 741727, -5164, 3220, 85.91, 113600, 2
major : 237070, -5158, -1501, 57.97, 141750, 2
major : 496768, -1399, -2222, 50.71, 148250, 1
major : 278797, 160, 1565, 72.82, 146750, 3
regional : 965498, 5742, 3795, 106.81, 160400, 2
hub : 556721, 515, -2953, 42.79, 156300, 3
regional : 714924, -918, 285, 99.44, 155200, 1
major : 418206, 4500, 3456, 61.6, 152750, 3
major : 976171, 5097, 773, 50.93, 160750, 2
regional : 634045, -1154, -1797, 72.49, 196400, 1
regional : 230792, 3972, -2239, 68.53, 197600, 1
regional : 292883, 371, -445, 85.14, 163400, 1
major : 349552, -5377, 1209, 53.02, 242750, 1
hub : 437247, -2969, -2157, 46.09, 252900, 2
regional : 850666, 1408, 75, 83.6, 100400, 2
major : 711871, -5500, 2371, 53.35, 213500, 1
hub : 593042, -4917, 1015, 61.05, 226800, 4
regional : 973666, 1843, 6661, 106.48, 171000, 2
regional : 653442, 1416, -5298, 67.76, 158400, 1
regional : 485027, -3659, -2149, 78.32, 129600, 1
major : 288975, -340, -2179, 49.83, 210250, 1
major : 433644, -83, 989, 53.57, 174500, 2
regional : 861782, 1159, -4668, 97.57, 110800, 2
regional : 775657, 1099, -1047, 106.15, 155600, 2
regional : 386861, 5666, -3194, 75.13, 125000, 1
regional : 585737, 74, -79, 77.22, 192000, 1
hub : 349296, 5512, -786, 53.24, 254400, 4
major : 447789, 2244, 3299, 46.31, 174250, 1
major : 604721, -5055, 1767, 70.84, 202750, 2
economy : 3021478207, 80, 1, [288975, 230792]
first : 9709849255, 102, 1, [585737, 965498]
economy : 1957020178, 112, 1, [349552, 688855]
economy : 7415650426, 118, 5, [447789, 433644]
economy : 4213436746, 153, 3, [278797, 418206]
business : 4290880632, 60, 2, [349552, 861782]
luxury : 4880333131, 106, 1, [485027, 741727]
first : 4765867578, 146, 2, [775657, 973666]
business : 9565455022, 45, 2, [688855, 741727]
business : 5276005231, 181, 3, [634045, 973666]
economy : 9202357045, 84, 1, [653442, 973666]
business : 5922023463, 129, 0, [485027, 288975]
business : 9899041872, 165, 3, [288975, 973666]
economy : 7942427394, 170, 2, [230792, 714924]
economy : 4084967699, 103, 2, [437247, 741727]
first : 6923692061, 125, 5, [418206, 437247]
economy : 8590023298, 60, 1, [418206, 288975]
economy : 9724652479, 149, 0, [230792, 496768]
business : 8207127680, 92, 2, [775657, 688855]
business : 8593370746, 199, 0, [593042, 386861]
economy : 3443660542, 185, 0, [418206, 653442]
economy : 2450230063, 71, 9, [976171, 496768]
economy : 4044923582, 134, 3, [278797, 447789]
economy : 1859884161, 109, 1, [288975, 850666]
economy : 7442991856, 121, 0, [711871, 850666]
economy : 7716148154, 87, 3, [634045, 288975]
business : 6782871945, 134, 3, [418206, 237070]
economy : 7856331911, 144, 0, [861782, 292883]
economy : 5998972242, 198, 2, [976171, 965498]
business : 8096592956, 135, 6, [688855, 593042]
first : 7704235353, 97, 2, [634045, 433644]
economy : 9558268425, 173, 1, [556721, 386861]
economy : 3069388621, 133, 2, [237070, 688855]
economy : 7791232331, 70, 3, [278797, 230792]
luxury : 6248468757, 72, 2, [861782, 973666]
economy : 5085468394, 85, 1, [496768, 593042]
business : 5694737134, 182, 5, [976171, 237070]
economy : 9972536095, 91, 0, [433644, 634045]
economy : 6536161641, 78, 2, [237070, 556721]
economy : 1650063390, 65, 6, [593042, 496768]
luxury : 3256002628, 116, 6, [433644, 775657]
economy : 8312721193, 114, 2, [976171, 688855]
business : 2414842480, 196, 3, [741727, 349296]
luxury : 5163708913, 165, 1, [688855, 288975]
first : 3678572602, 46, 1, [653442, 688855]
economy : 4985889155, 176, 2, [585737, 437247]
economy : 6529740307, 101, 10, [861782, 349552]
economy : 7502778428, 143, 1, [433644, 973666]
economy : 5658052050, 180, 2, [237070, 230792]
economy : 6137537598, 167, 1, [775657, 850666]
business : 2040819022, 42, 2, [292883, 349296]
economy : 1078276350, 153, 3, [604721, 230792]
economy : 8155423889, 180, 2, [288975, 976171]
economy : 5148341833, 194, 2, [585737, 861782]
economy : 4139019070, 171, 0, [349296, 447789]
first : 1546617363, 111, 1, [976171, 278797]
economy : 9316386687, 63, 2, [653442, 861782]
economy : 5255706924, 153, 0, [976171, 714924]
economy : 8458775581, 41, 2, [711871, 418206]
economy : 9328285558, 110, 1, [965498, 237070]
economy : 8643440628, 61, 3, [433644, 585737]
economy : 7780675869, 48, 1, [418206, 278797]
economy : 8185324420, 70, 2, [741727, 714924]
business : 8517339464, 84, 2, [278797, 418206]
first : 9129996103, 53, 3, [485027, 386861]
luxury : 3186600370, 131, 0, [973666, 634045]
economy : 8069045649, 181, 0, [965498, 230792]
economy : 8160748078, 106, 7, [349296, 850666]
economy : 7358785499, 56, 0, [688855, 556721]
luxury : 5573507858, 79, 2, [711871, 433644]
economy : 9223366454, 81, 2, [861782, 433644]
first : 1793351855, 113, 7, [604721, 973666]
economy : 1733752975, 151, 1, [278797, 349296]
economy : 8040052624, 86, 4, [349552, 437247]
economy : 9447313747, 194, 2, [741727, 604721]
economy : 9004508573, 173, 4, [714924, 973666]
economy : 1044874375, 78, 0, [775657, 433644]
business : 6200349205, 109, 2, [288975, 437247]
economy : 7391406741, 118, 0, [496768, 634045]
first : 4845693355, 135, 3, [237070, 850666]
economy : 1173060282, 196, 1, [741727, 653442]
first : 8416624934, 95, 2, [741727, 556721]
economy : 6925949855, 190, 2, [485027, 349552]
economy : 5061856554, 141, 1, [593042, 556721]
economy : 8440561685, 192, 3, [585737, 775657]
economy : 3010064228, 42, 2, [976171, 433644]
economy : 7706158825, 101, 1, [741727, 386861]
economy : 4747322594, 43, 1, [604721, 288975]
economy : 4985913866, 82, 1, [585737, 386861]
economy : 3758861600, 50, 1, [593042, 496768]
economy : 5999631144, 185, 0, [973666, 711871]
economy : 5849345348, 153, 10, [292883, 585737]
first : 6753671965, 101, 1, [711871, 292883]
economy : 6201039179, 48, 0, [653442, 418206]
economy : 9816735479, 105, 0, [604721, 349296]
economy : 2903701309, 93, 6, [973666, 688855]
economy : 4047980630, 70, 7, [237070, 634045]
economy : 7433774230, 143, 2, [711871, 861782]
economy : 5302741420, 78, 9, [604721, 634045]
economy : 2360784714, 92, 2, [418206, 714924]
economy : 6970916545, 58, 1, [288975, 653442]
economy : 2646041739, 118, 2, [850666, 556721]
economy : 1067552459, 181, 2, [237070, 714924]
economy : 8249526297, 165, 0, [965498, 485027]
business : 2112408657, 92, 0, [976171, 850666]
luxury : 4948483059, 165, 1, [741727, 349552]
economy : 3683986649, 51, 1, [965498, 237070]
economy : 4391123257, 41, 0, [585737, 593042]
economy : 9034649595, 44, 1, [278797, 634045]
economy : 2246075672, 102, 1, [386861, 714924]
economy : 9013272402, 174, 10, [976171, 433644]
economy : 8766291740, 85, 2, [653442, 976171]
economy : 5813894959, 86, 0, [386861, 288975]
economy : 9044341963, 89, 1, [711871, 965498]
economy : 8639098576, 156, 10, [433644, 711871]
business : 6769055505, 44, 1, [288975, 418206]
economy : 7723245781, 51, 1, [288975, 593042]
economy : 4696024168, 104, 2, [237070, 976171]
economy : 4060298701, 144, 3, [775657, 349552]
economy : 3630053425, 182, 1, [437247, 593042]
economy : 1025526660, 146, 2, [711871, 496768]
economy : 5932456121, 170, 0, [292883, 593042]
business : 1788853851, 90, 1, [349552, 861782]
economy : 9820802624, 111, 1, [418206, 496768]
economy : 2379315664, 60, 2, [688855, 278797]
economy : 5997104075, 129, 1, [230792, 292883]
first : 4796085280, 75, 1, [634045, 973666]
economy : 4996562708, 183, 1, [593042, 965498]
economy : 3276974022, 98, 4, [386861, 433644]
economy : 1930583684, 81, 9, [604721, 237070]
economy : 2545035882, 108, 2, [556721, 349552]
economy : 1259294334, 182, 5, [237070, 688855]
economy : 8532259316, 190, 2, [593042, 292883]
first : 3470936223, 138, 1, [976171, 973666]
economy : 2790710683, 175, 10, [604721, 585737]
economy : 1299742329, 186, 7, [593042, 349296]
economy : 3835218005, 107, 2, [741727, 496768]
business : 4083926756, 80, 2, [585737, 349296]
business : 6036448135, 151, 1, [741727, 418206]
economy : 3730075582, 124, 1, [850666, 292883]
economy : 6949841575, 114, 1, [775657, 292883]
economy : 1087378008, 199, 3, [714924, 386861]
economy : 2784466460, 78, 4, [976171, 349552]
economy : 3290842874, 178, 4, [634045, 604721]
business : 1456895495, 68, 4, [688855, 653442]
business : 3166489396, 185, 1, [653442, 230792]
business : 1468899377, 47, 1, [593042, 292883]
economy : 5882595046, 122, 1, [433644, 237070]
economy : 4055113897, 158, 3, [496768, 437247]
economy : 9687263739, 185, 2, [711871, 292883]
economy : 4299806227, 176, 1, [965498, 447789]
economy : 4688707133, 64, 0, [593042, 976171]
economy : 6756834945, 135, 2, [653442, 496768]
economy : 6797218120, 125, 0, [349552, 556721]
economy : 9390707471, 141, 4, [288975, 556721]
economy : 7505359442, 199, 1, [585737, 437247]
economy : 6756890135, 88, 2, [485027, 386861]
economy : 5920231572, 84, 1, [437247, 714924]
economy : 9173084346, 46, 2, [349296, 711871]
economy : 8548809457, 139, 2, [861782, 349552]
economy : 2976920640, 105, 1, [349552, 850666]
economy : 4750611803, 176, 5, [437247, 604721]
economy : 4516493010, 45, 6, [741727, 496768]
economy : 5384052788, 71, 7, [775657, 593042]
luxury : 3832716530, 190, 0, [775657, 604721]
economy : 2223873917, 125, 2, [973666, 292883]
business : 9072345872, 97, 1, [386861, 230792]
economy : 2188583725, 61, 2, [278797, 556721]
economy : 7309446555, 145, 1, [973666, 634045]
business : 5927309738, 58, 7, [418206, 237070]
economy : 4440525351, 159, 1, [292883, 850666]
economy : 8156897355, 67, 7, [976171, 585737]
business : 7717877315, 76, 2, [741727, 237070]
first : 2011755560, 174, 2, [349296, 237070]
economy : 3201241278, 72, 2, [653442, 556721]
business : 3165260311, 124, 2, [556721, 496768]
economy : 9572709743, 155, 9, [278797, 741727]
economy : 7617527297, 111, 1, [496768, 292883]
economy : 1963419458, 129, 1, [447789, 433644]
business : 4152199606, 55, 1, [292883, 288975]
economy : 1433694667, 158, 1, [973666, 634045]
economy : 3315336579, 68, 0, [973666, 437247]
economy : 3576028346, 149, 2, [292883, 349296]
economy : 1124252585, 150, 0, [278797, 976171]
economy : 7119651574, 160, 1, [714924, 688855]
economy : 3122529866, 104, 1, [741727, 292883]
economy : 5492357497, 146, 2, [288975, 349296]
economy : 5210078779, 53, 1, [604721, 775657]
business : 6601516627, 135, 1, [292883, 585737]
business : 5846203595, 140, 3, [230792, 976171]
first : 8433821216, 197, 1, [973666, 585737]
luxury : 4687056640, 195, 2, [237070, 976171]
luxury : 1445652162, 113, 6, [634045, 230792]
economy : 3959270758, 90, 2, [741727, 593042]
economy : 7645750638, 109, 9, [433644, 593042]
economy : 1020837183, 53, 1, [237070, 585737]
economy : 1969819259, 167, 0, [634045, 976171]
business : 1694068531, 105, 1, [711871, 973666]
economy : 8145704143, 182, 10, [850666, 741727]
business : 1518743792, 168, 5, [437247, 237070]
economy : 4006658111, 161, 3, [418206, 288975]
economy : 2356990651, 125, 5, [237070, 278797]
business : 3651689677, 176, 4, [585737, 288975]
business : 6558150317, 142, 2, [711871, 556721]
economy : 1813992675, 179, 2, [741727, 688855]
business : 7732478343, 163, 0, [653442, 496768]
economy : 8603435110, 134, 1, [292883, 349552]
economy : 3473327936, 161, 0, [437247, 850666]
business : 7930625904, 154, 0, [496768, 278797]
first : 1736345938, 146, 10, [485027, 437247]
business : 8277769257, 118, 0, [447789, 711871]
economy : 8117957789, 172, 6, [976171, 634045]
economy : 4562885882, 44, 1, [288975, 386861]
economy : 9234959963, 53, 0, [653442, 711871]
economy : 2846323517, 175, 2, [386861, 237070]
economy : 4396462275, 79, 5, [485027, 741727]
economy : 2117760300, 159, 2, [278797, 973666]
economy : 6070080745, 74, 2, [688855, 973666]
economy : 5374176636, 75, 1, [714924, 437247]
economy : 3623043423, 119, 9, [688855, 278797]
business : 8837937386, 198, 1, [278797, 604721]
first : 4497536890, 169, 2, [349552, 447789]
business : 4942901813, 150, 2, [496768, 711871]
economy : 5124462157, 115, 2, [447789, 973666]
economy : 3853051342, 190, 5, [634045, 433644]
economy : 6363223020, 94, 1, [437247, 711871]
economy : 7263652567, 140, 3, [653442, 850666]
economy : 8051903992, 100, 5, [292883, 485027]
economy : 2634497860, 113, 0, [973666, 237070]
economy : 7205156827, 158, 1, [775657, 437247]
economy : 8386667270, 148, 8, [349552, 973666]
economy : 3118367941, 138, 2, [585737, 230792]
economy : 2856477863, 44, 8, [349296, 976171]
economy : 9192908638, 173, 3, [433644, 965498]
economy : 6589327880, 149, 1, [230792, 850666]
economy : 8399653048, 118, 0, [973666, 585737]
economy : 8508612637, 158, 0, [437247, 485027]
economy : 5050405458, 179, 3, [230792, 386861]
first : 7107662661, 136, 4, [775657, 349552]
economy : 7701782971, 194, 1, [433644, 418206]
luxury : 8298425988, 161, 5, [741727, 278797]
luxury : 5029499704, 169, 1, [688855, 653442]
economy : 5734633857, 128, 4, [714924, 604721]
economy : 5892314794, 111, 2, [861782, 433644]
luxury : 4670111538, 156, 1, [775657, 850666]
economy : 3772785700, 150, 1, [230792, 688855]
economy : 2573044375, 114, 4, [278797, 714924]
luxury : 7517852084, 159, 9, [485027, 349552]
business : 3452890560, 140, 10, [230792, 292883]
economy : 3577645340, 136, 2, [604721, 433644]
economy : 9538590533, 81, 1, [237070, 688855]
economy : 2552102919, 66, 2, [386861, 976171]
economy : 7732722057, 119, 0, [711871, 349296]
economy : 5570679651, 176, 1, [288975, 237070]
economy : 6556925236, 83, 1, [688855, 965498]
economy : 8558399997, 59, 4, [965498, 976171]
economy : 4591553642, 103, 3, [593042, 634045]
business : 2794610462, 61, 0, [418206, 485027]
economy : 6968713963, 126, 7, [556721, 593042]
economy : 1177037691, 115, 0, [634045, 278797]
business : 1881140233, 118, 2, [556721, 230792]
economy : 8549175011, 68, 1, [741727, 485027]
business : 7114102421, 56, 3, [496768, 604721]
business : 4894296692, 62, 1, [973666, 278797]
business : 3929848741, 140, 1, [861782, 349552]
economy : 6136100193, 71, 9, [386861, 976171]
economy : 5053529273, 176, 1, [850666, 496768]
economy : 5769441195, 133, 1, [556721, 437247]
economy : 8578388351, 114, 0, [634045, 976171]
economy : 9579754435, 163, 1, [973666, 775657]
first : 7672895633, 135, 2, [496768, 604721]
first : 2934520430, 199, 1, [653442, 386861]
first : 7448498828, 81, 2, [714924, 556721]
economy : 5725456255, 116, 1, [230792, 965498]
business : 7140944956, 128, 3, [349552, 634045]
economy : 3628202286, 130, 2, [349552, 850666]
business : 4083592572, 123, 2, [349552, 292883]
economy : 9225321037, 98, 0, [714924, 418206]
business : 5478934692, 167, 1, [850666, 496768]
economy : 6770518630, 90, 0, [634045, 433644]
economy : 1544026927, 65, 2, [496768, 386861]
economy : 5065971928, 151, 2, [288975, 556721]
economy : 8286473088, 191, 1, [604721, 861782]
business : 3086907006, 108, 5, [711871, 496768]
economy : 7125843683, 187, 4, [288975, 349296]
first : 4066725961, 76, 2, [496768, 714924]
business : 7452053209, 137, 1, [688855, 292883]
economy : 7792765343, 133, 1, [349552, 485027]
economy : 3348697238, 155, 7, [447789, 433644]
economy : 3582961763, 83, 2, [634045, 237070]
economy : 2616384502, 190, 3, [775657, 349296]
economy : 4487335329, 137, 1, [437247, 741727]
economy : 1529804313, 105, 9, [496768, 292883]
economy : 1850262198, 70, 1, [714924, 386861]
economy : 6319140689, 80, 1, [688855, 418206]
economy : 4366877539, 71, 7, [278797, 349296]
economy : 3294924794, 69, 9, [278797, 653442]
economy : 2170744183, 82, 0, [688855, 437247]
economy : 7915647989, 82, 2, [965498, 861782]
economy : 4620288504, 169, 1, [556721, 349296]
economy : 6631337266, 120, 6, [278797, 775657]
economy : 5272192474, 170, 6, [278797, 237070]
economy : 1458184358, 199, 1, [496768, 653442]
business : 9373824681, 156, 1, [447789, 433644]
business : 2962509270, 121, 3, [292883, 230792]
business : 1526680494, 99, 1, [775657, 711871]
economy : 9329429511, 116, 1, [349296, 386861]
economy : 6234574925, 102, 1, [850666, 485027]
economy : 6488343959, 134, 4, [278797, 634045]
economy : 2363107847, 187, 1, [418206, 292883]
economy : 9412904016, 127, 3, [292883, 237070]
business : 1361959398, 73, 0, [688855, 278797]
luxury : 2983622572, 177, 1, [237070, 386861]
economy : 5364018541, 57, 2, [653442, 976171]
economy : 8395111695, 133, 1, [688855, 965498]
business : 9207831999, 62, 1, [741727, 976171]
business : 7483641739, 146, 2, [604721, 775657]
economy : 7562104675, 131, 0, [485027, 349296]
economy : 1617828932, 122, 0, [593042, 496768]
economy : 5727219467, 199, 2, [292883, 775657]
business : 3027632051, 62, 0, [556721, 278797]
business : 9235162821, 143, 1, [349296, 433644]
economy : 6203673318, 111, 1, [741727, 278797]
economy : 2356528506, 137, 1, [349296, 973666]
economy : 6480588470, 190, 1, [349296, 485027]
economy : 5270090861, 180, 1, [418206, 976171]
economy : 5549704627, 181, 2, [861782, 973666]
economy : 4278226477, 147, 0, [741727, 496768]
luxury : 8046377087, 84, 0, [556721, 349296]
economy : 1421194944, 168, 2, [386861, 688855]
business : 1418129969, 82, 0, [711871, 965498]
economy : 1622742979, 95, 7, [556721, 711871]
economy : 1140909012, 192, 8, [688855, 850666]
economy : 1732879699, 48, 6, [437247, 634045]
business : 5022828002, 58, 2, [861782, 634045]
economy : 5355131489, 118, 0, [437247, 386861]
economy : 9938385675, 56, 2, [556721, 775657]
economy : 8660051720, 93, 1, [976171, 386861]
economy : 3157073745, 173, 3, [965498, 437247]
economy : 6903138383, 99, 0, [496768, 418206]
economy : 1041028473, 79, 9, [349552, 230792]
economy : 4092198677, 157, 1, [711871, 861782]
economy : 6352314792, 110, 9, [437247, 278797]
economy : 5385566581, 79, 1, [288975, 775657]
economy : 5794265631, 170, 9, [604721, 741727]
economy : 6555201871, 123, 2, [237070, 976171]
economy : 2342369596, 108, 0, [292883, 447789]
economy : 2620910186, 144, 2, [861782, 386861]
economy : 2400708648, 123, 1, [861782, 711871]
economy : 3219989514, 135, 4, [349296, 418206]
economy : 5060980002, 157, 10, [288975, 850666]
economy : 5051262990, 195, 1, [714924, 973666]
economy : 1491780640, 186, 2, [973666, 349296]
economy : 8350866126, 178, 1, [349552, 741727]
economy : 4239090759, 77, 1, [288975, 485027]
first : 6802311702, 81, 2, [976171, 485027]
business : 1223339624, 141, 0, [653442, 775657]
business : 9739784176, 88, 1, [775657, 965498]
first : 8341888165, 143, 9, [278797, 850666]
economy : 8805548701, 108, 0, [349552, 437247]
economy : 8380241591, 52, 3, [775657, 556721]
economy : 2563889810, 158, 1, [288975, 496768]
economy : 2017718988, 84, 1, [973666, 418206]
economy : 4642300411, 108, 2, [433644, 349552]
economy : 6255191328, 64, 8, [349552, 604721]
economy : 7841352013, 85, 1, [433644, 496768]
economy : 1204508524, 157, 2, [688855, 556721]
economy : 6096585010, 145, 1, [278797, 593042]
economy : 1722631216, 107, 9, [714924, 496768]
first : 9866368547, 83, 2, [653442, 230792]
economy : 6456618189, 94, 3, [714924, 556721]
economy : 6621537014, 58, 0, [688855, 976171]
business : 2351970596, 140, 8, [349552, 556721]
first : 8201981697, 195, 1, [585737, 604721]
economy : 4427167336, 117, 6, [292883, 386861]
business : 6120643183, 197, 3, [496768, 775657]
economy : 8784071085, 152, 1, [418206, 485027]
economy : 7969101111, 81, 1, [634045, 556721]
economy : 8264616017, 91, 1, [292883, 861782]
economy : 7921405615, 179, 1, [418206, 447789]
economy : 6096962049, 98, 1, [976171, 861782]
business : 4855448859, 111, 0, [976171, 292883]
economy : 9533923670, 62, 1, [775657, 386861]
economy : 7083402455, 188, 1, [437247, 556721]
economy : 3718369986, 70, 3, [604721, 433644]
economy : 4767768511, 76, 1, [447789, 230792]
business : 9748963227, 99, 7, [775657, 741727]
economy : 7675148844, 90, 8, [653442, 861782]
economy : 2999464236, 131, 1, [447789, 604721]
economy : 2551819703, 140, 2, [437247, 485027]
economy : 5132892058, 148, 1, [965498, 653442]
economy : 5268751977, 165, 2, [418206, 585737]
economy : 3310708298, 76, 1, [604721, 288975]
economy : 5108310201, 142, 1, [604721, 349552]
economy : 9902501190, 154, 2, [485027, 437247]
economy : 9775837451, 144, 4, [288975, 447789]
economy : 3456124865, 150, 2, [278797, 433644]
first : 6595762643, 115, 7, [973666, 741727]
business : 3604048490, 92, 2, [447789, 349552]
economy : 8420216863, 127, 3, [496768, 292883]
economy : 4915545926, 70, 7, [604721, 965498]
first : 6937097925, 42, 2, [230792, 741727]
economy : 3272853144, 126, 1, [349296, 861782]
business : 5868290136, 184, 2, [653442, 973666]
economy : 2100567197, 161, 1, [604721, 230792]
economy : 5123659073, 73, 0, [437247, 292883]
economy : 2275746430, 127, 2, [965498, 418206]
economy : 4946675591, 176, 2, [288975, 741727]
luxury : 7090103430, 198, 3, [861782, 973666]
economy : 5423194231, 115, 0, [237070, 437247]
economy : 3355421759, 93, 3, [437247, 349296]
economy : 6408147912, 124, 0, [437247, 714924]
economy : 6285799714, 164, 2, [634045, 861782]
economy : 7879437341, 185, 1, [237070, 861782]
economy : 4770016130, 122, 2, [556721, 278797]
economy : 4649792488, 194, 1, [593042, 386861]
economy : 9531230065, 61, 2, [973666, 496768]
economy : 2672786215, 169, 0, [653442, 237070]
economy : 3355286527, 158, 2, [850666, 447789]
economy : 1759420960, 45, 1, [292883, 288975]
economy : 7464067901, 74, 2, [861782, 711871]
economy : 4183374172, 103, 8, [976171, 711871]
economy : 5505832576, 104, 2, [496768, 653442]
economy : 1382163312, 131, 0, [278797, 850666]
economy : 6393482822, 183, 1, [485027, 418206]
economy : 5488555137, 62, 3, [437247, 585737]
first : 5523378760, 125, 2, [741727, 485027]
economy : 8824592616, 84, 0, [593042, 585737]
economy : 2962831337, 142, 1, [496768, 237070]
economy : 1802335933, 178, 9, [861782, 850666]
economy : 1521923701, 121, 10, [447789, 585737]
business : 5589620612, 121, 7, [711871, 653442]
economy : 8893579066, 153, 0, [850666, 653442]
economy : 4381545507, 171, 1, [976171, 850666]
economy : 6668293595, 128, 3, [349296, 237070]
business : 5562945626, 71, 2, [714924, 604721]
economy : 4374946911, 103, 1, [278797, 634045]
first : 7384099422, 88, 4, [447789, 485027]
economy : 2846850863, 118, 4, [653442, 973666]
economy : 2414997909, 112, 1, [604721, 437247]
first : 1831392537, 176, 0, [433644, 496768]
luxury : 3272113731, 169, 1, [850666, 688855]
economy : 4412451841, 150, 7, [741727, 593042]
economy : 5356599267, 63, 9, [292883, 653442]
economy : 3749147864, 46, 2, [437247, 585737]
economy : 2037618015, 169, 5, [976171, 653442]
economy : 8725543632, 54, 0, [711871, 349296]
economy : 4132990815, 84, 2, [485027, 278797]
economy : 5974139308, 182, 5, [230792, 349296]
economy : 8508886446, 84, 1, [973666, 349296]
economy : 6210378606, 61, 4, [861782, 711871]
economy : 5884484779, 64, 2, [418206, 775657]
economy : 1616842153, 189, 1, [714924, 288975]
economy : 6479861957, 77, 1, [850666, 237070]
business : 6728356365, 191, 2, [850666, 349552]
business : 9690805909, 78, 3, [593042, 861782]
economy : 7724289383, 110, 1, [711871, 447789]
business : 6567029037, 62, 2, [604721, 437247]
economy : 3102465194, 188, 9, [965498, 278797]
business : 5000834056, 101, 2, [775657, 278797]
economy : 2161077617, 42, 2, [741727, 850666]
economy : 9004010572, 107, 2, [437247, 386861]
economy : 6325499471, 167, 3, [292883, 556721]
economy : 8930770426, 62, 1, [292883, 278797]
business : 3552292181, 190, 0, [976171, 604721]
economy : 1559532140, 195, 5, [496768, 593042]
business : 6289142473, 126, 0, [976171, 585737]
economy : 6004353682, 63, 1, [418206, 711871]
economy : 8222461614, 141, 2, [278797, 711871]
economy : 1812587623, 84, 8, [349296, 288975]
economy : 8033221251, 74, 1, [433644, 850666]
business : 7308982220, 91, 2, [976171, 418206]
business : 7176467147, 190, 0, [965498, 418206]
business : 9483130623, 124, 1, [850666, 447789]
economy : 2876067510, 120, 3, [288975, 447789]
economy : 7494595755, 142, 0, [604721, 711871]
economy : 9552100592, 118, 1, [688855, 556721]
business : 6756020208, 115, 5, [585737, 976171]
business : 7512571746, 74, 1, [688855, 741727]
economy : 4435366595, 146, 0, [850666, 292883]
economy : 5341103296, 138, 1, [976171, 496768]
business : 3429357443, 94, 8, [485027, 585737]
economy : 5121592884, 48, 7, [230792, 604721]
economy : 4885067782, 173, 1, [485027, 711871]
business : 2935482982, 160, 2, [688855, 711871]
economy : 7336966075, 76, 2, [349552, 850666]
economy : 5858762233, 80, 2, [230792, 288975]
economy : 9599960845, 85, 1, [775657, 437247]
economy : 1079883938, 104, 2, [433644, 278797]
economy : 2176178518, 165, 1, [593042, 653442]
business : 4855087629, 77, 5, [593042, 556721]
economy : 6808261262, 59, 2, [861782, 850666]
economy : 6494229250, 97, 4, [447789, 278797]
luxury : 9288090175, 140, 7, [237070, 556721]
economy : 3790082513, 97, 0, [278797, 861782]
business : 7476938751, 71, 1, [604721, 973666]
economy : 5188570242, 145, 1, [604721, 237070]
economy : 5879299927, 89, 5, [593042, 976171]
economy : 2283942477, 144, 1, [230792, 437247]
economy : 7084008886, 79, 3, [433644, 604721]
economy : 8219843207, 120, 2, [653442, 485027]
economy : 3654824534, 89, 3, [292883, 585737]
economy : 7237301725, 120, 2, [496768, 714924]
economy : 9466545549, 157, 2, [976171, 349552]
business : 1554858351, 133, 10, [711871, 850666]
luxury : 5661821978, 127, 2, [230792, 485027]
economy : 1173760231, 51, 1, [447789, 861782]
economy : 3340755342, 49, 4, [349296, 433644]
economy : 5289768464, 188, 0, [386861, 230792]
first : 6124878073, 71, 3, [237070, 861782]
economy : 3075725650, 78, 4, [741727, 437247]
economy : 4923792613, 142, 1, [485027, 861782]
economy : 4779252862, 125, 0, [976171, 237070]
economy : 9999644315, 190, 2, [711871, 437247]
business : 3390404690, 53, 0, [593042, 711871]
economy : 2295115917, 43, 3, [292883, 741727]
economy : 8985959621, 60, 0, [496768, 973666]
first : 7952280977, 153, 1, [653442, 288975]
economy : 9655200393, 174, 10, [653442, 714924]
business : 2639149655, 109, 1, [437247, 349296]
business : 3021038345, 105, 1, [604721, 861782]
economy : 7321067955, 195, 1, [775657, 653442]
first : 5165218799, 162, 3, [585737, 447789]
economy : 9370682581, 52, 10, [437247, 349296]
economy : 6351606270, 60, 2, [593042, 349296]
economy : 5683810812, 144, 5, [775657, 292883]
economy : 1951815120, 44, 1, [386861, 349552]
economy : 1401577301, 156, 6, [437247, 688855]
economy : 1037163378, 111, 2, [418206, 585737]
economy : 8774744137, 46, 1, [850666, 711871]
economy : 5272265878, 78, 4, [741727, 593042]
economy : 5514124031, 67, 8, [230792, 976171]
economy : 9834884620, 143, 1, [653442, 288975]
economy : 1632035909, 117, 0, [861782, 292883]
business : 4031677705, 168, 3, [349552, 437247]
luxury : 6182908103, 155, 2, [604721, 585737]
economy : 9181491533, 173, 3, [714924, 288975]
first : 4504661703, 127, 7, [237070, 775657]
business : 5638388321, 163, 10, [349296, 447789]
economy : 8069393612, 104, 6, [418206, 437247]
economy : 2656085816, 136, 2, [976171, 861782]
economy : 2405646691, 160, 2, [585737, 288975]
business : 5050431057, 57, 2, [292883, 653442]
first : 3940055996, 100, 3, [711871, 447789]
first : 8599340750, 91, 0, [965498, 278797]
business : 7529815447, 193, 2, [292883, 349552]
economy : 7919913552, 93, 2, [349552, 714924]
economy : 8851494130, 190, 2, [230792, 965498]
economy : 7814479834, 107, 1, [437247, 292883]
economy : 6362198860, 150, 2, [634045, 976171]
economy : 6612731566, 88, 2, [386861, 775657]
economy : 9140380382, 58, 1, [593042, 418206]
economy : 2581639342, 135, 2, [965498, 349552]
economy : 1886368816, 164, 5, [976171, 485027]
