1 10 7198
9558 11925.0 18684 23508 6540
regional : 400400, 1037, -3291, 92.95, 147200, 1
regional : 369083, 537, 1397, 66.11, 105600, 1
hub : 301659, 856, 434, 39.05, 238500, 5
regional : 218027, -11, -2468, 94.93, 176400, 2
major : 804241, -554, -3177, 61.6, 131000, 2
hub : 553210, 2692, -215, 38.28, 244500, 5
regional : 592579, -970, -3280, 102.41, 187800, 1
regional : 767346, 1793, 1231, 67.76, 195400, 2
regional : 197739, 76, -22, 102.85, 146600, 2
major : 505121, -1041, 3020, 47.63, 135000, 1
economy : 1171015921, 148, 1, [197739, 369083]
economy : 9985457777, 130, 2, [301659, 369083]
business : 2672957117, 49, 2, [400400, 369083]
economy : 8212312362, 164, 4, [301659, 804241]
first : 2171522534, 108, 1, [505121, 369083]
economy : 4687501956, 91, 0, [218027, 301659]
luxury : 6360634556, 45, 2, [592579, 218027]
economy : 9778709893, 58, 1, [553210, 369083]
economy : 9396048534, 56, 3, [592579, 369083]
business : 5959937111, 163, 2, [400400, 218027]
economy : 7945320770, 154, 3, [301659, 592579]
business : 8205657666, 130, 2, [592579, 505121]
first : 4675476922, 166, 1, [505121, 301659]
economy : 7257128748, 74, 2, [553210, 804241]
economy : 1983770243, 127, 3, [301659, 218027]
economy : 5870819052, 116, 1, [804241, 301659]
luxury : 7292541215, 59, 10, [804241, 369083]
economy : 8144878672, 56, 1, [400400, 553210]
economy : 9980927146, 99, 2, [400400, 804241]
first : 9120247529, 119, 2, [218027, 400400]
economy : 2442560349, 119, 1, [592579, 400400]
economy : 1968856771, 52, 6, [767346, 301659]
first : 9163868905, 76, 8, [197739, 505121]
economy : 8161137041, 167, 6, [197739, 369083]
economy : 2244201631, 107, 10, [400400, 218027]
economy : 8743130244, 146, 1, [218027, 505121]
economy : 3446091068, 164, 1, [400400, 218027]
business : 5193441140, 198, 1, [400400, 218027]
business : 2642711548, 115, 0, [218027, 197739]
economy : 2278504394, 108, 0, [369083, 804241]
economy : 9090016050, 160, 1, [767346, 804241]
economy : 7997816869, 199, 2, [218027, 592579]
business : 5293693731, 78, 3, [553210, 767346]
economy : 2970227979, 71, 1, [218027, 369083]
economy : 3388213231, 172, 1, [804241, 218027]
economy : 1990285890, 57, 2, [804241, 767346]
economy : 9918462505, 164, 1, [804241, 767346]
economy : 7809448603, 156, 7, [218027, 369083]
economy : 1942559800, 119, 1, [767346, 218027]
economy : 7191636361, 148, 2, [400400, 767346]
economy : 2204063491, 101, 1, [301659, 400400]
business : 7041457744, 100, 1, [804241, 218027]
first : 1396108440, 182, 2, [369083, 197739]
business : 7600965959, 40, 7, [301659, 553210]
economy : 5479034281, 68, 5, [301659, 400400]
first : 8680863239, 105, 6, [197739, 218027]
business : 2358761299, 102, 2, [369083, 505121]
economy : 8385214229, 148, 0, [218027, 592579]
business : 6541930985, 174, 3, [505121, 804241]
economy : 9019917759, 199, 1, [804241, 592579]
economy : 3824803352, 95, 1, [804241, 767346]
economy : 3543136050, 108, 9, [592579, 505121]
economy : 7843064001, 163, 2, [197739, 767346]
economy : 5005608340, 139, 1, [369083, 767346]
luxury : 5371574300, 80, 1, [804241, 301659]
economy : 2535525844, 43, 0, [804241, 553210]
first : 2985140827, 117, 10, [505121, 553210]
economy : 1623150119, 159, 4, [767346, 804241]
economy : 9164264938, 45, 4, [592579, 553210]
economy : 9772894891, 46, 2, [767346, 218027]
business : 1846440345, 182, 2, [553210, 197739]
economy : 4631125587, 199, 3, [804241, 218027]
economy : 2492165923, 58, 2, [767346, 553210]
economy : 2707027504, 64, 2, [767346, 218027]
economy : 6842207415, 67, 1, [400400, 804241]
economy : 6317169410, 185, 0, [301659, 197739]
economy : 8603965397, 47, 4, [369083, 505121]
economy : 7281072209, 69, 2, [218027, 592579]
economy : 2850529634, 140, 0, [400400, 592579]
economy : 8649723161, 116, 2, [592579, 301659]
luxury : 8056928904, 138, 3, [767346, 301659]
economy : 1698985477, 155, 6, [592579, 804241]
economy : 8999509369, 160, 9, [197739, 369083]
economy : 9562092336, 104, 1, [369083, 301659]
economy : 1362147420, 149, 7, [553210, 400400]
economy : 9894560769, 148, 1, [218027, 400400]
business : 5771955165, 73, 1, [218027, 553210]
first : 1603983517, 154, 4, [369083, 553210]
business : 8336482361, 85, 1, [301659, 592579]
business : 4721744357, 108, 4, [804241, 505121]
business : 8541846858, 156, 1, [369083, 804241]
business : 7620009432, 103, 2, [505121, 218027]
economy : 2143529130, 62, 6, [553210, 592579]
economy : 1061446546, 136, 1, [505121, 218027]
economy : 6388928404, 177, 8, [400400, 218027]
economy : 5513109662, 101, 1, [767346, 301659]
economy : 8367889630, 115, 1, [505121, 197739]
economy : 1000763277, 155, 2, [369083, 505121]
business : 9670317517, 112, 1, [505121, 218027]
economy : 6220627261, 55, 0, [553210, 218027]
first : 9292969665, 84, 1, [804241, 505121]
first : 2149411959, 185, 2, [369083, 505121]
first : 3937440039, 148, 4, [301659, 804241]
first : 7640280218, 98, 3, [369083, 767346]
economy : 1392579359, 121, 0, [369083, 505121]
economy : 7342559151, 63, 4, [301659, 505121]
economy : 2229350240, 138, 2, [553210, 505121]
economy : 8713093551, 168, 3, [767346, 369083]
economy : 1144794071, 49, 2, [592579, 301659]
economy : 3978010026, 84, 2, [804241, 553210]
economy : 2271349101, 80, 1, [301659, 553210]
economy : 8686492340, 81, 2, [804241, 301659]
economy : 6334687435, 168, 0, [400400, 592579]
economy : 8625786620, 162, 2, [592579, 400400]
economy : 9718732386, 74, 1, [197739, 369083]
economy : 7990556279, 134, 2, [767346, 553210]
economy : 5285051748, 112, 2, [804241, 218027]
economy : 5943375345, 153, 3, [804241, 197739]
economy : 8134726942, 114, 1, [767346, 400400]
business : 4922897527, 174, 2, [218027, 301659]
economy : 2988672988, 175, 1, [197739, 553210]
economy : 8170008553, 176, 1, [400400, 505121]
luxury : 5035767860, 102, 0, [218027, 197739]
economy : 1596851437, 83, 2, [218027, 553210]
business : 4566967292, 97, 2, [553210, 767346]
economy : 2504767445, 97, 10, [767346, 505121]
economy : 7995847460, 108, 9, [197739, 369083]
economy : 3142702965, 129, 3, [369083, 804241]
economy : 8205732596, 102, 2, [767346, 553210]
economy : 4389203012, 119, 6, [767346, 301659]
economy : 1171102791, 117, 2, [301659, 553210]
economy : 2210888072, 193, 10, [218027, 767346]
economy : 1818217711, 56, 10, [400400, 369083]
economy : 1846774792, 134, 1, [553210, 400400]
economy : 7856894672, 86, 5, [197739, 767346]
economy : 6904501869, 62, 1, [197739, 400400]
first : 1132860678, 46, 1, [400400, 767346]
economy : 9622622538, 78, 3, [400400, 301659]
luxury : 8206802703, 110, 4, [592579, 301659]
economy : 6063302127, 164, 2, [197739, 505121]
business : 8023039787, 40, 2, [400400, 592579]
economy : 6991049800, 81, 3, [767346, 553210]
business : 2046995757, 153, 0, [505121, 301659]
first : 2529030778, 49, 1, [553210, 218027]
first : 7933523191, 149, 1, [400400, 804241]
economy : 3551953651, 199, 8, [400400, 218027]
economy : 3959361686, 185, 1, [369083, 301659]
first : 1597725457, 174, 3, [505121, 804241]
economy : 9158042398, 150, 10, [804241, 218027]
first : 3896254293, 57, 0, [369083, 218027]
economy : 3850990826, 70, 3, [592579, 767346]
economy : 9899723215, 121, 0, [197739, 369083]
economy : 6667035721, 72, 9, [400400, 301659]
business : 3333189505, 94, 2, [218027, 767346]
economy : 6092194301, 135, 1, [369083, 197739]
economy : 6705217502, 62, 3, [804241, 218027]
economy : 1928299440, 138, 5, [505121, 767346]
economy : 5329250869, 42, 6, [369083, 505121]
business : 1616453379, 81, 4, [400400, 767346]
business : 4572215068, 176, 2, [804241, 369083]
economy : 5716275125, 144, 2, [767346, 804241]
economy : 8408658052, 55, 3, [301659, 553210]
business : 8715613404, 77, 1, [767346, 553210]
business : 2643052651, 185, 2, [197739, 592579]
first : 5257541022, 154, 3, [218027, 400400]
economy : 2331838857, 108, 5, [301659, 767346]
economy : 9656279278, 91, 0, [553210, 804241]
economy : 1543179700, 48, 2, [301659, 553210]
economy : 4982058056, 138, 2, [301659, 369083]
first : 3210201841, 108, 3, [767346, 592579]
economy : 6311979065, 63, 1, [218027, 767346]
economy : 9143591331, 154, 2, [197739, 804241]
business : 5421741754, 181, 4, [804241, 505121]
economy : 7145328347, 191, 2, [197739, 592579]
economy : 8576254710, 108, 1, [369083, 592579]
economy : 8869127349, 144, 1, [369083, 592579]
economy : 5739347074, 75, 5, [592579, 301659]
first : 6257487768, 68, 6, [767346, 301659]
economy : 5881521182, 57, 0, [767346, 218027]
economy : 6610708772, 128, 1, [400400, 369083]
economy : 9518255055, 45, 1, [301659, 767346]
economy : 7024889508, 115, 1, [301659, 369083]
economy : 9068326574, 60, 1, [400400, 369083]
economy : 6038446880, 61, 1, [197739, 592579]
business : 4876092049, 145, 2, [400400, 592579]
business : 3072184893, 44, 1, [804241, 505121]
economy : 6978114989, 70, 3, [767346, 804241]
economy : 9222291707, 148, 2, [505121, 592579]
economy : 1070128074, 139, 1, [301659, 400400]
business : 5907202866, 40, 7, [553210, 804241]
economy : 5593980098, 140, 1, [804241, 197739]
economy : 4261620605, 188, 1, [301659, 218027]
economy : 8402221864, 150, 0, [218027, 553210]
economy : 3426202339, 78, 5, [400400, 197739]
business : 8815592311, 71, 2, [369083, 218027]
economy : 1115965360, 149, 2, [505121, 400400]
economy : 6520052751, 148, 2, [505121, 767346]
first : 7942712780, 100, 0, [767346, 592579]
economy : 8653387815, 130, 3, [218027, 400400]
economy : 5486977378, 150, 0, [369083, 197739]
business : 9084512577, 138, 0, [767346, 804241]
economy : 6933087521, 67, 1, [218027, 301659]
business : 5412408469, 114, 1, [553210, 767346]
economy : 7835255388, 85, 1, [218027, 505121]
economy : 7531423122, 151, 1, [553210, 505121]
economy : 1584511163, 130, 4, [505121, 553210]
economy : 8166035543, 65, 0, [369083, 553210]
economy : 1551419652, 49, 3, [505121, 301659]
business : 5912254380, 116, 2, [301659, 197739]
economy : 6343967701, 163, 2, [553210, 197739]
first : 5665917195, 187, 1, [301659, 218027]
business : 9382247822, 66, 1, [592579, 301659]
economy : 3820625410, 91, 2, [400400, 505121]
luxury : 7820879657, 139, 0, [197739, 804241]
economy : 6550234826, 117, 1, [218027, 369083]
economy : 6438753304, 143, 1, [301659, 369083]
economy : 8366577344, 92, 0, [804241, 767346]
economy : 1070978149, 113, 1, [767346, 218027]
business : 5323676932, 49, 9, [592579, 301659]
economy : 7391923280, 46, 5, [592579, 369083]
economy : 7706414644, 62, 2, [301659, 804241]
economy : 1329410735, 196, 2, [804241, 197739]
economy : 6683173488, 124, 1, [804241, 767346]
economy : 7967434269, 118, 4, [767346, 197739]
economy : 3454901944, 56, 4, [553210, 592579]
economy : 6428121724, 110, 2, [767346, 804241]
economy : 4274751831, 129, 0, [767346, 400400]
first : 2855248828, 187, 4, [400400, 197739]
economy : 2807519279, 70, 1, [804241, 400400]
economy : 4283188378, 136, 5, [592579, 553210]
first : 5595303894, 158, 2, [553210, 218027]
economy : 5191079067, 180, 1, [400400, 369083]
economy : 5542724350, 71, 4, [301659, 553210]
economy : 5763553515, 119, 1, [400400, 505121]
business : 1152904352, 43, 2, [804241, 218027]
economy : 7937544097, 91, 1, [369083, 218027]
economy : 2565206002, 183, 2, [804241, 301659]
economy : 2036960650, 65, 2, [197739, 301659]
economy : 6188419463, 75, 3, [553210, 592579]
economy : 5586841243, 185, 2, [553210, 804241]
economy : 5940178641, 192, 1, [197739, 301659]
business : 9975107383, 44, 4, [804241, 505121]
economy : 9302417066, 54, 8, [301659, 505121]
first : 7582793117, 124, 1, [301659, 369083]
economy : 8148700014, 84, 1, [804241, 301659]
business : 5187563661, 80, 2, [369083, 218027]
economy : 3681060212, 118, 9, [592579, 553210]
business : 8818576969, 51, 6, [553210, 505121]
luxury : 1154909565, 144, 0, [804241, 369083]
economy : 1988786521, 123, 0, [592579, 767346]
economy : 9056292689, 166, 1, [804241, 767346]
economy : 7051228034, 111, 1, [218027, 505121]
economy : 4101915059, 164, 0, [301659, 369083]
economy : 6358921057, 93, 3, [592579, 767346]
economy : 7546143100, 138, 3, [553210, 804241]
luxury : 3152126275, 88, 1, [369083, 505121]
business : 3244984075, 73, 2, [804241, 553210]
economy : 2230139128, 190, 0, [400400, 592579]
luxury : 5689300427, 190, 0, [369083, 400400]
luxury : 6736229443, 109, 3, [400400, 592579]
economy : 3291755144, 71, 1, [369083, 400400]
economy : 2465452592, 153, 4, [369083, 197739]
business : 2275194426, 165, 0, [592579, 301659]
economy : 3408578837, 70, 1, [592579, 804241]
first : 4119326499, 98, 5, [218027, 197739]
economy : 5025789575, 46, 2, [505121, 218027]
luxury : 2475626800, 133, 3, [218027, 553210]
economy : 2941532407, 49, 6, [804241, 369083]
business : 4423808932, 198, 0, [301659, 218027]
economy : 6589443171, 116, 3, [767346, 592579]
economy : 2290220175, 199, 2, [592579, 400400]
economy : 2833879518, 104, 0, [804241, 218027]
economy : 3988659489, 138, 3, [218027, 400400]
economy : 2044883614, 179, 2, [592579, 301659]
economy : 3617397647, 163, 1, [218027, 197739]
economy : 6541751515, 91, 10, [804241, 767346]
economy : 8781431811, 87, 1, [505121, 400400]
economy : 2796860882, 135, 2, [553210, 400400]
economy : 5225559942, 130, 2, [767346, 804241]
economy : 3476866051, 141, 1, [505121, 197739]
luxury : 7666874500, 200, 2, [505121, 553210]
economy : 2669012406, 182, 2, [767346, 197739]
economy : 3200444068, 75, 1, [767346, 369083]
economy : 4812107598, 59, 2, [553210, 804241]
economy : 2262703102, 199, 2, [505121, 400400]
economy : 5627755004, 58, 8, [197739, 218027]
first : 3967164510, 47, 1, [301659, 400400]
economy : 3084063759, 129, 0, [197739, 369083]
economy : 3386664639, 51, 2, [553210, 369083]
economy : 1120132965, 109, 1, [553210, 400400]
economy : 2240625356, 73, 5, [804241, 767346]
economy : 4881134954, 131, 0, [505121, 804241]
economy : 8393386184, 146, 6, [369083, 592579]
business : 8819932870, 45, 2, [804241, 301659]
economy : 1740743392, 166, 2, [592579, 301659]
business : 9733705993, 172, 2, [400400, 804241]
economy : 5025236820, 160, 5, [218027, 197739]
business : 2479829181, 121, 1, [400400, 505121]
economy : 6150643923, 173, 2, [505121, 369083]
economy : 6988764242, 166, 2, [804241, 505121]
economy : 4127505946, 146, 0, [553210, 804241]
economy : 6217223925, 173, 0, [767346, 369083]
economy : 3686191784, 169, 1, [505121, 804241]
business : 5832347917, 167, 1, [400400, 804241]
economy : 6457627461, 178, 6, [197739, 505121]
economy : 6623357145, 73, 2, [592579, 505121]
economy : 7591362360, 131, 2, [804241, 553210]
economy : 1466294872, 143, 7, [553210, 804241]
economy : 6376713790, 57, 2, [505121, 553210]
economy : 4352882457, 84, 3, [767346, 505121]
economy : 7166636341, 157, 1, [553210, 505121]
economy : 3493131920, 46, 2, [218027, 301659]
economy : 3615728264, 181, 4, [369083, 400400]
business : 3630178882, 109, 6, [505121, 301659]
economy : 1078121786, 77, 1, [400400, 197739]
economy : 6234617163, 56, 6, [369083, 218027]
economy : 2036370173, 182, 5, [197739, 400400]
economy : 4045948365, 151, 3, [592579, 804241]
economy : 9008553382, 146, 1, [400400, 592579]
economy : 6081851461, 92, 8, [767346, 369083]
economy : 1083012608, 130, 2, [218027, 767346]
business : 5816319726, 80, 0, [505121, 767346]
economy : 8832655323, 146, 5, [804241, 400400]
economy : 6204673738, 114, 4, [804241, 767346]
luxury : 1182103535, 70, 6, [505121, 553210]
first : 9424720621, 91, 0, [592579, 553210]
business : 9624369076, 158, 5, [218027, 197739]
economy : 4957405945, 79, 1, [804241, 553210]
economy : 7095708417, 113, 2, [218027, 197739]
economy : 4630109442, 194, 1, [369083, 218027]
economy : 3775774261, 197, 5, [767346, 197739]
economy : 3591928198, 80, 3, [592579, 400400]
economy : 4630960305, 159, 3, [804241, 218027]
business : 4852385401, 109, 1, [197739, 400400]
first : 3640420215, 79, 2, [301659, 804241]
economy : 4442184613, 191, 2, [505121, 400400]
first : 4064082698, 139, 3, [400400, 592579]
business : 8069403430, 83, 1, [592579, 400400]
economy : 5054374609, 88, 2, [218027, 553210]
economy : 2431257289, 113, 3, [804241, 218027]
economy : 2216810564, 98, 1, [369083, 400400]
economy : 9839199089, 65, 2, [553210, 505121]
economy : 7726894595, 159, 1, [218027, 592579]
economy : 4278633360, 193, 1, [767346, 369083]
business : 6919392192, 171, 6, [197739, 301659]
business : 2433217477, 52, 2, [505121, 767346]
first : 3443766222, 142, 0, [197739, 592579]
economy : 6319058417, 194, 2, [592579, 369083]
business : 7274750748, 135, 0, [197739, 218027]
economy : 7271251089, 55, 1, [767346, 592579]
economy : 5426631209, 162, 1, [553210, 400400]
economy : 5912075864, 42, 0, [553210, 505121]
economy : 7646776681, 168, 2, [400400, 767346]
economy : 4170767792, 107, 0, [767346, 553210]
economy : 1106167647, 135, 2, [767346, 804241]
economy : 9210937597, 113, 5, [369083, 301659]
business : 5565606304, 66, 3, [505121, 553210]
economy : 8842362943, 178, 2, [553210, 804241]
economy : 7766623161, 98, 1, [400400, 767346]
economy : 7058877631, 122, 6, [301659, 197739]
economy : 6649332099, 58, 3, [592579, 400400]
economy : 3285538043, 194, 1, [553210, 592579]
economy : 5540518728, 106, 2, [301659, 592579]
business : 3734818906, 129, 1, [369083, 592579]
economy : 6265493344, 128, 0, [592579, 218027]
economy : 5030256164, 127, 5, [592579, 301659]
economy : 6010780522, 58, 1, [592579, 400400]
first : 3926835949, 194, 1, [592579, 505121]
economy : 6509465505, 136, 0, [804241, 767346]
business : 7812956714, 120, 0, [592579, 369083]
economy : 7820801684, 100, 3, [767346, 197739]
economy : 9296854972, 145, 2, [301659, 804241]
economy : 9870869745, 183, 8, [592579, 553210]
economy : 9689726185, 95, 0, [804241, 400400]
economy : 2036600153, 146, 2, [218027, 804241]
economy : 2439953580, 137, 1, [400400, 767346]
economy : 3245519940, 58, 1, [553210, 400400]
business : 1709358560, 85, 1, [505121, 218027]
economy : 6242870609, 158, 1, [218027, 369083]
economy : 1010786358, 45, 1, [218027, 301659]
business : 4550159409, 195, 0, [505121, 369083]
business : 7717866991, 173, 2, [505121, 767346]
first : 4725451909, 92, 10, [197739, 592579]
economy : 7070846999, 96, 2, [369083, 592579]
economy : 4381338626, 91, 2, [197739, 767346]
economy : 7005993275, 181, 1, [400400, 553210]
business : 1763926513, 74, 8, [301659, 369083]
economy : 5715064234, 194, 1, [505121, 767346]
economy : 1302394865, 83, 1, [592579, 301659]
economy : 3553138769, 160, 2, [218027, 553210]
economy : 2540028961, 47, 2, [197739, 553210]
economy : 2814638883, 81, 3, [505121, 197739]
economy : 3781844085, 162, 1, [505121, 553210]
business : 5096658671, 103, 1, [553210, 218027]
first : 8250736518, 105, 2, [218027, 505121]
economy : 6670213830, 200, 2, [767346, 197739]
business : 2803007240, 56, 2, [301659, 592579]
economy : 7716215433, 163, 4, [369083, 301659]
business : 8381574189, 141, 1, [592579, 767346]
economy : 7116016391, 168, 2, [400400, 197739]
economy : 6456626904, 168, 5, [553210, 301659]
business : 4649589229, 167, 1, [553210, 301659]
economy : 9805249328, 176, 1, [592579, 505121]
economy : 3231452629, 81, 9, [301659, 218027]
business : 9052147542, 145, 1, [767346, 400400]
economy : 4517115335, 184, 6, [369083, 218027]
first : 7508779388, 185, 1, [505121, 767346]
economy : 5528233741, 147, 1, [767346, 301659]
economy : 8540842096, 56, 5, [369083, 767346]
economy : 1444928631, 120, 2, [553210, 218027]
business : 3895267015, 156, 2, [301659, 369083]
economy : 1147958902, 41, 2, [400400, 553210]
business : 8948900830, 160, 4, [218027, 301659]
business : 5246503859, 110, 1, [197739, 505121]
business : 1189090723, 125, 9, [197739, 592579]
economy : 2675196622, 163, 1, [218027, 767346]
economy : 1450363502, 111, 1, [218027, 400400]
first : 2944422215, 68, 2, [505121, 592579]
economy : 1380681552, 122, 0, [301659, 197739]
economy : 7746582412, 50, 3, [369083, 505121]
business : 5573018958, 117, 2, [301659, 197739]
economy : 3179228115, 83, 2, [767346, 301659]
business : 1747690040, 79, 3, [505121, 369083]
business : 7174703774, 191, 1, [400400, 369083]
first : 2605920786, 114, 2, [400400, 767346]
economy : 4199975549, 108, 8, [301659, 592579]
economy : 2020219740, 68, 2, [592579, 505121]
business : 5604238454, 90, 0, [369083, 767346]
economy : 6987178779, 177, 2, [553210, 369083]
economy : 2738630372, 100, 2, [218027, 197739]
economy : 9949903013, 97, 2, [369083, 804241]
economy : 5639236388, 115, 1, [553210, 767346]
economy : 8144475498, 162, 1, [301659, 218027]
economy : 2413928476, 101, 9, [804241, 592579]
economy : 2373563771, 116, 0, [218027, 505121]
economy : 5277689008, 80, 1, [505121, 197739]
economy : 5168572251, 133, 2, [767346, 804241]
economy : 2009708201, 180, 4, [400400, 553210]
economy : 8784337912, 51, 3, [767346, 369083]
business : 2768680940, 171, 1, [369083, 592579]
business : 6793407739, 127, 1, [400400, 592579]
economy : 2484341945, 66, 2, [592579, 804241]
economy : 9861235269, 128, 0, [767346, 804241]
economy : 9733165091, 94, 1, [553210, 400400]
economy : 8731040044, 51, 2, [400400, 592579]
business : 1307364999, 84, 2, [369083, 197739]
business : 1846853472, 40, 2, [553210, 804241]
economy : 2343551728, 134, 2, [301659, 767346]
economy : 5918731964, 106, 2, [197739, 767346]
business : 2763771566, 174, 5, [592579, 301659]
economy : 5186446645, 106, 2, [197739, 400400]
economy : 9577978222, 56, 3, [400400, 197739]
economy : 3457174582, 43, 0, [767346, 301659]
economy : 5165265242, 73, 2, [197739, 505121]
economy : 2211877213, 183, 5, [301659, 553210]
economy : 6930785635, 183, 1, [301659, 369083]
economy : 5643607092, 190, 1, [767346, 804241]
business : 7136528640, 139, 2, [553210, 804241]
economy : 1282377682, 186, 4, [505121, 301659]
economy : 7606126462, 66, 0, [592579, 301659]
first : 7590065732, 122, 2, [767346, 218027]
business : 5859138889, 103, 0, [369083, 553210]
luxury : 9217269722, 188, 2, [400400, 804241]
economy : 7223416789, 188, 2, [804241, 767346]
business : 6325672195, 102, 1, [505121, 218027]
economy : 7527057726, 198, 3, [767346, 218027]
economy : 2656572171, 186, 0, [218027, 767346]
business : 9198898356, 82, 1, [553210, 592579]
business : 7952971553, 66, 3, [197739, 400400]
economy : 6099023198, 154, 4, [197739, 592579]
economy : 2949923644, 162, 2, [505121, 197739]
business : 3435736387, 106, 2, [400400, 197739]
business : 3702142627, 168, 0, [804241, 592579]
economy : 1990274776, 48, 2, [505121, 804241]
economy : 7480370852, 172, 0, [197739, 400400]
economy : 7928168151, 104, 7, [592579, 301659]
economy : 3587716684, 59, 0, [218027, 804241]
economy : 5351530592, 115, 4, [505121, 767346]
economy : 1599144461, 132, 3, [369083, 804241]
economy : 6259796048, 125, 1, [301659, 505121]
economy : 9614225456, 200, 5, [767346, 505121]
economy : 5117435529, 81, 2, [197739, 592579]
economy : 7669037397, 173, 2, [369083, 767346]
economy : 6252127301, 63, 10, [197739, 218027]
economy : 4727221674, 76, 0, [301659, 369083]
business : 2254052439, 47, 0, [505121, 400400]
first : 9563494106, 43, 2, [218027, 553210]
economy : 1495305788, 141, 2, [369083, 592579]
first : 9112383470, 57, 3, [218027, 400400]
economy : 4646385706, 43, 3, [369083, 197739]
economy : 9918045589, 90, 2, [804241, 369083]
economy : 5248054343, 162, 2, [400400, 218027]
economy : 2886667383, 171, 0, [197739, 505121]
business : 6857532462, 121, 1, [767346, 505121]
economy : 3372901959, 170, 2, [369083, 301659]
economy : 9761164683, 74, 1, [592579, 369083]
economy : 1695928829, 91, 2, [301659, 592579]
economy : 1748479350, 132, 8, [553210, 197739]
economy : 5493664294, 124, 1, [804241, 301659]
economy : 1331884452, 117, 2, [369083, 400400]
business : 3317639141, 161, 0, [804241, 400400]
economy : 7100928341, 60, 1, [369083, 592579]
economy : 2012896553, 124, 0, [767346, 505121]
business : 9638222696, 116, 3, [197739, 767346]
economy : 2660008259, 175, 3, [553210, 369083]
economy : 3121356862, 90, 4, [301659, 767346]
economy : 4788453403, 175, 2, [804241, 592579]
business : 3712945943, 97, 1, [218027, 301659]
economy : 9047658844, 185, 0, [369083, 505121]
business : 7035229477, 124, 1, [197739, 218027]
economy : 9849310831, 89, 3, [553210, 369083]
economy : 5364023355, 120, 1, [400400, 804241]
economy : 3282530240, 181, 0, [505121, 197739]
economy : 2928235115, 150, 5, [553210, 197739]
economy : 9435016231, 130, 2, [369083, 197739]
economy : 8096482185, 168, 0, [804241, 592579]
economy : 9170795290, 151, 0, [505121, 592579]
economy : 7082498109, 196, 2, [505121, 400400]
economy : 4516744755, 83, 1, [218027, 301659]
business : 3211792465, 100, 2, [505121, 592579]
economy : 9533228278, 84, 1, [400400, 804241]
economy : 8381394575, 59, 1, [301659, 804241]
economy : 1715252588, 181, 6, [369083, 592579]
economy : 1602302773, 191, 3, [767346, 592579]
economy : 8138509309, 103, 0, [400400, 369083]
economy : 8657736609, 128, 2, [767346, 553210]
economy : 8286564485, 83, 0, [197739, 767346]
economy : 5729611394, 190, 10, [553210, 400400]
economy : 2290758302, 159, 1, [400400, 592579]
economy : 7119081411, 46, 2, [369083, 505121]
economy : 5177954011, 149, 0, [301659, 553210]
business : 2012006954, 140, 3, [197739, 400400]
luxury : 7111324273, 189, 2, [804241, 592579]
economy : 3454886171, 55, 1, [218027, 553210]
economy : 2986286856, 149, 2, [804241, 369083]
economy : 8419783829, 172, 2, [218027, 369083]
economy : 5271357656, 174, 7, [197739, 505121]
economy : 1886258235, 160, 10, [592579, 767346]
economy : 3932784385, 68, 9, [369083, 592579]
economy : 3578813300, 150, 2, [218027, 553210]
economy : 1594348552, 65, 1, [804241, 505121]
business : 9679730946, 76, 8, [400400, 218027]
first : 3134172959, 66, 1, [369083, 197739]
business : 9034036758, 50, 1, [804241, 218027]
economy : 9182514643, 183, 2, [553210, 301659]
economy : 2013147590, 130, 2, [592579, 301659]
economy : 7812378811, 107, 3, [218027, 505121]
economy : 5774702566, 108, 3, [369083, 218027]
economy : 9072642180, 96, 4, [767346, 369083]
economy : 1244677603, 155, 0, [505121, 218027]
business : 7584015215, 197, 1, [301659, 553210]
economy : 4717350951, 160, 3, [197739, 592579]
first : 4516558077, 59, 7, [301659, 767346]
economy : 1865397212, 53, 6, [369083, 505121]
economy : 2254783602, 64, 2, [301659, 804241]
economy : 4642542182, 122, 0, [505121, 804241]
economy : 1073730515, 86, 0, [592579, 767346]
economy : 6328562794, 81, 4, [553210, 400400]
business : 1887909657, 176, 1, [553210, 767346]
economy : 3253131036, 154, 1, [553210, 804241]
economy : 6675391371, 70, 1, [197739, 553210]
economy : 4338948325, 160, 4, [592579, 218027]
business : 8436357486, 85, 3, [804241, 400400]
economy : 8148656029, 118, 6, [767346, 553210]
luxury : 4500443054, 125, 1, [804241, 767346]
economy : 2626098265, 189, 1, [400400, 505121]
economy : 9721571247, 186, 0, [767346, 804241]
economy : 4070065479, 59, 5, [301659, 553210]
economy : 6820980864, 65, 2, [301659, 369083]
economy : 9558934658, 121, 2, [553210, 218027]
economy : 5464880903, 186, 2, [301659, 804241]
economy : 2693905468, 70, 0, [804241, 505121]
economy : 3425182758, 47, 1, [505121, 301659]
business : 8075262987, 133, 8, [767346, 592579]
economy : 7734737313, 159, 2, [400400, 218027]
business : 9245824990, 78, 0, [197739, 767346]
economy : 4980642593, 60, 9, [804241, 301659]
economy : 7911064977, 196, 5, [369083, 197739]
economy : 2127814605, 186, 10, [592579, 553210]
business : 9345190223, 133, 0, [197739, 505121]
business : 6067233256, 102, 1, [804241, 592579]
luxury : 5402223926, 59, 1, [400400, 767346]
economy : 4096866566, 66, 2, [400400, 767346]
business : 2968152935, 149, 1, [369083, 804241]
economy : 3928960829, 49, 6, [553210, 505121]
business : 7557355639, 158, 2, [767346, 505121]
first : 5414295363, 85, 2, [301659, 767346]
