6 10 6525
9054 13927.5 13662 20736 5170
hub : 683734, 85, 580, 47.41, 222000, 5
major : 943823, 1880, 2928, 44.0, 241500, 3
regional : 756404, -1608, -1426, 93.94, 125600, 1
regional : 810660, -2026, 668, 105.82, 170000, 1
regional : 664325, 1146, -646, 81.4, 111400, 1
major : 526745, 313, 1025, 71.5, 231750, 1
hub : 996681, -1306, -1098, 54.34, 270300, 5
regional : 354517, -2010, 1253, 68.86, 141800, 2
regional : 836762, -701, -510, 96.03, 115800, 1
hub : 858007, -573, 2072, 49.06, 281100, 5
economy : 1943858866, 184, 1, [683734, 836762]
economy : 8820413993, 179, 0, [756404, 996681]
business : 4105526128, 145, 1, [858007, 756404]
economy : 7911238804, 103, 1, [858007, 836762]
business : 9310364556, 177, 0, [664325, 526745]
luxury : 7392579645, 82, 0, [943823, 756404]
business : 6001015833, 88, 2, [836762, 996681]
business : 4618170872, 91, 1, [858007, 664325]
economy : 3723222723, 118, 0, [664325, 943823]
economy : 7367888912, 151, 5, [756404, 858007]
economy : 2230278938, 101, 0, [526745, 943823]
business : 9394049895, 87, 1, [858007, 943823]
economy : 1154005169, 140, 2, [664325, 526745]
business : 6457532893, 73, 1, [943823, 810660]
business : 2130378130, 146, 0, [836762, 858007]
economy : 7221023868, 48, 1, [858007, 526745]
economy : 5577072590, 199, 2, [996681, 858007]
economy : 5557694746, 173, 1, [858007, 756404]
economy : 9923195847, 104, 2, [996681, 756404]
economy : 7676659817, 153, 3, [354517, 810660]
business : 5369363230, 117, 2, [756404, 354517]
business : 6611008920, 101, 1, [996681, 810660]
economy : 7980993928, 100, 0, [996681, 526745]
economy : 6070128434, 190, 2, [943823, 996681]
business : 7268084120, 183, 3, [354517, 836762]
business : 6330841146, 141, 2, [858007, 996681]
business : 2641750825, 148, 2, [836762, 526745]
economy : 8498907596, 90, 2, [526745, 943823]
economy : 5592450068, 200, 2, [756404, 943823]
economy : 6220162279, 117, 0, [810660, 526745]
economy : 9486304789, 186, 2, [664325, 996681]
first : 2650218261, 93, 10, [836762, 526745]
economy : 9997929374, 103, 2, [943823, 810660]
economy : 3881248927, 81, 2, [836762, 943823]
economy : 2439439361, 60, 2, [858007, 683734]
economy : 5123253785, 42, 3, [526745, 943823]
economy : 5081401500, 89, 2, [756404, 664325]
economy : 9383688619, 186, 3, [354517, 996681]
economy : 1749548260, 91, 2, [354517, 810660]
economy : 4567349876, 90, 5, [756404, 526745]
economy : 6173877846, 119, 1, [354517, 756404]
business : 6388117129, 102, 3, [664325, 683734]
economy : 3156399377, 74, 1, [664325, 354517]
business : 1033233435, 177, 1, [664325, 683734]
economy : 4707139154, 200, 1, [943823, 683734]
economy : 2752068266, 66, 2, [354517, 858007]
economy : 9075551131, 156, 1, [810660, 996681]
economy : 4326377761, 142, 1, [756404, 354517]
economy : 1283681195, 107, 4, [943823, 683734]
first : 3371199659, 105, 1, [836762, 810660]
economy : 5748677543, 113, 2, [996681, 810660]
first : 9326015085, 61, 0, [526745, 354517]
business : 1513474817, 130, 4, [756404, 683734]
economy : 6043945322, 126, 9, [756404, 858007]
business : 9103318987, 101, 2, [858007, 943823]
business : 3107594241, 57, 3, [683734, 664325]
first : 7547983666, 114, 2, [664325, 836762]
economy : 7640624346, 78, 4, [756404, 996681]
economy : 7283471863, 149, 1, [526745, 810660]
economy : 3630285486, 184, 4, [810660, 354517]
business : 4804677025, 191, 3, [683734, 996681]
economy : 2266478008, 153, 1, [996681, 683734]
luxury : 7465707254, 91, 1, [664325, 858007]
business : 6387852160, 107, 2, [996681, 526745]
economy : 4353850826, 81, 0, [996681, 810660]
economy : 2462257430, 184, 4, [996681, 810660]
business : 8692918154, 169, 10, [836762, 810660]
business : 6107925863, 188, 6, [664325, 526745]
business : 8655808823, 92, 0, [943823, 354517]
economy : 6616849430, 43, 3, [996681, 810660]
business : 3688273171, 133, 1, [683734, 526745]
economy : 4513219026, 179, 1, [810660, 354517]
economy : 1988256276, 56, 3, [810660, 996681]
economy : 5274217453, 200, 2, [664325, 526745]
economy : 2194237920, 83, 3, [943823, 836762]
business : 3130980284, 166, 8, [526745, 664325]
economy : 2639052794, 111, 1, [810660, 354517]
business : 6025178993, 47, 6, [810660, 526745]
economy : 7829958263, 193, 1, [683734, 836762]
economy : 9353080063, 191, 2, [836762, 996681]
economy : 4901499154, 43, 1, [996681, 756404]
business : 8995005561, 105, 1, [810660, 683734]
economy : 6772273873, 193, 1, [683734, 664325]
luxury : 5890209797, 43, 4, [858007, 943823]
economy : 8530541155, 97, 1, [810660, 858007]
economy : 7218919130, 170, 1, [756404, 836762]
economy : 7054374307, 168, 3, [683734, 526745]
economy : 6070478029, 63, 2, [996681, 858007]
economy : 1516310166, 172, 3, [996681, 354517]
economy : 8800615012, 152, 1, [858007, 354517]
economy : 4639294038, 183, 5, [996681, 756404]
economy : 9029531055, 150, 2, [756404, 836762]
economy : 6954262285, 173, 3, [664325, 996681]
economy : 4782797360, 125, 3, [664325, 756404]
economy : 4474273664, 128, 3, [664325, 943823]
economy : 8443349227, 145, 1, [810660, 943823]
economy : 7584581901, 133, 0, [664325, 836762]
economy : 5604046941, 54, 0, [354517, 858007]
economy : 7415796477, 177, 1, [858007, 526745]
economy : 4429626691, 44, 2, [858007, 810660]
economy : 9937465531, 87, 6, [943823, 858007]
economy : 4658719439, 65, 2, [756404, 996681]
economy : 6992154293, 130, 1, [683734, 756404]
economy : 2329848781, 84, 4, [683734, 664325]
economy : 1974864407, 110, 1, [996681, 836762]
economy : 8277634518, 124, 4, [354517, 664325]
business : 7589610992, 89, 4, [526745, 664325]
economy : 8132378929, 117, 2, [996681, 526745]
economy : 3714380389, 156, 1, [858007, 664325]
economy : 4200935542, 50, 2, [526745, 996681]
business : 4306006388, 130, 1, [996681, 664325]
economy : 9077045694, 187, 1, [810660, 683734]
economy : 4377586778, 162, 0, [943823, 858007]
economy : 7422788917, 122, 0, [683734, 810660]
business : 3769080368, 59, 4, [943823, 836762]
business : 6707647916, 160, 0, [756404, 996681]
economy : 6701770516, 199, 2, [683734, 526745]
economy : 1389956160, 75, 2, [354517, 943823]
economy : 7274120546, 178, 1, [354517, 836762]
business : 9840092656, 51, 1, [858007, 836762]
economy : 3700867778, 158, 8, [996681, 664325]
economy : 4090324125, 85, 1, [943823, 664325]
economy : 2707313930, 191, 0, [683734, 664325]
economy : 4655535034, 133, 1, [810660, 354517]
economy : 5540706260, 72, 4, [943823, 354517]
economy : 7151258993, 49, 3, [683734, 664325]
luxury : 6604144787, 98, 0, [810660, 756404]
economy : 7050780563, 82, 3, [756404, 943823]
economy : 7144348405, 185, 1, [756404, 526745]
business : 8240914290, 152, 3, [836762, 996681]
economy : 1596712492, 150, 2, [354517, 810660]
first : 5499535011, 108, 2, [943823, 810660]
economy : 3991821411, 160, 1, [756404, 943823]
economy : 8529081811, 64, 1, [354517, 836762]
economy : 6005731938, 111, 2, [354517, 996681]
economy : 2322305972, 137, 4, [858007, 810660]
economy : 4415981326, 56, 6, [996681, 683734]
economy : 2065073404, 104, 8, [354517, 526745]
economy : 8557629052, 41, 0, [943823, 858007]
economy : 6807748416, 116, 2, [810660, 664325]
economy : 3191542908, 158, 3, [810660, 354517]
economy : 4678689185, 95, 2, [943823, 683734]
economy : 6204457535, 51, 4, [810660, 354517]
economy : 3757907316, 170, 9, [664325, 526745]
business : 8138916962, 43, 1, [810660, 354517]
economy : 5516374843, 161, 1, [664325, 756404]
economy : 3787682417, 103, 8, [664325, 836762]
economy : 9765096635, 59, 4, [996681, 943823]
economy : 9203420039, 100, 0, [858007, 683734]
business : 4561007106, 76, 1, [526745, 858007]
economy : 9131807244, 174, 8, [526745, 683734]
economy : 6118908433, 102, 10, [810660, 756404]
business : 5119254079, 185, 10, [836762, 683734]
economy : 9579284944, 116, 0, [836762, 810660]
economy : 3327903319, 195, 0, [943823, 683734]
economy : 4878654742, 102, 1, [683734, 858007]
first : 3773002647, 157, 2, [354517, 996681]
economy : 4252001667, 141, 1, [756404, 810660]
economy : 2857623350, 48, 1, [858007, 526745]
economy : 6573970300, 139, 0, [858007, 943823]
economy : 8435281394, 145, 1, [836762, 996681]
economy : 5203450214, 127, 2, [354517, 858007]
business : 8878868161, 48, 1, [526745, 996681]
economy : 9645744853, 57, 7, [664325, 526745]
business : 3038928342, 148, 1, [683734, 526745]
business : 9943102956, 85, 2, [683734, 996681]
economy : 8912972779, 85, 1, [836762, 683734]
business : 8325792274, 121, 3, [858007, 354517]
economy : 2773007752, 119, 2, [996681, 756404]
economy : 8764232735, 47, 1, [836762, 756404]
economy : 8747343827, 70, 2, [858007, 354517]
first : 3572385827, 64, 1, [664325, 810660]
business : 4883560549, 155, 2, [996681, 858007]
economy : 4841581041, 88, 1, [943823, 858007]
economy : 7421671125, 98, 0, [756404, 354517]
economy : 8093727877, 178, 3, [683734, 354517]
economy : 1387846301, 111, 1, [836762, 664325]
business : 8653113315, 91, 0, [836762, 943823]
business : 6617251295, 47, 3, [836762, 664325]
economy : 7039101789, 114, 0, [858007, 756404]
economy : 2386812858, 92, 3, [683734, 996681]
economy : 9528189886, 109, 9, [858007, 526745]
business : 9680514848, 152, 3, [810660, 996681]
economy : 8235306854, 194, 2, [526745, 756404]
business : 8081098388, 88, 1, [996681, 810660]
economy : 7377575667, 71, 2, [810660, 756404]
economy : 8131812279, 194, 2, [810660, 526745]
business : 8133758130, 88, 4, [943823, 683734]
economy : 7240315603, 111, 1, [526745, 810660]
economy : 6832424045, 62, 3, [943823, 526745]
economy : 6806776436, 187, 0, [810660, 836762]
business : 5629075251, 58, 6, [858007, 943823]
economy : 3505936552, 94, 0, [526745, 858007]
economy : 5145186916, 61, 2, [756404, 683734]
economy : 9613140599, 170, 5, [756404, 996681]
business : 6530908862, 65, 3, [836762, 683734]
economy : 3911540512, 45, 1, [354517, 810660]
economy : 2055431989, 90, 5, [354517, 526745]
economy : 6829307979, 154, 8, [858007, 810660]
economy : 1377808176, 133, 1, [836762, 683734]
luxury : 7780805564, 94, 1, [683734, 756404]
first : 3685330411, 42, 3, [836762, 683734]
economy : 7257771035, 61, 2, [683734, 996681]
economy : 1537531833, 104, 1, [996681, 526745]
economy : 3918846832, 70, 1, [683734, 354517]
economy : 9553325204, 83, 1, [526745, 354517]
business : 2647748857, 45, 3, [858007, 354517]
business : 7344124005, 185, 4, [526745, 756404]
economy : 1749231533, 186, 2, [526745, 810660]
business : 7154603712, 113, 4, [810660, 756404]
economy : 5905386564, 138, 0, [810660, 858007]
business : 1743365361, 151, 2, [858007, 836762]
economy : 5913155946, 69, 0, [664325, 756404]
business : 5466796499, 111, 2, [683734, 810660]
economy : 5250117282, 121, 0, [943823, 526745]
economy : 6710204088, 195, 0, [526745, 683734]
economy : 3438619886, 134, 2, [354517, 810660]
business : 8317764387, 126, 0, [996681, 526745]
business : 6438081464, 78, 3, [836762, 664325]
business : 8542526767, 81, 8, [683734, 526745]
economy : 5652724258, 98, 1, [683734, 810660]
business : 2761459335, 198, 1, [858007, 526745]
economy : 5728388817, 56, 2, [943823, 858007]
business : 2944283910, 159, 1, [664325, 810660]
economy : 7229969714, 169, 0, [526745, 756404]
first : 7100388285, 97, 1, [683734, 836762]
economy : 5364393277, 60, 2, [354517, 836762]
economy : 3882933112, 41, 0, [858007, 996681]
economy : 7326434746, 87, 6, [664325, 526745]
business : 2305963763, 197, 6, [810660, 664325]
economy : 2709301748, 71, 3, [683734, 354517]
economy : 4516989470, 144, 4, [943823, 526745]
economy : 8964000508, 78, 1, [683734, 858007]
economy : 6110912885, 104, 1, [354517, 756404]
economy : 1209127990, 118, 2, [996681, 354517]
first : 4090644362, 67, 9, [354517, 996681]
economy : 8197115130, 157, 3, [836762, 354517]
economy : 9574632448, 137, 0, [810660, 664325]
economy : 5287034825, 73, 0, [943823, 836762]
economy : 7113970326, 129, 2, [858007, 354517]
economy : 5241587594, 90, 6, [810660, 756404]
economy : 2162597743, 110, 3, [810660, 354517]
economy : 5557516825, 103, 4, [354517, 756404]
economy : 4107804757, 52, 1, [756404, 836762]
economy : 4409145833, 125, 2, [943823, 354517]
economy : 1142205923, 155, 10, [526745, 354517]
economy : 6823555614, 48, 4, [858007, 943823]
luxury : 2163931773, 180, 1, [683734, 526745]
business : 5796057518, 107, 1, [354517, 810660]
economy : 8992376829, 47, 6, [996681, 526745]
business : 8328026227, 63, 2, [858007, 943823]
economy : 6920021929, 176, 1, [664325, 683734]
economy : 3456248185, 178, 2, [664325, 526745]
business : 6185956938, 96, 0, [683734, 836762]
economy : 9619757108, 82, 10, [526745, 943823]
business : 9151204386, 199, 2, [810660, 756404]
economy : 5354733282, 127, 1, [996681, 756404]
economy : 6466492785, 88, 2, [664325, 810660]
economy : 2069348607, 120, 0, [756404, 858007]
economy : 5893851029, 168, 0, [756404, 526745]
first : 2489548561, 152, 4, [354517, 810660]
economy : 4086025665, 52, 0, [683734, 354517]
business : 6063490329, 105, 5, [683734, 810660]
economy : 2621210424, 193, 0, [836762, 858007]
economy : 5008016914, 162, 7, [664325, 756404]
economy : 1727085568, 115, 2, [810660, 858007]
economy : 7084582134, 144, 5, [664325, 810660]
business : 7874158565, 197, 0, [810660, 683734]
economy : 1059211816, 199, 1, [943823, 354517]
economy : 4011876269, 194, 1, [836762, 354517]
economy : 5401221241, 72, 2, [858007, 943823]
economy : 1470363272, 170, 2, [354517, 810660]
economy : 1857494439, 144, 4, [664325, 810660]
economy : 5520410412, 64, 1, [354517, 836762]
economy : 5846648932, 102, 1, [683734, 943823]
business : 4312790722, 197, 2, [683734, 756404]
first : 8004551263, 107, 9, [664325, 810660]
economy : 2464949116, 49, 2, [836762, 756404]
economy : 2224506438, 126, 0, [858007, 836762]
economy : 1867314263, 91, 1, [683734, 526745]
first : 5645992602, 58, 0, [756404, 943823]
business : 3277916510, 62, 2, [858007, 836762]
economy : 1934448461, 184, 2, [354517, 810660]
business : 4296318615, 152, 1, [526745, 810660]
economy : 3527433852, 148, 1, [683734, 943823]
business : 3328150295, 107, 1, [683734, 354517]
economy : 3680778115, 64, 2, [836762, 526745]
business : 2675831313, 188, 4, [756404, 810660]
economy : 2076607946, 188, 2, [664325, 943823]
economy : 3166787530, 125, 1, [526745, 683734]
economy : 6571716780, 76, 2, [756404, 526745]
economy : 4042071452, 83, 1, [664325, 858007]
economy : 5859365829, 97, 2, [354517, 756404]
economy : 2753231915, 40, 1, [943823, 756404]
economy : 1880115206, 80, 1, [810660, 756404]
business : 5907239062, 147, 2, [943823, 810660]
economy : 9924475729, 105, 2, [836762, 756404]
economy : 6020986022, 115, 2, [526745, 683734]
business : 4517828158, 146, 0, [996681, 943823]
economy : 1415701600, 136, 0, [756404, 526745]
business : 2714665788, 132, 3, [996681, 858007]
economy : 8753467476, 72, 1, [836762, 858007]
economy : 6381764927, 105, 2, [354517, 683734]
economy : 5493608436, 60, 1, [354517, 943823]
economy : 9397329927, 80, 2, [526745, 858007]
economy : 6972504103, 146, 2, [354517, 836762]
economy : 4733881738, 47, 2, [943823, 858007]
economy : 5450582414, 96, 0, [810660, 996681]
business : 6998177566, 157, 1, [354517, 996681]
economy : 3823402291, 197, 0, [836762, 996681]
economy : 7147005001, 46, 2, [858007, 354517]
economy : 8156080661, 152, 1, [526745, 943823]
luxury : 9911227937, 76, 3, [836762, 664325]
business : 4428786282, 50, 5, [858007, 756404]
economy : 6264686039, 92, 5, [943823, 683734]
first : 4445826160, 153, 10, [526745, 756404]
economy : 7314582539, 74, 2, [664325, 526745]
economy : 5264696516, 61, 1, [858007, 683734]
economy : 5384203484, 170, 7, [756404, 943823]
economy : 4760802481, 137, 0, [354517, 836762]
business : 1505749828, 135, 3, [354517, 683734]
economy : 7866141727, 71, 1, [526745, 996681]
economy : 4225457779, 144, 1, [836762, 683734]
economy : 8812032328, 118, 4, [836762, 526745]
economy : 8934447853, 128, 2, [664325, 756404]
business : 7023339212, 89, 3, [943823, 836762]
first : 8421547645, 193, 4, [664325, 996681]
economy : 9968457315, 98, 1, [683734, 996681]
first : 9992314528, 119, 2, [996681, 756404]
economy : 4167723534, 197, 4, [526745, 943823]
economy : 3882981279, 150, 1, [996681, 810660]
business : 9358128323, 166, 1, [664325, 756404]
economy : 2352987576, 169, 4, [664325, 858007]
first : 9342278248, 119, 8, [354517, 526745]
economy : 6382940980, 122, 3, [858007, 943823]
business : 5728623038, 42, 1, [526745, 683734]
economy : 7341766743, 189, 9, [756404, 354517]
economy : 5653137846, 46, 2, [858007, 354517]
business : 9802029469, 53, 1, [354517, 810660]
economy : 4899582854, 92, 1, [996681, 526745]
first : 6655829456, 166, 6, [756404, 354517]
economy : 3069308554, 112, 0, [354517, 756404]
economy : 5276723419, 92, 3, [858007, 664325]
economy : 6358412368, 183, 1, [810660, 836762]
luxury : 7494479807, 131, 6, [858007, 756404]
first : 9516401267, 173, 1, [526745, 756404]
business : 5684906194, 172, 4, [858007, 526745]
business : 5994811141, 176, 1, [683734, 526745]
first : 4985004153, 67, 3, [858007, 683734]
economy : 3279948038, 169, 4, [858007, 810660]
business : 1701231461, 136, 1, [858007, 683734]
economy : 8613017714, 107, 2, [526745, 943823]
economy : 5807230129, 42, 3, [996681, 858007]
economy : 1826506743, 99, 1, [996681, 943823]
economy : 9103869688, 144, 0, [756404, 836762]
business : 8615503774, 108, 1, [996681, 756404]
first : 6483184568, 59, 9, [943823, 683734]
economy : 7710278554, 77, 2, [683734, 810660]
business : 8028105876, 100, 2, [354517, 858007]
economy : 5279648478, 131, 0, [943823, 756404]
economy : 4296069981, 119, 3, [810660, 683734]
economy : 9579608866, 147, 2, [858007, 810660]
economy : 5932831349, 195, 1, [756404, 996681]
economy : 2682308642, 129, 2, [943823, 756404]
economy : 3463351107, 52, 4, [526745, 858007]
business : 6292798514, 136, 1, [683734, 996681]
economy : 9537324205, 200, 3, [683734, 858007]
economy : 7655170223, 149, 2, [526745, 943823]
economy : 8613278841, 152, 4, [996681, 354517]
economy : 2636260028, 133, 0, [354517, 683734]
economy : 5267761889, 189, 1, [664325, 526745]
economy : 2588787204, 132, 2, [354517, 858007]
business : 8947489184, 199, 1, [943823, 756404]
economy : 4305561328, 149, 2, [683734, 526745]
business : 2379446783, 186, 1, [996681, 810660]
first : 3771827121, 45, 9, [354517, 943823]
first : 1294289572, 182, 1, [810660, 756404]
economy : 7743908247, 129, 0, [526745, 810660]
business : 2905467694, 200, 1, [526745, 810660]
economy : 6885499859, 56, 1, [943823, 858007]
first : 3958124899, 44, 3, [354517, 664325]
business : 2421117181, 168, 2, [664325, 756404]
business : 4486571660, 165, 1, [810660, 943823]
economy : 2943491984, 167, 1, [526745, 943823]
economy : 2691332632, 146, 0, [810660, 836762]
economy : 3144884860, 170, 2, [810660, 756404]
first : 9366123474, 51, 0, [756404, 664325]
economy : 3181674960, 100, 1, [836762, 756404]
business : 5478198813, 94, 2, [810660, 756404]
economy : 4275379470, 78, 2, [683734, 664325]
economy : 5164064086, 43, 1, [943823, 756404]
economy : 2092011850, 172, 0, [354517, 858007]
business : 5747777478, 120, 3, [996681, 354517]
economy : 6202940896, 130, 0, [664325, 756404]
economy : 8327241784, 44, 2, [858007, 354517]
economy : 8535555372, 198, 5, [683734, 836762]
business : 3393788085, 197, 3, [836762, 996681]
economy : 1108321961, 164, 1, [943823, 526745]
business : 7890016897, 125, 1, [943823, 354517]
economy : 9881971946, 61, 10, [996681, 664325]
business : 3836469607, 60, 2, [810660, 836762]
luxury : 7141210950, 42, 1, [943823, 858007]
economy : 3492817512, 51, 7, [683734, 996681]
economy : 2470381621, 185, 2, [526745, 354517]
business : 5317990917, 112, 0, [836762, 354517]
business : 7953837843, 52, 3, [943823, 756404]
business : 7746120734, 181, 3, [858007, 354517]
business : 8632957162, 124, 3, [526745, 354517]
economy : 6983004106, 61, 2, [664325, 526745]
economy : 9004802457, 129, 1, [354517, 858007]
economy : 8243016093, 136, 2, [996681, 810660]
business : 2575298995, 144, 1, [996681, 756404]
economy : 6499417195, 60, 3, [526745, 354517]
economy : 1984422054, 189, 1, [683734, 858007]
economy : 7237577503, 199, 1, [810660, 664325]
economy : 1916032750, 148, 2, [526745, 836762]
economy : 3101007994, 47, 1, [836762, 756404]
economy : 6776542143, 125, 0, [810660, 836762]
economy : 5427044958, 198, 1, [943823, 836762]
business : 7941201264, 164, 2, [756404, 526745]
economy : 7209747159, 67, 0, [354517, 664325]
economy : 5614690668, 137, 0, [810660, 836762]
economy : 1305985279, 95, 2, [810660, 756404]
economy : 6033432010, 144, 2, [756404, 943823]
first : 8054036138, 83, 2, [943823, 858007]
business : 9750538314, 55, 2, [526745, 756404]
luxury : 7784165061, 49, 2, [836762, 664325]
economy : 5316003907, 46, 3, [858007, 996681]
business : 4296590068, 74, 2, [756404, 354517]
economy : 2824059071, 114, 2, [354517, 810660]
business : 3755921343, 176, 1, [810660, 836762]
business : 3062486207, 94, 1, [943823, 858007]
business : 4897765567, 92, 0, [943823, 996681]
business : 7559015476, 140, 1, [858007, 664325]
economy : 2631166098, 66, 1, [810660, 943823]
economy : 6897999018, 93, 0, [810660, 354517]
business : 7527528028, 154, 2, [836762, 756404]
economy : 3391776748, 63, 2, [810660, 683734]
economy : 3470448734, 143, 2, [996681, 354517]
economy : 8198901452, 154, 2, [996681, 354517]
economy : 2074746735, 185, 1, [354517, 526745]
first : 3506127180, 76, 1, [526745, 810660]
business : 2590968708, 129, 0, [810660, 858007]
economy : 9023545922, 132, 2, [756404, 858007]
economy : 6418573701, 132, 7, [943823, 756404]
economy : 8472851496, 155, 1, [996681, 943823]
economy : 2356093302, 141, 1, [858007, 683734]
economy : 9974413031, 165, 2, [683734, 836762]
economy : 9551675302, 157, 4, [756404, 943823]
economy : 4265184087, 92, 2, [996681, 858007]
first : 1902502223, 162, 0, [664325, 526745]
business : 3298713805, 180, 1, [836762, 683734]
economy : 3561201053, 140, 1, [756404, 996681]
first : 9886621177, 79, 1, [996681, 526745]
business : 3484029371, 73, 5, [943823, 810660]
first : 4652311509, 195, 1, [683734, 354517]
first : 2146485124, 183, 7, [354517, 664325]
economy : 9771108855, 79, 2, [943823, 354517]
economy : 8422692301, 108, 7, [836762, 526745]
economy : 8522372572, 133, 2, [756404, 858007]
economy : 7198690497, 163, 2, [683734, 354517]
business : 2689581607, 136, 8, [858007, 526745]
business : 7888767401, 141, 1, [683734, 996681]
economy : 9695713577, 62, 4, [354517, 756404]
business : 1294595244, 175, 4, [664325, 943823]
economy : 1659710891, 190, 0, [836762, 756404]
economy : 2355410998, 157, 1, [810660, 756404]
business : 3163353296, 128, 4, [526745, 756404]
economy : 5114139713, 148, 4, [810660, 836762]
economy : 9148864923, 126, 5, [996681, 526745]
business : 5287985680, 155, 7, [756404, 664325]
economy : 2447982975, 170, 1, [354517, 756404]
business : 8914237134, 82, 5, [756404, 943823]
economy : 6327065551, 186, 2, [664325, 683734]
economy : 1240602662, 63, 1, [526745, 996681]
economy : 1266947225, 59, 2, [664325, 354517]
economy : 6676415175, 164, 2, [943823, 810660]
economy : 7562513278, 160, 2, [836762, 810660]
business : 8038818647, 180, 5, [810660, 526745]
luxury : 2526892106, 187, 6, [756404, 526745]
economy : 6811703100, 124, 1, [683734, 996681]
economy : 6780560615, 195, 1, [836762, 943823]
economy : 2993582818, 41, 0, [526745, 836762]
economy : 7859655399, 193, 1, [683734, 996681]
business : 4649598964, 184, 4, [943823, 526745]
economy : 5386810490, 40, 1, [858007, 996681]
economy : 2703798517, 191, 2, [996681, 858007]
economy : 3336066569, 172, 1, [858007, 836762]
economy : 3620115955, 139, 2, [683734, 756404]
business : 8222138355, 40, 2, [683734, 836762]
first : 6875262444, 88, 0, [756404, 858007]
economy : 8168921898, 73, 9, [810660, 664325]
economy : 8726597837, 150, 1, [756404, 664325]
business : 2130206927, 188, 2, [836762, 756404]
economy : 1218217919, 140, 0, [996681, 858007]
economy : 5475243890, 196, 1, [996681, 858007]
economy : 6780932795, 153, 1, [756404, 810660]
economy : 3554213879, 186, 3, [354517, 996681]
business : 7537598517, 94, 2, [664325, 354517]
business : 7132413582, 77, 2, [664325, 354517]
economy : 2484241805, 63, 0, [810660, 836762]
luxury : 6523968000, 190, 1, [526745, 810660]
economy : 9523720619, 110, 9, [836762, 996681]
economy : 5687422195, 70, 1, [810660, 683734]
economy : 1431388672, 97, 1, [683734, 943823]
economy : 7685118467, 78, 1, [683734, 858007]
economy : 7688632793, 40, 1, [354517, 943823]
economy : 9795454165, 194, 1, [836762, 664325]
economy : 8366825853, 148, 9, [996681, 836762]
business : 4314468749, 72, 1, [664325, 996681]
economy : 5913489524, 136, 8, [858007, 836762]
economy : 7291624867, 140, 4, [836762, 943823]
economy : 3285357011, 95, 1, [756404, 664325]
business : 7609499093, 114, 2, [354517, 664325]
business : 2702901600, 174, 0, [996681, 664325]
economy : 8694499985, 72, 2, [836762, 683734]
economy : 6527067690, 153, 0, [526745, 354517]
economy : 3343392866, 91, 6, [943823, 664325]
luxury : 1891349498, 121, 2, [354517, 836762]
economy : 5507597892, 104, 2, [858007, 354517]
business : 9874966710, 108, 3, [836762, 683734]
economy : 8320561965, 57, 1, [664325, 943823]
economy : 4317693694, 106, 1, [996681, 354517]
economy : 7481190027, 181, 1, [526745, 836762]
economy : 2823126631, 150, 2, [756404, 836762]
economy : 5096290766, 167, 1, [683734, 756404]
business : 1022919636, 109, 1, [836762, 858007]
first : 7283094981, 46, 2, [526745, 858007]
economy : 7317965715, 82, 4, [683734, 858007]
economy : 8249900853, 84, 0, [836762, 858007]
business : 3080016439, 111, 5, [858007, 836762]
economy : 2166125097, 66, 3, [683734, 354517]
economy : 7045760190, 150, 1, [810660, 354517]
business : 7414245614, 137, 0, [756404, 664325]
business : 3760595605, 152, 2, [756404, 858007]
business : 6816647704, 146, 1, [664325, 996681]
economy : 8711317427, 96, 0, [858007, 683734]
business : 1853667083, 102, 8, [810660, 664325]
economy : 1937762044, 138, 1, [810660, 996681]
economy : 6025868258, 182, 2, [664325, 810660]
economy : 5720247064, 126, 5, [756404, 683734]
economy : 2500417700, 116, 1, [943823, 836762]
economy : 7778719203, 194, 1, [354517, 756404]
economy : 9520501435, 121, 1, [943823, 756404]
economy : 4132371946, 134, 0, [664325, 526745]
economy : 8224164334, 146, 0, [943823, 683734]
economy : 1398249119, 96, 3, [943823, 996681]
business : 1731332392, 151, 1, [810660, 683734]
economy : 1255516865, 134, 3, [354517, 683734]
economy : 6034971944, 174, 1, [858007, 756404]
economy : 3432970741, 154, 2, [858007, 810660]
business : 3339971139, 90, 1, [664325, 354517]
economy : 7613612083, 99, 1, [756404, 943823]
economy : 4641469984, 135, 2, [756404, 836762]
economy : 1947751039, 109, 3, [526745, 683734]
economy : 4856597327, 88, 4, [526745, 836762]
economy : 6589722832, 183, 3, [810660, 756404]
economy : 7342072726, 138, 2, [354517, 996681]
luxury : 7845116202, 172, 4, [996681, 858007]
economy : 2890027881, 143, 1, [996681, 526745]
economy : 6387681726, 139, 0, [756404, 996681]
economy : 4328598316, 194, 2, [526745, 354517]
economy : 4248742067, 73, 10, [664325, 683734]
economy : 6083811844, 110, 2, [836762, 756404]
economy : 9372335660, 183, 2, [810660, 526745]
economy : 4878676827, 185, 1, [858007, 683734]
economy : 5663577677, 141, 0, [664325, 996681]
economy : 3667386564, 198, 4, [836762, 996681]
business : 8859684730, 46, 4, [526745, 858007]
business : 6698195266, 110, 1, [858007, 526745]
economy : 5013987523, 131, 0, [756404, 836762]
economy : 7834573675, 63, 4, [683734, 756404]
business : 1373847940, 124, 1, [526745, 996681]
economy : 7876371418, 42, 9, [996681, 526745]
economy : 6937566157, 42, 10, [810660, 526745]
economy : 7577495944, 40, 2, [996681, 810660]
economy : 9693806575, 72, 0, [354517, 664325]
economy : 6209290426, 155, 1, [354517, 858007]
