11 10 1351
9432 13612.5 16254 23616 6830
regional : 342408, 1479, 669, 77.0, 151400, 4
regional : 119704, 891, -600, 85.58, 175600, 3
major : 388025, -759, 711, 51.81, 195750, 4
major : 906840, 2917, 1258, 49.39, 139500, 5
regional : 656485, 2126, 1920, 78.76, 110000, 4
regional : 258740, 438, -12, 91.08, 175000, 4
regional : 621416, 2366, -2506, 102.19, 168400, 4
major : 467311, 181, -860, 52.69, 186750, 6
regional : 904432, 2319, 904, 79.2, 155800, 3
major : 539994, 822, 417, 63.14, 248250, 3
economy : 6957613748, 188, 1, [258740, 467311]
economy : 3040165112, 114, 1, [656485, 258740]
economy : 4892108400, 44, 2, [258740, 621416]
economy : 7297045626, 87, 2, [621416, 539994]
economy : 1810437375, 154, 2, [656485, 621416]
business : 4342175556, 69, 0, [621416, 388025]
economy : 9900889532, 144, 2, [904432, 621416]
economy : 6661421946, 128, 0, [621416, 119704]
business : 3356760710, 171, 3, [656485, 904432]
economy : 1167052784, 173, 2, [467311, 539994]
business : 5650264039, 150, 1, [258740, 388025]
economy : 8271881432, 178, 1, [539994, 388025]
business : 4605009479, 104, 6, [119704, 388025]
economy : 8288561690, 89, 6, [539994, 656485]
business : 4524698467, 198, 1, [388025, 539994]
economy : 5917514812, 186, 1, [388025, 904432]
economy : 4436874379, 93, 0, [904432, 467311]
economy : 8814473766, 64, 6, [539994, 258740]
economy : 1502017074, 156, 4, [258740, 388025]
economy : 5909597053, 172, 6, [342408, 388025]
economy : 7999070028, 98, 3, [539994, 342408]
economy : 1085174887, 152, 1, [539994, 119704]
economy : 1305091265, 166, 1, [904432, 467311]
economy : 9417416368, 142, 6, [539994, 467311]
business : 2349856563, 175, 2, [388025, 342408]
luxury : 8145884311, 98, 1, [342408, 656485]
economy : 6469852650, 157, 10, [906840, 621416]
economy : 9113434776, 98, 1, [388025, 656485]
business : 1072778129, 165, 2, [388025, 904432]
first : 6747949594, 127, 1, [656485, 258740]
economy : 7404377796, 47, 0, [621416, 342408]
business : 1853176476, 61, 0, [539994, 258740]
economy : 2082061684, 73, 1, [467311, 904432]
economy : 9342520354, 49, 10, [342408, 388025]
business : 4798766697, 68, 1, [539994, 906840]
luxury : 6466440042, 130, 1, [656485, 906840]
economy : 2442693444, 200, 2, [621416, 539994]
economy : 8075984271, 50, 1, [906840, 342408]
economy : 3072875615, 86, 3, [906840, 258740]
first : 9654018432, 130, 2, [258740, 388025]
economy : 9311645380, 161, 0, [258740, 342408]
economy : 3656555038, 82, 4, [467311, 621416]
first : 7566985903, 146, 1, [906840, 342408]
economy : 1878141691, 121, 0, [904432, 621416]
economy : 6979257992, 173, 2, [258740, 906840]
economy : 2768654741, 112, 2, [388025, 467311]
economy : 9728845812, 51, 2, [906840, 119704]
economy : 9900497663, 68, 0, [621416, 906840]
first : 7394920085, 69, 1, [656485, 388025]
business : 5327604796, 61, 2, [621416, 467311]
luxury : 5231743852, 178, 2, [906840, 388025]
business : 3251031953, 113, 1, [906840, 904432]
economy : 8491914477, 110, 6, [119704, 342408]
economy : 6924375544, 64, 1, [904432, 342408]
economy : 7977010068, 182, 9, [342408, 467311]
luxury : 1002072251, 46, 1, [656485, 621416]
economy : 4269437682, 41, 1, [467311, 906840]
economy : 1938287321, 86, 0, [539994, 621416]
economy : 4017644299, 109, 3, [904432, 906840]
economy : 4373904634, 125, 1, [906840, 467311]
economy : 6636872144, 92, 5, [906840, 258740]
economy : 1422556742, 112, 1, [258740, 906840]
economy : 7208283535, 147, 1, [258740, 119704]
first : 1729727381, 120, 0, [621416, 656485]
economy : 3168456209, 40, 3, [656485, 467311]
economy : 7904108384, 123, 0, [119704, 342408]
economy : 9286652479, 108, 10, [388025, 467311]
business : 5969082123, 88, 1, [119704, 258740]
economy : 1400129439, 97, 2, [258740, 539994]
economy : 2260046773, 125, 0, [539994, 904432]
business : 3201941317, 84, 0, [539994, 904432]
economy : 8278913103, 130, 1, [906840, 342408]
luxury : 3569631350, 179, 1, [388025, 904432]
economy : 8168783541, 160, 0, [539994, 904432]
economy : 9438913977, 99, 0, [342408, 388025]
business : 2241168928, 101, 1, [539994, 906840]
business : 4767069286, 43, 2, [621416, 342408]
luxury : 8158365387, 115, 0, [342408, 904432]
economy : 4840884677, 177, 1, [467311, 388025]
first : 7715141707, 92, 1, [621416, 904432]
business : 2677238169, 144, 1, [906840, 467311]
luxury : 4010057395, 48, 2, [906840, 539994]
business : 3345926876, 62, 8, [119704, 906840]
economy : 1831456508, 165, 0, [539994, 621416]
business : 3906441347, 109, 10, [258740, 621416]
business : 9210526952, 52, 1, [906840, 656485]
business : 2662100133, 45, 6, [656485, 388025]
economy : 3568570387, 134, 1, [539994, 656485]
first : 1167936372, 112, 2, [906840, 621416]
first : 3528301908, 188, 0, [539994, 656485]
economy : 9892518391, 190, 1, [539994, 258740]
economy : 7221131919, 159, 2, [467311, 119704]
economy : 5598817189, 196, 0, [342408, 119704]
business : 2360969904, 133, 6, [539994, 258740]
economy : 7114221697, 108, 2, [388025, 258740]
economy : 5178657149, 48, 9, [342408, 656485]
economy : 9412630776, 140, 1, [467311, 258740]
economy : 8830549552, 138, 2, [904432, 388025]
luxury : 2988652796, 110, 0, [388025, 539994]
economy : 4424679767, 136, 5, [342408, 119704]
economy : 6889577262, 40, 2, [906840, 621416]
economy : 6910516826, 63, 1, [904432, 258740]
economy : 8807161845, 158, 5, [539994, 467311]
economy : 6523013184, 200, 3, [467311, 258740]
luxury : 6508598359, 195, 2, [119704, 904432]
economy : 6953620582, 55, 1, [388025, 539994]
economy : 4669948813, 74, 1, [621416, 342408]
economy : 6028647531, 186, 0, [342408, 621416]
business : 8129185109, 81, 2, [904432, 656485]
economy : 5156035369, 66, 3, [656485, 906840]
business : 9113485726, 93, 1, [656485, 467311]
economy : 8753346564, 164, 1, [258740, 467311]
economy : 9176833823, 75, 0, [621416, 906840]
economy : 6377884282, 76, 4, [342408, 467311]
economy : 9855326425, 173, 2, [621416, 467311]
first : 6027822859, 157, 1, [904432, 388025]
economy : 1933398242, 156, 0, [906840, 904432]
economy : 4502757423, 71, 3, [621416, 904432]
economy : 7012059157, 80, 2, [656485, 119704]
economy : 3921061529, 106, 1, [119704, 388025]
economy : 6341052978, 103, 9, [906840, 621416]
luxury : 4039821702, 43, 6, [388025, 656485]
economy : 5058346339, 122, 5, [621416, 904432]
economy : 1960200175, 68, 7, [539994, 906840]
first : 9096276681, 156, 3, [119704, 258740]
economy : 8101003906, 107, 0, [342408, 904432]
economy : 2663074235, 92, 2, [621416, 656485]
economy : 3808999878, 192, 2, [258740, 119704]
economy : 5880618318, 102, 2, [467311, 904432]
business : 3149229193, 146, 3, [258740, 119704]
economy : 1223703684, 68, 4, [342408, 906840]
economy : 4604504868, 69, 2, [258740, 904432]
economy : 8155473175, 114, 2, [258740, 539994]
economy : 4691836847, 198, 1, [119704, 904432]
economy : 8293678448, 131, 1, [904432, 539994]
economy : 5721524572, 46, 0, [388025, 119704]
economy : 3684186628, 149, 4, [467311, 906840]
economy : 1867785230, 49, 3, [539994, 467311]
economy : 9826620857, 112, 10, [467311, 906840]
business : 2868824354, 198, 3, [258740, 539994]
economy : 6726565366, 76, 1, [388025, 906840]
economy : 1602267294, 42, 3, [119704, 342408]
first : 1351757335, 153, 4, [621416, 342408]
economy : 2793885706, 99, 0, [119704, 621416]
economy : 8615232274, 114, 1, [342408, 656485]
business : 6029156274, 49, 1, [258740, 119704]
business : 9450794903, 50, 4, [656485, 467311]
economy : 6122196164, 152, 0, [656485, 388025]
business : 4202434049, 48, 3, [342408, 656485]
economy : 6260903457, 124, 1, [258740, 119704]
economy : 1889711948, 155, 2, [539994, 906840]
business : 3570472697, 100, 1, [258740, 656485]
business : 1095091372, 91, 1, [539994, 621416]
economy : 2683063543, 151, 2, [904432, 388025]
economy : 3946759858, 68, 1, [539994, 621416]
business : 7903121331, 169, 5, [539994, 621416]
economy : 6354294446, 168, 3, [539994, 906840]
economy : 6310992137, 64, 2, [119704, 621416]
economy : 4101031812, 145, 0, [388025, 467311]
economy : 9403020453, 154, 0, [342408, 656485]
luxury : 5206033113, 128, 2, [119704, 656485]
economy : 9785963035, 165, 3, [467311, 258740]
economy : 9725519122, 83, 1, [342408, 906840]
economy : 1511663051, 176, 0, [539994, 906840]
economy : 8364583447, 139, 1, [656485, 388025]
first : 9686117282, 139, 6, [656485, 342408]
economy : 4936155193, 60, 1, [539994, 904432]
economy : 2327413629, 53, 4, [119704, 342408]
economy : 9460582847, 150, 2, [342408, 467311]
economy : 1757026447, 197, 1, [388025, 621416]
economy : 8848944805, 108, 1, [904432, 621416]
economy : 7149995214, 74, 2, [904432, 119704]
business : 5949810763, 74, 0, [539994, 467311]
economy : 7894254503, 49, 1, [621416, 656485]
economy : 5037415342, 42, 5, [342408, 904432]
first : 4729418776, 90, 1, [906840, 119704]
economy : 7583267123, 85, 0, [467311, 388025]
economy : 9902607054, 93, 0, [388025, 342408]
business : 6974900453, 65, 2, [342408, 388025]
economy : 5227534306, 96, 1, [539994, 467311]
economy : 2762257422, 170, 1, [388025, 656485]
first : 7096893983, 183, 2, [906840, 467311]
business : 7890934226, 41, 1, [388025, 906840]
economy : 9420633735, 174, 1, [467311, 342408]
economy : 6431855957, 185, 0, [342408, 388025]
economy : 2575923638, 88, 1, [467311, 388025]
economy : 9146710731, 195, 2, [906840, 388025]
first : 6389684982, 79, 4, [119704, 906840]
economy : 4167012426, 65, 1, [906840, 656485]
economy : 5212408886, 160, 1, [342408, 388025]
economy : 4989306614, 178, 1, [467311, 342408]
economy : 9556757197, 109, 1, [656485, 388025]
economy : 4017489569, 86, 10, [904432, 621416]
first : 7518917866, 168, 0, [119704, 539994]
economy : 4977117866, 189, 2, [467311, 388025]
economy : 9443174063, 78, 2, [906840, 467311]
luxury : 3420854822, 69, 1, [342408, 539994]
first : 5673368573, 135, 5, [656485, 539994]
business : 2576140810, 171, 1, [621416, 119704]
economy : 5195036670, 146, 2, [119704, 621416]
economy : 1515100543, 105, 8, [467311, 539994]
business : 4613326279, 198, 0, [342408, 467311]
first : 8723447083, 184, 8, [258740, 119704]
economy : 5364072054, 42, 0, [467311, 656485]
economy : 7061259766, 49, 2, [388025, 467311]
business : 9079710778, 97, 1, [656485, 904432]
economy : 6308689122, 108, 5, [539994, 906840]
economy : 1555288790, 54, 2, [119704, 656485]
business : 3483219486, 63, 2, [539994, 467311]
first : 8084395586, 94, 0, [119704, 906840]
business : 2595938682, 141, 2, [258740, 621416]
economy : 3418915899, 81, 2, [258740, 539994]
business : 1031649412, 60, 3, [388025, 904432]
economy : 5009121318, 59, 2, [258740, 904432]
economy : 9884700086, 57, 1, [539994, 388025]
economy : 5482218602, 162, 2, [906840, 342408]
economy : 1132490213, 176, 1, [467311, 342408]
luxury : 5944124351, 107, 2, [258740, 621416]
economy : 6304242469, 200, 1, [539994, 388025]
business : 8854900096, 173, 4, [656485, 906840]
economy : 8046859962, 83, 2, [656485, 906840]
economy : 4343807518, 74, 3, [467311, 342408]
economy : 6373194824, 163, 1, [906840, 342408]
economy : 9295390429, 115, 1, [388025, 467311]
economy : 3397835911, 68, 4, [388025, 906840]
economy : 5971714946, 44, 7, [342408, 656485]
economy : 2940189066, 47, 1, [119704, 258740]
economy : 2403657173, 127, 0, [904432, 388025]
economy : 8959450914, 60, 6, [656485, 904432]
business : 6673732540, 76, 7, [906840, 621416]
economy : 1578175899, 174, 0, [904432, 539994]
economy : 8658711068, 91, 1, [342408, 119704]
economy : 6204305411, 79, 5, [904432, 258740]
economy : 1156964429, 138, 2, [656485, 906840]
business : 2808432843, 104, 0, [904432, 906840]
first : 4808810578, 83, 2, [621416, 342408]
economy : 1549747708, 47, 2, [539994, 904432]
economy : 2563192924, 40, 1, [621416, 258740]
economy : 9131058799, 109, 0, [342408, 621416]
economy : 9517861673, 133, 3, [621416, 342408]
economy : 3859576220, 122, 3, [906840, 904432]
economy : 2875072828, 178, 2, [342408, 621416]
economy : 5105702770, 144, 0, [906840, 258740]
economy : 9665665811, 157, 8, [656485, 904432]
economy : 7642299614, 181, 1, [904432, 906840]
economy : 8815960021, 191, 5, [467311, 906840]
business : 2503795123, 183, 1, [119704, 539994]
economy : 6903382477, 68, 0, [258740, 904432]
economy : 1307208696, 173, 1, [467311, 656485]
business : 6471041006, 65, 2, [656485, 258740]
first : 3699898789, 108, 2, [906840, 656485]
economy : 8292333601, 191, 1, [539994, 342408]
economy : 6748095094, 105, 1, [258740, 119704]
business : 6931789575, 138, 2, [388025, 258740]
economy : 9638667546, 140, 0, [539994, 906840]
economy : 6542662141, 46, 2, [656485, 906840]
business : 5247780477, 150, 2, [258740, 467311]
economy : 2463272012, 185, 1, [904432, 388025]
first : 6573664483, 64, 1, [539994, 656485]
business : 4618149390, 182, 9, [539994, 467311]
economy : 2802089707, 114, 2, [904432, 539994]
economy : 5799893202, 42, 3, [342408, 119704]
economy : 7158401922, 112, 2, [904432, 258740]
economy : 6238106617, 95, 0, [388025, 621416]
economy : 7390119262, 74, 4, [388025, 119704]
economy : 6559147978, 124, 4, [388025, 258740]
business : 7013799412, 158, 1, [904432, 342408]
economy : 1563287968, 41, 2, [342408, 467311]
economy : 6556399859, 58, 1, [388025, 342408]
first : 4461314893, 196, 1, [656485, 906840]
economy : 2912607476, 47, 0, [119704, 904432]
economy : 1868807211, 79, 2, [621416, 388025]
economy : 9650187860, 62, 1, [906840, 342408]
economy : 5589720442, 134, 2, [621416, 467311]
economy : 4139794231, 40, 0, [539994, 904432]
economy : 1552159076, 92, 7, [388025, 258740]
economy : 8006352608, 77, 2, [467311, 539994]
economy : 9010004964, 133, 8, [388025, 621416]
economy : 4573600819, 50, 1, [539994, 621416]
economy : 3857068869, 56, 0, [656485, 904432]
economy : 6755737725, 157, 2, [342408, 656485]
economy : 8447676121, 138, 1, [656485, 467311]
economy : 6372704356, 43, 1, [906840, 119704]
economy : 8692962756, 59, 1, [906840, 467311]
economy : 7593127742, 115, 0, [656485, 258740]
economy : 7665925751, 186, 3, [119704, 539994]
economy : 9433702989, 138, 3, [388025, 467311]
business : 8915840051, 175, 3, [904432, 119704]
business : 1101604781, 186, 1, [539994, 906840]
economy : 8877014889, 147, 4, [539994, 906840]
economy : 1399595832, 145, 1, [621416, 656485]
business : 2912342922, 94, 0, [119704, 906840]
economy : 8305707194, 159, 1, [904432, 621416]
economy : 2251211827, 110, 0, [906840, 388025]
first : 3487185872, 83, 2, [906840, 904432]
business : 5982597001, 89, 4, [539994, 906840]
economy : 1822649302, 106, 0, [119704, 342408]
economy : 8573367097, 157, 7, [258740, 388025]
business : 5172304758, 74, 1, [539994, 342408]
economy : 1227579951, 113, 1, [539994, 904432]
economy : 4972196970, 91, 9, [467311, 388025]
economy : 2986069973, 126, 2, [388025, 539994]
economy : 2911017346, 190, 5, [539994, 621416]
economy : 3352316583, 43, 0, [906840, 539994]
economy : 1896325064, 121, 6, [388025, 258740]
economy : 8874508760, 177, 2, [656485, 342408]
economy : 8554571831, 134, 8, [906840, 119704]
first : 9387480257, 71, 1, [342408, 656485]
economy : 6744412251, 174, 2, [388025, 621416]
economy : 3505130338, 99, 1, [904432, 342408]
economy : 1943247878, 197, 8, [904432, 388025]
economy : 8281750942, 69, 0, [388025, 119704]
economy : 3576898370, 157, 5, [656485, 119704]
economy : 7636036171, 113, 0, [539994, 467311]
economy : 1729443643, 143, 4, [906840, 342408]
economy : 4908221421, 191, 1, [621416, 467311]
economy : 5331820655, 143, 7, [467311, 388025]
first : 9408245599, 113, 0, [467311, 906840]
luxury : 8330283678, 148, 1, [656485, 119704]
business : 3153715194, 98, 0, [258740, 906840]
luxury : 9422565247, 146, 2, [258740, 906840]
business : 6202206059, 70, 1, [119704, 656485]
economy : 4239794192, 170, 1, [342408, 906840]
economy : 8256433268, 124, 2, [119704, 258740]
economy : 6434462216, 106, 1, [904432, 388025]
first : 4480394705, 44, 9, [621416, 258740]
luxury : 8957726579, 176, 3, [621416, 467311]
economy : 2651716468, 56, 0, [119704, 621416]
economy : 7820017955, 176, 1, [388025, 119704]
economy : 4746994620, 127, 1, [656485, 621416]
economy : 6439710479, 187, 0, [119704, 621416]
economy : 4089367732, 48, 2, [621416, 119704]
economy : 1338526788, 65, 2, [342408, 656485]
economy : 6579187153, 52, 2, [388025, 539994]
economy : 8681562962, 76, 0, [342408, 904432]
economy : 3248457438, 156, 0, [904432, 539994]
economy : 4529052972, 124, 2, [539994, 904432]
first : 6682755816, 85, 1, [342408, 388025]
economy : 3011373992, 133, 1, [906840, 621416]
economy : 1818087810, 44, 1, [621416, 388025]
economy : 8076902786, 119, 5, [904432, 539994]
economy : 3164113883, 67, 3, [539994, 656485]
business : 5426144800, 111, 10, [388025, 904432]
economy : 7873407123, 190, 2, [621416, 258740]
economy : 8587600452, 169, 1, [342408, 621416]
economy : 6455360765, 179, 2, [119704, 342408]
business : 8806699202, 155, 3, [119704, 258740]
economy : 4250893018, 145, 1, [656485, 621416]
economy : 3775735696, 72, 9, [656485, 906840]
first : 6352307665, 127, 1, [904432, 621416]
economy : 3465915631, 82, 7, [388025, 656485]
first : 4608785870, 194, 1, [621416, 119704]
economy : 4458246748, 136, 9, [258740, 621416]
economy : 4030014398, 151, 1, [906840, 539994]
business : 8886629907, 189, 0, [906840, 119704]
economy : 2650869999, 157, 1, [258740, 467311]
economy : 9410707754, 41, 2, [119704, 621416]
economy : 1574737820, 128, 7, [906840, 258740]
first : 3396344749, 41, 1, [621416, 342408]
economy : 6949967486, 134, 2, [388025, 904432]
economy : 3850173395, 95, 1, [539994, 904432]
economy : 8342484580, 108, 1, [539994, 904432]
economy : 4285778356, 164, 7, [539994, 388025]
economy : 8076145148, 85, 8, [539994, 621416]
business : 9915354249, 192, 3, [258740, 539994]
business : 9766562649, 173, 9, [388025, 906840]
business : 4944021007, 47, 0, [539994, 342408]
economy : 2256943651, 129, 2, [467311, 388025]
economy : 4351661248, 113, 10, [119704, 621416]
economy : 9332671620, 136, 2, [539994, 388025]
economy : 8803581826, 193, 2, [539994, 904432]
economy : 2609696997, 77, 4, [904432, 388025]
first : 1940259125, 175, 3, [258740, 539994]
economy : 7815821892, 126, 0, [467311, 258740]
economy : 3738540195, 191, 0, [621416, 906840]
business : 9969805735, 104, 4, [258740, 656485]
economy : 8870098634, 117, 0, [621416, 539994]
economy : 8084829906, 64, 1, [656485, 467311]
economy : 5035151842, 100, 3, [342408, 119704]
economy : 9163859017, 49, 2, [388025, 904432]
first : 2638764991, 43, 2, [467311, 539994]
economy : 6427642318, 197, 0, [467311, 539994]
economy : 9089970564, 68, 2, [388025, 539994]
first : 2706381609, 156, 2, [539994, 906840]
business : 4705907056, 106, 0, [258740, 388025]
economy : 1810701547, 104, 1, [119704, 906840]
economy : 4455287737, 64, 0, [656485, 906840]
economy : 4919991846, 146, 2, [906840, 621416]
economy : 5787542045, 146, 2, [467311, 621416]
economy : 6633028325, 113, 4, [621416, 467311]
economy : 3062113037, 44, 0, [342408, 388025]
economy : 3596833094, 124, 3, [258740, 906840]
business : 8211199461, 171, 3, [388025, 656485]
economy : 5168403688, 57, 5, [342408, 539994]
economy : 3075784880, 128, 2, [539994, 467311]
business : 6225180032, 160, 2, [656485, 119704]
economy : 4823415340, 166, 2, [621416, 258740]
economy : 9966996112, 40, 1, [904432, 906840]
business : 4281646586, 149, 0, [656485, 119704]
business : 1429500785, 91, 2, [342408, 621416]
business : 7513514927, 104, 3, [906840, 119704]
economy : 4575068111, 87, 1, [621416, 656485]
economy : 7995691436, 157, 0, [388025, 258740]
economy : 7349723615, 165, 5, [258740, 467311]
luxury : 3222611660, 155, 9, [656485, 906840]
business : 5377872921, 137, 0, [467311, 539994]
economy : 3972188958, 124, 1, [539994, 906840]
economy : 1779343728, 48, 3, [904432, 388025]
economy : 8513598620, 136, 5, [656485, 467311]
economy : 6224836753, 187, 3, [621416, 342408]
economy : 9474425742, 118, 0, [904432, 621416]
first : 9015598785, 48, 0, [388025, 539994]
economy : 6826856870, 62, 1, [904432, 119704]
economy : 2960247601, 42, 6, [342408, 621416]
luxury : 2940264685, 126, 2, [258740, 119704]
economy : 4778120822, 195, 1, [904432, 467311]
economy : 9171908678, 185, 8, [119704, 258740]
economy : 7183722452, 172, 2, [656485, 342408]
economy : 3988709459, 102, 9, [656485, 621416]
economy : 7967438276, 68, 6, [621416, 539994]
economy : 4912284531, 61, 3, [904432, 906840]
economy : 2543380264, 124, 2, [539994, 906840]
business : 1339738621, 90, 2, [388025, 342408]
economy : 1976284362, 173, 1, [467311, 904432]
economy : 2367602185, 150, 0, [258740, 906840]
economy : 2571377482, 112, 2, [906840, 467311]
economy : 7282485721, 109, 1, [342408, 467311]
economy : 7879408375, 161, 5, [621416, 656485]
business : 1319624073, 125, 2, [388025, 621416]
economy : 1750497629, 91, 8, [656485, 539994]
business : 5956744226, 173, 2, [342408, 621416]
economy : 3483436654, 66, 1, [467311, 388025]
business : 2573887680, 159, 1, [342408, 904432]
economy : 8768895377, 181, 4, [258740, 388025]
economy : 7048531027, 174, 4, [258740, 119704]
business : 6851722418, 66, 1, [119704, 656485]
first : 6319338042, 53, 6, [467311, 906840]
economy : 8660343016, 69, 0, [388025, 258740]
first : 1767681555, 50, 2, [258740, 388025]
economy : 1945018342, 118, 1, [119704, 388025]
economy : 2741247636, 171, 2, [258740, 342408]
business : 5310366925, 117, 9, [342408, 467311]
economy : 2627994184, 125, 0, [656485, 119704]
economy : 8337106319, 48, 3, [388025, 539994]
economy : 9667235161, 171, 0, [904432, 388025]
economy : 8743271146, 158, 1, [621416, 388025]
business : 3256519202, 114, 0, [656485, 342408]
business : 9016192227, 97, 0, [906840, 904432]
economy : 2783440048, 43, 1, [656485, 119704]
economy : 5650470810, 140, 10, [621416, 656485]
business : 1682411989, 61, 0, [656485, 258740]
economy : 2333881958, 89, 2, [119704, 258740]
economy : 3243792143, 147, 10, [906840, 258740]
economy : 9321141572, 76, 1, [656485, 258740]
business : 1197597423, 85, 0, [342408, 258740]
business : 4592371669, 90, 2, [539994, 467311]
economy : 1424637507, 127, 3, [119704, 539994]
economy : 9336233084, 181, 2, [906840, 258740]
economy : 2274023238, 103, 2, [621416, 539994]
economy : 5638876036, 125, 0, [906840, 904432]
first : 7846876920, 113, 1, [906840, 539994]
first : 3809255811, 153, 1, [388025, 906840]
economy : 5838381910, 172, 0, [621416, 119704]
economy : 2083170391, 193, 0, [467311, 119704]
economy : 5292616907, 105, 2, [119704, 539994]
economy : 2519588396, 193, 2, [539994, 656485]
economy : 3843789408, 145, 1, [258740, 656485]
economy : 3407622040, 192, 2, [904432, 906840]
economy : 2330596706, 124, 4, [388025, 904432]
first : 2077074721, 141, 1, [388025, 119704]
luxury : 9332455709, 58, 1, [467311, 388025]
economy : 6935976815, 44, 0, [258740, 539994]
economy : 6173159963, 72, 5, [904432, 388025]
business : 9150222771, 157, 0, [904432, 119704]
economy : 9912202518, 67, 6, [904432, 539994]
economy : 3907343205, 40, 8, [539994, 621416]
economy : 5777401352, 131, 2, [656485, 119704]
economy : 2053523635, 85, 0, [119704, 906840]
economy : 2067520660, 173, 2, [119704, 904432]
economy : 9339630042, 114, 1, [621416, 467311]
business : 1051194742, 133, 1, [467311, 904432]
first : 1767348744, 183, 0, [906840, 119704]
economy : 4051211426, 173, 0, [342408, 539994]
first : 1315493685, 113, 1, [656485, 621416]
economy : 2484295688, 95, 2, [539994, 467311]
economy : 3087292997, 191, 1, [904432, 621416]
economy : 9325258943, 179, 0, [539994, 904432]
economy : 5428298889, 53, 4, [621416, 258740]
business : 4370374561, 164, 1, [539994, 258740]
economy : 5577433724, 109, 5, [388025, 621416]
economy : 7829081028, 123, 0, [539994, 906840]
economy : 2401591053, 183, 3, [621416, 467311]
economy : 4178639553, 80, 1, [119704, 904432]
economy : 4093064775, 72, 0, [539994, 119704]
economy : 2900395822, 129, 3, [342408, 539994]
economy : 9058569188, 111, 1, [539994, 342408]
economy : 8793124917, 139, 4, [539994, 258740]
economy : 1286125402, 194, 3, [258740, 342408]
economy : 6499216798, 62, 4, [656485, 906840]
economy : 7829134963, 151, 1, [467311, 906840]
economy : 4199146331, 105, 4, [656485, 119704]
economy : 6269119101, 50, 1, [388025, 539994]
first : 1883541165, 164, 8, [388025, 342408]
business : 4148203339, 120, 6, [467311, 904432]
economy : 2180328583, 132, 2, [258740, 621416]
economy : 4753389431, 72, 1, [342408, 621416]
economy : 4908183692, 194, 1, [119704, 258740]
business : 4673131378, 45, 9, [904432, 119704]
economy : 8098939401, 187, 1, [119704, 621416]
economy : 9172374174, 56, 4, [656485, 258740]
economy : 5195670527, 186, 7, [119704, 904432]
economy : 7313316265, 77, 5, [906840, 539994]
economy : 6353348328, 158, 0, [258740, 656485]
business : 9578822836, 193, 2, [258740, 119704]
economy : 1110800263, 108, 0, [388025, 539994]
economy : 5603639035, 90, 0, [258740, 467311]
business : 4931860525, 86, 6, [467311, 119704]
first : 3436552433, 154, 2, [342408, 539994]
first : 7514480709, 91, 3, [388025, 904432]
economy : 4076430201, 82, 0, [467311, 656485]
economy : 6473083950, 42, 9, [388025, 467311]
economy : 2825867870, 51, 4, [656485, 621416]
economy : 8219316658, 97, 8, [467311, 119704]
economy : 4026472326, 41, 0, [467311, 258740]
economy : 6533129310, 56, 4, [539994, 258740]
first : 3730752993, 103, 3, [906840, 119704]
economy : 9614005072, 141, 3, [388025, 342408]
economy : 1154495451, 87, 2, [621416, 119704]
economy : 6659310949, 172, 3, [906840, 539994]
business : 5723932616, 107, 1, [342408, 388025]
economy : 4532178288, 137, 3, [656485, 342408]
economy : 7919271654, 168, 0, [906840, 119704]
economy : 5935131523, 63, 0, [119704, 904432]
business : 3267538855, 189, 1, [258740, 539994]
economy : 3797150415, 40, 1, [342408, 904432]
economy : 3011984656, 182, 5, [119704, 467311]
economy : 3921598308, 78, 0, [906840, 119704]
economy : 3340789726, 199, 7, [388025, 342408]
business : 3658927230, 78, 10, [656485, 467311]
economy : 1123823755, 198, 2, [539994, 119704]
economy : 3860060236, 140, 1, [467311, 539994]
economy : 8311898567, 173, 0, [388025, 258740]
economy : 5218908425, 99, 9, [258740, 621416]
economy : 7299614831, 148, 2, [388025, 621416]
economy : 7037075500, 124, 1, [904432, 539994]
economy : 4702186521, 191, 0, [656485, 342408]
business : 3755697152, 140, 1, [621416, 388025]
economy : 8339365028, 178, 2, [621416, 539994]
business : 2603198593, 167, 6, [119704, 656485]
first : 8707033634, 154, 8, [906840, 539994]
business : 9272830647, 148, 5, [119704, 904432]
business : 2413121536, 190, 1, [904432, 342408]
business : 9700140416, 71, 2, [342408, 904432]
economy : 4399385721, 161, 5, [656485, 539994]
economy : 7102382034, 92, 0, [621416, 467311]
economy : 6568587647, 167, 0, [621416, 467311]
economy : 9683787098, 118, 1, [904432, 906840]
economy : 2547479356, 164, 3, [342408, 119704]
first : 1430164036, 163, 1, [342408, 539994]
economy : 8402741261, 74, 6, [621416, 388025]
economy : 4959169289, 79, 0, [539994, 656485]
economy : 2079481744, 97, 4, [342408, 904432]
economy : 6085689438, 156, 3, [258740, 539994]
economy : 8859255448, 101, 4, [388025, 467311]
business : 3852852692, 80, 2, [904432, 342408]
economy : 1816466396, 109, 1, [621416, 258740]
economy : 5550939458, 158, 3, [467311, 388025]
business : 6943638997, 99, 2, [906840, 904432]
business : 3240423436, 70, 4, [656485, 258740]
business : 9695418362, 53, 3, [119704, 258740]
economy : 2566891257, 111, 1, [342408, 904432]
economy : 4650238761, 108, 2, [119704, 621416]
first : 1358310019, 120, 2, [258740, 904432]
economy : 2795667670, 138, 3, [621416, 904432]
economy : 7060908426, 175, 3, [539994, 388025]
economy : 5537581558, 95, 2, [906840, 342408]
economy : 9430663757, 131, 0, [258740, 621416]
