3 40415 5024
10350 5103 12402 112140 5064
hub : 919102, -5019619, -248893, 64.79, 292500, 3
hub : 858283, -3008197, -180593, 35.2, 151500, 4
hub : 315574, -3018525, -183158, 59.95, 177900, 5
hub : 783675, -3011211, -192342, 54.23, 171000, 3
hub : 361708, -3008378, -203972, 65.67, 246300, 3
hub : 791320, -2849128, -355823, 44.11, 283200, 4
hub : 150552, -2838011, -355577, 40.59, 272700, 3
hub : 550734, -2826909, -350135, 39.38, 289800, 4
hub : 738866, -2855112, -345425, 45.1, 162300, 3
hub : 794612, -2860853, -362229, 57.97, 267600, 2
hub : 185428, -2853291, -372259, 60.72, 163800, 5
hub : 706091, -2845430, -382685, 54.34, 276900, 4
hub : 149136, -2841739, -392408, 58.96, 207900, 4
hub : 488507, -2830171, -364414, 37.73, 176400, 3
hub : 325040, -2828034, -377715, 48.73, 249000, 3
hub : 676510, -2872395, -364558, 37.84, 288600, 4
hub : 782553, -2881678, -360797, 46.64, 260700, 3
hub : 876666, -2865064, -348465, 37.07, 246300, 4
hub : 711191, -2831965, -340158, 57.53, 159300, 2
hub : 700317, -2837454, -329326, 60.5, 253800, 2
hub : 424518, -2848113, -331282, 51.59, 214800, 5
hub : 944050, -2874970, -344036, 42.46, 231300, 2
hub : 636040, -2842260, -364933, 35.64, 207900, 2
hub : 466762, -2838709, -374285, 61.05, 294600, 2
hub : 773696, -2834440, -385530, 38.83, 150900, 5
hub : 104537, -2824799, -392732, 63.69, 289500, 3
hub : 743835, -2845703, -401602, 58.63, 174600, 3
hub : 622737, -2855790, -397305, 41.25, 211200, 4
hub : 475534, -2868125, -373891, 59.84, 283500, 4
hub : 692375, -2880816, -373557, 64.02, 198600, 2
hub : 972257, -2817499, -357697, 41.8, 293700, 4
hub : 998351, -2813249, -370211, 47.19, 169800, 5
hub : 494508, -2817354, -380216, 56.21, 235500, 5
hub : 860280, -2813324, -392078, 47.3, 175500, 3
hub : 415441, -2864023, -337806, 62.04, 214800, 2
hub : 446276, -2867508, -327836, 44.11, 195600, 4
hub : 990027, -2862372, -314997, 51.48, 284100, 5
hub : 952611, -2849852, -312585, 38.72, 228000, 4
hub : 454703, -2844468, -345660, 49.72, 226200, 2
hub : 251415, -2815243, -345043, 64.79, 229500, 5
hub : 707724, -2803367, -345306, 60.17, 165000, 5
hub : 816066, -2803523, -372626, 42.9, 191700, 4
hub : 130470, -2793194, -375190, 39.38, 254700, 5
hub : 811430, -2800509, -384374, 56.43, 292200, 5
hub : 144564, -2803342, -396004, 62.04, 279600, 5
hub : 721280, -2846426, -259807, 43.12, 268500, 5
hub : 343182, -2857544, -259561, 39.6, 289200, 2
hub : 358914, -2868646, -254119, 57.53, 246600, 5
hub : 737314, -2840443, -249408, 35.97, 199500, 3
hub : 936201, -2834701, -266212, 42.24, 183300, 4
hub : 738740, -2842264, -276243, 60.17, 255000, 3
hub : 535772, -2850124, -286669, 61.05, 258900, 2
hub : 672136, -2853816, -296392, 48.51, 235800, 2
hub : 374549, -2865384, -268398, 45.1, 279900, 5
hub : 123844, -2867521, -281699, 40.59, 235800, 5
hub : 415845, -2823160, -268542, 34.54, 233100, 2
hub : 820767, -2813877, -264780, 38.94, 243000, 5
hub : 106368, -2830491, -252448, 63.14, 153000, 3
hub : 898720, -2863590, -244142, 65.67, 255300, 4
hub : 963302, -2858101, -233310, 46.86, 160200, 2
hub : 919080, -2847442, -235265, 56.1, 207600, 5
hub : 576541, -2820584, -248020, 33.22, 169800, 3
hub : 725323, -2853295, -268917, 34.76, 300000, 5
hub : 160454, -2856846, -278269, 48.51, 173400, 4
hub : 504347, -2861115, -289514, 50.38, 250200, 4
hub : 136243, -2870755, -296715, 41.47, 251400, 5
hub : 259812, -2849852, -305585, 38.83, 203400, 2
hub : 701289, -2839764, -301289, 59.51, 186300, 3
hub : 101489, -2827430, -277874, 55.11, 275700, 4
hub : 791106, -2814739, -277541, 36.41, 169500, 2
hub : 228474, -2878055, -261681, 60.5, 297300, 5
hub : 339283, -2882306, -274195, 59.95, 240300, 4
hub : 376940, -2878201, -284200, 33.55, 293400, 4
hub : 754664, -2882230, -296062, 63.58, 255000, 3
hub : 989113, -2831532, -241790, 43.34, 292500, 4
hub : 705632, -2828046, -231820, 49.06, 203100, 2
hub : 277786, -2833182, -218981, 41.91, 241200, 3
hub : 449859, -2845703, -216569, 56.21, 268800, 5
hub : 351947, -2851086, -249644, 62.59, 249000, 5
hub : 124435, -2880312, -249027, 48.62, 216300, 3
hub : 642543, -2892188, -249289, 42.57, 181500, 3
hub : 634204, -2892032, -276610, 38.5, 160800, 5
hub : 887758, -2902360, -279174, 49.17, 214500, 5
hub : 807413, -2895045, -288358, 63.14, 265200, 4
hub : 556181, -2892213, -299988, 49.17, 209700, 2
hub : 633553, -2614095, -259807, 39.38, 236100, 5
hub : 713382, -2625213, -259561, 39.93, 185400, 4
hub : 483441, -2636315, -254119, 33.0, 256800, 3
hub : 341476, -2608112, -249408, 61.16, 150900, 3
hub : 795042, -2602370, -266212, 54.89, 175200, 2
hub : 363214, -2609933, -276243, 60.61, 294300, 3
hub : 711103, -2617793, -286669, 51.48, 286500, 2
hub : 433111, -2621485, -296392, 47.96, 252900, 5
hub : 602454, -2633053, -268398, 65.23, 282300, 2
hub : 252912, -2635190, -281699, 43.56, 161100, 2
hub : 563887, -2590829, -268542, 40.81, 288300, 4
hub : 511985, -2581546, -264780, 35.2, 206100, 5
hub : 888063, -2598160, -252448, 57.86, 270900, 4
hub : 739245, -2631259, -244142, 47.96, 270000, 3
hub : 192287, -2625770, -233310, 56.98, 200100, 4
hub : 827456, -2615111, -235265, 35.09, 292800, 3
hub : 172020, -2588254, -248020, 62.48, 154500, 5
hub : 309418, -2620964, -268917, 47.52, 153600, 2
hub : 525014, -2624515, -278269, 44.55, 176400, 2
hub : 175116, -2628784, -289514, 42.35, 186900, 2
hub : 232702, -2638424, -296715, 58.08, 273000, 3
hub : 835232, -2617521, -305585, 36.74, 288900, 2
hub : 593662, -2607433, -301289, 37.62, 179400, 2
hub : 381406, -2595099, -277874, 42.9, 212700, 3
hub : 748537, -2582408, -277541, 53.02, 242400, 5
hub : 605571, -2645724, -261681, 49.28, 243600, 5
hub : 833518, -2649975, -274195, 48.18, 223500, 4
hub : 375869, -2645870, -284200, 65.12, 210000, 4
hub : 774281, -2649899, -296062, 64.46, 246300, 5
hub : 415172, -2599201, -241790, 35.2, 228900, 5
hub : 545856, -2595715, -231820, 52.47, 171900, 2
hub : 310173, -2600851, -218981, 49.06, 158100, 5
hub : 915524, -2613372, -216569, 40.26, 234900, 3
hub : 691403, -2618755, -249644, 40.48, 174300, 2
hub : 871154, -2647981, -249027, 56.76, 178500, 4
hub : 984939, -2659857, -249289, 46.75, 295500, 5
hub : 149296, -2659701, -276610, 64.46, 223800, 4
hub : 263477, -2670029, -279174, 44.99, 271500, 4
hub : 375082, -2662714, -288358, 48.84, 184200, 4
hub : 952311, -2659882, -299988, 58.41, 200400, 5
hub : 903025, -2616797, -163790, 49.83, 272100, 5
hub : 991719, -2605680, -163544, 65.67, 204000, 3
hub : 648578, -2594578, -158102, 61.05, 250200, 4
hub : 997522, -2622781, -153392, 51.04, 199800, 5
hub : 376784, -2628522, -170196, 36.19, 266100, 2
hub : 960371, -2620960, -180227, 56.54, 223200, 2
hub : 230260, -2613099, -190652, 46.2, 246600, 4
hub : 529154, -2609408, -200375, 33.66, 297900, 2
hub : 179631, -2597840, -172382, 62.15, 216000, 3
hub : 174860, -2595703, -185682, 62.15, 156000, 5
hub : 746687, -2640064, -172525, 46.53, 196500, 2
hub : 628152, -2649347, -168764, 65.89, 196500, 3
hub : 431867, -2632733, -156432, 42.35, 225900, 4
hub : 630359, -2599634, -148125, 48.4, 263700, 4
hub : 615302, -2605123, -137294, 58.41, 216300, 3
hub : 757687, -2615782, -139249, 34.87, 225300, 3
hub : 429013, -2642639, -152004, 37.95, 278700, 3
hub : 538111, -2609929, -172900, 41.36, 298200, 3
hub : 113905, -2606378, -182253, 48.95, 216900, 4
hub : 754178, -2602109, -193498, 33.66, 220200, 4
hub : 333532, -2592468, -200699, 56.87, 201600, 2
hub : 820081, -2613372, -209569, 50.93, 272100, 3
hub : 800069, -2623459, -205273, 37.4, 160500, 4
hub : 457449, -2635794, -181858, 38.17, 290700, 5
hub : 864030, -2648485, -181525, 61.38, 185400, 3
hub : 121795, -2585168, -165665, 44.88, 265500, 4
hub : 199547, -2580918, -178179, 54.12, 219300, 2
hub : 333679, -2585023, -188183, 41.36, 255300, 2
hub : 414855, -2580993, -200046, 65.45, 177300, 5
hub : 754971, -2631692, -145774, 41.69, 237900, 5
hub : 483735, -2635177, -135803, 34.21, 172800, 2
hub : 648333, -2630041, -122964, 63.14, 224400, 4
hub : 976663, -2617521, -120553, 44.33, 187200, 5
hub : 927211, -2612137, -153627, 45.76, 249900, 3
hub : 282453, -2582912, -153011, 50.93, 253800, 5
hub : 274900, -2571036, -153273, 54.34, 272400, 2
hub : 370752, -2571192, -180593, 44.77, 199800, 5
hub : 274168, -2560864, -183158, 39.27, 196200, 2
hub : 542781, -2568178, -192342, 50.6, 185100, 3
hub : 764791, -2571011, -203972, 37.73, 162600, 5
hub : 518406, -2730261, -355823, 63.58, 205200, 3
hub : 866686, -2741378, -355577, 61.6, 218100, 2
hub : 418143, -2752480, -350135, 54.45, 259800, 4
hub : 189576, -2724277, -345425, 53.35, 229800, 2
hub : 227411, -2718536, -362229, 35.64, 225600, 3
hub : 295388, -2726098, -372259, 49.06, 153300, 4
hub : 519095, -2733959, -382685, 40.81, 198900, 5
hub : 895840, -2737650, -392408, 57.53, 237300, 3
hub : 575750, -2749218, -364414, 43.23, 286200, 4
hub : 916877, -2751355, -377715, 51.92, 153000, 4
hub : 365486, -2706994, -364558, 59.18, 240000, 4
hub : 756242, -2697711, -360797, 42.79, 243300, 3
hub : 453895, -2714325, -348465, 46.2, 211800, 5
hub : 892714, -2747424, -340158, 48.84, 299400, 2
hub : 537690, -2741935, -329326, 48.29, 236700, 4
hub : 790026, -2731276, -331282, 57.75, 230400, 5
hub : 168589, -2704419, -344036, 47.52, 226200, 4
hub : 924816, -2737129, -364933, 65.23, 222600, 3
hub : 109366, -2740680, -374285, 53.9, 238800, 3
hub : 699712, -2744949, -385530, 65.34, 178200, 4
hub : 285332, -2754590, -392732, 36.85, 297000, 5
hub : 663547, -2733686, -401602, 61.6, 285000, 3
hub : 306325, -2723599, -397305, 43.34, 232500, 2
hub : 588220, -2711264, -373891, 35.75, 266700, 2
hub : 868646, -2698573, -373557, 60.83, 213300, 5
hub : 115042, -2761890, -357697, 39.16, 255300, 5
hub : 975657, -2766140, -370211, 39.27, 282600, 2
hub : 194131, -2762035, -380216, 61.93, 255600, 2
hub : 417332, -2766065, -392078, 56.1, 191700, 5
hub : 397396, -2715366, -337806, 62.81, 268200, 4
hub : 879076, -2711881, -327836, 59.73, 296100, 5
hub : 515940, -2717017, -314997, 44.44, 279300, 2
hub : 139368, -2729537, -312585, 35.42, 210600, 5
hub : 976505, -2734921, -345660, 49.72, 161700, 5
hub : 836681, -2764146, -345043, 65.67, 210000, 3
hub : 427448, -2776022, -345306, 51.26, 251400, 2
hub : 653066, -2775866, -372626, 59.84, 274500, 2
hub : 828588, -2786194, -375190, 54.45, 163200, 4
hub : 658158, -2778880, -384374, 54.34, 292800, 4
hub : 855568, -2776047, -396004, 43.23, 220800, 5
hub : 245243, -2732963, -259807, 64.79, 243900, 4
hub : 752966, -2721845, -259561, 34.65, 215700, 4
hub : 989203, -2710743, -254119, 62.48, 201000, 2
hub : 427103, -2738946, -249408, 51.48, 289200, 4
hub : 941640, -2744688, -266212, 43.89, 285600, 5
hub : 950858, -2737125, -276243, 35.64, 155400, 3
hub : 223203, -2729265, -286669, 33.77, 288900, 4
hub : 934369, -2725573, -296392, 61.82, 172800, 5
hub : 778341, -2714005, -268398, 64.35, 172200, 4
hub : 980957, -2711868, -281699, 61.05, 269400, 3
hub : 542207, -2756229, -268542, 59.95, 275100, 4
hub : 686233, -2765512, -264780, 42.46, 197100, 4
hub : 729823, -2748898, -252448, 37.51, 218700, 4
hub : 179810, -2715799, -244142, 48.73, 246900, 4
hub : 644188, -2721288, -233310, 51.15, 202500, 2
hub : 722293, -2731947, -235265, 35.53, 224700, 3
hub : 180534, -2758804, -248020, 56.65, 252900, 3
hub : 102842, -2726094, -268917, 61.49, 204000, 3
hub : 210827, -2722543, -278269, 57.64, 229800, 4
hub : 386329, -2718274, -289514, 34.43, 226200, 4
hub : 706219, -2708634, -296715, 48.84, 265800, 5
hub : 184487, -2729537, -305585, 34.65, 267600, 5
hub : 528287, -2739625, -301289, 62.15, 261300, 2
hub : 330586, -2751959, -277874, 56.76, 298500, 5
hub : 735096, -2764650, -277541, 51.92, 177300, 5
hub : 349963, -2701334, -261681, 54.67, 226800, 5
hub : 286617, -2697083, -274195, 42.68, 266100, 2
hub : 412166, -2701188, -284200, 53.35, 255300, 2
hub : 404839, -2697159, -296062, 62.81, 163500, 3
hub : 716957, -2747857, -241790, 35.09, 235200, 4
hub : 852945, -2751343, -231820, 52.25, 271500, 3
hub : 840272, -2746207, -218981, 65.01, 187500, 2
hub : 286465, -2733686, -216569, 46.75, 210000, 5
hub : 923622, -2728303, -249644, 57.86, 165900, 3
hub : 673384, -2699077, -249027, 51.48, 216600, 3
hub : 365317, -2687201, -249289, 47.08, 180900, 5
hub : 819509, -2687357, -276610, 46.2, 273000, 5
hub : 493473, -2677029, -279174, 34.54, 198900, 2
hub : 615513, -2684344, -288358, 45.1, 271200, 5
hub : 859671, -2687176, -299988, 63.58, 216600, 5
hub : 370851, -3170727, 284027, 54.34, 180600, 3
hub : 196508, -3170481, 295144, 63.36, 192900, 5
hub : 853822, -3165039, 306246, 58.3, 259500, 2
hub : 425504, -3160329, 278043, 40.81, 256500, 2
hub : 908954, -3177133, 272301, 44.44, 223800, 4
hub : 574462, -3187163, 279864, 42.79, 162600, 4
hub : 221592, -3197589, 287725, 58.08, 235500, 5
hub : 548427, -3207312, 291416, 40.37, 217200, 5
hub : 915188, -3179319, 302984, 61.38, 246900, 5
hub : 242361, -3192619, 305121, 33.11, 250800, 2
hub : 365850, -3179462, 260760, 65.12, 293100, 5
hub : 903497, -3175701, 251477, 40.81, 168000, 5
hub : 657203, -3163369, 268091, 34.65, 162900, 3
hub : 710419, -3155062, 301190, 55.11, 271200, 2
hub : 356250, -3144230, 295701, 51.26, 181200, 5
hub : 165313, -3146186, 285042, 64.68, 281100, 3
hub : 829489, -3158941, 258185, 61.71, 267000, 2
hub : 431807, -3179837, 290895, 38.17, 264600, 2
hub : 937936, -3189190, 294446, 59.18, 236700, 2
hub : 573510, -3200434, 298715, 49.39, 213900, 3
hub : 407015, -3207636, 308355, 63.47, 210600, 5
hub : 986784, -3216506, 287452, 51.15, 283200, 4
hub : 784868, -3212209, 277365, 41.03, 176100, 4
hub : 434670, -3188795, 265030, 44.66, 179700, 4
hub : 235585, -3188462, 252339, 40.59, 282000, 5
hub : 582108, -3172601, 315656, 59.84, 298500, 2
hub : 403278, -3185115, 319906, 47.85, 221400, 2
hub : 318332, -3195120, 315801, 44.22, 220800, 5
hub : 357746, -3206982, 319830, 35.2, 255600, 2
hub : 635278, -3152710, 269132, 54.78, 254700, 5
hub : 935034, -3142740, 265647, 59.62, 180900, 4
hub : 918276, -3129901, 270782, 57.97, 179700, 3
hub : 928442, -3127489, 283303, 58.41, 186000, 4
hub : 227812, -3160564, 288687, 64.57, 237600, 3
hub : 576166, -3159947, 317912, 39.05, 284700, 2
hub : 668016, -3160210, 329788, 42.46, 286500, 2
hub : 116576, -3187530, 329632, 64.02, 280800, 4
hub : 193277, -3190094, 339960, 37.84, 218700, 4
hub : 889573, -3199278, 332646, 34.76, 211200, 2
hub : 949624, -3210908, 329813, 44.22, 152100, 4
hub : 118164, -3074711, 286729, 33.66, 216600, 2
hub : 608036, -3074465, 275611, 43.89, 202500, 4
hub : 909671, -3069023, 264509, 46.97, 201900, 3
hub : 205968, -3064312, 292712, 64.9, 227100, 2
hub : 673203, -3081117, 298454, 58.41, 177300, 4
hub : 677147, -3091147, 290891, 47.85, 152400, 5
hub : 905186, -3101573, 283031, 50.6, 229800, 4
hub : 482103, -3111296, 279339, 51.92, 199500, 3
hub : 291961, -3083302, 267771, 54.67, 192900, 5
hub : 628390, -3096603, 265634, 50.05, 202500, 2
hub : 145016, -3083446, 309995, 65.67, 154500, 2
hub : 709100, -3079684, 319278, 42.79, 277800, 2
hub : 563389, -3067352, 302664, 36.3, 233700, 3
hub : 621209, -3059046, 269565, 55.66, 164400, 5
hub : 337493, -3048214, 275054, 44.0, 263400, 4
hub : 546894, -3050169, 285713, 47.08, 196200, 2
hub : 700060, -3062924, 312570, 35.42, 163200, 4
hub : 278662, -3083821, 279860, 40.04, 257400, 4
hub : 144808, -3093173, 276309, 39.49, 162300, 5
hub : 661333, -3104418, 272040, 38.61, 285000, 5
hub : 183121, -3111619, 262400, 49.94, 256800, 2
hub : 884672, -3120489, 283303, 35.09, 285300, 5
hub : 297426, -3116193, 293390, 58.19, 255000, 4
hub : 189795, -3092778, 305725, 62.59, 236400, 2
hub : 337373, -3092445, 318416, 58.96, 259200, 2
hub : 542662, -3076585, 255100, 55.66, 233400, 3
hub : 598305, -3089099, 250849, 58.63, 176100, 5
hub : 667861, -3099104, 254954, 51.59, 240000, 3
hub : 238236, -3110966, 250925, 40.48, 221100, 3
hub : 846470, -3056694, 301623, 40.04, 194700, 5
hub : 884434, -3046724, 305109, 58.52, 154800, 3
hub : 220987, -3033885, 299973, 64.9, 198300, 4
hub : 873510, -3031473, 287452, 60.72, 240600, 5
hub : 550229, -3064548, 282069, 42.79, 170400, 5
hub : 452070, -3063931, 252843, 33.66, 235800, 2
hub : 164429, -3064193, 240967, 58.19, 254700, 5
hub : 487802, -3091514, 241123, 54.89, 192000, 4
hub : 145212, -3094078, 230795, 65.67, 262200, 4
hub : 881713, -3103262, 238109, 58.96, 266100, 3
hub : 385595, -3114892, 240942, 57.86, 185700, 2
hub : 912407, -3266743, 400192, 59.95, 246000, 4
hub : 392370, -3266497, 411309, 57.64, 216300, 5
hub : 370569, -3261055, 422411, 63.58, 286200, 4
hub : 129379, -3256345, 394209, 35.97, 268200, 5
hub : 412719, -3273149, 388467, 64.24, 191700, 4
hub : 567533, -3283180, 396030, 65.34, 251700, 3
hub : 761805, -3293605, 403890, 46.53, 263400, 4
hub : 173839, -3303328, 407582, 51.04, 213600, 2
hub : 986702, -3275335, 419150, 45.87, 189900, 4
hub : 351600, -3288635, 421286, 48.73, 165900, 3
hub : 926479, -3275478, 376926, 33.11, 209700, 3
hub : 350863, -3271717, 367643, 40.81, 191100, 4
hub : 399500, -3259385, 384257, 40.59, 297600, 5
hub : 968544, -3251078, 417356, 43.67, 175800, 5
hub : 624045, -3240247, 411867, 41.58, 233400, 4
hub : 124943, -3242202, 401207, 54.67, 251100, 4
hub : 632554, -3254957, 374350, 44.88, 286800, 4
hub : 606496, -3275853, 407061, 36.63, 150000, 4
hub : 105772, -3285206, 410611, 41.8, 174000, 3
hub : 257202, -3296451, 414881, 62.81, 167100, 3
hub : 704932, -3303652, 424521, 43.78, 207900, 3
hub : 940928, -3312522, 403618, 60.17, 299400, 3
hub : 456544, -3308226, 393530, 51.48, 288300, 2
hub : 225843, -3284811, 381196, 38.61, 207300, 5
hub : 423295, -3284478, 368505, 59.73, 289500, 2
hub : 942939, -3268618, 431821, 62.7, 152400, 3
hub : 445669, -3281132, 436072, 47.96, 172200, 2
hub : 223102, -3291136, 431967, 57.86, 201900, 5
hub : 150839, -3302998, 435996, 61.05, 281400, 4
hub : 806946, -3248727, 385297, 48.29, 213900, 3
hub : 102420, -3238756, 381812, 34.98, 271200, 5
hub : 109748, -3225917, 386948, 63.69, 218700, 5
hub : 779597, -3223506, 399469, 46.53, 207900, 3
hub : 985093, -3256580, 404852, 50.82, 262200, 5
hub : 856957, -3255964, 434078, 52.69, 253200, 4
hub : 767698, -3256226, 445954, 53.24, 172800, 5
hub : 857964, -3283546, 445797, 60.28, 208800, 5
hub : 937911, -3286111, 456126, 60.17, 274200, 4
hub : 994308, -3295295, 448811, 50.93, 258300, 4
hub : 454752, -3306925, 445979, 48.73, 272400, 4
hub : 557104, -3170727, 402894, 61.6, 183900, 5
hub : 394933, -3170481, 391777, 35.09, 153300, 3
hub : 292544, -3165039, 380675, 33.99, 289800, 5
hub : 696848, -3160329, 408877, 53.13, 155700, 4
hub : 617807, -3177133, 414619, 34.76, 224100, 4
hub : 443855, -3187163, 407057, 36.41, 279000, 5
hub : 598247, -3197589, 399196, 57.2, 299700, 2
hub : 106448, -3207312, 395505, 47.3, 271500, 2
hub : 570761, -3179319, 383937, 53.46, 179100, 2
hub : 636789, -3192619, 381800, 42.79, 180300, 4
hub : 123986, -3179462, 426161, 54.01, 172500, 4
hub : 362683, -3175701, 435444, 61.71, 255300, 2
hub : 326867, -3163369, 418830, 63.47, 226800, 5
hub : 994959, -3155062, 385731, 41.14, 238500, 4
hub : 145023, -3144230, 391220, 46.42, 210600, 3
hub : 439765, -3146186, 401879, 34.43, 264000, 3
hub : 843142, -3158941, 428736, 50.6, 296700, 5
hub : 725326, -3179837, 396026, 48.51, 277500, 2
hub : 539414, -3189190, 392475, 53.46, 164700, 3
hub : 694305, -3200434, 388206, 50.6, 160200, 3
hub : 224984, -3207636, 378565, 56.54, 169500, 3
hub : 766061, -3216506, 399469, 54.56, 249000, 3
hub : 232472, -3212209, 409556, 48.62, 198300, 2
hub : 884077, -3188795, 421891, 56.98, 255300, 3
hub : 270238, -3188462, 434582, 38.5, 205500, 5
hub : 740754, -3172601, 371265, 59.29, 163800, 4
hub : 328620, -3185115, 367015, 61.93, 237600, 4
hub : 584585, -3195120, 371120, 51.92, 239400, 2
hub : 901405, -3206982, 367090, 40.15, 202800, 5
hub : 776367, -3152710, 417789, 61.16, 233400, 2
hub : 611806, -3142740, 421274, 64.13, 159600, 2
hub : 640778, -3129901, 416138, 47.3, 181500, 5
hub : 360184, -3127489, 403618, 47.41, 246900, 5
hub : 613563, -3160564, 398234, 58.63, 299700, 5
hub : 869059, -3159947, 369009, 57.09, 191100, 5
hub : 374482, -3160210, 357133, 54.34, 278400, 3
hub : 354467, -3187530, 357289, 44.88, 218400, 3
hub : 185638, -3190094, 346960, 39.71, 291900, 4
hub : 547278, -3199278, 354275, 55.22, 184200, 3
hub : 992101, -3210908, 357108, 42.13, 165900, 2
hub : 975984, -3170727, 635225, 37.4, 230700, 3
hub : 897778, -3170481, 624108, 39.27, 243000, 5
hub : 646166, -3165039, 613006, 44.22, 287400, 5
hub : 330599, -3160329, 641208, 53.9, 180300, 2
hub : 522816, -3177133, 646950, 54.89, 156900, 4
hub : 341286, -3187163, 639388, 36.3, 291900, 5
hub : 581699, -3197589, 631527, 41.25, 210600, 4
hub : 603004, -3207312, 627836, 46.64, 171000, 4
hub : 939889, -3179319, 616268, 45.54, 224100, 4
hub : 272187, -3192619, 614131, 56.43, 158400, 2
hub : 313669, -3179462, 658492, 62.81, 152700, 5
hub : 196513, -3175701, 667775, 48.73, 291900, 5
hub : 355214, -3163369, 651161, 49.83, 251100, 4
hub : 652983, -3155062, 618062, 64.35, 238500, 5
hub : 364525, -3144230, 623551, 43.56, 204300, 2
hub : 242723, -3146186, 634210, 57.97, 177600, 2
hub : 908321, -3158941, 661067, 63.8, 226500, 3
hub : 677590, -3179837, 628357, 50.93, 286800, 2
hub : 840342, -3189190, 624806, 49.94, 297300, 2
hub : 795208, -3200434, 620537, 44.55, 249900, 2
hub : 480911, -3207636, 610896, 34.87, 223500, 4
hub : 303358, -3216506, 631800, 43.56, 156000, 3
hub : 231031, -3212209, 641887, 57.53, 264900, 2
hub : 204895, -3188795, 654222, 35.64, 284700, 5
hub : 787126, -3188462, 666913, 40.48, 271200, 3
hub : 509797, -3172601, 603596, 57.31, 209100, 4
hub : 313114, -3185115, 599346, 60.28, 185100, 2
hub : 997299, -3195120, 603451, 53.13, 209100, 4
hub : 304965, -3206982, 599421, 63.91, 164100, 3
hub : 107747, -3152710, 650120, 57.42, 259200, 4
hub : 837577, -3142740, 653605, 47.41, 199500, 5
hub : 417754, -3129901, 648469, 57.75, 237300, 5
hub : 923807, -3127489, 635949, 42.35, 213900, 4
hub : 705831, -3160564, 630565, 43.56, 264300, 3
hub : 686865, -3159947, 601340, 63.03, 221400, 2
hub : 894258, -3160210, 589463, 57.64, 285600, 3
hub : 466018, -3187530, 589620, 39.49, 160800, 2
hub : 785657, -3190094, 579291, 55.11, 218100, 2
hub : 264984, -3199278, 586606, 45.65, 201600, 4
hub : 607733, -3210908, 589439, 57.53, 245700, 4
hub : 670045, -3074711, 632523, 51.48, 300000, 5
hub : 144426, -3074465, 643640, 65.01, 244800, 4
hub : 712976, -3069023, 654742, 36.3, 248400, 5
hub : 533631, -3064312, 626540, 43.01, 279000, 3
hub : 309094, -3081117, 620798, 33.11, 223200, 5
hub : 171149, -3091147, 628361, 38.83, 219300, 5
hub : 366874, -3101573, 636221, 43.56, 258000, 5
hub : 397029, -3111296, 639913, 58.85, 290100, 5
hub : 962617, -3083302, 651481, 36.3, 174900, 4
hub : 234701, -3096603, 653617, 65.01, 160200, 5
hub : 133088, -3083446, 609257, 47.74, 157800, 2
hub : 778919, -3079684, 599974, 50.27, 153600, 2
hub : 715695, -3067352, 616588, 49.61, 221100, 4
hub : 994964, -3059046, 649687, 50.38, 233100, 4
hub : 349327, -3048214, 644198, 59.18, 192600, 5
hub : 214402, -3050169, 633538, 60.06, 186900, 3
hub : 439984, -3062924, 606681, 64.79, 199800, 2
hub : 778405, -3083821, 639392, 61.6, 181200, 3
hub : 916792, -3093173, 642942, 51.81, 263700, 2
hub : 926260, -3104418, 647212, 62.81, 269700, 3
hub : 821749, -3111619, 656852, 52.03, 176100, 3
hub : 184523, -3120489, 635949, 65.67, 243000, 3
hub : 383541, -3116193, 625861, 58.85, 202200, 3
hub : 467549, -3092778, 613527, 55.22, 177300, 3
hub : 683977, -3092445, 600836, 43.12, 253800, 5
hub : 172982, -3076585, 664152, 59.4, 220500, 2
hub : 857717, -3089099, 668403, 65.45, 246300, 3
hub : 938882, -3099104, 664298, 61.16, 231600, 5
hub : 645312, -3110966, 668327, 47.96, 221700, 2
hub : 427229, -3056694, 617628, 50.38, 220800, 4
hub : 466373, -3046724, 614143, 35.09, 249000, 2
hub : 288765, -3033885, 619279, 46.86, 192900, 5
hub : 897274, -3031473, 631800, 53.57, 150300, 3
hub : 902697, -3064548, 637183, 65.01, 199200, 2
hub : 745382, -3063931, 666409, 38.61, 232800, 4
hub : 688876, -3064193, 678285, 54.34, 286800, 3
hub : 504754, -3091514, 678128, 33.44, 274500, 2
hub : 866291, -3094078, 688457, 34.65, 247800, 2
hub : 544891, -3103262, 681142, 52.47, 280800, 2
hub : 963891, -3114892, 678310, 62.81, 156300, 4
hub : 374140, -3266743, 519060, 48.95, 282300, 5
hub : 880402, -3266497, 507942, 38.17, 151800, 5
hub : 782530, -3261055, 496840, 63.58, 186600, 2
hub : 843110, -3256345, 525043, 64.02, 183600, 5
hub : 270857, -3273149, 530785, 50.93, 204300, 2
hub : 498733, -3283180, 523222, 64.13, 275700, 5
hub : 698527, -3293605, 515362, 63.25, 212400, 5
hub : 744823, -3303328, 511670, 36.3, 162300, 3
hub : 125927, -3275335, 500102, 47.52, 221400, 5
hub : 952618, -3288635, 497965, 39.82, 297000, 5
hub : 674280, -3275478, 542326, 58.85, 160200, 5
hub : 452810, -3271717, 551609, 56.32, 195300, 2
hub : 457894, -3259385, 534995, 49.83, 214800, 2
hub : 693798, -3251078, 501896, 40.7, 185400, 2
