3 9533 5725
12096 4815 10116 116640 4416
hub : 986058, -691615, -662741, 62.81, 161700, 4
hub : 835643, 1220889, 1227475, 62.37, 215400, 2
hub : 588854, 1211990, 1219581, 44.55, 267600, 5
hub : 607080, 1243875, 1280385, 44.55, 194700, 5
hub : 115855, 1212196, 1260408, 38.83, 186000, 5
hub : 707622, 1208526, 1273669, 46.09, 225600, 4
hub : 220845, 1196425, 1272053, 48.62, 243900, 3
hub : 165746, 1185268, 1279428, 37.51, 262800, 3
hub : 909856, 1191512, 1288966, 33.44, 266100, 5
hub : 964612, 1201519, 1211391, 37.51, 241200, 3
hub : 332218, 1195972, 1238081, 57.31, 260100, 2
hub : 334284, 1188241, 1244699, 52.8, 201000, 2
hub : 885626, 1178564, 1236114, 52.47, 279600, 4
hub : 912907, 1165173, 1235996, 43.23, 238800, 2
hub : 705957, 1229503, 1239358, 60.06, 151200, 4
hub : 127064, 1238208, 1232550, 43.89, 188100, 2
hub : 775369, 1243041, 1223117, 47.85, 203400, 4
hub : 412565, 1176343, 1249556, 45.87, 157500, 2
hub : 969348, 1232413, 1222865, 35.2, 185400, 5
hub : 540202, 1226149, 1277408, 64.9, 264300, 4
hub : 520466, 1219974, 1288251, 56.32, 270600, 5
hub : 528503, 1209255, 1288820, 53.9, 203400, 2
hub : 909212, 1200050, 1281621, 48.73, 257400, 3
hub : 292138, 1200725, 1295496, 41.91, 156900, 2
hub : 830730, 1231806, 1287342, 63.69, 252600, 5
hub : 558139, 1261417, 1265121, 50.6, 226500, 3
hub : 823820, 1223982, 1214284, 64.46, 240300, 2
hub : 964718, 1192029, 1261980, 43.01, 275100, 3
hub : 994959, 1334275, 1289031, 48.18, 285600, 4
hub : 565143, 1323583, 1295437, 46.09, 198900, 3
hub : 695781, 1322061, 1281728, 38.94, 259800, 4
hub : 377602, 1343464, 1298261, 39.49, 298800, 4
hub : 833164, 1356535, 1301201, 35.86, 271500, 4
hub : 106707, 1322115, 1269522, 64.79, 295800, 3
hub : 189451, 1308268, 1271495, 39.05, 200400, 3
hub : 263637, 1339781, 1276415, 55.11, 273300, 5
hub : 512790, 1309665, 1258922, 36.63, 233400, 4
hub : 683413, 1296921, 1257449, 39.16, 197100, 4
hub : 747130, 1303432, 1282312, 51.92, 193500, 4
hub : 226352, 1349025, 1289073, 40.7, 190500, 5
hub : 323895, 1305341, 1292715, 45.43, 267300, 5
hub : 365160, 1324132, 1256600, 60.28, 171000, 3
hub : 896207, 1315234, 1248706, 40.92, 257400, 5
hub : 523840, 1347119, 1309510, 46.09, 165900, 5
hub : 932583, 1315439, 1289533, 39.6, 298200, 4
hub : 842033, 1311770, 1302795, 53.24, 239400, 4
hub : 111987, 1299668, 1301179, 43.12, 246600, 5
hub : 909732, 1288511, 1308553, 47.74, 231300, 3
hub : 303394, 1294755, 1318091, 62.37, 238200, 3
hub : 151354, 1304762, 1240516, 61.49, 277800, 3
hub : 214938, 1299215, 1267206, 50.49, 194700, 3
hub : 692016, 1291484, 1273824, 64.68, 291000, 3
hub : 763965, 1281807, 1265240, 49.17, 295200, 3
hub : 701944, 1268417, 1265121, 62.92, 170100, 4
hub : 437587, 1332746, 1268483, 57.53, 292200, 5
hub : 533804, 1341451, 1261676, 51.81, 258900, 5
hub : 318895, 1346284, 1252243, 34.98, 165900, 3
hub : 546278, 1279587, 1278681, 58.52, 281700, 2
hub : 634071, 1335656, 1251990, 58.52, 205500, 5
hub : 619907, 1329392, 1306534, 44.11, 177900, 3
hub : 150385, 1323217, 1317376, 61.16, 291900, 5
hub : 388266, 1312498, 1317946, 38.72, 173400, 3
hub : 420096, 1303293, 1310746, 54.01, 280200, 3
hub : 445633, 1303969, 1324621, 44.55, 269100, 4
hub : 564204, 1335050, 1316468, 41.14, 240600, 4
hub : 268819, 1364660, 1294246, 56.98, 260400, 3
hub : 233559, 1327225, 1243410, 56.43, 282000, 5
hub : 654978, 1295272, 1291105, 64.46, 230400, 5
hub : 421683, 1420175, 1323759, 33.44, 201600, 5
hub : 368328, 1426581, 1313067, 54.56, 271200, 2
hub : 340811, 1412872, 1311545, 55.77, 156900, 2
hub : 341205, 1429405, 1332948, 43.56, 201000, 2
hub : 605557, 1432345, 1346019, 40.04, 228900, 4
hub : 142790, 1400666, 1311599, 50.38, 282000, 5
hub : 912965, 1402639, 1297752, 52.14, 297000, 2
hub : 131492, 1407559, 1329265, 59.18, 294000, 5
hub : 419160, 1390066, 1299149, 39.49, 190500, 3
hub : 612538, 1388593, 1286406, 39.71, 255300, 4
hub : 244475, 1413456, 1292917, 45.21, 163500, 5
hub : 953510, 1420217, 1338509, 59.18, 273300, 5
hub : 775003, 1423859, 1294825, 33.77, 231300, 2
hub : 890876, 1387744, 1313616, 63.91, 249600, 5
hub : 720203, 1379850, 1304718, 46.09, 157200, 4
hub : 854573, 1440654, 1336603, 45.1, 188100, 5
hub : 317215, 1420677, 1304923, 44.99, 216300, 5
hub : 333435, 1433939, 1301254, 62.37, 176400, 5
hub : 805831, 1432323, 1289153, 43.23, 292500, 4
hub : 443376, 1439697, 1277995, 58.08, 168900, 4
hub : 264403, 1449235, 1284239, 47.63, 267900, 5
hub : 667828, 1371660, 1294246, 47.96, 296700, 3
hub : 279325, 1398350, 1288700, 44.33, 235200, 2
hub : 659636, 1404968, 1280968, 56.1, 281100, 5
hub : 407523, 1396384, 1271291, 49.28, 197700, 2
hub : 495746, 1396265, 1257901, 48.07, 272400, 4
hub : 609390, 1399627, 1322230, 34.76, 274800, 5
hub : 335330, 1392820, 1330935, 37.73, 234000, 3
hub : 172054, 1383387, 1335768, 64.35, 195900, 2
hub : 786745, 1409825, 1269071, 49.06, 167100, 4
hub : 757418, 1383134, 1325140, 58.3, 285900, 5
hub : 273484, 1437678, 1318877, 36.63, 178200, 5
hub : 673495, 1448520, 1312701, 50.16, 153300, 3
hub : 853124, 1449090, 1301982, 47.74, 259200, 2
hub : 598242, 1441890, 1292777, 47.74, 229500, 5
hub : 443131, 1455765, 1293453, 56.54, 234600, 2
hub : 848069, 1447612, 1324534, 54.67, 259500, 4
hub : 115567, 1425390, 1354144, 38.06, 162000, 2
hub : 231617, 1374554, 1316709, 38.61, 259800, 3
hub : 380019, 1422249, 1284756, 52.47, 195300, 5
hub : 745554, 1449300, 1427003, 39.82, 189600, 3
hub : 903305, 1455707, 1416311, 55.77, 273600, 2
hub : 775402, 1441998, 1414788, 65.12, 151200, 2
hub : 565438, 1458530, 1436191, 48.95, 280500, 4
hub : 668116, 1461471, 1449263, 43.45, 182100, 2
hub : 819154, 1429791, 1414842, 35.97, 289500, 3
hub : 543144, 1431765, 1400995, 49.61, 156300, 2
hub : 697437, 1436685, 1432509, 58.74, 201900, 5
hub : 165943, 1419191, 1402392, 52.47, 234000, 5
hub : 155708, 1417718, 1389649, 40.26, 216000, 4
hub : 694747, 1442581, 1396160, 60.61, 241500, 2
hub : 604122, 1449342, 1441753, 61.27, 206400, 3
hub : 142988, 1452985, 1398068, 34.87, 243900, 4
hub : 191449, 1416870, 1416860, 48.95, 267300, 3
hub : 789712, 1408976, 1407962, 34.54, 180900, 5
hub : 493489, 1469779, 1439846, 47.19, 220200, 4
hub : 212692, 1449803, 1408167, 38.83, 211500, 5
hub : 513105, 1463064, 1404498, 34.76, 241200, 2
hub : 586996, 1461448, 1392396, 44.44, 231300, 2
hub : 588573, 1468822, 1381239, 47.96, 195000, 3
hub : 954066, 1478360, 1387483, 33.99, 167700, 2
hub : 726761, 1400786, 1397490, 57.2, 235200, 5
hub : 917055, 1427476, 1391943, 64.9, 246000, 2
hub : 951326, 1434094, 1384212, 45.32, 168900, 2
hub : 481154, 1425509, 1374535, 66.0, 294900, 4
hub : 746788, 1425390, 1361144, 64.46, 188700, 3
hub : 932153, 1428753, 1425474, 38.17, 180000, 4
hub : 290789, 1421945, 1434179, 59.4, 247200, 3
hub : 620477, 1412512, 1439012, 44.77, 189900, 3
hub : 474698, 1438951, 1372314, 55.22, 227700, 5
hub : 544195, 1412260, 1428384, 62.26, 271800, 4
hub : 172961, 1466803, 1422120, 60.39, 178800, 5
hub : 686862, 1477646, 1415945, 63.14, 173400, 5
hub : 313380, 1478215, 1405226, 46.31, 263100, 2
hub : 397131, 1471016, 1396021, 33.22, 222900, 2
hub : 916246, 1484890, 1396696, 51.26, 214500, 2
hub : 355262, 1476737, 1427777, 39.6, 235200, 5
hub : 325632, 1454516, 1457388, 60.61, 260700, 5
hub : 280584, 1403679, 1419953, 60.28, 156000, 5
hub : 505622, 1451374, 1388000, 51.81, 202800, 3
hub : 289687, 978034, 1006908, 34.87, 246000, 5
hub : 515563, 967343, 1013315, 64.13, 273600, 5
hub : 645967, 965820, 999606, 61.38, 196500, 5
hub : 560569, 987223, 1016138, 57.53, 221400, 2
hub : 994978, 1000295, 1019078, 35.75, 205500, 4
hub : 231142, 965874, 987399, 35.2, 163200, 5
hub : 340518, 952027, 989373, 59.4, 248400, 3
hub : 914181, 983540, 994293, 33.99, 205800, 5
hub : 919780, 953424, 976799, 47.96, 260400, 5
hub : 501206, 940681, 975326, 40.15, 211800, 5
hub : 958901, 947192, 1000189, 44.55, 189300, 4
hub : 749177, 992784, 1006950, 35.97, 153300, 5
hub : 497407, 949100, 1010593, 42.13, 210300, 5
hub : 434240, 967891, 974477, 61.82, 205500, 2
hub : 288675, 958993, 966584, 63.91, 190200, 5
hub : 547242, 990878, 1027387, 38.94, 243300, 4
hub : 327592, 959199, 1007410, 33.22, 225300, 2
hub : 683203, 955529, 1020672, 53.35, 204000, 5
hub : 449893, 943428, 1019056, 54.01, 189000, 3
hub : 351717, 932271, 1026430, 65.45, 277800, 5
hub : 497835, 938514, 1035968, 41.03, 255300, 2
hub : 602458, 948522, 958394, 47.63, 288000, 2
hub : 219036, 942975, 985084, 47.96, 191700, 5
hub : 320747, 935243, 991702, 40.37, 297600, 4
hub : 634746, 925567, 983117, 50.49, 271800, 5
hub : 236140, 912176, 982998, 36.3, 255300, 3
hub : 137192, 976506, 986361, 46.2, 297000, 4
hub : 692585, 985211, 979553, 56.65, 165000, 2
hub : 642743, 990043, 970120, 60.61, 183000, 3
hub : 424381, 923346, 996559, 43.34, 231600, 5
hub : 749291, 979416, 969868, 55.22, 205800, 4
hub : 758263, 973152, 1024411, 39.82, 251700, 5
hub : 199186, 966976, 1035254, 37.07, 224400, 5
hub : 371381, 956258, 1035823, 60.94, 190200, 4
hub : 765241, 947053, 1028624, 61.05, 274800, 2
hub : 967803, 947728, 1042498, 36.96, 274200, 4
hub : 392885, 978809, 1034345, 65.56, 296700, 5
hub : 880982, 1008420, 1012124, 39.6, 205500, 5
hub : 188931, 970985, 961287, 35.75, 154500, 5
hub : 528689, 939031, 1008982, 36.74, 211500, 4
hub : 252886, 1081278, 1036034, 48.84, 211200, 4
hub : 273926, 1070586, 1042440, 49.5, 152700, 4
hub : 304850, 1069064, 1028731, 36.19, 243600, 5
hub : 503446, 1090467, 1045264, 50.71, 224700, 3
hub : 504234, 1103538, 1048204, 36.08, 159600, 3
hub : 334101, 1069118, 1016524, 56.1, 183600, 4
hub : 366531, 1055271, 1018498, 55.0, 286200, 5
hub : 834690, 1086784, 1023418, 61.71, 235800, 2
hub : 724291, 1056667, 1005925, 65.34, 168900, 4
hub : 329884, 1043924, 1004452, 51.7, 197100, 4
hub : 162726, 1050435, 1029315, 39.82, 166200, 5
hub : 746008, 1096028, 1036076, 54.78, 248100, 5
hub : 932298, 1052343, 1039718, 53.24, 201300, 4
hub : 655215, 1071135, 1003603, 45.65, 292500, 3
hub : 591651, 1062237, 995709, 57.97, 288000, 5
hub : 350574, 1094121, 1056513, 34.1, 159900, 2
hub : 896370, 1062442, 1036536, 42.13, 290100, 5
hub : 136058, 1058773, 1049798, 43.34, 282300, 4
hub : 907744, 1046671, 1048181, 58.85, 277500, 3
hub : 556679, 1035514, 1055556, 62.7, 213600, 4
hub : 135799, 1041758, 1065094, 47.41, 159000, 2
hub : 249834, 1051765, 987519, 48.29, 214800, 4
hub : 369583, 1046218, 1014209, 50.71, 270600, 5
hub : 776574, 1038487, 1020827, 50.27, 219000, 3
hub : 952777, 1028810, 1012242, 33.22, 258600, 3
hub : 854259, 1015420, 1012124, 37.29, 217800, 2
hub : 937583, 1079749, 1015486, 53.57, 160500, 2
hub : 256792, 1088454, 1008678, 64.02, 283500, 4
hub : 973892, 1093287, 999245, 42.57, 168900, 4
hub : 316014, 1026589, 1025684, 36.85, 226800, 4
hub : 895067, 1082659, 998993, 41.03, 179400, 2
hub : 444422, 1076395, 1053536, 44.44, 170100, 3
hub : 973341, 1070220, 1064379, 33.44, 176400, 3
hub : 279064, 1059501, 1064949, 53.68, 267000, 4
hub : 399972, 1050296, 1057749, 45.21, 235200, 2
hub : 595202, 1050972, 1071624, 56.65, 296700, 3
hub : 173737, 1082053, 1063470, 34.98, 170100, 4
hub : 535542, 1111663, 1041249, 43.12, 228000, 3
hub : 870232, 1074228, 990413, 42.13, 181800, 3
hub : 744749, 1042275, 1038108, 52.25, 255900, 2
hub : 869138, 1167178, 1070762, 48.4, 210300, 2
hub : 257317, 1173584, 1060070, 51.15, 258900, 5
hub : 819445, 1159875, 1058548, 33.55, 278700, 3
hub : 313524, 1176408, 1079951, 57.86, 217200, 4
hub : 556069, 1179348, 1093022, 33.0, 177900, 5
hub : 844222, 1147668, 1058602, 56.21, 289500, 5
hub : 800603, 1149642, 1044755, 40.81, 205500, 5
hub : 265553, 1154562, 1076268, 46.53, 218100, 2
hub : 890429, 1137069, 1046152, 59.95, 202200, 3
hub : 848923, 1135596, 1033408, 39.71, 260100, 2
hub : 441463, 1160459, 1039919, 60.94, 268200, 3
hub : 296296, 1167220, 1085512, 33.77, 286500, 5
hub : 628317, 1170862, 1041828, 55.33, 187200, 5
hub : 254281, 1134747, 1060619, 62.48, 238500, 5
hub : 782237, 1126853, 1051721, 48.84, 181200, 3
hub : 179430, 1187657, 1083606, 56.65, 171900, 3
hub : 852660, 1167680, 1051926, 62.7, 267900, 4
hub : 619272, 1180942, 1048257, 43.23, 160200, 2
hub : 494407, 1179325, 1036155, 40.59, 296700, 4
hub : 202072, 1186700, 1024998, 58.63, 173400, 2
hub : 803040, 1196238, 1031242, 46.97, 257100, 5
hub : 727285, 1118663, 1041249, 51.92, 271200, 5
hub : 108881, 1145353, 1035702, 44.66, 219300, 2
hub : 136306, 1151971, 1027971, 51.59, 189000, 2
hub : 881534, 1143386, 1018294, 37.07, 296700, 4
hub : 269897, 1143268, 1004904, 38.17, 264300, 2
hub : 698492, 1146630, 1069233, 56.21, 226200, 5
hub : 372068, 1139822, 1077938, 54.34, 246600, 3
hub : 758635, 1130389, 1082771, 54.45, 221100, 3
hub : 216695, 1156828, 1016074, 60.83, 203700, 5
hub : 134751, 1130137, 1072143, 36.3, 292200, 2
hub : 132178, 1184680, 1065879, 33.11, 276600, 4
hub : 818804, 1195523, 1059704, 61.05, 251400, 3
hub : 112411, 1196093, 1048985, 45.43, 266100, 4
hub : 146833, 1188893, 1039780, 37.95, 279000, 3
hub : 798502, 1202768, 1040456, 58.41, 277500, 5
hub : 673203, 1194614, 1071537, 49.72, 153900, 4
hub : 676258, 1172393, 1101147, 44.0, 201300, 3
hub : 897311, 1121556, 1063712, 62.92, 288000, 2
hub : 292331, 1169252, 1031759, 58.19, 162300, 3
hub : 756865, 1196303, 1174005, 63.69, 170700, 5
hub : 841499, 1202709, 1163314, 43.12, 211200, 5
hub : 642862, 1189001, 1161791, 48.07, 190500, 2
hub : 878167, 1205533, 1183194, 41.91, 159900, 4
hub : 929377, 1208473, 1196266, 54.34, 277500, 4
hub : 823923, 1176794, 1161845, 42.13, 284700, 2
hub : 274289, 1178768, 1147998, 45.54, 168300, 2
hub : 152181, 1183687, 1179512, 62.92, 276600, 3
hub : 452379, 1166194, 1149395, 50.49, 177300, 5
hub : 183360, 1164721, 1136652, 61.93, 208500, 3
hub : 706145, 1189584, 1143163, 64.79, 216300, 5
hub : 218039, 1196345, 1188755, 62.37, 232200, 3
hub : 105435, 1199988, 1145071, 42.02, 269100, 3
hub : 437020, 1163872, 1163863, 43.01, 203400, 4
hub : 612039, 1155978, 1154964, 38.39, 286200, 5
hub : 180502, 1216782, 1186849, 61.93, 266100, 2
hub : 577502, 1196805, 1155170, 37.73, 182700, 5
hub : 676171, 1210067, 1151500, 37.95, 285300, 4
hub : 250334, 1208451, 1139399, 42.57, 293100, 5
hub : 522692, 1215825, 1128242, 64.9, 299100, 4
hub : 693632, 1225363, 1134486, 65.67, 297000, 2
hub : 782653, 1147789, 1144493, 37.84, 298500, 4
hub : 913205, 1174479, 1138946, 60.72, 171300, 2
hub : 417085, 1181097, 1131215, 58.74, 173100, 3
hub : 638177, 1172512, 1121538, 43.01, 218100, 3
hub : 966213, 1172393, 1108147, 40.81, 189900, 4
hub : 724322, 1175756, 1172477, 50.38, 251700, 2
hub : 735878, 1168948, 1181182, 63.14, 191400, 2
hub : 472127, 1159515, 1186015, 56.65, 289200, 2
hub : 365225, 1185954, 1119317, 42.9, 211200, 4
hub : 785436, 1159263, 1175387, 43.67, 195900, 4
hub : 648580, 1213806, 1169123, 36.63, 165300, 2
hub : 461995, 1224649, 1162948, 55.66, 241200, 3
hub : 713097, 1225218, 1152229, 38.5, 298200, 4
hub : 261953, 1218019, 1143024, 51.26, 224700, 2
hub : 436826, 1231893, 1143699, 36.52, 252900, 5
hub : 311136, 1223740, 1174780, 44.66, 237000, 2
hub : 259435, 1201519, 1204391, 62.59, 286800, 5
hub : 118761, 1150682, 1166956, 65.67, 255300, 2
hub : 102291, 1198377, 1135003, 55.33, 188400, 2
hub : 977885, 1768674, 1842493, 54.78, 281700, 5
hub : 361935, 1758283, 1848972, 64.24, 215100, 3
hub : 448970, 1747749, 1848879, 56.43, 273900, 4
hub : 550226, 1737829, 1842447, 38.94, 207000, 2
hub : 393305, 1743666, 1829985, 59.07, 198900, 4
hub : 539759, 1725880, 1849606, 45.32, 275100, 5
hub : 611001, 1734011, 1859909, 55.22, 203400, 5
hub : 542915, 1754559, 1838273, 52.25, 161700, 4
hub : 763273, 1713223, 1845801, 35.86, 290400, 5
hub : 872596, 1728544, 1837637, 46.64, 300000, 3
hub : 981745, 1755134, 1823251, 53.57, 270600, 5
hub : 213884, 1762805, 1815126, 48.73, 275100, 4
hub : 902745, 1773268, 1808981, 53.24, 184200, 5
hub : 758480, 1765035, 1803219, 44.77, 254100, 5
hub : 141154, 1764606, 1857595, 40.81, 210900, 5
hub : 641452, 1774727, 1861540, 44.11, 255600, 5
hub : 949569, 1750355, 1859783, 36.85, 296100, 3
hub : 217533, 1758175, 1870061, 44.55, 167100, 2
hub : 317540, 1721307, 1862150, 41.8, 219300, 5
hub : 932092, 1733927, 1824720, 50.49, 180300, 3
hub : 611124, 1729787, 1813668, 57.42, 290100, 2
hub : 146836, 1753936, 1800826, 52.03, 167100, 3
hub : 389283, 1702160, 1847478, 65.89, 153300, 5
hub : 288469, 1771162, 1795314, 64.57, 253800, 5
hub : 104322, 1774847, 1785985, 42.9, 253800, 5
hub : 602770, 1776088, 1772670, 41.14, 162900, 4
hub : 628720, 1781477, 1869496, 46.2, 280500, 2
hub : 305951, 1776301, 1850846, 64.02, 285600, 2
hub : 201836, 1788211, 1852544, 54.34, 165300, 5
hub : 701887, 1792908, 1861794, 43.78, 231900, 4
hub : 155217, 1804546, 1861485, 64.57, 211500, 5
hub : 742569, 1805790, 1850286, 64.79, 252300, 3
hub : 488117, 1797899, 1870549, 41.58, 253200, 3
hub : 783655, 1807153, 1875446, 43.34, 217800, 5
hub : 335081, 1727223, 1872978, 60.39, 293400, 2
hub : 767725, 1738711, 1870501, 38.5, 195300, 4
hub : 277145, 1748056, 1876101, 50.05, 216600, 2
hub : 681150, 1743238, 1819236, 55.99, 167700, 3
hub : 303738, 1764606, 1832132, 38.5, 288900, 3
hub : 178293, 1760330, 1790659, 62.04, 176100, 2
hub : 308109, 1852633, 1908400, 52.58, 198600, 5
hub : 175234, 1863023, 1901921, 37.84, 278700, 2
hub : 537119, 1873557, 1902014, 57.86, 283200, 2
hub : 811939, 1883477, 1908446, 35.31, 169500, 5
hub : 763594, 1877640, 1920908, 63.8, 196800, 2
hub : 139322, 1895426, 1901287, 52.25, 189300, 4
hub : 824987, 1887295, 1890984, 40.7, 231300, 2
hub : 301619, 1866747, 1912619, 40.81, 296700, 5
hub : 364022, 1908084, 1905092, 40.48, 245100, 3
hub : 482510, 1892763, 1913256, 33.77, 244500, 3
hub : 887322, 1866172, 1927642, 39.82, 220500, 3
hub : 592277, 1858501, 1935767, 51.81, 166200, 2
hub : 500909, 1848038, 1941912, 49.28, 161700, 3
hub : 634968, 1856271, 1947673, 56.21, 225000, 5
hub : 316036, 1856700, 1893298, 56.32, 230700, 4
hub : 440975, 1846579, 1889353, 40.81, 255000, 5
hub : 706451, 1870952, 1891110, 51.92, 223200, 2
hub : 214256, 1863131, 1880832, 45.1, 231600, 5
hub : 924006, 1899999, 1888743, 41.03, 288000, 5
hub : 990658, 1887379, 1926173, 34.43, 243900, 5
hub : 629863, 1891519, 1937225, 47.08, 281400, 2
hub : 511510, 1867371, 1950067, 54.34, 228900, 3
hub : 490901, 1919147, 1903415, 50.6, 255300, 4
hub : 252254, 1850144, 1955579, 62.81, 210000, 3
hub : 808209, 1846460, 1964908, 61.27, 265200, 5
hub : 302612, 1845219, 1978223, 65.23, 227100, 3
hub : 594478, 1839830, 1881397, 42.9, 201600, 3
hub : 999990, 1845006, 1900047, 44.88, 262800, 4
hub : 806432, 1833095, 1898348, 39.16, 220800, 3
hub : 419792, 1828398, 1889099, 35.97, 153300, 3
hub : 213655, 1816760, 1889408, 64.68, 252600, 4
hub : 976452, 1815516, 1900607, 41.91, 184500, 2
hub : 367796, 1823407, 1880344, 51.04, 184200, 3
hub : 183638, 1814153, 1875446, 54.01, 177000, 3
hub : 915022, 1894084, 1877915, 52.8, 261600, 5
hub : 480383, 1882596, 1880392, 50.93, 182100, 4
hub : 283935, 1873250, 1874792, 48.95, 269700, 3
hub : 338979, 1878068, 1931657, 61.6, 242100, 2
hub : 404006, 1856700, 1918761, 50.93, 155400, 4
hub : 626073, 1860976, 1960234, 37.4, 185700, 3
hub : 894147, 1673711, 1695679, 42.46, 279900, 4
hub : 628991, 1663453, 1699470, 33.55, 279900, 3
hub : 870318, 1669070, 1709753, 53.68, 219000, 5
hub : 995237, 1666874, 1719721, 47.19, 168600, 3
hub : 476409, 1678457, 1720542, 57.09, 173400, 3
hub : 706301, 1649958, 1697056, 48.18, 213000, 4
hub : 358656, 1649538, 1710627, 58.63, 199500, 3
hub : 357011, 1652310, 1721386, 33.99, 165300, 3
hub : 602392, 1678836, 1732776, 54.01, 186900, 4
hub : 829238, 1638527, 1704160, 40.92, 195000, 5
hub : 714302, 1641406, 1691511, 60.39, 183300, 5
hub : 273604, 1685101, 1690528, 64.02, 265800, 3
hub : 268364, 1689314, 1725164, 37.62, 154800, 2
hub : 364138, 1702177, 1720540, 44.11, 207900, 5
hub : 550330, 1649899, 1683517, 39.6, 206400, 5
hub : 156779, 1684746, 1703257, 46.31, 215400, 5
hub : 426675, 1694917, 1695008, 55.55, 162000, 5
hub : 811330, 1630431, 1695130, 42.79, 210300, 3
hub : 265490, 1618868, 1692205, 35.75, 161100, 3
hub : 267236, 1659496, 1712723, 60.39, 197700, 3
hub : 573675, 1664869, 1688495, 42.13, 191700, 5
hub : 481842, 1692283, 1714338, 52.25, 288300, 3
hub : 538832, 1611396, 1700553, 52.14, 165600, 3
hub : 207217, 1601831, 1706517, 41.25, 224100, 5
hub : 658829, 1597221, 1716136, 52.47, 159600, 5
hub : 471318, 1663171, 1731118, 46.97, 243600, 2
hub : 162522, 1662815, 1742605, 52.47, 154800, 5
hub : 192661, 1652144, 1742321, 49.83, 176700, 4
hub : 631207, 1704907, 1708357, 42.79, 212400, 2
hub : 933008, 1640983, 1719528, 40.92, 264000, 2
hub : 291219, 1631406, 1723262, 49.5, 247800, 3
hub : 929199, 1583595, 1716860, 49.28, 184500, 3
hub : 173725, 1642606, 1729400, 45.76, 227100, 5
hub : 591277, 1673935, 1682151, 42.13, 153600, 5
hub : 621602, 1676915, 1670149, 64.02, 219000, 3
hub : 235666, 1689772, 1665783, 36.63, 165300, 2
hub : 527713, 1638034, 1739627, 57.86, 172200, 4
hub : 479223, 1628874, 1733802, 48.07, 159900, 2
hub : 218771, 1620758, 1740874, 61.38, 164100, 5
hub : 350158, 1628045, 1749311, 37.84, 152400, 5
hub : 851592, 1765716, 1721406, 35.97, 179100, 4
hub : 274182, 1759381, 1710050, 65.67, 233700, 4
hub : 650620, 1761605, 1698505, 37.51, 300000, 5
hub : 413624, 1754142, 1720982, 43.67, 259500, 5
hub : 189537, 1751261, 1702749, 51.7, 164400, 5
hub : 948935, 1740147, 1703934, 50.49, 175200, 4
hub : 542951, 1740587, 1692893, 35.09, 186000, 4
hub : 973234, 1771294, 1730810, 45.32, 246600, 3
hub : 253518, 1780948, 1737439, 57.75, 252300, 3
hub : 604964, 1792049, 1745063, 63.25, 189600, 5
hub : 676158, 1762004, 1734822, 33.44, 170400, 2
hub : 271330, 1743823, 1713485, 46.2, 211200, 5
hub : 108045, 1760735, 1686961, 41.69, 240900, 4
hub : 966864, 1731248, 1714153, 34.87, 183600, 2
hub : 553559, 1720658, 1714716, 45.65, 184800, 2
hub : 646131, 1773487, 1697345, 64.02, 175500, 5
hub : 978877, 1751214, 1692037, 53.9, 161100, 5
hub : 449255, 1742815, 1682484, 47.41, 297600, 2
hub : 909816, 1730456, 1677025, 60.5, 191100, 4
hub : 402950, 1754295, 1678620, 49.72, 202200, 3
hub : 652404, 1749938, 1731356, 38.17, 275700, 3
hub : 644010, 1753014, 1742656, 54.12, 251100, 5
hub : 251210, 1711907, 1708357, 52.69, 299400, 5
hub : 673854, 1769389, 1706651, 57.09, 183000, 2
hub : 353104, 1753514, 1665060, 39.82, 278700, 5
hub : 507134, 1741410, 1725945, 43.45, 290100, 4
hub : 169697, 1732504, 1732783, 44.44, 193800, 5
hub : 606576, 1723787, 1703786, 40.59, 213900, 3
hub : 536098, 1727579, 1690539, 60.06, 257100, 3
hub : 561480, 1781814, 1722878, 56.65, 184200, 2
hub : 656542, 1772312, 1742892, 44.11, 223200, 2
hub : 783693, 1771383, 1678633, 50.38, 277500, 2
hub : 950607, 1780789, 1749364, 65.45, 252000, 3
hub : 199170, 1791318, 1728240, 51.48, 182700, 3
hub : 760639, 1801210, 1741017, 47.85, 283200, 4
hub : 147926, 1796415, 1754603, 54.56, 219300, 5
hub : 334239, 1761412, 1751711, 62.26, 169200, 2
hub : 498868, 1770157, 1756951, 41.58, 253500, 3
hub : 946410, 1776088, 1765670, 65.56, 150600, 5
hub : 659561, 1750460, 1758274, 62.81, 204300, 2
hub : 760367, 1676969, 1522329, 62.7, 170700, 5
hub : 190009, 1666578, 1528808, 45.98, 289500, 3
hub : 194593, 1656045, 1528715, 49.39, 270000, 3
hub : 393006, 1646125, 1522283, 59.07, 280500, 4
hub : 288346, 1651962, 1509821, 45.87, 296700, 5
hub : 195694, 1634175, 1529443, 58.74, 191100, 5
hub : 238968, 1642307, 1539745, 61.27, 169500, 5
hub : 661881, 1662854, 1518110, 48.73, 206400, 3
hub : 168107, 1621518, 1525637, 45.76, 289800, 3
hub : 874150, 1636839, 1517474, 65.67, 279900, 2
hub : 940886, 1663430, 1503087, 66.0, 151200, 5
hub : 736085, 1671100, 1494962, 51.92, 196800, 3
hub : 330558, 1681564, 1488818, 61.16, 198600, 3
hub : 878992, 1673331, 1483056, 44.99, 224400, 4
hub : 555639, 1672902, 1537431, 60.28, 152700, 5
hub : 926283, 1683023, 1541377, 38.06, 176400, 2
